SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.31179616010259, 'l1_ratio': 0.8330680026941446} - results: ROC_AUC: 0.1527649, PRECISION: 0.0307170, PRECISION_RECALL_MIN_DEN: 0.1322013, RECALL: 0.1297980, MAP: 0.0572279, MRR: 0.1085199, NDCG: 0.0865251, F1: 0.0496777, HIT_RATE: 0.3071701, ARHR: 0.1207721, NOVELTY: 0.0047447, AVERAGE_POPULARITY: 0.1155191, DIVERSITY_MEAN_INTER_LIST: 0.9818575, DIVERSITY_HERFINDAHL: 0.9981649, COVERAGE_ITEM: 0.3725505, COVERAGE_ITEM_CORRECT: 0.0318383, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1450862, DIVERSITY_GINI: 0.1136229, SHANNON_ENTROPY: 11.1477298, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.33272730605537265, 'l1_ratio': 0.005674567481712024} - results: ROC_AUC: 0.1463720, PRECISION: 0.0291896, PRECISION_RECALL_MIN_DEN: 0.1247507, RECALL: 0.1223832, MAP: 0.0544290, MRR: 0.1028737, NDCG: 0.0819235, F1: 0.0471367, HIT_RATE: 0.2918965, ARHR: 0.1147615, NOVELTY: 0.0047562, AVERAGE_POPULARITY: 0.1165331, DIVERSITY_MEAN_INTER_LIST: 0.9805419, DIVERSITY_HERFINDAHL: 0.9980334, COVERAGE_ITEM: 0.3814437, COVERAGE_ITEM_CORRECT: 0.0291434, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1381653, DIVERSITY_GINI: 0.1177942, SHANNON_ENTROPY: 11.1405874, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.8773163929831155, 'l1_ratio': 0.2742737476100063} - results: ROC_AUC: 0.1492605, PRECISION: 0.0305261, PRECISION_RECALL_MIN_DEN: 0.1294270, RECALL: 0.1268551, MAP: 0.0559292, MRR: 0.1055004, NDCG: 0.0844870, F1: 0.0492103, HIT_RATE: 0.3052609, ARHR: 0.1179715, NOVELTY: 0.0047886, AVERAGE_POPULARITY: 0.1092020, DIVERSITY_MEAN_INTER_LIST: 0.9836412, DIVERSITY_HERFINDAHL: 0.9983432, COVERAGE_ITEM: 0.3853321, COVERAGE_ITEM_CORRECT: 0.0317613, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1434504, DIVERSITY_GINI: 0.1229610, SHANNON_ENTROPY: 11.3029459, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.3697491776231547, 'l1_ratio': 0.9639320473059824} - results: ROC_AUC: 0.1551114, PRECISION: 0.0309291, PRECISION_RECALL_MIN_DEN: 0.1335014, RECALL: 0.1310853, MAP: 0.0585040, MRR: 0.1103160, NDCG: 0.0879325, F1: 0.0500493, HIT_RATE: 0.3092915, ARHR: 0.1225501, NOVELTY: 0.0047497, AVERAGE_POPULARITY: 0.1133909, DIVERSITY_MEAN_INTER_LIST: 0.9828031, DIVERSITY_HERFINDAHL: 0.9982595, COVERAGE_ITEM: 0.3754379, COVERAGE_ITEM_CORRECT: 0.0326083, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1463445, DIVERSITY_GINI: 0.1154079, SHANNON_ENTROPY: 11.1961749, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.6364034656396675, 'l1_ratio': 0.4496336946237156} - results: ROC_AUC: 0.1522178, PRECISION: 0.0307807, PRECISION_RECALL_MIN_DEN: 0.1312242, RECALL: 0.1287352, MAP: 0.0570877, MRR: 0.1078457, NDCG: 0.0860948, F1: 0.0496823, HIT_RATE: 0.3078065, ARHR: 0.1201595, NOVELTY: 0.0047790, AVERAGE_POPULARITY: 0.1094919, DIVERSITY_MEAN_INTER_LIST: 0.9836943, DIVERSITY_HERFINDAHL: 0.9983486, COVERAGE_ITEM: 0.3835996, COVERAGE_ITEM_CORRECT: 0.0322233, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1450862, DIVERSITY_GINI: 0.1212490, SHANNON_ENTROPY: 11.2838475, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.35410790483972726, 'l1_ratio': 0.5076951227610158} - results: ROC_AUC: 0.1507678, PRECISION: 0.0300594, PRECISION_RECALL_MIN_DEN: 0.1297452, RECALL: 0.1274311, MAP: 0.0562088, MRR: 0.1064907, NDCG: 0.0849415, F1: 0.0486442, HIT_RATE: 0.3005940, ARHR: 0.1185356, NOVELTY: 0.0047564, AVERAGE_POPULARITY: 0.1143229, DIVERSITY_MEAN_INTER_LIST: 0.9819753, DIVERSITY_HERFINDAHL: 0.9981767, COVERAGE_ITEM: 0.3758999, COVERAGE_ITEM_CORRECT: 0.0309913, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1428212, DIVERSITY_GINI: 0.1156720, SHANNON_ENTROPY: 11.1709225, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.6727965051170329, 'l1_ratio': 0.183975048354758} - results: ROC_AUC: 0.1481130, PRECISION: 0.0298261, PRECISION_RECALL_MIN_DEN: 0.1270435, RECALL: 0.1245588, MAP: 0.0557941, MRR: 0.1050911, NDCG: 0.0836898, F1: 0.0481277, HIT_RATE: 0.2982605, ARHR: 0.1172201, NOVELTY: 0.0047784, AVERAGE_POPULARITY: 0.1118373, DIVERSITY_MEAN_INTER_LIST: 0.9825454, DIVERSITY_HERFINDAHL: 0.9982337, COVERAGE_ITEM: 0.3836381, COVERAGE_ITEM_CORRECT: 0.0306064, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1408079, DIVERSITY_GINI: 0.1210106, SHANNON_ENTROPY: 11.2449657, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.8944975065179699, 'l1_ratio': 0.40657670759608133} - results: ROC_AUC: 0.1525085, PRECISION: 0.0312049, PRECISION_RECALL_MIN_DEN: 0.1330930, RECALL: 0.1305574, MAP: 0.0578441, MRR: 0.1085212, NDCG: 0.0871208, F1: 0.0503706, HIT_RATE: 0.3120492, ARHR: 0.1210562, NOVELTY: 0.0047904, AVERAGE_POPULARITY: 0.1075201, DIVERSITY_MEAN_INTER_LIST: 0.9843955, DIVERSITY_HERFINDAHL: 0.9984187, COVERAGE_ITEM: 0.3850241, COVERAGE_ITEM_CORRECT: 0.0331088, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1464704, DIVERSITY_GINI: 0.1234708, SHANNON_ENTROPY: 11.3352597, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.16914722199828994, 'l1_ratio': 0.3200484034469772} - results: ROC_AUC: 0.1490360, PRECISION: 0.0291896, PRECISION_RECALL_MIN_DEN: 0.1260692, RECALL: 0.1237846, MAP: 0.0549086, MRR: 0.1043020, NDCG: 0.0827935, F1: 0.0472397, HIT_RATE: 0.2918965, ARHR: 0.1158888, NOVELTY: 0.0047340, AVERAGE_POPULARITY: 0.1200302, DIVERSITY_MEAN_INTER_LIST: 0.9795391, DIVERSITY_HERFINDAHL: 0.9979331, COVERAGE_ITEM: 0.3718961, COVERAGE_ITEM_CORRECT: 0.0292589, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1394237, DIVERSITY_GINI: 0.1119254, SHANNON_ENTROPY: 11.0529416, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.4546443559537031, 'l1_ratio': 0.6917474945217711} - results: ROC_AUC: 0.1540316, PRECISION: 0.0307170, PRECISION_RECALL_MIN_DEN: 0.1329115, RECALL: 0.1305796, MAP: 0.0576399, MRR: 0.1087635, NDCG: 0.0870259, F1: 0.0497347, HIT_RATE: 0.3071701, ARHR: 0.1210075, NOVELTY: 0.0047636, AVERAGE_POPULARITY: 0.1115921, DIVERSITY_MEAN_INTER_LIST: 0.9832279, DIVERSITY_HERFINDAHL: 0.9983019, COVERAGE_ITEM: 0.3786718, COVERAGE_ITEM_CORRECT: 0.0323003, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1454637, DIVERSITY_GINI: 0.1179262, SHANNON_ENTROPY: 11.2354271, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 0.9863607300645774, 'l1_ratio': 0.9966180569766527} - results: ROC_AUC: 0.1599457, PRECISION: 0.0317777, PRECISION_RECALL_MIN_DEN: 0.1368168, RECALL: 0.1343224, MAP: 0.0598158, MRR: 0.1127621, NDCG: 0.0899745, F1: 0.0513962, HIT_RATE: 0.3177768, ARHR: 0.1256287, NOVELTY: 0.0047878, AVERAGE_POPULARITY: 0.1004593, DIVERSITY_MEAN_INTER_LIST: 0.9872396, DIVERSITY_HERFINDAHL: 0.9987030, COVERAGE_ITEM: 0.4046198, COVERAGE_ITEM_CORRECT: 0.0360346, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1492387, DIVERSITY_GINI: 0.1348522, SHANNON_ENTROPY: 11.5334402, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.029799285934454363, 'l1_ratio': 0.9967630663508683} - results: ROC_AUC: 0.1470105, PRECISION: 0.0289139, PRECISION_RECALL_MIN_DEN: 0.1236178, RECALL: 0.1213220, MAP: 0.0545845, MRR: 0.1038802, NDCG: 0.0819588, F1: 0.0466984, HIT_RATE: 0.2891387, ARHR: 0.1154636, NOVELTY: 0.0047015, AVERAGE_POPULARITY: 0.1261153, DIVERSITY_MEAN_INTER_LIST: 0.9771260, DIVERSITY_HERFINDAHL: 0.9976919, COVERAGE_ITEM: 0.3613090, COVERAGE_ITEM_CORRECT: 0.0286429, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1377878, DIVERSITY_GINI: 0.1048927, SHANNON_ENTROPY: 10.9074672, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.9933028285208262, 'l1_ratio': 0.9955885962611176} - results: ROC_AUC: 0.1601167, PRECISION: 0.0317140, PRECISION_RECALL_MIN_DEN: 0.1363925, RECALL: 0.1338982, MAP: 0.0597843, MRR: 0.1127755, NDCG: 0.0898581, F1: 0.0512819, HIT_RATE: 0.3171404, ARHR: 0.1256234, NOVELTY: 0.0047879, AVERAGE_POPULARITY: 0.1003780, DIVERSITY_MEAN_INTER_LIST: 0.9872636, DIVERSITY_HERFINDAHL: 0.9987054, COVERAGE_ITEM: 0.4043888, COVERAGE_ITEM_CORRECT: 0.0359577, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1489870, DIVERSITY_GINI: 0.1348370, SHANNON_ENTROPY: 11.5345809, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.9847198829156348, 'l1_ratio': 0.9996962519963414} - results: ROC_AUC: 0.1600343, PRECISION: 0.0317140, PRECISION_RECALL_MIN_DEN: 0.1365834, RECALL: 0.1340910, MAP: 0.0597808, MRR: 0.1127811, NDCG: 0.0898878, F1: 0.0512960, HIT_RATE: 0.3171404, ARHR: 0.1256112, NOVELTY: 0.0047875, AVERAGE_POPULARITY: 0.1004621, DIVERSITY_MEAN_INTER_LIST: 0.9872384, DIVERSITY_HERFINDAHL: 0.9987029, COVERAGE_ITEM: 0.4041963, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1489870, DIVERSITY_GINI: 0.1347343, SHANNON_ENTROPY: 11.5326780, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.003945012596462517, 'l1_ratio': 0.9941643002994582} - results: ROC_AUC: 0.1453862, PRECISION: 0.0288078, PRECISION_RECALL_MIN_DEN: 0.1230737, RECALL: 0.1207871, MAP: 0.0539955, MRR: 0.1025634, NDCG: 0.0812423, F1: 0.0465205, HIT_RATE: 0.2880781, ARHR: 0.1141078, NOVELTY: 0.0046967, AVERAGE_POPULARITY: 0.1274633, DIVERSITY_MEAN_INTER_LIST: 0.9764075, DIVERSITY_HERFINDAHL: 0.9976200, COVERAGE_ITEM: 0.3614629, COVERAGE_ITEM_CORRECT: 0.0283734, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1372845, DIVERSITY_GINI: 0.1045161, SHANNON_ENTROPY: 10.8811479, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.0020494545480514996, 'l1_ratio': 0.9842583001662462} - results: ROC_AUC: 0.1454388, PRECISION: 0.0288078, PRECISION_RECALL_MIN_DEN: 0.1230649, RECALL: 0.1207782, MAP: 0.0540039, MRR: 0.1025595, NDCG: 0.0812425, F1: 0.0465198, HIT_RATE: 0.2880781, ARHR: 0.1141010, NOVELTY: 0.0046967, AVERAGE_POPULARITY: 0.1274837, DIVERSITY_MEAN_INTER_LIST: 0.9763700, DIVERSITY_HERFINDAHL: 0.9976163, COVERAGE_ITEM: 0.3618094, COVERAGE_ITEM_CORRECT: 0.0283349, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1371587, DIVERSITY_GINI: 0.1046193, SHANNON_ENTROPY: 10.8803519, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.9959809597906164, 'l1_ratio': 0.008608329150865514} - results: ROC_AUC: 0.1448489, PRECISION: 0.0294654, PRECISION_RECALL_MIN_DEN: 0.1254250, RECALL: 0.1230275, MAP: 0.0547974, MRR: 0.1029975, NDCG: 0.0823125, F1: 0.0475439, HIT_RATE: 0.2946542, ARHR: 0.1150489, NOVELTY: 0.0047872, AVERAGE_POPULARITY: 0.1116784, DIVERSITY_MEAN_INTER_LIST: 0.9823435, DIVERSITY_HERFINDAHL: 0.9982135, COVERAGE_ITEM: 0.3895669, COVERAGE_ITEM_CORRECT: 0.0303369, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1386687, DIVERSITY_GINI: 0.1245336, SHANNON_ENTROPY: 11.2750260, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.9958682442371611, 'l1_ratio': 0.9939075399066183} - results: ROC_AUC: 0.1601079, PRECISION: 0.0317353, PRECISION_RECALL_MIN_DEN: 0.1364986, RECALL: 0.1340042, MAP: 0.0597929, MRR: 0.1127885, NDCG: 0.0898940, F1: 0.0513174, HIT_RATE: 0.3173526, ARHR: 0.1256325, NOVELTY: 0.0047883, AVERAGE_POPULARITY: 0.1003385, DIVERSITY_MEAN_INTER_LIST: 0.9872757, DIVERSITY_HERFINDAHL: 0.9987066, COVERAGE_ITEM: 0.4045043, COVERAGE_ITEM_CORRECT: 0.0359962, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1491129, DIVERSITY_GINI: 0.1349208, SHANNON_ENTROPY: 11.5357787, 
