SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 100, 'shrink': 813, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.942693532573093, 'tversky_beta': 1.406018563930177} - results: ROC_AUC: 0.0985007, PRECISION: 0.0191201, PRECISION_RECALL_MIN_DEN: 0.0757684, RECALL: 0.0742404, MAP: 0.0314900, MRR: 0.0678009, NDCG: 0.0499091, F1: 0.0304047, HIT_RATE: 0.1912010, ARHR: 0.0733995, NOVELTY: 0.0047988, AVERAGE_POPULARITY: 0.0949923, DIVERSITY_MEAN_INTER_LIST: 0.9836156, DIVERSITY_HERFINDAHL: 0.9983415, COVERAGE_ITEM: 0.3765698, COVERAGE_ITEM_CORRECT: 0.0215746, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0995344, DIVERSITY_GINI: 0.1198093, SHANNON_ENTROPY: 11.3101983, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 937, 'shrink': 457, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6340468003625154, 'tversky_beta': 1.7596307458414804} - results: ROC_AUC: 0.0976806, PRECISION: 0.0189326, PRECISION_RECALL_MIN_DEN: 0.0746981, RECALL: 0.0731759, MAP: 0.0315810, MRR: 0.0677004, NDCG: 0.0497261, F1: 0.0300795, HIT_RATE: 0.1893264, ARHR: 0.0731971, NOVELTY: 0.0045485, AVERAGE_POPULARITY: 0.1558098, DIVERSITY_MEAN_INTER_LIST: 0.9611770, DIVERSITY_HERFINDAHL: 0.9960981, COVERAGE_ITEM: 0.3091049, COVERAGE_ITEM_CORRECT: 0.0168470, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0987542, DIVERSITY_GINI: 0.0752763, SHANNON_ENTROPY: 10.1812303, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 182, 'shrink': 142, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1291716786118606, 'tversky_beta': 1.9397599460447368} - results: ROC_AUC: 0.1019953, PRECISION: 0.0199500, PRECISION_RECALL_MIN_DEN: 0.0775597, RECALL: 0.0759238, MAP: 0.0327422, MRR: 0.0706587, NDCG: 0.0516741, F1: 0.0315958, HIT_RATE: 0.1994996, ARHR: 0.0768163, NOVELTY: 0.0046869, AVERAGE_POPULARITY: 0.1179727, DIVERSITY_MEAN_INTER_LIST: 0.9777616, DIVERSITY_HERFINDAHL: 0.9977562, COVERAGE_ITEM: 0.3425294, COVERAGE_ITEM_CORRECT: 0.0202425, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1028816, DIVERSITY_GINI: 0.0962426, SHANNON_ENTROPY: 10.8277540, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 194, 'shrink': 53, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5834334770764178, 'tversky_beta': 0.8101634628317269} - results: ROC_AUC: 0.1047695, PRECISION: 0.0204610, PRECISION_RECALL_MIN_DEN: 0.0800940, RECALL: 0.0784645, MAP: 0.0338231, MRR: 0.0726260, NDCG: 0.0533122, F1: 0.0324559, HIT_RATE: 0.2046099, ARHR: 0.0791285, NOVELTY: 0.0046791, AVERAGE_POPULARITY: 0.1207767, DIVERSITY_MEAN_INTER_LIST: 0.9768042, DIVERSITY_HERFINDAHL: 0.9976605, COVERAGE_ITEM: 0.3412127, COVERAGE_ITEM_CORRECT: 0.0206044, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1051969, DIVERSITY_GINI: 0.0950472, SHANNON_ENTROPY: 10.7773994, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 618, 'shrink': 844, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4178046085764343, 'tversky_beta': 0.6167104635507085} - results: ROC_AUC: 0.0979952, PRECISION: 0.0188998, PRECISION_RECALL_MIN_DEN: 0.0744353, RECALL: 0.0729023, MAP: 0.0316059, MRR: 0.0680158, NDCG: 0.0497284, F1: 0.0300136, HIT_RATE: 0.1889982, ARHR: 0.0735767, NOVELTY: 0.0045650, AVERAGE_POPULARITY: 0.1508552, DIVERSITY_MEAN_INTER_LIST: 0.9639836, DIVERSITY_HERFINDAHL: 0.9963787, COVERAGE_ITEM: 0.3126314, COVERAGE_ITEM_CORRECT: 0.0170472, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0982257, DIVERSITY_GINI: 0.0774185, SHANNON_ENTROPY: 10.2630155, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 33, 'shrink': 700, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8564696167467647, 'tversky_beta': 0.6235878931490338} - results: ROC_AUC: 0.0873900, PRECISION: 0.0167407, PRECISION_RECALL_MIN_DEN: 0.0641697, RECALL: 0.0625325, MAP: 0.0274991, MRR: 0.0603307, NDCG: 0.0431101, F1: 0.0264075, HIT_RATE: 0.1674073, ARHR: 0.0654454, NOVELTY: 0.0050060, AVERAGE_POPULARITY: 0.0615865, DIVERSITY_MEAN_INTER_LIST: 0.9857803, DIVERSITY_HERFINDAHL: 0.9985579, COVERAGE_ITEM: 0.4466603, COVERAGE_ITEM_CORRECT: 0.0223523, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0867246, DIVERSITY_GINI: 0.1774007, SHANNON_ENTROPY: 12.0054561, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 167, 'shrink': 746, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.763105608522381, 'tversky_beta': 0.7692342664032581} - results: ROC_AUC: 0.1008334, PRECISION: 0.0194637, PRECISION_RECALL_MIN_DEN: 0.0764187, RECALL: 0.0748309, MAP: 0.0322948, MRR: 0.0695710, NDCG: 0.0509096, F1: 0.0308903, HIT_RATE: 0.1946370, ARHR: 0.0754581, NOVELTY: 0.0047072, AVERAGE_POPULARITY: 0.1135672, DIVERSITY_MEAN_INTER_LIST: 0.9791371, DIVERSITY_HERFINDAHL: 0.9978937, COVERAGE_ITEM: 0.3492127, COVERAGE_ITEM_CORRECT: 0.0199731, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1008431, DIVERSITY_GINI: 0.1005510, SHANNON_ENTROPY: 10.9255536, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 578, 'shrink': 476, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4507917254735188, 'tversky_beta': 1.9118245294723222} - results: ROC_AUC: 0.0997616, PRECISION: 0.0193253, PRECISION_RECALL_MIN_DEN: 0.0761080, RECALL: 0.0745631, MAP: 0.0321840, MRR: 0.0691166, NDCG: 0.0506953, F1: 0.0306926, HIT_RATE: 0.1932530, ARHR: 0.0748751, NOVELTY: 0.0045670, AVERAGE_POPULARITY: 0.1505125, DIVERSITY_MEAN_INTER_LIST: 0.9644795, DIVERSITY_HERFINDAHL: 0.9964282, COVERAGE_ITEM: 0.3133397, COVERAGE_ITEM_CORRECT: 0.0173628, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1002643, DIVERSITY_GINI: 0.0778023, SHANNON_ENTROPY: 10.2747611, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 320, 'shrink': 704, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5847690438148183, 'tversky_beta': 0.5271877896768057} - results: ROC_AUC: 0.1008215, PRECISION: 0.0197218, PRECISION_RECALL_MIN_DEN: 0.0773790, RECALL: 0.0757789, MAP: 0.0324004, MRR: 0.0698516, NDCG: 0.0512844, F1: 0.0312954, HIT_RATE: 0.1972180, ARHR: 0.0757389, NOVELTY: 0.0046146, AVERAGE_POPULARITY: 0.1366018, DIVERSITY_MEAN_INTER_LIST: 0.9711232, DIVERSITY_HERFINDAHL: 0.9970925, COVERAGE_ITEM: 0.3239962, COVERAGE_ITEM_CORRECT: 0.0184331, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1023028, DIVERSITY_GINI: 0.0844583, SHANNON_ENTROPY: 10.5024389, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 623, 'shrink': 587, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9751598609135166, 'tversky_beta': 1.807562475857392} - results: ROC_AUC: 0.0998457, PRECISION: 0.0192517, PRECISION_RECALL_MIN_DEN: 0.0758216, RECALL: 0.0742784, MAP: 0.0322460, MRR: 0.0693231, NDCG: 0.0506814, F1: 0.0305755, HIT_RATE: 0.1925171, ARHR: 0.0750881, NOVELTY: 0.0045627, AVERAGE_POPULARITY: 0.1517361, DIVERSITY_MEAN_INTER_LIST: 0.9638566, DIVERSITY_HERFINDAHL: 0.9963660, COVERAGE_ITEM: 0.3124312, COVERAGE_ITEM_CORRECT: 0.0172782, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0998867, DIVERSITY_GINI: 0.0772692, SHANNON_ENTROPY: 10.2554886, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 21, 'shrink': 207, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8461099943015482, 'tversky_beta': 0.5778915618949475} - results: ROC_AUC: 0.0795764, PRECISION: 0.0153101, PRECISION_RECALL_MIN_DEN: 0.0569811, RECALL: 0.0553667, MAP: 0.0251152, MRR: 0.0554643, NDCG: 0.0389711, F1: 0.0239856, HIT_RATE: 0.1531010, ARHR: 0.0602829, NOVELTY: 0.0050671, AVERAGE_POPULARITY: 0.0525478, DIVERSITY_MEAN_INTER_LIST: 0.9839634, DIVERSITY_HERFINDAHL: 0.9983762, COVERAGE_ITEM: 0.4678345, COVERAGE_ITEM_CORRECT: 0.0221136, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0789480, DIVERSITY_GINI: 0.1978432, SHANNON_ENTROPY: 12.1430445, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 639, 'shrink': 217, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7221892933129352, 'tversky_beta': 0.15720895264149706} - results: ROC_AUC: 0.1016100, PRECISION: 0.0195297, PRECISION_RECALL_MIN_DEN: 0.0770460, RECALL: 0.0755168, MAP: 0.0328517, MRR: 0.0704671, NDCG: 0.0515851, F1: 0.0310314, HIT_RATE: 0.1952970, ARHR: 0.0762739, NOVELTY: 0.0045640, AVERAGE_POPULARITY: 0.1519504, DIVERSITY_MEAN_INTER_LIST: 0.9640685, DIVERSITY_HERFINDAHL: 0.9963871, COVERAGE_ITEM: 0.3132474, COVERAGE_ITEM_CORRECT: 0.0175014, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1013213, DIVERSITY_GINI: 0.0777156, SHANNON_ENTROPY: 10.2659674, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 63, 'shrink': 837, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9077142652127739, 'tversky_beta': 0.41942698404952494} - results: ROC_AUC: 0.0949942, PRECISION: 0.0183069, PRECISION_RECALL_MIN_DEN: 0.0712365, RECALL: 0.0696370, MAP: 0.0304830, MRR: 0.0655493, NDCG: 0.0476994, F1: 0.0289875, HIT_RATE: 0.1830687, ARHR: 0.0710746, NOVELTY: 0.0048857, AVERAGE_POPULARITY: 0.0797803, DIVERSITY_MEAN_INTER_LIST: 0.9856520, DIVERSITY_HERFINDAHL: 0.9985451, COVERAGE_ITEM: 0.4056978, COVERAGE_ITEM_CORRECT: 0.0221059, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0950296, DIVERSITY_GINI: 0.1416577, SHANNON_ENTROPY: 11.6309595, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 931, 'shrink': 925, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1729193771345503, 'tversky_beta': 1.925263335912837} - results: ROC_AUC: 0.0976883, PRECISION: 0.0188918, PRECISION_RECALL_MIN_DEN: 0.0745540, RECALL: 0.0730316, MAP: 0.0315437, MRR: 0.0676468, NDCG: 0.0496575, F1: 0.0300155, HIT_RATE: 0.1889176, ARHR: 0.0731288, NOVELTY: 0.0045484, AVERAGE_POPULARITY: 0.1557941, DIVERSITY_MEAN_INTER_LIST: 0.9611715, DIVERSITY_HERFINDAHL: 0.9960975, COVERAGE_ITEM: 0.3090818, COVERAGE_ITEM_CORRECT: 0.0168393, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0986032, DIVERSITY_GINI: 0.0752569, SHANNON_ENTROPY: 10.1809094, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 614, 'shrink': 371, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6561880745042422, 'tversky_beta': 1.9361275634352113} - results: ROC_AUC: 0.0989284, PRECISION: 0.0191284, PRECISION_RECALL_MIN_DEN: 0.0752927, RECALL: 0.0737557, MAP: 0.0319735, MRR: 0.0687411, NDCG: 0.0502872, F1: 0.0303749, HIT_RATE: 0.1912836, ARHR: 0.0743807, NOVELTY: 0.0045648, AVERAGE_POPULARITY: 0.1511493, DIVERSITY_MEAN_INTER_LIST: 0.9639836, DIVERSITY_HERFINDAHL: 0.9963787, COVERAGE_ITEM: 0.3129702, COVERAGE_ITEM_CORRECT: 0.0172089, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0993582, DIVERSITY_GINI: 0.0775348, SHANNON_ENTROPY: 10.2625208, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 380, 'shrink': 144, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.1309477303797935, 'tversky_beta': 0.46623392220517224} - results: ROC_AUC: 0.0996639, PRECISION: 0.0193741, PRECISION_RECALL_MIN_DEN: 0.0765979, RECALL: 0.0750318, MAP: 0.0321898, MRR: 0.0690064, NDCG: 0.0507999, F1: 0.0307917, HIT_RATE: 0.1937412, ARHR: 0.0747366, NOVELTY: 0.0045970, AVERAGE_POPULARITY: 0.1413538, DIVERSITY_MEAN_INTER_LIST: 0.9690011, DIVERSITY_HERFINDAHL: 0.9968803, COVERAGE_ITEM: 0.3194841, COVERAGE_ITEM_CORRECT: 0.0177786, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1004153, DIVERSITY_GINI: 0.0817490, SHANNON_ENTROPY: 10.4215206, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 889, 'shrink': 924, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.749153940638824, 'tversky_beta': 0.06824981364263195} - results: ROC_AUC: 0.0981643, PRECISION: 0.0190962, PRECISION_RECALL_MIN_DEN: 0.0751149, RECALL: 0.0735866, MAP: 0.0317396, MRR: 0.0680820, NDCG: 0.0500132, F1: 0.0303207, HIT_RATE: 0.1909621, ARHR: 0.0737055, NOVELTY: 0.0045485, AVERAGE_POPULARITY: 0.1558272, DIVERSITY_MEAN_INTER_LIST: 0.9613388, DIVERSITY_HERFINDAHL: 0.9961142, COVERAGE_ITEM: 0.3090202, COVERAGE_ITEM_CORRECT: 0.0169394, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0993079, DIVERSITY_GINI: 0.0752538, SHANNON_ENTROPY: 10.1835504, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 426, 'shrink': 822, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9777578013186679, 'tversky_beta': 1.2480466437429223} - results: ROC_AUC: 0.0995799, PRECISION: 0.0192758, PRECISION_RECALL_MIN_DEN: 0.0757184, RECALL: 0.0741609, MAP: 0.0320427, MRR: 0.0689726, NDCG: 0.0504828, F1: 0.0305945, HIT_RATE: 0.1927584, ARHR: 0.0747226, NOVELTY: 0.0045886, AVERAGE_POPULARITY: 0.1440725, DIVERSITY_MEAN_INTER_LIST: 0.9676655, DIVERSITY_HERFINDAHL: 0.9967468, COVERAGE_ITEM: 0.3184139, COVERAGE_ITEM_CORRECT: 0.0175707, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0998867, DIVERSITY_GINI: 0.0808737, SHANNON_ENTROPY: 10.3801079, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 405, 'shrink': 910, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.2788214671487182, 'tversky_beta': 0.819397204440945} - results: ROC_AUC: 0.0992528, PRECISION: 0.0192107, PRECISION_RECALL_MIN_DEN: 0.0759757, RECALL: 0.0744314, MAP: 0.0320219, MRR: 0.0685577, NDCG: 0.0504721, F1: 0.0305347, HIT_RATE: 0.1921068, ARHR: 0.0742676, NOVELTY: 0.0045944, AVERAGE_POPULARITY: 0.1423888, DIVERSITY_MEAN_INTER_LIST: 0.9684594, DIVERSITY_HERFINDAHL: 0.9968261, COVERAGE_ITEM: 0.3192685, COVERAGE_ITEM_CORRECT: 0.0176939, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0996854, DIVERSITY_GINI: 0.0815528, SHANNON_ENTROPY: 10.4089303, 
