
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 761, 'shrink': 935, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9838919251339533, 'tversky_beta': 0.3287012295005565} - results: ROC_AUC: 0.0802949, PRECISION: 0.0163869, PRECISION_RECALL_MIN_DEN: 0.0635640, RECALL: 0.0619532, MAP: 0.0258553, MRR: 0.0542728, NDCG: 0.0409846, F1: 0.0259133, HIT_RATE: 0.1638689, ARHR: 0.0594642, NOVELTY: 0.0050711, AVERAGE_POPULARITY: 0.0177011, DIVERSITY_MEAN_INTER_LIST: 0.9963534, DIVERSITY_HERFINDAHL: 0.9996165, COVERAGE_ITEM: 0.4844812, COVERAGE_ITEM_CORRECT: 0.0295438, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0901976, DIVERSITY_GINI: 0.2076683, SHANNON_ENTROPY: 12.5876034, 
SearchBayesianSkopt-CV: New best config found. Config 8: {'topK': 444, 'shrink': 84, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0534765478941845, 'tversky_beta': 1.2729495893484255} - results: ROC_AUC: 0.0862812, PRECISION: 0.0176222, PRECISION_RECALL_MIN_DEN: 0.0676281, RECALL: 0.0659512, MAP: 0.0281556, MRR: 0.0587376, NDCG: 0.0442076, F1: 0.0278101, HIT_RATE: 0.1762221, ARHR: 0.0646834, NOVELTY: 0.0050650, AVERAGE_POPULARITY: 0.0178647, DIVERSITY_MEAN_INTER_LIST: 0.9970137, DIVERSITY_HERFINDAHL: 0.9996825, COVERAGE_ITEM: 0.5225024, COVERAGE_ITEM_CORRECT: 0.0321617, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0960614, DIVERSITY_GINI: 0.2421728, SHANNON_ENTROPY: 12.8360329, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'topK': 769, 'shrink': 994, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.027344841971359564, 'tversky_beta': 1.2000049212295962} - results: ROC_AUC: 0.0787926, PRECISION: 0.0160990, PRECISION_RECALL_MIN_DEN: 0.0623937, RECALL: 0.0608135, MAP: 0.0251513, MRR: 0.0528653, NDCG: 0.0400385, F1: 0.0254549, HIT_RATE: 0.1609899, ARHR: 0.0578731, NOVELTY: 0.0050740, AVERAGE_POPULARITY: 0.0176603, DIVERSITY_MEAN_INTER_LIST: 0.9959824, DIVERSITY_HERFINDAHL: 0.9995794, COVERAGE_ITEM: 0.4679577, COVERAGE_ITEM_CORRECT: 0.0290664, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0889644, DIVERSITY_GINI: 0.1958104, SHANNON_ENTROPY: 12.4916467, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 970, 'shrink': 251, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.039378202073013575, 'tversky_beta': 1.5833514549515935} - results: ROC_AUC: 0.0780458, PRECISION: 0.0159204, PRECISION_RECALL_MIN_DEN: 0.0621098, RECALL: 0.0605783, MAP: 0.0248676, MRR: 0.0521049, NDCG: 0.0396956, F1: 0.0252094, HIT_RATE: 0.1592038, ARHR: 0.0569676, NOVELTY: 0.0050753, AVERAGE_POPULARITY: 0.0177020, DIVERSITY_MEAN_INTER_LIST: 0.9957481, DIVERSITY_HERFINDAHL: 0.9995559, COVERAGE_ITEM: 0.4605120, COVERAGE_ITEM_CORRECT: 0.0288046, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0879829, DIVERSITY_GINI: 0.1897112, SHANNON_ENTROPY: 12.4372729, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 481, 'shrink': 566, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.1420791061958924, 'tversky_beta': 0.17850001388028372} - results: ROC_AUC: 0.0809012, PRECISION: 0.0167239, PRECISION_RECALL_MIN_DEN: 0.0643179, RECALL: 0.0626730, MAP: 0.0261107, MRR: 0.0545394, NDCG: 0.0414459, F1: 0.0263985, HIT_RATE: 0.1672388, ARHR: 0.0600921, NOVELTY: 0.0050713, AVERAGE_POPULARITY: 0.0175805, DIVERSITY_MEAN_INTER_LIST: 0.9965737, DIVERSITY_HERFINDAHL: 0.9996385, COVERAGE_ITEM: 0.5021367, COVERAGE_ITEM_CORRECT: 0.0303831, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0911539, DIVERSITY_GINI: 0.2213809, SHANNON_ENTROPY: 12.6818728, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 952, 'shrink': 917, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6402698986045694, 'tversky_beta': 1.9358335197431875} - results: ROC_AUC: 0.0802726, PRECISION: 0.0162275, PRECISION_RECALL_MIN_DEN: 0.0634325, RECALL: 0.0618861, MAP: 0.0257443, MRR: 0.0540769, NDCG: 0.0408681, F1: 0.0257086, HIT_RATE: 0.1622753, ARHR: 0.0591368, NOVELTY: 0.0050712, AVERAGE_POPULARITY: 0.0177579, DIVERSITY_MEAN_INTER_LIST: 0.9962719, DIVERSITY_HERFINDAHL: 0.9996083, COVERAGE_ITEM: 0.4768046, COVERAGE_ITEM_CORRECT: 0.0293436, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0896691, DIVERSITY_GINI: 0.2020512, SHANNON_ENTROPY: 12.5489210, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 355, 'shrink': 344, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8891519985019773, 'tversky_beta': 0.6807882104054231} - results: ROC_AUC: 0.0838354, PRECISION: 0.0173151, PRECISION_RECALL_MIN_DEN: 0.0664592, RECALL: 0.0647830, MAP: 0.0270785, MRR: 0.0567291, NDCG: 0.0429313, F1: 0.0273246, HIT_RATE: 0.1731507, ARHR: 0.0625315, NOVELTY: 0.0050604, AVERAGE_POPULARITY: 0.0176732, DIVERSITY_MEAN_INTER_LIST: 0.9969737, DIVERSITY_HERFINDAHL: 0.9996785, COVERAGE_ITEM: 0.5179981, COVERAGE_ITEM_CORRECT: 0.0316073, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0942746, DIVERSITY_GINI: 0.2378431, SHANNON_ENTROPY: 12.8091466, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 999, 'shrink': 336, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4910608148974448, 'tversky_beta': 1.8836552288014095} - results: ROC_AUC: 0.0801243, PRECISION: 0.0161477, PRECISION_RECALL_MIN_DEN: 0.0629430, RECALL: 0.0614019, MAP: 0.0255727, MRR: 0.0537588, NDCG: 0.0406145, F1: 0.0255657, HIT_RATE: 0.1614767, ARHR: 0.0587302, NOVELTY: 0.0050714, AVERAGE_POPULARITY: 0.0177961, DIVERSITY_MEAN_INTER_LIST: 0.9961411, DIVERSITY_HERFINDAHL: 0.9995952, COVERAGE_ITEM: 0.4708835, COVERAGE_ITEM_CORRECT: 0.0291665, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0895432, DIVERSITY_GINI: 0.1977781, SHANNON_ENTROPY: 12.5133750, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 847, 'shrink': 356, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5420638748187386, 'tversky_beta': 0.5608328249063069} - results: ROC_AUC: 0.0807223, PRECISION: 0.0162770, PRECISION_RECALL_MIN_DEN: 0.0634033, RECALL: 0.0618488, MAP: 0.0258417, MRR: 0.0542214, NDCG: 0.0409618, F1: 0.0257670, HIT_RATE: 0.1627703, ARHR: 0.0592907, NOVELTY: 0.0050701, AVERAGE_POPULARITY: 0.0177114, DIVERSITY_MEAN_INTER_LIST: 0.9963433, DIVERSITY_HERFINDAHL: 0.9996154, COVERAGE_ITEM: 0.4814321, COVERAGE_ITEM_CORRECT: 0.0294899, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0901472, DIVERSITY_GINI: 0.2055357, SHANNON_ENTROPY: 12.5750312, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 563, 'shrink': 322, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5554349001365932, 'tversky_beta': 1.015649885764046} - results: ROC_AUC: 0.0830675, PRECISION: 0.0170872, PRECISION_RECALL_MIN_DEN: 0.0657511, RECALL: 0.0640902, MAP: 0.0268464, MRR: 0.0563788, NDCG: 0.0425164, F1: 0.0269760, HIT_RATE: 0.1708716, ARHR: 0.0619734, NOVELTY: 0.0050657, AVERAGE_POPULARITY: 0.0177259, DIVERSITY_MEAN_INTER_LIST: 0.9967623, DIVERSITY_HERFINDAHL: 0.9996573, COVERAGE_ITEM: 0.5005967, COVERAGE_ITEM_CORRECT: 0.0310606, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0936706, DIVERSITY_GINI: 0.2234232, SHANNON_ENTROPY: 12.7158735, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 372, 'shrink': 752, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9893345885257978, 'tversky_beta': 1.6666188351825566} - results: ROC_AUC: 0.0825817, PRECISION: 0.0170234, PRECISION_RECALL_MIN_DEN: 0.0653846, RECALL: 0.0637356, MAP: 0.0265328, MRR: 0.0554798, NDCG: 0.0421554, F1: 0.0268668, HIT_RATE: 0.1702337, ARHR: 0.0609866, NOVELTY: 0.0050617, AVERAGE_POPULARITY: 0.0176729, DIVERSITY_MEAN_INTER_LIST: 0.9967808, DIVERSITY_HERFINDAHL: 0.9996592, COVERAGE_ITEM: 0.5063022, COVERAGE_ITEM_CORRECT: 0.0309528, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0933182, DIVERSITY_GINI: 0.2266232, SHANNON_ENTROPY: 12.7304284, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 584, 'shrink': 397, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2986338275955425, 'tversky_beta': 1.8327038017286363} - results: ROC_AUC: 0.0821316, PRECISION: 0.0168711, PRECISION_RECALL_MIN_DEN: 0.0649491, RECALL: 0.0633290, MAP: 0.0266253, MRR: 0.0558085, NDCG: 0.0421232, F1: 0.0266400, HIT_RATE: 0.1687111, ARHR: 0.0612800, NOVELTY: 0.0050677, AVERAGE_POPULARITY: 0.0177623, DIVERSITY_MEAN_INTER_LIST: 0.9966589, DIVERSITY_HERFINDAHL: 0.9996470, COVERAGE_ITEM: 0.4944062, COVERAGE_ITEM_CORRECT: 0.0306141, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0925129, DIVERSITY_GINI: 0.2178790, SHANNON_ENTROPY: 12.6756941, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 256, 'shrink': 438, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4919432870367806, 'tversky_beta': 1.016443561642589} - results: ROC_AUC: 0.0844502, PRECISION: 0.0174521, PRECISION_RECALL_MIN_DEN: 0.0667378, RECALL: 0.0649816, MAP: 0.0270826, MRR: 0.0572057, NDCG: 0.0430111, F1: 0.0275126, HIT_RATE: 0.1745207, ARHR: 0.0631397, NOVELTY: 0.0050594, AVERAGE_POPULARITY: 0.0177328, DIVERSITY_MEAN_INTER_LIST: 0.9970299, DIVERSITY_HERFINDAHL: 0.9996841, COVERAGE_ITEM: 0.5244966, COVERAGE_ITEM_CORRECT: 0.0319461, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0944507, DIVERSITY_GINI: 0.2420847, SHANNON_ENTROPY: 12.8349418, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 475, 'shrink': 418, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7710891046329709, 'tversky_beta': 0.3269283230663678} - results: ROC_AUC: 0.0833779, PRECISION: 0.0171329, PRECISION_RECALL_MIN_DEN: 0.0657119, RECALL: 0.0640652, MAP: 0.0268955, MRR: 0.0565845, NDCG: 0.0425930, F1: 0.0270316, HIT_RATE: 0.1713294, ARHR: 0.0623106, NOVELTY: 0.0050664, AVERAGE_POPULARITY: 0.0177080, DIVERSITY_MEAN_INTER_LIST: 0.9968285, DIVERSITY_HERFINDAHL: 0.9996640, COVERAGE_ITEM: 0.5063253, COVERAGE_ITEM_CORRECT: 0.0311299, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0936706, DIVERSITY_GINI: 0.2277645, SHANNON_ENTROPY: 12.7438772, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 413, 'shrink': 106, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9207405961120354, 'tversky_beta': 1.5546417492508984} - results: ROC_AUC: 0.0853382, PRECISION: 0.0175046, PRECISION_RECALL_MIN_DEN: 0.0670261, RECALL: 0.0653418, MAP: 0.0275422, MRR: 0.0578688, NDCG: 0.0435307, F1: 0.0276102, HIT_RATE: 0.1750463, ARHR: 0.0636652, NOVELTY: 0.0050623, AVERAGE_POPULARITY: 0.0177962, DIVERSITY_MEAN_INTER_LIST: 0.9969660, DIVERSITY_HERFINDAHL: 0.9996777, COVERAGE_ITEM: 0.5164042, COVERAGE_ITEM_CORRECT: 0.0319384, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0957342, DIVERSITY_GINI: 0.2374990, SHANNON_ENTROPY: 12.8084503, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 325, 'shrink': 551, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9165435964124709, 'tversky_beta': 1.1480517062249527} - results: ROC_AUC: 0.0830766, PRECISION: 0.0171600, PRECISION_RECALL_MIN_DEN: 0.0656665, RECALL: 0.0639956, MAP: 0.0267461, MRR: 0.0562075, NDCG: 0.0424387, F1: 0.0270603, HIT_RATE: 0.1716004, ARHR: 0.0620348, NOVELTY: 0.0050625, AVERAGE_POPULARITY: 0.0176917, DIVERSITY_MEAN_INTER_LIST: 0.9969372, DIVERSITY_HERFINDAHL: 0.9996748, COVERAGE_ITEM: 0.5163041, COVERAGE_ITEM_CORRECT: 0.0313532, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932427, DIVERSITY_GINI: 0.2356410, SHANNON_ENTROPY: 12.7938883, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 443, 'shrink': 418, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.27895883639620905, 'tversky_beta': 0.9504052948584234} - results: ROC_AUC: 0.0816090, PRECISION: 0.0168490, PRECISION_RECALL_MIN_DEN: 0.0647755, RECALL: 0.0631507, MAP: 0.0262177, MRR: 0.0548689, NDCG: 0.0417052, F1: 0.0265959, HIT_RATE: 0.1684897, ARHR: 0.0604185, NOVELTY: 0.0050682, AVERAGE_POPULARITY: 0.0176741, DIVERSITY_MEAN_INTER_LIST: 0.9966258, DIVERSITY_HERFINDAHL: 0.9996437, COVERAGE_ITEM: 0.4983715, COVERAGE_ITEM_CORRECT: 0.0305756, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0921354, DIVERSITY_GINI: 0.2200505, SHANNON_ENTROPY: 12.6809270, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 678, 'shrink': 793, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7176338774991714, 'tversky_beta': 0.9618546897420892} - results: ROC_AUC: 0.0806737, PRECISION: 0.0165081, PRECISION_RECALL_MIN_DEN: 0.0642894, RECALL: 0.0627221, MAP: 0.0261014, MRR: 0.0546648, NDCG: 0.0414080, F1: 0.0261331, HIT_RATE: 0.1650812, ARHR: 0.0598846, NOVELTY: 0.0050718, AVERAGE_POPULARITY: 0.0176765, DIVERSITY_MEAN_INTER_LIST: 0.9963905, DIVERSITY_HERFINDAHL: 0.9996202, COVERAGE_ITEM: 0.4857902, COVERAGE_ITEM_CORRECT: 0.0298441, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0909022, DIVERSITY_GINI: 0.2091707, SHANNON_ENTROPY: 12.5997674, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 547, 'shrink': 318, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5331641242691834, 'tversky_beta': 1.4315223244440545} - results: ROC_AUC: 0.0831284, PRECISION: 0.0170759, PRECISION_RECALL_MIN_DEN: 0.0657325, RECALL: 0.0641052, MAP: 0.0269076, MRR: 0.0563836, NDCG: 0.0425869, F1: 0.0269632, HIT_RATE: 0.1707587, ARHR: 0.0620115, NOVELTY: 0.0050649, AVERAGE_POPULARITY: 0.0177576, DIVERSITY_MEAN_INTER_LIST: 0.9967699, DIVERSITY_HERFINDAHL: 0.9996581, COVERAGE_ITEM: 0.5006583, COVERAGE_ITEM_CORRECT: 0.0310606, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0934189, DIVERSITY_GINI: 0.2237195, SHANNON_ENTROPY: 12.7181630, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 738, 'shrink': 95, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7369704288358866, 'tversky_beta': 1.7826227223949962} - results: ROC_AUC: 0.0836819, PRECISION: 0.0169584, PRECISION_RECALL_MIN_DEN: 0.0653163, RECALL: 0.0637023, MAP: 0.0270105, MRR: 0.0567564, NDCG: 0.0425905, F1: 0.0267819, HIT_RATE: 0.1695838, ARHR: 0.0623526, NOVELTY: 0.0050673, AVERAGE_POPULARITY: 0.0178189, DIVERSITY_MEAN_INTER_LIST: 0.9966936, DIVERSITY_HERFINDAHL: 0.9996505, COVERAGE_ITEM: 0.4949836, COVERAGE_ITEM_CORRECT: 0.0307834, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0930414, DIVERSITY_GINI: 0.2195273, SHANNON_ENTROPY: 12.6902243, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 85, 'shrink': 641, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3785383468074214, 'tversky_beta': 0.46473974008775365} - results: ROC_AUC: 0.0853682, PRECISION: 0.0177767, PRECISION_RECALL_MIN_DEN: 0.0672690, RECALL: 0.0654678, MAP: 0.0275380, MRR: 0.0582762, NDCG: 0.0436832, F1: 0.0279559, HIT_RATE: 0.1777668, ARHR: 0.0645002, NOVELTY: 0.0050573, AVERAGE_POPULARITY: 0.0177232, DIVERSITY_MEAN_INTER_LIST: 0.9973619, DIVERSITY_HERFINDAHL: 0.9997173, COVERAGE_ITEM: 0.5612089, COVERAGE_ITEM_CORRECT: 0.0327007, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0957091, DIVERSITY_GINI: 0.2716963, SHANNON_ENTROPY: 13.0042524, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 418, 'shrink': 697, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.08377742559713842, 'tversky_beta': 0.8600421389153536} - results: ROC_AUC: 0.0813492, PRECISION: 0.0167621, PRECISION_RECALL_MIN_DEN: 0.0643273, RECALL: 0.0627228, MAP: 0.0259287, MRR: 0.0543437, NDCG: 0.0413442, F1: 0.0264495, HIT_RATE: 0.1676213, ARHR: 0.0598552, NOVELTY: 0.0050674, AVERAGE_POPULARITY: 0.0176127, DIVERSITY_MEAN_INTER_LIST: 0.9965683, DIVERSITY_HERFINDAHL: 0.9996379, COVERAGE_ITEM: 0.4957536, COVERAGE_ITEM_CORRECT: 0.0304601, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0915566, DIVERSITY_GINI: 0.2183539, SHANNON_ENTROPY: 12.6674403, 

