
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 803, 'shrink': 576, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5006787869394939, 'tversky_beta': 1.7940941979953717} - results: ROC_AUC: 0.0711074, PRECISION: 0.0142028, PRECISION_RECALL_MIN_DEN: 0.0591371, RECALL: 0.0579595, MAP: 0.0236287, MRR: 0.0467123, NDCG: 0.0373539, F1: 0.0228133, HIT_RATE: 0.1420283, ARHR: 0.0503437, NOVELTY: 0.0048229, AVERAGE_POPULARITY: 0.0186593, DIVERSITY_MEAN_INTER_LIST: 0.9952152, DIVERSITY_HERFINDAHL: 0.9995012, COVERAGE_ITEM: 0.4671415, COVERAGE_ITEM_CORRECT: 0.0242464, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0750220, DIVERSITY_GINI: 0.2002425, SHANNON_ENTROPY: 12.4817288, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'topK': 550, 'shrink': 286, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5881605413710682, 'tversky_beta': 0.5921608998828597} - results: ROC_AUC: 0.0743034, PRECISION: 0.0146807, PRECISION_RECALL_MIN_DEN: 0.0608195, RECALL: 0.0596607, MAP: 0.0248796, MRR: 0.0492159, NDCG: 0.0389540, F1: 0.0235608, HIT_RATE: 0.1468071, ARHR: 0.0532504, NOVELTY: 0.0048133, AVERAGE_POPULARITY: 0.0186389, DIVERSITY_MEAN_INTER_LIST: 0.9957552, DIVERSITY_HERFINDAHL: 0.9995552, COVERAGE_ITEM: 0.4920731, COVERAGE_ITEM_CORRECT: 0.0251627, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0771612, DIVERSITY_GINI: 0.2232148, SHANNON_ENTROPY: 12.6613094, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'topK': 561, 'shrink': 694, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2890863034187534, 'tversky_beta': 1.4625473460242542} - results: ROC_AUC: 0.0727692, PRECISION: 0.0145127, PRECISION_RECALL_MIN_DEN: 0.0603940, RECALL: 0.0592443, MAP: 0.0242797, MRR: 0.0477743, NDCG: 0.0382642, F1: 0.0233118, HIT_RATE: 0.1451274, ARHR: 0.0516831, NOVELTY: 0.0048167, AVERAGE_POPULARITY: 0.0186181, DIVERSITY_MEAN_INTER_LIST: 0.9955790, DIVERSITY_HERFINDAHL: 0.9995376, COVERAGE_ITEM: 0.4831261, COVERAGE_ITEM_CORRECT: 0.0247931, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0763810, DIVERSITY_GINI: 0.2143425, SHANNON_ENTROPY: 12.5939616, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 780, 'shrink': 886, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6344527341791666, 'tversky_beta': 1.3114772321950736} - results: ROC_AUC: 0.0720043, PRECISION: 0.0142436, PRECISION_RECALL_MIN_DEN: 0.0594155, RECALL: 0.0582428, MAP: 0.0238954, MRR: 0.0472998, NDCG: 0.0376669, F1: 0.0228883, HIT_RATE: 0.1424361, ARHR: 0.0510225, NOVELTY: 0.0048199, AVERAGE_POPULARITY: 0.0186608, DIVERSITY_MEAN_INTER_LIST: 0.9953999, DIVERSITY_HERFINDAHL: 0.9995196, COVERAGE_ITEM: 0.4732782, COVERAGE_ITEM_CORRECT: 0.0243157, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0751982, DIVERSITY_GINI: 0.2056507, SHANNON_ENTROPY: 12.5291959, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 190, 'shrink': 443, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.266950621942379, 'tversky_beta': 1.9322018731909532} - results: ROC_AUC: 0.0753071, PRECISION: 0.0150085, PRECISION_RECALL_MIN_DEN: 0.0621555, RECALL: 0.0608830, MAP: 0.0249912, MRR: 0.0497737, NDCG: 0.0393986, F1: 0.0240793, HIT_RATE: 0.1500852, ARHR: 0.0539288, NOVELTY: 0.0048044, AVERAGE_POPULARITY: 0.0187641, DIVERSITY_MEAN_INTER_LIST: 0.9960466, DIVERSITY_HERFINDAHL: 0.9995843, COVERAGE_ITEM: 0.5180443, COVERAGE_ITEM_CORRECT: 0.0258864, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0784950, DIVERSITY_GINI: 0.2436529, SHANNON_ENTROPY: 12.7908043, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 361, 'shrink': 622, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0741102170538124, 'tversky_beta': 1.392718337933789} - results: ROC_AUC: 0.0729702, PRECISION: 0.0146355, PRECISION_RECALL_MIN_DEN: 0.0610560, RECALL: 0.0598710, MAP: 0.0246795, MRR: 0.0484692, NDCG: 0.0387671, F1: 0.0235195, HIT_RATE: 0.1463550, ARHR: 0.0524670, NOVELTY: 0.0048119, AVERAGE_POPULARITY: 0.0185488, DIVERSITY_MEAN_INTER_LIST: 0.9957706, DIVERSITY_HERFINDAHL: 0.9995567, COVERAGE_ITEM: 0.4968778, COVERAGE_ITEM_CORRECT: 0.0251319, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0766075, DIVERSITY_GINI: 0.2255910, SHANNON_ENTROPY: 12.6713549, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 76, 'shrink': 681, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.999551348043483, 'tversky_beta': 0.6236187969675894} - results: ROC_AUC: 0.0757052, PRECISION: 0.0153387, PRECISION_RECALL_MIN_DEN: 0.0628698, RECALL: 0.0615667, MAP: 0.0254024, MRR: 0.0504643, NDCG: 0.0399956, F1: 0.0245578, HIT_RATE: 0.1533872, ARHR: 0.0549311, NOVELTY: 0.0047954, AVERAGE_POPULARITY: 0.0186278, DIVERSITY_MEAN_INTER_LIST: 0.9962736, DIVERSITY_HERFINDAHL: 0.9996070, COVERAGE_ITEM: 0.5499981, COVERAGE_ITEM_CORRECT: 0.0267873, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0796024, DIVERSITY_GINI: 0.2688147, SHANNON_ENTROPY: 12.9304981, 

SearchBayesianSkopt-CV: New best config found. Config 14: {'topK': 407, 'shrink': 147, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.707760475337142, 'tversky_beta': 1.5995671154436732} - results: ROC_AUC: 0.0758964, PRECISION: 0.0150567, PRECISION_RECALL_MIN_DEN: 0.0624038, RECALL: 0.0612028, MAP: 0.0255956, MRR: 0.0505492, NDCG: 0.0399975, F1: 0.0241648, HIT_RATE: 0.1505674, ARHR: 0.0547860, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.0187438, DIVERSITY_MEAN_INTER_LIST: 0.9959520, DIVERSITY_HERFINDAHL: 0.9995748, COVERAGE_ITEM: 0.5112069, COVERAGE_ITEM_CORRECT: 0.0259557, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0788222, DIVERSITY_GINI: 0.2392379, SHANNON_ENTROPY: 12.7612491, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 448, 'shrink': 738, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8527412597745077, 'tversky_beta': 0.08397616983548219} - results: ROC_AUC: 0.0728281, PRECISION: 0.0145743, PRECISION_RECALL_MIN_DEN: 0.0605051, RECALL: 0.0593122, MAP: 0.0243242, MRR: 0.0480508, NDCG: 0.0383624, F1: 0.0233958, HIT_RATE: 0.1457434, ARHR: 0.0519983, NOVELTY: 0.0048163, AVERAGE_POPULARITY: 0.0185991, DIVERSITY_MEAN_INTER_LIST: 0.9956618, DIVERSITY_HERFINDAHL: 0.9995458, COVERAGE_ITEM: 0.4921732, COVERAGE_ITEM_CORRECT: 0.0249471, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0764565, DIVERSITY_GINI: 0.2207414, SHANNON_ENTROPY: 12.6343909, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 694, 'shrink': 596, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.962429456439105, 'tversky_beta': 1.706697153220922} - results: ROC_AUC: 0.0731815, PRECISION: 0.0143332, PRECISION_RECALL_MIN_DEN: 0.0596902, RECALL: 0.0585094, MAP: 0.0244490, MRR: 0.0482227, NDCG: 0.0382055, F1: 0.0230244, HIT_RATE: 0.1433315, ARHR: 0.0520653, NOVELTY: 0.0048168, AVERAGE_POPULARITY: 0.0186557, DIVERSITY_MEAN_INTER_LIST: 0.9955571, DIVERSITY_HERFINDAHL: 0.9995354, COVERAGE_ITEM: 0.4793224, COVERAGE_ITEM_CORRECT: 0.0244851, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0756009, DIVERSITY_GINI: 0.2115922, SHANNON_ENTROPY: 12.5789243, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 154, 'shrink': 932, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6077534191809373, 'tversky_beta': 1.1174976213990395} - results: ROC_AUC: 0.0749404, PRECISION: 0.0149468, PRECISION_RECALL_MIN_DEN: 0.0616924, RECALL: 0.0604579, MAP: 0.0249118, MRR: 0.0497084, NDCG: 0.0392603, F1: 0.0239649, HIT_RATE: 0.1494685, ARHR: 0.0538918, NOVELTY: 0.0048024, AVERAGE_POPULARITY: 0.0187983, DIVERSITY_MEAN_INTER_LIST: 0.9961088, DIVERSITY_HERFINDAHL: 0.9995905, COVERAGE_ITEM: 0.5255438, COVERAGE_ITEM_CORRECT: 0.0259095, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0781427, DIVERSITY_GINI: 0.2493812, SHANNON_ENTROPY: 12.8232364, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 108, 'shrink': 803, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4480071979137128, 'tversky_beta': 1.6673695341470052} - results: ROC_AUC: 0.0752934, PRECISION: 0.0150692, PRECISION_RECALL_MIN_DEN: 0.0618827, RECALL: 0.0606063, MAP: 0.0247962, MRR: 0.0495565, NDCG: 0.0392255, F1: 0.0241351, HIT_RATE: 0.1506918, ARHR: 0.0537628, NOVELTY: 0.0047993, AVERAGE_POPULARITY: 0.0187512, DIVERSITY_MEAN_INTER_LIST: 0.9962205, DIVERSITY_HERFINDAHL: 0.9996017, COVERAGE_ITEM: 0.5358614, COVERAGE_ITEM_CORRECT: 0.0263484, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0786712, DIVERSITY_GINI: 0.2580494, SHANNON_ENTROPY: 12.8755838, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 883, 'shrink': 185, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.474830299883418, 'tversky_beta': 0.25332407763522663} - results: ROC_AUC: 0.0739620, PRECISION: 0.0146931, PRECISION_RECALL_MIN_DEN: 0.0609684, RECALL: 0.0598034, MAP: 0.0249212, MRR: 0.0493123, NDCG: 0.0390403, F1: 0.0235879, HIT_RATE: 0.1469311, ARHR: 0.0531877, NOVELTY: 0.0048154, AVERAGE_POPULARITY: 0.0186313, DIVERSITY_MEAN_INTER_LIST: 0.9956590, DIVERSITY_HERFINDAHL: 0.9995456, COVERAGE_ITEM: 0.4859211, COVERAGE_ITEM_CORRECT: 0.0250703, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0775135, DIVERSITY_GINI: 0.2179145, SHANNON_ENTROPY: 12.6245140, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0279233, PRECISION: 0.0045772, PRECISION_RECALL_MIN_DEN: 0.0169474, RECALL: 0.0165120, MAP: 0.0090016, MRR: 0.0194677, NDCG: 0.0130895, F1: 0.0071670, HIT_RATE: 0.0457724, ARHR: 0.0203105, NOVELTY: 0.0046395, AVERAGE_POPULARITY: 0.0167931, DIVERSITY_MEAN_INTER_LIST: 0.7626790, DIVERSITY_HERFINDAHL: 0.9762523, COVERAGE_ITEM: 0.3701020, COVERAGE_ITEM_CORRECT: 0.0080385, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0255694, DIVERSITY_GINI: 0.0959265, SHANNON_ENTROPY: 8.8003063, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 172, 'shrink': 965, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9956496136324133, 'tversky_beta': 0.028560281014019313} - results: ROC_AUC: 0.0748494, PRECISION: 0.0150371, PRECISION_RECALL_MIN_DEN: 0.0617863, RECALL: 0.0604790, MAP: 0.0248828, MRR: 0.0495741, NDCG: 0.0392327, F1: 0.0240829, HIT_RATE: 0.1503715, ARHR: 0.0538754, NOVELTY: 0.0048018, AVERAGE_POPULARITY: 0.0187811, DIVERSITY_MEAN_INTER_LIST: 0.9960861, DIVERSITY_HERFINDAHL: 0.9995883, COVERAGE_ITEM: 0.5237729, COVERAGE_ITEM_CORRECT: 0.0259480, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0781679, DIVERSITY_GINI: 0.2477284, SHANNON_ENTROPY: 12.8130062, 

SearchBayesianSkopt-CV: New best config found. Config 22: {'topK': 53, 'shrink': 68, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9884470981369278, 'tversky_beta': 1.6869394261486796} - results: ROC_AUC: 0.0773114, PRECISION: 0.0156861, PRECISION_RECALL_MIN_DEN: 0.0636626, RECALL: 0.0623541, MAP: 0.0259974, MRR: 0.0515192, NDCG: 0.0408483, F1: 0.0250655, HIT_RATE: 0.1568605, ARHR: 0.0561497, NOVELTY: 0.0047891, AVERAGE_POPULARITY: 0.0190795, DIVERSITY_MEAN_INTER_LIST: 0.9963648, DIVERSITY_HERFINDAHL: 0.9996161, COVERAGE_ITEM: 0.5785794, COVERAGE_ITEM_CORRECT: 0.0273648, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.2924439, SHANNON_ENTROPY: 13.0417911, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 32, 'shrink': 71, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9837600790767997, 'tversky_beta': 0.0006878064913378169} - results: ROC_AUC: 0.0774470, PRECISION: 0.0153350, PRECISION_RECALL_MIN_DEN: 0.0626945, RECALL: 0.0614354, MAP: 0.0259944, MRR: 0.0518510, NDCG: 0.0405990, F1: 0.0245410, HIT_RATE: 0.1533499, ARHR: 0.0562470, NOVELTY: 0.0047766, AVERAGE_POPULARITY: 0.0188348, DIVERSITY_MEAN_INTER_LIST: 0.9960976, DIVERSITY_HERFINDAHL: 0.9995894, COVERAGE_ITEM: 0.5989528, COVERAGE_ITEM_CORRECT: 0.0268874, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0796275, DIVERSITY_GINI: 0.3066180, SHANNON_ENTROPY: 13.0872136, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 962, 'shrink': 996, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9970328301814866, 'tversky_beta': 1.4417177932988483} - results: ROC_AUC: 0.0710537, PRECISION: 0.0142438, PRECISION_RECALL_MIN_DEN: 0.0593144, RECALL: 0.0581874, MAP: 0.0238014, MRR: 0.0469857, NDCG: 0.0375761, F1: 0.0228841, HIT_RATE: 0.1424381, ARHR: 0.0506015, NOVELTY: 0.0048197, AVERAGE_POPULARITY: 0.0187000, DIVERSITY_MEAN_INTER_LIST: 0.9952866, DIVERSITY_HERFINDAHL: 0.9995083, COVERAGE_ITEM: 0.4676112, COVERAGE_ITEM_CORRECT: 0.0242772, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0753995, DIVERSITY_GINI: 0.2009628, SHANNON_ENTROPY: 12.4918057, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2539279977625166, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0199509, PRECISION: 0.0043439, PRECISION_RECALL_MIN_DEN: 0.0186914, RECALL: 0.0183734, MAP: 0.0054201, MRR: 0.0117687, NDCG: 0.0100404, F1: 0.0070214, HIT_RATE: 0.0434386, ARHR: 0.0122782, NOVELTY: 0.0045984, AVERAGE_POPULARITY: 0.0142304, DIVERSITY_MEAN_INTER_LIST: 0.9639190, DIVERSITY_HERFINDAHL: 0.9963722, COVERAGE_ITEM: 0.1353070, COVERAGE_ITEM_CORRECT: 0.0075072, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0248396, DIVERSITY_GINI: 0.0278153, SHANNON_ENTROPY: 9.5151278, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0663473, PRECISION: 0.0128829, PRECISION_RECALL_MIN_DEN: 0.0522102, RECALL: 0.0511329, MAP: 0.0221821, MRR: 0.0439439, NDCG: 0.0342936, F1: 0.0205798, HIT_RATE: 0.1288294, ARHR: 0.0473175, NOVELTY: 0.0047343, AVERAGE_POPULARITY: 0.0185274, DIVERSITY_MEAN_INTER_LIST: 0.9761355, DIVERSITY_HERFINDAHL: 0.9975936, COVERAGE_ITEM: 0.5935476, COVERAGE_ITEM_CORRECT: 0.0227141, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0678243, DIVERSITY_GINI: 0.2732129, SHANNON_ENTROPY: 12.3567634, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 116, 'shrink': 997, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.028670237016844576, 'tversky_beta': 0.5213793745380312} - results: ROC_AUC: 0.0740507, PRECISION: 0.0149473, PRECISION_RECALL_MIN_DEN: 0.0609516, RECALL: 0.0596526, MAP: 0.0244738, MRR: 0.0491893, NDCG: 0.0387036, F1: 0.0239025, HIT_RATE: 0.1494730, ARHR: 0.0533842, NOVELTY: 0.0047999, AVERAGE_POPULARITY: 0.0186994, DIVERSITY_MEAN_INTER_LIST: 0.9961613, DIVERSITY_HERFINDAHL: 0.9995958, COVERAGE_ITEM: 0.5313956, COVERAGE_ITEM_CORRECT: 0.0260712, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0778659, DIVERSITY_GINI: 0.2539046, SHANNON_ENTROPY: 12.8490784, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 39, 'shrink': 256, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9309078260467918, 'tversky_beta': 1.6961529795370638} - results: ROC_AUC: 0.0774451, PRECISION: 0.0154327, PRECISION_RECALL_MIN_DEN: 0.0628727, RECALL: 0.0615879, MAP: 0.0259857, MRR: 0.0515255, NDCG: 0.0406108, F1: 0.0246795, HIT_RATE: 0.1543274, ARHR: 0.0559509, NOVELTY: 0.0047853, AVERAGE_POPULARITY: 0.0189305, DIVERSITY_MEAN_INTER_LIST: 0.9961858, DIVERSITY_HERFINDAHL: 0.9995982, COVERAGE_ITEM: 0.5750529, COVERAGE_ITEM_CORRECT: 0.0269721, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0806594, DIVERSITY_GINI: 0.2884668, SHANNON_ENTROPY: 13.0166712, 
