
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 609, 'shrink': 737, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9520005585150353, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0674845, PRECISION: 0.0141607, PRECISION_RECALL_MIN_DEN: 0.0502391, RECALL: 0.0484403, MAP: 0.0209986, MRR: 0.0467239, NDCG: 0.0331140, F1: 0.0219132, HIT_RATE: 0.1416073, ARHR: 0.0522076, NOVELTY: 0.0057056, AVERAGE_POPULARITY: 0.0123756, DIVERSITY_MEAN_INTER_LIST: 0.9968094, DIVERSITY_HERFINDAHL: 0.9996621, COVERAGE_ITEM: 0.6585409, COVERAGE_ITEM_CORRECT: 0.0274803, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0756764, DIVERSITY_GINI: 0.4071627, SHANNON_ENTROPY: 13.5260471, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'topK': 474, 'shrink': 265, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9478446541721637, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1282525, PRECISION: 0.0253826, PRECISION_RECALL_MIN_DEN: 0.0943443, RECALL: 0.0920730, MAP: 0.0423056, MRR: 0.0909014, NDCG: 0.0651629, F1: 0.0397902, HIT_RATE: 0.2538256, ARHR: 0.1011964, NOVELTY: 0.0046967, AVERAGE_POPULARITY: 0.1325206, DIVERSITY_MEAN_INTER_LIST: 0.9729095, DIVERSITY_HERFINDAHL: 0.9972725, COVERAGE_ITEM: 0.3692936, COVERAGE_ITEM_CORRECT: 0.0241386, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1345413, DIVERSITY_GINI: 0.1046982, SHANNON_ENTROPY: 10.7961848, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 689, 'shrink': 3, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.14473218662503864, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1286745, PRECISION: 0.0253716, PRECISION_RECALL_MIN_DEN: 0.0946932, RECALL: 0.0923763, MAP: 0.0428578, MRR: 0.0915197, NDCG: 0.0656981, F1: 0.0398051, HIT_RATE: 0.2537158, ARHR: 0.1016891, NOVELTY: 0.0045788, AVERAGE_POPULARITY: 0.1522164, DIVERSITY_MEAN_INTER_LIST: 0.9640654, DIVERSITY_HERFINDAHL: 0.9963883, COVERAGE_ITEM: 0.3300404, COVERAGE_ITEM_CORRECT: 0.0234379, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1350447, DIVERSITY_GINI: 0.0811254, SHANNON_ENTROPY: 10.3269744, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 741, 'shrink': 732, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.2970729976646012, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1271998, PRECISION: 0.0251437, PRECISION_RECALL_MIN_DEN: 0.0936125, RECALL: 0.0913614, MAP: 0.0421298, MRR: 0.0903143, NDCG: 0.0647793, F1: 0.0394296, HIT_RATE: 0.2514375, ARHR: 0.1004469, NOVELTY: 0.0046828, AVERAGE_POPULARITY: 0.1368327, DIVERSITY_MEAN_INTER_LIST: 0.9705311, DIVERSITY_HERFINDAHL: 0.9970347, COVERAGE_ITEM: 0.3670298, COVERAGE_ITEM_CORRECT: 0.0236689, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1336353, DIVERSITY_GINI: 0.1027349, SHANNON_ENTROPY: 10.7245788, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 915, 'shrink': 247, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1136742093728418, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1235174, PRECISION: 0.0242457, PRECISION_RECALL_MIN_DEN: 0.0906116, RECALL: 0.0883917, MAP: 0.0409805, MRR: 0.0878118, NDCG: 0.0628647, F1: 0.0380498, HIT_RATE: 0.2424569, ARHR: 0.0973740, NOVELTY: 0.0045487, AVERAGE_POPULARITY: 0.1582340, DIVERSITY_MEAN_INTER_LIST: 0.9600506, DIVERSITY_HERFINDAHL: 0.9959869, COVERAGE_ITEM: 0.3186603, COVERAGE_ITEM_CORRECT: 0.0218364, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1298855, DIVERSITY_GINI: 0.0750964, SHANNON_ENTROPY: 10.1736346, 

SearchBayesianSkopt-CV: New best config found. Config 13: {'topK': 150, 'shrink': 326, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.049428133011753875, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1325515, PRECISION: 0.0267560, PRECISION_RECALL_MIN_DEN: 0.0972481, RECALL: 0.0947532, MAP: 0.0434127, MRR: 0.0942054, NDCG: 0.0672227, F1: 0.0417271, HIT_RATE: 0.2675603, ARHR: 0.1053534, NOVELTY: 0.0047346, AVERAGE_POPULARITY: 0.1074140, DIVERSITY_MEAN_INTER_LIST: 0.9833935, DIVERSITY_HERFINDAHL: 0.9983207, COVERAGE_ITEM: 0.3576285, COVERAGE_ITEM_CORRECT: 0.0302214, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1404807, DIVERSITY_GINI: 0.1014065, SHANNON_ENTROPY: 11.0559606, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 737, 'shrink': 586, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7083605061011621, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1294348, PRECISION: 0.0255535, PRECISION_RECALL_MIN_DEN: 0.0957438, RECALL: 0.0934468, MAP: 0.0430621, MRR: 0.0919268, NDCG: 0.0661406, F1: 0.0401274, HIT_RATE: 0.2555354, ARHR: 0.1020533, NOVELTY: 0.0046175, AVERAGE_POPULARITY: 0.1468463, DIVERSITY_MEAN_INTER_LIST: 0.9665586, DIVERSITY_HERFINDAHL: 0.9966375, COVERAGE_ITEM: 0.3468027, COVERAGE_ITEM_CORRECT: 0.0237074, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1364540, DIVERSITY_GINI: 0.0897734, SHANNON_ENTROPY: 10.4860377, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 243, 'shrink': 616, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8147995624322557, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1224075, PRECISION: 0.0240642, PRECISION_RECALL_MIN_DEN: 0.0867749, RECALL: 0.0845189, MAP: 0.0394796, MRR: 0.0870882, NDCG: 0.0608751, F1: 0.0374543, HIT_RATE: 0.2406418, ARHR: 0.0969444, NOVELTY: 0.0048111, AVERAGE_POPULARITY: 0.1085154, DIVERSITY_MEAN_INTER_LIST: 0.9797274, DIVERSITY_HERFINDAHL: 0.9979542, COVERAGE_ITEM: 0.3808046, COVERAGE_ITEM_CORRECT: 0.0237459, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1275198, DIVERSITY_GINI: 0.1185174, SHANNON_ENTROPY: 11.1349602, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 331, 'shrink': 238, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6968089357297861, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1315802, PRECISION: 0.0261710, PRECISION_RECALL_MIN_DEN: 0.0961529, RECALL: 0.0937127, MAP: 0.0432098, MRR: 0.0937048, NDCG: 0.0665827, F1: 0.0409120, HIT_RATE: 0.2617101, ARHR: 0.1045056, NOVELTY: 0.0046863, AVERAGE_POPULARITY: 0.1292838, DIVERSITY_MEAN_INTER_LIST: 0.9746968, DIVERSITY_HERFINDAHL: 0.9974512, COVERAGE_ITEM: 0.3628335, COVERAGE_ITEM_CORRECT: 0.0251088, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1382912, DIVERSITY_GINI: 0.1002700, SHANNON_ENTROPY: 10.7706380, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 614, 'shrink': 836, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6876927147735835, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1216883, PRECISION: 0.0238025, PRECISION_RECALL_MIN_DEN: 0.0891517, RECALL: 0.0870058, MAP: 0.0402480, MRR: 0.0865915, NDCG: 0.0618254, F1: 0.0373766, HIT_RATE: 0.2380248, ARHR: 0.0958015, NOVELTY: 0.0045593, AVERAGE_POPULARITY: 0.1535977, DIVERSITY_MEAN_INTER_LIST: 0.9628446, DIVERSITY_HERFINDAHL: 0.9962662, COVERAGE_ITEM: 0.3177594, COVERAGE_ITEM_CORRECT: 0.0217055, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1277715, DIVERSITY_GINI: 0.0753643, SHANNON_ENTROPY: 10.2319192, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 98, 'shrink': 198, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7435514359419373, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0640307, PRECISION: 0.0131408, PRECISION_RECALL_MIN_DEN: 0.0501770, RECALL: 0.0486362, MAP: 0.0203894, MRR: 0.0432453, NDCG: 0.0322057, F1: 0.0206860, HIT_RATE: 0.1314083, ARHR: 0.0477819, NOVELTY: 0.0055464, AVERAGE_POPULARITY: 0.0178421, DIVERSITY_MEAN_INTER_LIST: 0.9955999, DIVERSITY_HERFINDAHL: 0.9995411, COVERAGE_ITEM: 0.5665602, COVERAGE_ITEM_CORRECT: 0.0250549, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0724298, DIVERSITY_GINI: 0.3204887, SHANNON_ENTROPY: 13.1779417, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 734, 'shrink': 72, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6330001597544133, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0626515, PRECISION: 0.0129178, PRECISION_RECALL_MIN_DEN: 0.0513362, RECALL: 0.0499869, MAP: 0.0204091, MRR: 0.0422970, NDCG: 0.0324261, F1: 0.0205288, HIT_RATE: 0.1291779, ARHR: 0.0461208, NOVELTY: 0.0054969, AVERAGE_POPULARITY: 0.0206420, DIVERSITY_MEAN_INTER_LIST: 0.9964331, DIVERSITY_HERFINDAHL: 0.9996244, COVERAGE_ITEM: 0.5513455, COVERAGE_ITEM_CORRECT: 0.0242695, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0724047, DIVERSITY_GINI: 0.2995860, SHANNON_ENTROPY: 13.1315945, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 241, 'shrink': 114, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.2110160511405035, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1252190, PRECISION: 0.0248643, PRECISION_RECALL_MIN_DEN: 0.0906503, RECALL: 0.0883406, MAP: 0.0411826, MRR: 0.0894701, NDCG: 0.0633230, F1: 0.0388017, HIT_RATE: 0.2486432, ARHR: 0.0996829, NOVELTY: 0.0047440, AVERAGE_POPULARITY: 0.1119822, DIVERSITY_MEAN_INTER_LIST: 0.9790541, DIVERSITY_HERFINDAHL: 0.9978869, COVERAGE_ITEM: 0.3708874, COVERAGE_ITEM_CORRECT: 0.0245929, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1316472, DIVERSITY_GINI: 0.1063512, SHANNON_ENTROPY: 10.9642268, 

SearchBayesianSkopt-CV: New best config found. Config 21: {'topK': 187, 'shrink': 552, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2648140093551475, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1342528, PRECISION: 0.0270321, PRECISION_RECALL_MIN_DEN: 0.0981965, RECALL: 0.0956262, MAP: 0.0440152, MRR: 0.0957943, NDCG: 0.0679667, F1: 0.0421465, HIT_RATE: 0.2703212, ARHR: 0.1069876, NOVELTY: 0.0046995, AVERAGE_POPULARITY: 0.1163527, DIVERSITY_MEAN_INTER_LIST: 0.9802079, DIVERSITY_HERFINDAHL: 0.9980022, COVERAGE_ITEM: 0.3516766, COVERAGE_ITEM_CORRECT: 0.0283041, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1421417, DIVERSITY_GINI: 0.0960792, SHANNON_ENTROPY: 10.8807489, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 155, 'shrink': 539, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9452349020911468, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1325377, PRECISION: 0.0267062, PRECISION_RECALL_MIN_DEN: 0.0959177, RECALL: 0.0933259, MAP: 0.0433436, MRR: 0.0948540, NDCG: 0.0668322, F1: 0.0415247, HIT_RATE: 0.2670619, ARHR: 0.1062512, NOVELTY: 0.0047864, AVERAGE_POPULARITY: 0.1038435, DIVERSITY_MEAN_INTER_LIST: 0.9835059, DIVERSITY_HERFINDAHL: 0.9983320, COVERAGE_ITEM: 0.3786333, COVERAGE_ITEM_CORRECT: 0.0277113, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1394488, DIVERSITY_GINI: 0.1137039, SHANNON_ENTROPY: 11.1743416, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 665, 'shrink': 625, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2917737720529359, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0646247, PRECISION: 0.0135954, PRECISION_RECALL_MIN_DEN: 0.0475856, RECALL: 0.0459372, MAP: 0.0200362, MRR: 0.0446140, NDCG: 0.0316332, F1: 0.0209771, HIT_RATE: 0.1359537, ARHR: 0.0496461, NOVELTY: 0.0057520, AVERAGE_POPULARITY: 0.0112353, DIVERSITY_MEAN_INTER_LIST: 0.9968641, DIVERSITY_HERFINDAHL: 0.9996675, COVERAGE_ITEM: 0.6897478, COVERAGE_ITEM_CORRECT: 0.0265332, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0732352, DIVERSITY_GINI: 0.4312505, SHANNON_ENTROPY: 13.6010101, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 515, 'shrink': 676, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7891066497446642, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0670153, PRECISION: 0.0141379, PRECISION_RECALL_MIN_DEN: 0.0500100, RECALL: 0.0482221, MAP: 0.0209627, MRR: 0.0463970, NDCG: 0.0329814, F1: 0.0218637, HIT_RATE: 0.1413792, ARHR: 0.0519277, NOVELTY: 0.0057165, AVERAGE_POPULARITY: 0.0120962, DIVERSITY_MEAN_INTER_LIST: 0.9968284, DIVERSITY_HERFINDAHL: 0.9996640, COVERAGE_ITEM: 0.6674264, COVERAGE_ITEM_CORRECT: 0.0274649, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0754247, DIVERSITY_GINI: 0.4152223, SHANNON_ENTROPY: 13.5509927, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 531, 'shrink': 704, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5712521849976182, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1245644, PRECISION: 0.0244507, PRECISION_RECALL_MIN_DEN: 0.0918380, RECALL: 0.0896334, MAP: 0.0416569, MRR: 0.0888323, NDCG: 0.0637704, F1: 0.0384175, HIT_RATE: 0.2445070, ARHR: 0.0984452, NOVELTY: 0.0045962, AVERAGE_POPULARITY: 0.1465351, DIVERSITY_MEAN_INTER_LIST: 0.9663446, DIVERSITY_HERFINDAHL: 0.9966161, COVERAGE_ITEM: 0.3329817, COVERAGE_ITEM_CORRECT: 0.0226526, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1309425, DIVERSITY_GINI: 0.0826775, SHANNON_ENTROPY: 10.3798536, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 183, 'shrink': 433, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3697065848306986, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0666986, PRECISION: 0.0140316, PRECISION_RECALL_MIN_DEN: 0.0515767, RECALL: 0.0498444, MAP: 0.0210322, MRR: 0.0455774, NDCG: 0.0333013, F1: 0.0218941, HIT_RATE: 0.1403161, ARHR: 0.0508454, NOVELTY: 0.0056374, AVERAGE_POPULARITY: 0.0143859, DIVERSITY_MEAN_INTER_LIST: 0.9965964, DIVERSITY_HERFINDAHL: 0.9996408, COVERAGE_ITEM: 0.6177632, COVERAGE_ITEM_CORRECT: 0.0269798, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0754750, DIVERSITY_GINI: 0.3685531, SHANNON_ENTROPY: 13.3944293, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 102, 'shrink': 111, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1076814379497468, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0652791, PRECISION: 0.0136524, PRECISION_RECALL_MIN_DEN: 0.0513436, RECALL: 0.0497666, MAP: 0.0209580, MRR: 0.0443668, NDCG: 0.0331112, F1: 0.0214214, HIT_RATE: 0.1365243, ARHR: 0.0492330, NOVELTY: 0.0055951, AVERAGE_POPULARITY: 0.0158056, DIVERSITY_MEAN_INTER_LIST: 0.9964516, DIVERSITY_HERFINDAHL: 0.9996263, COVERAGE_ITEM: 0.5998768, COVERAGE_ITEM_CORRECT: 0.0261020, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0743174, DIVERSITY_GINI: 0.3494331, SHANNON_ENTROPY: 13.3227451, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 927, 'shrink': 348, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8174806205711114, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1285366, PRECISION: 0.0253635, PRECISION_RECALL_MIN_DEN: 0.0946859, RECALL: 0.0924246, MAP: 0.0427005, MRR: 0.0912748, NDCG: 0.0655674, F1: 0.0397994, HIT_RATE: 0.2536350, ARHR: 0.1014534, NOVELTY: 0.0046490, AVERAGE_POPULARITY: 0.1427318, DIVERSITY_MEAN_INTER_LIST: 0.9683452, DIVERSITY_HERFINDAHL: 0.9968162, COVERAGE_ITEM: 0.3583138, COVERAGE_ITEM_CORRECT: 0.0236612, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1348182, DIVERSITY_GINI: 0.0968449, SHANNON_ENTROPY: 10.6121888, 
