
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 157, 'shrink': 472, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.034846392947487155, 'tversky_beta': 1.525806003122162} - results: ROC_AUC: 0.1269024, PRECISION: 0.0248532, PRECISION_RECALL_MIN_DEN: 0.0921559, RECALL: 0.0899448, MAP: 0.0419329, MRR: 0.0901657, NDCG: 0.0643035, F1: 0.0389427, HIT_RATE: 0.2485320, ARHR: 0.1000481, NOVELTY: 0.0047585, AVERAGE_POPULARITY: 0.1063098, DIVERSITY_MEAN_INTER_LIST: 0.9834122, DIVERSITY_HERFINDAHL: 0.9983226, COVERAGE_ITEM: 0.3753532, COVERAGE_ITEM_CORRECT: 0.0262560, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1326790, DIVERSITY_GINI: 0.1103513, SHANNON_ENTROPY: 11.1513128, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 541, 'shrink': 518, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7308742729854657, 'tversky_beta': 1.9382121959472276} - results: ROC_AUC: 0.1230555, PRECISION: 0.0240750, PRECISION_RECALL_MIN_DEN: 0.0898784, RECALL: 0.0876890, MAP: 0.0406865, MRR: 0.0878787, NDCG: 0.0624886, F1: 0.0377751, HIT_RATE: 0.2407501, ARHR: 0.0972816, NOVELTY: 0.0045706, AVERAGE_POPULARITY: 0.1504402, DIVERSITY_MEAN_INTER_LIST: 0.9647727, DIVERSITY_HERFINDAHL: 0.9964590, COVERAGE_ITEM: 0.3210857, COVERAGE_ITEM_CORRECT: 0.0220135, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1289292, DIVERSITY_GINI: 0.0770734, SHANNON_ENTROPY: 10.2861131, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 946, 'shrink': 87, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7572946627873527, 'tversky_beta': 1.2877259400088081} - results: ROC_AUC: 0.1246031, PRECISION: 0.0244350, PRECISION_RECALL_MIN_DEN: 0.0908291, RECALL: 0.0886059, MAP: 0.0414634, MRR: 0.0886218, NDCG: 0.0634176, F1: 0.0383029, HIT_RATE: 0.2443499, ARHR: 0.0983961, NOVELTY: 0.0045448, AVERAGE_POPULARITY: 0.1586575, DIVERSITY_MEAN_INTER_LIST: 0.9602946, DIVERSITY_HERFINDAHL: 0.9960113, COVERAGE_ITEM: 0.3157498, COVERAGE_ITEM_CORRECT: 0.0222445, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1302630, DIVERSITY_GINI: 0.0741088, SHANNON_ENTROPY: 10.1695029, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 619, 'shrink': 487, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7082915971010902, 'tversky_beta': 1.9582624208090773} - results: ROC_AUC: 0.1222886, PRECISION: 0.0239653, PRECISION_RECALL_MIN_DEN: 0.0894846, RECALL: 0.0873117, MAP: 0.0404606, MRR: 0.0872257, NDCG: 0.0621504, F1: 0.0376056, HIT_RATE: 0.2396528, ARHR: 0.0965666, NOVELTY: 0.0045591, AVERAGE_POPULARITY: 0.1537415, DIVERSITY_MEAN_INTER_LIST: 0.9628071, DIVERSITY_HERFINDAHL: 0.9962625, COVERAGE_ITEM: 0.3181213, COVERAGE_ITEM_CORRECT: 0.0218287, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1284510, DIVERSITY_GINI: 0.0754330, SHANNON_ENTROPY: 10.2295463, 

SearchBayesianSkopt-CV: New best config found. Config 13: {'topK': 144, 'shrink': 488, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6126331679736309, 'tversky_beta': 1.206168968926621} - results: ROC_AUC: 0.1278191, PRECISION: 0.0252813, PRECISION_RECALL_MIN_DEN: 0.0928727, RECALL: 0.0905373, MAP: 0.0421530, MRR: 0.0913455, NDCG: 0.0647833, F1: 0.0395226, HIT_RATE: 0.2528135, ARHR: 0.1015950, NOVELTY: 0.0047674, AVERAGE_POPULARITY: 0.1040301, DIVERSITY_MEAN_INTER_LIST: 0.9840621, DIVERSITY_HERFINDAHL: 0.9983876, COVERAGE_ITEM: 0.3759307, COVERAGE_ITEM_CORRECT: 0.0268104, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1342393, DIVERSITY_GINI: 0.1110228, SHANNON_ENTROPY: 11.1825193, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 456, 'shrink': 426, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.685617994714833, 'tversky_beta': 0.48948921537561774} - results: ROC_AUC: 0.1241924, PRECISION: 0.0243105, PRECISION_RECALL_MIN_DEN: 0.0906963, RECALL: 0.0884966, MAP: 0.0410467, MRR: 0.0884057, NDCG: 0.0630018, F1: 0.0381388, HIT_RATE: 0.2431047, ARHR: 0.0980421, NOVELTY: 0.0045853, AVERAGE_POPULARITY: 0.1460595, DIVERSITY_MEAN_INTER_LIST: 0.9672264, DIVERSITY_HERFINDAHL: 0.9967043, COVERAGE_ITEM: 0.3246506, COVERAGE_ITEM_CORRECT: 0.0223523, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1299358, DIVERSITY_GINI: 0.0790835, SHANNON_ENTROPY: 10.3575069, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 812, 'shrink': 151, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7130372127879075, 'tversky_beta': 0.0035104066990725444} - results: ROC_AUC: 0.1234631, PRECISION: 0.0241962, PRECISION_RECALL_MIN_DEN: 0.0901437, RECALL: 0.0879253, MAP: 0.0407660, MRR: 0.0875947, NDCG: 0.0625904, F1: 0.0379456, HIT_RATE: 0.2419617, ARHR: 0.0971331, NOVELTY: 0.0045417, AVERAGE_POPULARITY: 0.1588621, DIVERSITY_MEAN_INTER_LIST: 0.9600282, DIVERSITY_HERFINDAHL: 0.9959846, COVERAGE_ITEM: 0.3133551, COVERAGE_ITEM_CORRECT: 0.0217671, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1294828, DIVERSITY_GINI: 0.0730557, SHANNON_ENTROPY: 10.1489577, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 907, 'shrink': 885, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7347976026155499, 'tversky_beta': 1.5388683657105287} - results: ROC_AUC: 0.1203816, PRECISION: 0.0235633, PRECISION_RECALL_MIN_DEN: 0.0882843, RECALL: 0.0861732, MAP: 0.0398851, MRR: 0.0854137, NDCG: 0.0612220, F1: 0.0370053, HIT_RATE: 0.2356331, ARHR: 0.0945101, NOVELTY: 0.0045357, AVERAGE_POPULARITY: 0.1606848, DIVERSITY_MEAN_INTER_LIST: 0.9582923, DIVERSITY_HERFINDAHL: 0.9958111, COVERAGE_ITEM: 0.3118537, COVERAGE_ITEM_CORRECT: 0.0211819, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1265886, DIVERSITY_GINI: 0.0722289, SHANNON_ENTROPY: 10.1146645, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 895, 'shrink': 469, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1647806569650494, 'tversky_beta': 0.4044505634530692} - results: ROC_AUC: 0.1217768, PRECISION: 0.0238667, PRECISION_RECALL_MIN_DEN: 0.0891213, RECALL: 0.0869474, MAP: 0.0401680, MRR: 0.0862974, NDCG: 0.0617437, F1: 0.0374506, HIT_RATE: 0.2386670, ARHR: 0.0956348, NOVELTY: 0.0045358, AVERAGE_POPULARITY: 0.1605765, DIVERSITY_MEAN_INTER_LIST: 0.9587022, DIVERSITY_HERFINDAHL: 0.9958521, COVERAGE_ITEM: 0.3119153, COVERAGE_ITEM_CORRECT: 0.0213590, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1277967, DIVERSITY_GINI: 0.0722535, SHANNON_ENTROPY: 10.1194152, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 593, 'shrink': 522, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8712550511266406, 'tversky_beta': 0.902712066614701} - results: ROC_AUC: 0.1228140, PRECISION: 0.0240450, PRECISION_RECALL_MIN_DEN: 0.0896778, RECALL: 0.0874980, MAP: 0.0405432, MRR: 0.0875509, NDCG: 0.0622955, F1: 0.0377204, HIT_RATE: 0.2404505, ARHR: 0.0969358, NOVELTY: 0.0045614, AVERAGE_POPULARITY: 0.1529454, DIVERSITY_MEAN_INTER_LIST: 0.9633380, DIVERSITY_HERFINDAHL: 0.9963155, COVERAGE_ITEM: 0.3182214, COVERAGE_ITEM_CORRECT: 0.0218903, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1287782, DIVERSITY_GINI: 0.0756032, SHANNON_ENTROPY: 10.2409945, 

SearchBayesianSkopt-CV: New best config found. Config 19: {'topK': 570, 'shrink': 97, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7379771874182601, 'tversky_beta': 1.524776787827658} - results: ROC_AUC: 0.1282903, PRECISION: 0.0251212, PRECISION_RECALL_MIN_DEN: 0.0937111, RECALL: 0.0914378, MAP: 0.0426025, MRR: 0.0911449, NDCG: 0.0652218, F1: 0.0394114, HIT_RATE: 0.2512117, ARHR: 0.1013016, NOVELTY: 0.0045785, AVERAGE_POPULARITY: 0.1500315, DIVERSITY_MEAN_INTER_LIST: 0.9652969, DIVERSITY_HERFINDAHL: 0.9965114, COVERAGE_ITEM: 0.3259288, COVERAGE_ITEM_CORRECT: 0.0233917, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1340128, DIVERSITY_GINI: 0.0792272, SHANNON_ENTROPY: 10.3211129, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 52, 'shrink': 766, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6906079304109628, 'tversky_beta': 0.6444875779740694} - results: ROC_AUC: 0.1177465, PRECISION: 0.0235564, PRECISION_RECALL_MIN_DEN: 0.0846514, RECALL: 0.0822775, MAP: 0.0382873, MRR: 0.0841278, NDCG: 0.0589755, F1: 0.0366229, HIT_RATE: 0.2355642, ARHR: 0.0937459, NOVELTY: 0.0049792, AVERAGE_POPULARITY: 0.0695033, DIVERSITY_MEAN_INTER_LIST: 0.9904110, DIVERSITY_HERFINDAHL: 0.9990223, COVERAGE_ITEM: 0.4466449, COVERAGE_ITEM_CORRECT: 0.0298980, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1240971, DIVERSITY_GINI: 0.1649513, SHANNON_ENTROPY: 11.9783605, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 807, 'shrink': 372, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6032382345282228, 'tversky_beta': 1.841494461982569} - results: ROC_AUC: 0.1233166, PRECISION: 0.0241433, PRECISION_RECALL_MIN_DEN: 0.0900980, RECALL: 0.0878990, MAP: 0.0407638, MRR: 0.0875746, NDCG: 0.0625776, F1: 0.0378787, HIT_RATE: 0.2414333, ARHR: 0.0970314, NOVELTY: 0.0045433, AVERAGE_POPULARITY: 0.1585490, DIVERSITY_MEAN_INTER_LIST: 0.9601408, DIVERSITY_HERFINDAHL: 0.9959959, COVERAGE_ITEM: 0.3140558, COVERAGE_ITEM_CORRECT: 0.0218672, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1292312, DIVERSITY_GINI: 0.0733772, SHANNON_ENTROPY: 10.1568043, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 521, 'shrink': 912, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0463285275453742, 'tversky_beta': 1.7440727343779598} - results: ROC_AUC: 0.1230553, PRECISION: 0.0240750, PRECISION_RECALL_MIN_DEN: 0.0899682, RECALL: 0.0877791, MAP: 0.0406384, MRR: 0.0877295, NDCG: 0.0624599, F1: 0.0377830, HIT_RATE: 0.2407504, ARHR: 0.0971837, NOVELTY: 0.0045737, AVERAGE_POPULARITY: 0.1494628, DIVERSITY_MEAN_INTER_LIST: 0.9653280, DIVERSITY_HERFINDAHL: 0.9965145, COVERAGE_ITEM: 0.3218402, COVERAGE_ITEM_CORRECT: 0.0220212, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1289040, DIVERSITY_GINI: 0.0775043, SHANNON_ENTROPY: 10.3020314, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 983, 'shrink': 696, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0019087429228848, 'tversky_beta': 0.5829115280748948} - results: ROC_AUC: 0.1206865, PRECISION: 0.0236618, PRECISION_RECALL_MIN_DEN: 0.0885025, RECALL: 0.0863511, MAP: 0.0399853, MRR: 0.0858525, NDCG: 0.0613911, F1: 0.0371426, HIT_RATE: 0.2366185, ARHR: 0.0950311, NOVELTY: 0.0045312, AVERAGE_POPULARITY: 0.1618875, DIVERSITY_MEAN_INTER_LIST: 0.9576397, DIVERSITY_HERFINDAHL: 0.9957458, COVERAGE_ITEM: 0.3107911, COVERAGE_ITEM_CORRECT: 0.0211511, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1268655, DIVERSITY_GINI: 0.0716746, SHANNON_ENTROPY: 10.0960937, 

SearchBayesianSkopt-CV: New best config found. Config 24: {'topK': 858, 'shrink': 48, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4982737838445248, 'tversky_beta': 0.2929504432290782} - results: ROC_AUC: 0.1282485, PRECISION: 0.0253224, PRECISION_RECALL_MIN_DEN: 0.0946824, RECALL: 0.0924038, MAP: 0.0427010, MRR: 0.0910696, NDCG: 0.0655494, F1: 0.0397480, HIT_RATE: 0.2532240, ARHR: 0.1012388, NOVELTY: 0.0045794, AVERAGE_POPULARITY: 0.1525477, DIVERSITY_MEAN_INTER_LIST: 0.9638649, DIVERSITY_HERFINDAHL: 0.9963682, COVERAGE_ITEM: 0.3299172, COVERAGE_ITEM_CORRECT: 0.0232223, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1349440, DIVERSITY_GINI: 0.0809682, SHANNON_ENTROPY: 10.3227531, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 413, 'shrink': 675, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8017719516778963, 'tversky_beta': 0.4916893850381002} - results: ROC_AUC: 0.1246472, PRECISION: 0.0243748, PRECISION_RECALL_MIN_DEN: 0.0910387, RECALL: 0.0888516, MAP: 0.0411625, MRR: 0.0884604, NDCG: 0.0632082, F1: 0.0382527, HIT_RATE: 0.2437479, ARHR: 0.0981754, NOVELTY: 0.0045964, AVERAGE_POPULARITY: 0.1429669, DIVERSITY_MEAN_INTER_LIST: 0.9688299, DIVERSITY_HERFINDAHL: 0.9968646, COVERAGE_ITEM: 0.3276766, COVERAGE_ITEM_CORRECT: 0.0225294, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1301875, DIVERSITY_GINI: 0.0808160, SHANNON_ENTROPY: 10.4121950, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 766, 'shrink': 218, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9948586019302703, 'tversky_beta': 0.3570998195637843} - results: ROC_AUC: 0.1234410, PRECISION: 0.0242835, PRECISION_RECALL_MIN_DEN: 0.0902410, RECALL: 0.0879987, MAP: 0.0408147, MRR: 0.0877365, NDCG: 0.0626753, F1: 0.0380604, HIT_RATE: 0.2428349, ARHR: 0.0973254, NOVELTY: 0.0045449, AVERAGE_POPULARITY: 0.1579884, DIVERSITY_MEAN_INTER_LIST: 0.9605306, DIVERSITY_HERFINDAHL: 0.9960349, COVERAGE_ITEM: 0.3143176, COVERAGE_ITEM_CORRECT: 0.0219365, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1297345, DIVERSITY_GINI: 0.0735251, SHANNON_ENTROPY: 10.1638066, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 882, 'shrink': 70, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1269066596244954, 'tversky_beta': 1.2583910414369115} - results: ROC_AUC: 0.1264580, PRECISION: 0.0248332, PRECISION_RECALL_MIN_DEN: 0.0929113, RECALL: 0.0906631, MAP: 0.0421384, MRR: 0.0897132, NDCG: 0.0645223, F1: 0.0389841, HIT_RATE: 0.2483320, ARHR: 0.0996091, NOVELTY: 0.0045585, AVERAGE_POPULARITY: 0.1559421, DIVERSITY_MEAN_INTER_LIST: 0.9619894, DIVERSITY_HERFINDAHL: 0.9961807, COVERAGE_ITEM: 0.3210626, COVERAGE_ITEM_CORRECT: 0.0227834, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1326287, DIVERSITY_GINI: 0.0766369, SHANNON_ENTROPY: 10.2314596, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 276, 'shrink': 960, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0813362633870311, 'tversky_beta': 0.3149916170299774} - results: ROC_AUC: 0.1265227, PRECISION: 0.0248715, PRECISION_RECALL_MIN_DEN: 0.0924250, RECALL: 0.0901764, MAP: 0.0417776, MRR: 0.0901302, NDCG: 0.0642218, F1: 0.0389871, HIT_RATE: 0.2487153, ARHR: 0.1001346, NOVELTY: 0.0046509, AVERAGE_POPULARITY: 0.1287049, DIVERSITY_MEAN_INTER_LIST: 0.9753530, DIVERSITY_HERFINDAHL: 0.9975168, COVERAGE_ITEM: 0.3413590, COVERAGE_ITEM_CORRECT: 0.0241309, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1325028, DIVERSITY_GINI: 0.0890142, SHANNON_ENTROPY: 10.6655235, 
