
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 358, 'shrink': 705, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1259060, PRECISION: 0.0247047, PRECISION_RECALL_MIN_DEN: 0.0919742, RECALL: 0.0897433, MAP: 0.0417348, MRR: 0.0899666, NDCG: 0.0640214, F1: 0.0387421, HIT_RATE: 0.2470466, ARHR: 0.0998691, NOVELTY: 0.0046129, AVERAGE_POPULARITY: 0.1384043, DIVERSITY_MEAN_INTER_LIST: 0.9710502, DIVERSITY_HERFINDAHL: 0.9970866, COVERAGE_ITEM: 0.3320577, COVERAGE_ITEM_CORRECT: 0.0231915, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1318485, DIVERSITY_GINI: 0.0832149, SHANNON_ENTROPY: 10.4891566, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'topK': 908, 'shrink': 786, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1204626, PRECISION: 0.0236542, PRECISION_RECALL_MIN_DEN: 0.0885455, RECALL: 0.0864020, MAP: 0.0400326, MRR: 0.0857187, NDCG: 0.0614179, F1: 0.0371384, HIT_RATE: 0.2365419, ARHR: 0.0949200, NOVELTY: 0.0045345, AVERAGE_POPULARITY: 0.1608907, DIVERSITY_MEAN_INTER_LIST: 0.9582832, DIVERSITY_HERFINDAHL: 0.9958102, COVERAGE_ITEM: 0.3113609, COVERAGE_ITEM_CORRECT: 0.0211896, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1267397, DIVERSITY_GINI: 0.0720067, SHANNON_ENTROPY: 10.1104678, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 617, 'shrink': 254, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1238433, PRECISION: 0.0242611, PRECISION_RECALL_MIN_DEN: 0.0905124, RECALL: 0.0883120, MAP: 0.0409340, MRR: 0.0882789, NDCG: 0.0628831, F1: 0.0380626, HIT_RATE: 0.2426109, ARHR: 0.0978412, NOVELTY: 0.0045576, AVERAGE_POPULARITY: 0.1540236, DIVERSITY_MEAN_INTER_LIST: 0.9628524, DIVERSITY_HERFINDAHL: 0.9962670, COVERAGE_ITEM: 0.3171357, COVERAGE_ITEM_CORRECT: 0.0220597, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1296842, DIVERSITY_GINI: 0.0750669, SHANNON_ENTROPY: 10.2231542, 

SearchBayesianSkopt-CV: New best config found. Config 11: {'topK': 212, 'shrink': 872, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1271730, PRECISION: 0.0252060, PRECISION_RECALL_MIN_DEN: 0.0933795, RECALL: 0.0910999, MAP: 0.0422379, MRR: 0.0910624, NDCG: 0.0649096, F1: 0.0394844, HIT_RATE: 0.2520596, ARHR: 0.1011160, NOVELTY: 0.0046949, AVERAGE_POPULARITY: 0.1186271, DIVERSITY_MEAN_INTER_LIST: 0.9792799, DIVERSITY_HERFINDAHL: 0.9979094, COVERAGE_ITEM: 0.3542252, COVERAGE_ITEM_CORRECT: 0.0252397, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341387, DIVERSITY_GINI: 0.0968228, SHANNON_ENTROPY: 10.8670212, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 33, 'shrink': 196, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1113923, PRECISION: 0.0225072, PRECISION_RECALL_MIN_DEN: 0.0786513, RECALL: 0.0762297, MAP: 0.0356305, MRR: 0.0799151, NDCG: 0.0550439, F1: 0.0347521, HIT_RATE: 0.2250725, ARHR: 0.0892974, NOVELTY: 0.0050537, AVERAGE_POPULARITY: 0.0596253, DIVERSITY_MEAN_INTER_LIST: 0.9907077, DIVERSITY_HERFINDAHL: 0.9990520, COVERAGE_ITEM: 0.4733397, COVERAGE_ITEM_CORRECT: 0.0305525, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1178055, DIVERSITY_GINI: 0.1888299, SHANNON_ENTROPY: 12.2081107, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 565, 'shrink': 276, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1242562, PRECISION: 0.0242876, PRECISION_RECALL_MIN_DEN: 0.0905135, RECALL: 0.0883096, MAP: 0.0410509, MRR: 0.0887090, NDCG: 0.0630092, F1: 0.0380945, HIT_RATE: 0.2428755, ARHR: 0.0983190, NOVELTY: 0.0045642, AVERAGE_POPULARITY: 0.1520545, DIVERSITY_MEAN_INTER_LIST: 0.9640106, DIVERSITY_HERFINDAHL: 0.9963828, COVERAGE_ITEM: 0.3187526, COVERAGE_ITEM_CORRECT: 0.0222060, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1298603, DIVERSITY_GINI: 0.0759712, SHANNON_ENTROPY: 10.2557381, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 68, 'shrink': 381, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1237925, PRECISION: 0.0245276, PRECISION_RECALL_MIN_DEN: 0.0884278, RECALL: 0.0860302, MAP: 0.0398187, MRR: 0.0875977, NDCG: 0.0614946, F1: 0.0381686, HIT_RATE: 0.2452760, ARHR: 0.0975055, NOVELTY: 0.0049166, AVERAGE_POPULARITY: 0.0786854, DIVERSITY_MEAN_INTER_LIST: 0.9894341, DIVERSITY_HERFINDAHL: 0.9989247, COVERAGE_ITEM: 0.4251627, COVERAGE_ITEM_CORRECT: 0.0292435, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1299862, DIVERSITY_GINI: 0.1468270, SHANNON_ENTROPY: 11.7616160, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 968, 'shrink': 547, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1209966, PRECISION: 0.0237300, PRECISION_RECALL_MIN_DEN: 0.0886697, RECALL: 0.0865163, MAP: 0.0400776, MRR: 0.0859758, NDCG: 0.0615255, F1: 0.0372420, HIT_RATE: 0.2373003, ARHR: 0.0951743, NOVELTY: 0.0045316, AVERAGE_POPULARITY: 0.1617275, DIVERSITY_MEAN_INTER_LIST: 0.9578497, DIVERSITY_HERFINDAHL: 0.9957668, COVERAGE_ITEM: 0.3106756, COVERAGE_ITEM_CORRECT: 0.0212435, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1273437, DIVERSITY_GINI: 0.0716588, SHANNON_ENTROPY: 10.0988123, 

SearchBayesianSkopt-CV: New best config found. Config 16: {'topK': 568, 'shrink': 8, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1293182, PRECISION: 0.0255085, PRECISION_RECALL_MIN_DEN: 0.0950194, RECALL: 0.0927191, MAP: 0.0431039, MRR: 0.0920600, NDCG: 0.0660378, F1: 0.0400058, HIT_RATE: 0.2550847, ARHR: 0.1023601, NOVELTY: 0.0046262, AVERAGE_POPULARITY: 0.1435214, DIVERSITY_MEAN_INTER_LIST: 0.9683279, DIVERSITY_HERFINDAHL: 0.9968144, COVERAGE_ITEM: 0.3493051, COVERAGE_ITEM_CORRECT: 0.0239461, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1355732, DIVERSITY_GINI: 0.0908574, SHANNON_ENTROPY: 10.5244018, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 877, 'shrink': 231, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1227189, PRECISION: 0.0241245, PRECISION_RECALL_MIN_DEN: 0.0900233, RECALL: 0.0878298, MAP: 0.0406622, MRR: 0.0872170, NDCG: 0.0624490, F1: 0.0378491, HIT_RATE: 0.2412448, ARHR: 0.0966852, NOVELTY: 0.0045385, AVERAGE_POPULARITY: 0.1598556, DIVERSITY_MEAN_INTER_LIST: 0.9593472, DIVERSITY_HERFINDAHL: 0.9959165, COVERAGE_ITEM: 0.3127777, COVERAGE_ITEM_CORRECT: 0.0217286, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1290047, DIVERSITY_GINI: 0.0727456, SHANNON_ENTROPY: 10.1352312, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 608, 'shrink': 480, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1230103, PRECISION: 0.0240373, PRECISION_RECALL_MIN_DEN: 0.0897993, RECALL: 0.0876196, MAP: 0.0405533, MRR: 0.0875820, NDCG: 0.0623390, F1: 0.0377219, HIT_RATE: 0.2403732, ARHR: 0.0969201, NOVELTY: 0.0045585, AVERAGE_POPULARITY: 0.1537307, DIVERSITY_MEAN_INTER_LIST: 0.9629079, DIVERSITY_HERFINDAHL: 0.9962725, COVERAGE_ITEM: 0.3174976, COVERAGE_ITEM_CORRECT: 0.0218441, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1289543, DIVERSITY_GINI: 0.0752077, SHANNON_ENTROPY: 10.2270872, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 278, 'shrink': 905, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1266891, PRECISION: 0.0248751, PRECISION_RECALL_MIN_DEN: 0.0923964, RECALL: 0.0901468, MAP: 0.0417678, MRR: 0.0900636, NDCG: 0.0642087, F1: 0.0389887, HIT_RATE: 0.2487512, ARHR: 0.1000688, NOVELTY: 0.0046495, AVERAGE_POPULARITY: 0.1290377, DIVERSITY_MEAN_INTER_LIST: 0.9752126, DIVERSITY_HERFINDAHL: 0.9975028, COVERAGE_ITEM: 0.3407892, COVERAGE_ITEM_CORRECT: 0.0241078, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1326035, DIVERSITY_GINI: 0.0887387, SHANNON_ENTROPY: 10.6588300, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 48, 'shrink': 815, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1164886, PRECISION: 0.0234616, PRECISION_RECALL_MIN_DEN: 0.0839917, RECALL: 0.0816113, MAP: 0.0378753, MRR: 0.0833426, NDCG: 0.0583967, F1: 0.0364434, HIT_RATE: 0.2346164, ARHR: 0.0930086, NOVELTY: 0.0049944, AVERAGE_POPULARITY: 0.0674212, DIVERSITY_MEAN_INTER_LIST: 0.9905755, DIVERSITY_HERFINDAHL: 0.9990388, COVERAGE_ITEM: 0.4516189, COVERAGE_ITEM_CORRECT: 0.0300212, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1233421, DIVERSITY_GINI: 0.1694066, SHANNON_ENTROPY: 12.0269031, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 145, 'shrink': 248, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1294507, PRECISION: 0.0257062, PRECISION_RECALL_MIN_DEN: 0.0939192, RECALL: 0.0915316, MAP: 0.0424826, MRR: 0.0923934, NDCG: 0.0654277, F1: 0.0401370, HIT_RATE: 0.2570617, ARHR: 0.1029227, NOVELTY: 0.0047606, AVERAGE_POPULARITY: 0.1050861, DIVERSITY_MEAN_INTER_LIST: 0.9837033, DIVERSITY_HERFINDAHL: 0.9983517, COVERAGE_ITEM: 0.3724504, COVERAGE_ITEM_CORRECT: 0.0268797, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1360513, DIVERSITY_GINI: 0.1089638, SHANNON_ENTROPY: 11.1461135, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 726, 'shrink': 830, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1212916, PRECISION: 0.0238058, PRECISION_RECALL_MIN_DEN: 0.0891120, RECALL: 0.0869488, MAP: 0.0402532, MRR: 0.0864087, NDCG: 0.0617949, F1: 0.0373756, HIT_RATE: 0.2380580, ARHR: 0.0956665, NOVELTY: 0.0045466, AVERAGE_POPULARITY: 0.1573636, DIVERSITY_MEAN_INTER_LIST: 0.9605538, DIVERSITY_HERFINDAHL: 0.9960372, COVERAGE_ITEM: 0.3143715, COVERAGE_ITEM_CORRECT: 0.0214899, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1276708, DIVERSITY_GINI: 0.0735782, SHANNON_ENTROPY: 10.1681437, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 465, 'shrink': 452, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1245067, PRECISION: 0.0244126, PRECISION_RECALL_MIN_DEN: 0.0909052, RECALL: 0.0886955, MAP: 0.0411994, MRR: 0.0889301, NDCG: 0.0632323, F1: 0.0382836, HIT_RATE: 0.2441264, ARHR: 0.0986520, NOVELTY: 0.0045826, AVERAGE_POPULARITY: 0.1467359, DIVERSITY_MEAN_INTER_LIST: 0.9668788, DIVERSITY_HERFINDAHL: 0.9966696, COVERAGE_ITEM: 0.3242117, COVERAGE_ITEM_CORRECT: 0.0224370, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1303637, DIVERSITY_GINI: 0.0787430, SHANNON_ENTROPY: 10.3448544, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 56, 'shrink': 732, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1198010, PRECISION: 0.0238374, PRECISION_RECALL_MIN_DEN: 0.0858872, RECALL: 0.0835003, MAP: 0.0385301, MRR: 0.0850770, NDCG: 0.0595914, F1: 0.0370846, HIT_RATE: 0.2383742, ARHR: 0.0947604, NOVELTY: 0.0049617, AVERAGE_POPULARITY: 0.0720580, DIVERSITY_MEAN_INTER_LIST: 0.9902102, DIVERSITY_HERFINDAHL: 0.9990023, COVERAGE_ITEM: 0.4411704, COVERAGE_ITEM_CORRECT: 0.0296054, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1262363, DIVERSITY_GINI: 0.1598472, SHANNON_ENTROPY: 11.9201240, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 289, 'shrink': 373, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1276587, PRECISION: 0.0250872, PRECISION_RECALL_MIN_DEN: 0.0931835, RECALL: 0.0909032, MAP: 0.0419706, MRR: 0.0907992, NDCG: 0.0646232, F1: 0.0393200, HIT_RATE: 0.2508719, ARHR: 0.1009360, NOVELTY: 0.0046419, AVERAGE_POPULARITY: 0.1307484, DIVERSITY_MEAN_INTER_LIST: 0.9744519, DIVERSITY_HERFINDAHL: 0.9974267, COVERAGE_ITEM: 0.3387411, COVERAGE_ITEM_CORRECT: 0.0241848, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1335598, DIVERSITY_GINI: 0.0873824, SHANNON_ENTROPY: 10.6193776, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 627, 'shrink': 812, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1221137, PRECISION: 0.0239310, PRECISION_RECALL_MIN_DEN: 0.0895722, RECALL: 0.0873979, MAP: 0.0404342, MRR: 0.0871139, NDCG: 0.0621211, F1: 0.0375706, HIT_RATE: 0.2393096, ARHR: 0.0964288, NOVELTY: 0.0045568, AVERAGE_POPULARITY: 0.1542838, DIVERSITY_MEAN_INTER_LIST: 0.9624851, DIVERSITY_HERFINDAHL: 0.9962303, COVERAGE_ITEM: 0.3172281, COVERAGE_ITEM_CORRECT: 0.0217132, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1282245, DIVERSITY_GINI: 0.0750349, SHANNON_ENTROPY: 10.2186582, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 320, 'shrink': 570, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1264442, PRECISION: 0.0248905, PRECISION_RECALL_MIN_DEN: 0.0924730, RECALL: 0.0902069, MAP: 0.0418224, MRR: 0.0905155, NDCG: 0.0642761, F1: 0.0390135, HIT_RATE: 0.2489055, ARHR: 0.1005222, NOVELTY: 0.0046279, AVERAGE_POPULARITY: 0.1344008, DIVERSITY_MEAN_INTER_LIST: 0.9728785, DIVERSITY_HERFINDAHL: 0.9972694, COVERAGE_ITEM: 0.3354533, COVERAGE_ITEM_CORRECT: 0.0236612, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1327545, DIVERSITY_GINI: 0.0853642, SHANNON_ENTROPY: 10.5565172, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 947, 'shrink': 329, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1218701, PRECISION: 0.0239462, PRECISION_RECALL_MIN_DEN: 0.0894607, RECALL: 0.0872860, MAP: 0.0403588, MRR: 0.0866304, NDCG: 0.0620056, F1: 0.0375797, HIT_RATE: 0.2394621, ARHR: 0.0960271, NOVELTY: 0.0045336, AVERAGE_POPULARITY: 0.1611151, DIVERSITY_MEAN_INTER_LIST: 0.9584218, DIVERSITY_HERFINDAHL: 0.9958240, COVERAGE_ITEM: 0.3111838, COVERAGE_ITEM_CORRECT: 0.0215053, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1281490, DIVERSITY_GINI: 0.0719725, SHANNON_ENTROPY: 10.1108025, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 988, 'shrink': 651, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1206411, PRECISION: 0.0236731, PRECISION_RECALL_MIN_DEN: 0.0886143, RECALL: 0.0864672, MAP: 0.0400445, MRR: 0.0859522, NDCG: 0.0614690, F1: 0.0371674, HIT_RATE: 0.2367308, ARHR: 0.0951336, NOVELTY: 0.0045305, AVERAGE_POPULARITY: 0.1620520, DIVERSITY_MEAN_INTER_LIST: 0.9575566, DIVERSITY_HERFINDAHL: 0.9957375, COVERAGE_ITEM: 0.3104524, COVERAGE_ITEM_CORRECT: 0.0211742, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1269662, DIVERSITY_GINI: 0.0715322, SHANNON_ENTROPY: 10.0930177, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 999, 'shrink': 15, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1281018, PRECISION: 0.0251710, PRECISION_RECALL_MIN_DEN: 0.0944610, RECALL: 0.0922118, MAP: 0.0427533, MRR: 0.0910620, NDCG: 0.0655343, F1: 0.0395427, HIT_RATE: 0.2517101, ARHR: 0.1010904, NOVELTY: 0.0045945, AVERAGE_POPULARITY: 0.1506906, DIVERSITY_MEAN_INTER_LIST: 0.9647341, DIVERSITY_HERFINDAHL: 0.9964551, COVERAGE_ITEM: 0.3383715, COVERAGE_ITEM_CORRECT: 0.0232608, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1342897, DIVERSITY_GINI: 0.0849846, SHANNON_ENTROPY: 10.3901359, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 996, 'shrink': 995, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1201334, PRECISION: 0.0235291, PRECISION_RECALL_MIN_DEN: 0.0881599, RECALL: 0.0860471, MAP: 0.0398815, MRR: 0.0854754, NDCG: 0.0611857, F1: 0.0369513, HIT_RATE: 0.2352915, ARHR: 0.0945772, NOVELTY: 0.0045303, AVERAGE_POPULARITY: 0.1621032, DIVERSITY_MEAN_INTER_LIST: 0.9573874, DIVERSITY_HERFINDAHL: 0.9957206, COVERAGE_ITEM: 0.3102214, COVERAGE_ITEM_CORRECT: 0.0210741, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1263118, DIVERSITY_GINI: 0.0714496, SHANNON_ENTROPY: 10.0895733, 
