SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.7731171120263264, 'l1_ratio': 0.38607240317916336} - results: ROC_AUC: 0.1431340, PRECISION: 0.0293806, PRECISION_RECALL_MIN_DEN: 0.1223817, RECALL: 0.1198272, MAP: 0.0519019, MRR: 0.1005908, NDCG: 0.0794744, F1: 0.0471905, HIT_RATE: 0.2938057, ARHR: 0.1124314, NOVELTY: 0.0048178, AVERAGE_POPULARITY: 0.1040301, DIVERSITY_MEAN_INTER_LIST: 0.9853951, DIVERSITY_HERFINDAHL: 0.9985186, COVERAGE_ITEM: 0.3685852, COVERAGE_ITEM_CORRECT: 0.0303754, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1382912, DIVERSITY_GINI: 0.1180134, SHANNON_ENTROPY: 11.3276705, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.13880992272858775, 'l1_ratio': 0.09105814888260456} - results: ROC_AUC: 0.1393121, PRECISION: 0.0278320, PRECISION_RECALL_MIN_DEN: 0.1133329, RECALL: 0.1108946, MAP: 0.0500811, MRR: 0.0987605, NDCG: 0.0759169, F1: 0.0444964, HIT_RATE: 0.2783199, ARHR: 0.1102480, NOVELTY: 0.0048470, AVERAGE_POPULARITY: 0.0961887, DIVERSITY_MEAN_INTER_LIST: 0.9887108, DIVERSITY_HERFINDAHL: 0.9988501, COVERAGE_ITEM: 0.3661213, COVERAGE_ITEM_CORRECT: 0.0307603, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1309928, DIVERSITY_GINI: 0.1211117, SHANNON_ENTROPY: 11.5046602, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.5443085819519672, 'l1_ratio': 0.5447884967157594} - results: ROC_AUC: 0.1417280, PRECISION: 0.0285320, PRECISION_RECALL_MIN_DEN: 0.1166104, RECALL: 0.1141277, MAP: 0.0508550, MRR: 0.1000146, NDCG: 0.0774296, F1: 0.0456512, HIT_RATE: 0.2853203, ARHR: 0.1116632, NOVELTY: 0.0048335, AVERAGE_POPULARITY: 0.0995688, DIVERSITY_MEAN_INTER_LIST: 0.9873994, DIVERSITY_HERFINDAHL: 0.9987190, COVERAGE_ITEM: 0.3672762, COVERAGE_ITEM_CORRECT: 0.0304524, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1338870, DIVERSITY_GINI: 0.1195494, SHANNON_ENTROPY: 11.4274217, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.23787745813650446, 'l1_ratio': 0.5717085130456269} - results: ROC_AUC: 0.1397309, PRECISION: 0.0279381, PRECISION_RECALL_MIN_DEN: 0.1137359, RECALL: 0.1112650, MAP: 0.0502557, MRR: 0.0990299, NDCG: 0.0761739, F1: 0.0446618, HIT_RATE: 0.2793806, ARHR: 0.1104920, NOVELTY: 0.0048435, AVERAGE_POPULARITY: 0.0967790, DIVERSITY_MEAN_INTER_LIST: 0.9885444, DIVERSITY_HERFINDAHL: 0.9988335, COVERAGE_ITEM: 0.3648123, COVERAGE_ITEM_CORRECT: 0.0307218, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1316220, DIVERSITY_GINI: 0.1202233, SHANNON_ENTROPY: 11.4891663, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.6001370025367001, 'l1_ratio': 0.16291396910317316} - results: ROC_AUC: 0.1426096, PRECISION: 0.0287017, PRECISION_RECALL_MIN_DEN: 0.1177464, RECALL: 0.1152355, MAP: 0.0513583, MRR: 0.1004015, NDCG: 0.0780607, F1: 0.0459570, HIT_RATE: 0.2870174, ARHR: 0.1120320, NOVELTY: 0.0048292, AVERAGE_POPULARITY: 0.1013650, DIVERSITY_MEAN_INTER_LIST: 0.9865269, DIVERSITY_HERFINDAHL: 0.9986318, COVERAGE_ITEM: 0.3698171, COVERAGE_ITEM_CORRECT: 0.0303369, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1346420, DIVERSITY_GINI: 0.1200376, SHANNON_ENTROPY: 11.3947217, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.4795383669693285, 'l1_ratio': 0.038014040789588595} - results: ROC_AUC: 0.1429597, PRECISION: 0.0284896, PRECISION_RECALL_MIN_DEN: 0.1172164, RECALL: 0.1147751, MAP: 0.0511757, MRR: 0.1003156, NDCG: 0.0777748, F1: 0.0456483, HIT_RATE: 0.2848961, ARHR: 0.1117781, NOVELTY: 0.0048351, AVERAGE_POPULARITY: 0.0998805, DIVERSITY_MEAN_INTER_LIST: 0.9871729, DIVERSITY_HERFINDAHL: 0.9986964, COVERAGE_ITEM: 0.3693167, COVERAGE_ITEM_CORRECT: 0.0304524, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1342645, DIVERSITY_GINI: 0.1206852, SHANNON_ENTROPY: 11.4306362, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.11330849950609781, 'l1_ratio': 0.01882328750057583} - results: ROC_AUC: 0.1387721, PRECISION: 0.0278744, PRECISION_RECALL_MIN_DEN: 0.1134602, RECALL: 0.1110157, MAP: 0.0499948, MRR: 0.0985041, NDCG: 0.0758493, F1: 0.0445604, HIT_RATE: 0.2787442, ARHR: 0.1099759, NOVELTY: 0.0048464, AVERAGE_POPULARITY: 0.0962167, DIVERSITY_MEAN_INTER_LIST: 0.9887219, DIVERSITY_HERFINDAHL: 0.9988512, COVERAGE_ITEM: 0.3651973, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1311187, DIVERSITY_GINI: 0.1207611, SHANNON_ENTROPY: 11.5028493, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.5196641627747929, 'l1_ratio': 0.9150505291744568} - results: ROC_AUC: 0.1402766, PRECISION: 0.0284048, PRECISION_RECALL_MIN_DEN: 0.1159807, RECALL: 0.1134776, MAP: 0.0506075, MRR: 0.0998870, NDCG: 0.0770737, F1: 0.0454363, HIT_RATE: 0.2840475, ARHR: 0.1115124, NOVELTY: 0.0048300, AVERAGE_POPULARITY: 0.0990998, DIVERSITY_MEAN_INTER_LIST: 0.9878373, DIVERSITY_HERFINDAHL: 0.9987628, COVERAGE_ITEM: 0.3611165, COVERAGE_ITEM_CORRECT: 0.0307603, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1332578, DIVERSITY_GINI: 0.1169598, SHANNON_ENTROPY: 11.4250099, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.35499607048752085, 'l1_ratio': 0.11630275100180956} - results: ROC_AUC: 0.1413425, PRECISION: 0.0284896, PRECISION_RECALL_MIN_DEN: 0.1157035, RECALL: 0.1132258, MAP: 0.0509151, MRR: 0.1002047, NDCG: 0.0772843, F1: 0.0455245, HIT_RATE: 0.2848961, ARHR: 0.1118574, NOVELTY: 0.0048411, AVERAGE_POPULARITY: 0.0980322, DIVERSITY_MEAN_INTER_LIST: 0.9879399, DIVERSITY_HERFINDAHL: 0.9987730, COVERAGE_ITEM: 0.3684697, COVERAGE_ITEM_CORRECT: 0.0307988, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1337612, DIVERSITY_GINI: 0.1210761, SHANNON_ENTROPY: 11.4673123, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.9556521693832847, 'l1_ratio': 0.9825766281615578} - results: ROC_AUC: 0.1433538, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1196152, RECALL: 0.1170958, MAP: 0.0516882, MRR: 0.1020093, NDCG: 0.0788715, F1: 0.0464036, HIT_RATE: 0.2893509, ARHR: 0.1137988, NOVELTY: 0.0047809, AVERAGE_POPULARITY: 0.1089277, DIVERSITY_MEAN_INTER_LIST: 0.9840036, DIVERSITY_HERFINDAHL: 0.9983795, COVERAGE_ITEM: 0.3516073, COVERAGE_ITEM_CORRECT: 0.0297979, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1366553, DIVERSITY_GINI: 0.1061764, SHANNON_ENTROPY: 11.1397031, 
SearchBayesianSkopt: New best config found. Config 20: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1403892, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1217940, RECALL: 0.1193965, MAP: 0.0529564, MRR: 0.1008957, NDCG: 0.0798916, F1: 0.0465814, HIT_RATE: 0.2893509, ARHR: 0.1125985, NOVELTY: 0.0047897, AVERAGE_POPULARITY: 0.1121897, DIVERSITY_MEAN_INTER_LIST: 0.9816461, DIVERSITY_HERFINDAHL: 0.9981438, COVERAGE_ITEM: 0.3679307, COVERAGE_ITEM_CORRECT: 0.0294129, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1134406, SHANNON_ENTROPY: 11.1499894, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.9967011206819578, 'l1_ratio': 0.9897545366275743} - results: ROC_AUC: 0.1410420, PRECISION: 0.0279593, PRECISION_RECALL_MIN_DEN: 0.1153173, RECALL: 0.1129624, MAP: 0.0509275, MRR: 0.0997943, NDCG: 0.0769853, F1: 0.0448241, HIT_RATE: 0.2795927, ARHR: 0.1109928, NOVELTY: 0.0047670, AVERAGE_POPULARITY: 0.1112817, DIVERSITY_MEAN_INTER_LIST: 0.9828021, DIVERSITY_HERFINDAHL: 0.9982594, COVERAGE_ITEM: 0.3474495, COVERAGE_ITEM_CORRECT: 0.0280269, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1326287, DIVERSITY_GINI: 0.1023501, SHANNON_ENTROPY: 11.0441971, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.9864691444051794, 'l1_ratio': 0.9997008792329468} - results: ROC_AUC: 0.1418171, PRECISION: 0.0279805, PRECISION_RECALL_MIN_DEN: 0.1156889, RECALL: 0.1132878, MAP: 0.0505646, MRR: 0.0995983, NDCG: 0.0767990, F1: 0.0448770, HIT_RATE: 0.2798048, ARHR: 0.1108331, NOVELTY: 0.0047638, AVERAGE_POPULARITY: 0.1109683, DIVERSITY_MEAN_INTER_LIST: 0.9830974, DIVERSITY_HERFINDAHL: 0.9982889, COVERAGE_ITEM: 0.3425987, COVERAGE_ITEM_CORRECT: 0.0284119, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1331320, DIVERSITY_GINI: 0.1007616, SHANNON_ENTROPY: 11.0433584, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.02496480329008744, 'l1_ratio': 0.997330090128477} - results: ROC_AUC: 0.1383794, PRECISION: 0.0275774, PRECISION_RECALL_MIN_DEN: 0.1118320, RECALL: 0.1094107, MAP: 0.0495343, MRR: 0.0983225, NDCG: 0.0750984, F1: 0.0440515, HIT_RATE: 0.2757743, ARHR: 0.1097091, NOVELTY: 0.0048426, AVERAGE_POPULARITY: 0.0961865, DIVERSITY_MEAN_INTER_LIST: 0.9888382, DIVERSITY_HERFINDAHL: 0.9988628, COVERAGE_ITEM: 0.3605390, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1301120, DIVERSITY_GINI: 0.1187709, SHANNON_ENTROPY: 11.4929872, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1403892, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1217940, RECALL: 0.1193965, MAP: 0.0529564, MRR: 0.1008957, NDCG: 0.0798916, F1: 0.0465814, HIT_RATE: 0.2893509, ARHR: 0.1125985, NOVELTY: 0.0047897, AVERAGE_POPULARITY: 0.1121897, DIVERSITY_MEAN_INTER_LIST: 0.9816461, DIVERSITY_HERFINDAHL: 0.9981438, COVERAGE_ITEM: 0.3679307, COVERAGE_ITEM_CORRECT: 0.0294129, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1134406, SHANNON_ENTROPY: 11.1499894, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.9948386350237276, 'l1_ratio': 0.9974625188615491} - results: ROC_AUC: 0.1409315, PRECISION: 0.0278956, PRECISION_RECALL_MIN_DEN: 0.1148120, RECALL: 0.1124329, MAP: 0.0505102, MRR: 0.0995588, NDCG: 0.0765439, F1: 0.0447006, HIT_RATE: 0.2789563, ARHR: 0.1105929, NOVELTY: 0.0047662, AVERAGE_POPULARITY: 0.1109949, DIVERSITY_MEAN_INTER_LIST: 0.9829256, DIVERSITY_HERFINDAHL: 0.9982717, COVERAGE_ITEM: 0.3462175, COVERAGE_ITEM_CORRECT: 0.0280269, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1323770, DIVERSITY_GINI: 0.1018149, SHANNON_ENTROPY: 11.0419806, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1403892, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1217940, RECALL: 0.1193965, MAP: 0.0529564, MRR: 0.1008957, NDCG: 0.0798916, F1: 0.0465814, HIT_RATE: 0.2893509, ARHR: 0.1125985, NOVELTY: 0.0047897, AVERAGE_POPULARITY: 0.1121897, DIVERSITY_MEAN_INTER_LIST: 0.9816461, DIVERSITY_HERFINDAHL: 0.9981438, COVERAGE_ITEM: 0.3679307, COVERAGE_ITEM_CORRECT: 0.0294129, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1134406, SHANNON_ENTROPY: 11.1499894, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.0044697659001503584, 'l1_ratio': 0.0013685653697266267} - results: ROC_AUC: 0.1384618, PRECISION: 0.0275350, PRECISION_RECALL_MIN_DEN: 0.1115775, RECALL: 0.1091562, MAP: 0.0494975, MRR: 0.0981866, NDCG: 0.0750015, F1: 0.0439767, HIT_RATE: 0.2753500, ARHR: 0.1095537, NOVELTY: 0.0048434, AVERAGE_POPULARITY: 0.0960233, DIVERSITY_MEAN_INTER_LIST: 0.9888780, DIVERSITY_HERFINDAHL: 0.9988668, COVERAGE_ITEM: 0.3609240, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1299862, DIVERSITY_GINI: 0.1189874, SHANNON_ENTROPY: 11.4966242, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1403892, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1217940, RECALL: 0.1193965, MAP: 0.0529564, MRR: 0.1008957, NDCG: 0.0798916, F1: 0.0465814, HIT_RATE: 0.2893509, ARHR: 0.1125985, NOVELTY: 0.0047897, AVERAGE_POPULARITY: 0.1121897, DIVERSITY_MEAN_INTER_LIST: 0.9816461, DIVERSITY_HERFINDAHL: 0.9981438, COVERAGE_ITEM: 0.3679307, COVERAGE_ITEM_CORRECT: 0.0294129, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1134406, SHANNON_ENTROPY: 11.1499894, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1403892, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1217940, RECALL: 0.1193965, MAP: 0.0529564, MRR: 0.1008957, NDCG: 0.0798916, F1: 0.0465814, HIT_RATE: 0.2893509, ARHR: 0.1125985, NOVELTY: 0.0047897, AVERAGE_POPULARITY: 0.1121897, DIVERSITY_MEAN_INTER_LIST: 0.9816461, DIVERSITY_HERFINDAHL: 0.9981438, COVERAGE_ITEM: 0.3679307, COVERAGE_ITEM_CORRECT: 0.0294129, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1134406, SHANNON_ENTROPY: 11.1499894, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.007536015665266295, 'l1_ratio': 0.9974771086194549} - results: ROC_AUC: 0.1383498, PRECISION: 0.0275350, PRECISION_RECALL_MIN_DEN: 0.1115775, RECALL: 0.1091562, MAP: 0.0494660, MRR: 0.0982527, NDCG: 0.0749829, F1: 0.0439767, HIT_RATE: 0.2753500, ARHR: 0.1096231, NOVELTY: 0.0048429, AVERAGE_POPULARITY: 0.0960802, DIVERSITY_MEAN_INTER_LIST: 0.9888645, DIVERSITY_HERFINDAHL: 0.9988655, COVERAGE_ITEM: 0.3606160, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1299862, DIVERSITY_GINI: 0.1188338, SHANNON_ENTROPY: 11.4946629, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1403892, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1217940, RECALL: 0.1193965, MAP: 0.0529564, MRR: 0.1008957, NDCG: 0.0798916, F1: 0.0465814, HIT_RATE: 0.2893509, ARHR: 0.1125985, NOVELTY: 0.0047897, AVERAGE_POPULARITY: 0.1121897, DIVERSITY_MEAN_INTER_LIST: 0.9816461, DIVERSITY_HERFINDAHL: 0.9981438, COVERAGE_ITEM: 0.3679307, COVERAGE_ITEM_CORRECT: 0.0294129, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1134406, SHANNON_ENTROPY: 11.1499894, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'alpha': 0.9973561525966592, 'l1_ratio': 0.9844119974997002} - results: ROC_AUC: 0.1411298, PRECISION: 0.0280017, PRECISION_RECALL_MIN_DEN: 0.1156573, RECALL: 0.1132673, MAP: 0.0507526, MRR: 0.0997719, NDCG: 0.0769155, F1: 0.0449027, HIT_RATE: 0.2800170, ARHR: 0.1110425, NOVELTY: 0.0047684, AVERAGE_POPULARITY: 0.1112820, DIVERSITY_MEAN_INTER_LIST: 0.9827906, DIVERSITY_HERFINDAHL: 0.9982582, COVERAGE_ITEM: 0.3484504, COVERAGE_ITEM_CORRECT: 0.0281809, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1326287, DIVERSITY_GINI: 0.1029214, SHANNON_ENTROPY: 11.0504794, 
