SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 263, 'shrink': 871, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0942115, PRECISION: 0.0181031, PRECISION_RECALL_MIN_DEN: 0.0686265, RECALL: 0.0670707, MAP: 0.0299480, MRR: 0.0653196, NDCG: 0.0468347, F1: 0.0285080, HIT_RATE: 0.1810310, ARHR: 0.0709498, NOVELTY: 0.0048243, AVERAGE_POPULARITY: 0.1126308, DIVERSITY_MEAN_INTER_LIST: 0.9775250, DIVERSITY_HERFINDAHL: 0.9977325, COVERAGE_ITEM: 0.4132743, COVERAGE_ITEM_CORRECT: 0.0179018, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0934189, DIVERSITY_GINI: 0.1319694, SHANNON_ENTROPY: 11.1340390, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 541, 'shrink': 842, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0947350, PRECISION: 0.0181847, PRECISION_RECALL_MIN_DEN: 0.0693869, RECALL: 0.0678411, MAP: 0.0300253, MRR: 0.0655006, NDCG: 0.0471124, F1: 0.0286784, HIT_RATE: 0.1818473, ARHR: 0.0710795, NOVELTY: 0.0047982, AVERAGE_POPULARITY: 0.1154952, DIVERSITY_MEAN_INTER_LIST: 0.9766518, DIVERSITY_HERFINDAHL: 0.9976452, COVERAGE_ITEM: 0.4049278, COVERAGE_ITEM_CORRECT: 0.0178556, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0940481, DIVERSITY_GINI: 0.1250178, SHANNON_ENTROPY: 11.0279226, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 28, 'shrink': 665, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0885400, PRECISION: 0.0167752, PRECISION_RECALL_MIN_DEN: 0.0645561, RECALL: 0.0631041, MAP: 0.0285356, MRR: 0.0612874, NDCG: 0.0442160, F1: 0.0264991, HIT_RATE: 0.1677521, ARHR: 0.0663607, NOVELTY: 0.0049022, AVERAGE_POPULARITY: 0.0957362, DIVERSITY_MEAN_INTER_LIST: 0.9798357, DIVERSITY_HERFINDAHL: 0.9979635, COVERAGE_ITEM: 0.4209971, COVERAGE_ITEM_CORRECT: 0.0177478, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0874796, DIVERSITY_GINI: 0.1433469, SHANNON_ENTROPY: 11.3472992, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 22, 'shrink': 716, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0876430, PRECISION: 0.0165550, PRECISION_RECALL_MIN_DEN: 0.0633576, RECALL: 0.0618951, MAP: 0.0281448, MRR: 0.0602161, NDCG: 0.0435489, F1: 0.0261171, HIT_RATE: 0.1655499, ARHR: 0.0651085, NOVELTY: 0.0049024, AVERAGE_POPULARITY: 0.0935711, DIVERSITY_MEAN_INTER_LIST: 0.9789408, DIVERSITY_HERFINDAHL: 0.9978741, COVERAGE_ITEM: 0.4175630, COVERAGE_ITEM_CORRECT: 0.0176246, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0863974, DIVERSITY_GINI: 0.1423091, SHANNON_ENTROPY: 11.3324120, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 404, 'shrink': 340, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0948275, PRECISION: 0.0181354, PRECISION_RECALL_MIN_DEN: 0.0689767, RECALL: 0.0674229, MAP: 0.0299879, MRR: 0.0655318, NDCG: 0.0469764, F1: 0.0285801, HIT_RATE: 0.1813540, ARHR: 0.0710731, NOVELTY: 0.0048274, AVERAGE_POPULARITY: 0.1071440, DIVERSITY_MEAN_INTER_LIST: 0.9790220, DIVERSITY_HERFINDAHL: 0.9978822, COVERAGE_ITEM: 0.4098864, COVERAGE_ITEM_CORRECT: 0.0184408, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937712, DIVERSITY_GINI: 0.1291789, SHANNON_ENTROPY: 11.1476115, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 840, 'shrink': 616, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0945797, PRECISION: 0.0180123, PRECISION_RECALL_MIN_DEN: 0.0689656, RECALL: 0.0674303, MAP: 0.0299619, MRR: 0.0654703, NDCG: 0.0469067, F1: 0.0284276, HIT_RATE: 0.1801225, ARHR: 0.0710073, NOVELTY: 0.0047819, AVERAGE_POPULARITY: 0.1177947, DIVERSITY_MEAN_INTER_LIST: 0.9755091, DIVERSITY_HERFINDAHL: 0.9975310, COVERAGE_ITEM: 0.3991915, COVERAGE_ITEM_CORRECT: 0.0174167, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0934441, DIVERSITY_GINI: 0.1214214, SHANNON_ENTROPY: 10.9628444, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 588, 'shrink': 668, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0943690, PRECISION: 0.0181564, PRECISION_RECALL_MIN_DEN: 0.0693075, RECALL: 0.0677507, MAP: 0.0299402, MRR: 0.0652870, NDCG: 0.0469835, F1: 0.0286352, HIT_RATE: 0.1815642, ARHR: 0.0709384, NOVELTY: 0.0047976, AVERAGE_POPULARITY: 0.1148366, DIVERSITY_MEAN_INTER_LIST: 0.9767690, DIVERSITY_HERFINDAHL: 0.9976569, COVERAGE_ITEM: 0.4040808, COVERAGE_ITEM_CORRECT: 0.0177786, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0935951, DIVERSITY_GINI: 0.1245759, SHANNON_ENTROPY: 11.0233539, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 188, 'shrink': 174, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0935724, PRECISION: 0.0181237, PRECISION_RECALL_MIN_DEN: 0.0682045, RECALL: 0.0665697, MAP: 0.0296688, MRR: 0.0647275, NDCG: 0.0464351, F1: 0.0284873, HIT_RATE: 0.1812370, ARHR: 0.0702594, NOVELTY: 0.0048823, AVERAGE_POPULARITY: 0.0958314, DIVERSITY_MEAN_INTER_LIST: 0.9820328, DIVERSITY_HERFINDAHL: 0.9981832, COVERAGE_ITEM: 0.4190491, COVERAGE_ITEM_CORRECT: 0.0192262, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.1395800, SHANNON_ENTROPY: 11.3499261, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 837, 'shrink': 511, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0944040, PRECISION: 0.0179756, PRECISION_RECALL_MIN_DEN: 0.0688433, RECALL: 0.0673163, MAP: 0.0298664, MRR: 0.0652352, NDCG: 0.0467918, F1: 0.0283716, HIT_RATE: 0.1797557, ARHR: 0.0707779, NOVELTY: 0.0047859, AVERAGE_POPULARITY: 0.1161640, DIVERSITY_MEAN_INTER_LIST: 0.9760178, DIVERSITY_HERFINDAHL: 0.9975818, COVERAGE_ITEM: 0.3993763, COVERAGE_ITEM_CORRECT: 0.0175399, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.1217125, SHANNON_ENTROPY: 10.9787324, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 344, 'shrink': 916, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0946358, PRECISION: 0.0181475, PRECISION_RECALL_MIN_DEN: 0.0690399, RECALL: 0.0674788, MAP: 0.0299860, MRR: 0.0655475, NDCG: 0.0469683, F1: 0.0286002, HIT_RATE: 0.1814752, ARHR: 0.0711365, NOVELTY: 0.0048134, AVERAGE_POPULARITY: 0.1141073, DIVERSITY_MEAN_INTER_LIST: 0.9769581, DIVERSITY_HERFINDAHL: 0.9976758, COVERAGE_ITEM: 0.4099018, COVERAGE_ITEM_CORRECT: 0.0180096, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0938971, DIVERSITY_GINI: 0.1290285, SHANNON_ENTROPY: 11.0928559, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 184, 'shrink': 739, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0947470, PRECISION: 0.0181483, PRECISION_RECALL_MIN_DEN: 0.0688084, RECALL: 0.0671968, MAP: 0.0300135, MRR: 0.0655801, NDCG: 0.0469048, F1: 0.0285737, HIT_RATE: 0.1814834, ARHR: 0.0711872, NOVELTY: 0.0048385, AVERAGE_POPULARITY: 0.1098031, DIVERSITY_MEAN_INTER_LIST: 0.9781883, DIVERSITY_HERFINDAHL: 0.9977988, COVERAGE_ITEM: 0.4151530, COVERAGE_ITEM_CORRECT: 0.0182175, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0938971, DIVERSITY_GINI: 0.1347598, SHANNON_ENTROPY: 11.1727582, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 591, 'shrink': 144, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0937195, PRECISION: 0.0179437, PRECISION_RECALL_MIN_DEN: 0.0688815, RECALL: 0.0674147, MAP: 0.0296743, MRR: 0.0647263, NDCG: 0.0466221, F1: 0.0283412, HIT_RATE: 0.1794369, ARHR: 0.0700946, NOVELTY: 0.0048564, AVERAGE_POPULARITY: 0.0964607, DIVERSITY_MEAN_INTER_LIST: 0.9821221, DIVERSITY_HERFINDAHL: 0.9981921, COVERAGE_ITEM: 0.4093859, COVERAGE_ITEM_CORRECT: 0.0190183, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0933686, DIVERSITY_GINI: 0.1307402, SHANNON_ENTROPY: 11.2603044, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 325, 'shrink': 299, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0944706, PRECISION: 0.0180818, PRECISION_RECALL_MIN_DEN: 0.0683898, RECALL: 0.0668299, MAP: 0.0299521, MRR: 0.0651916, NDCG: 0.0467694, F1: 0.0284609, HIT_RATE: 0.1808181, ARHR: 0.0708132, NOVELTY: 0.0048389, AVERAGE_POPULARITY: 0.1050613, DIVERSITY_MEAN_INTER_LIST: 0.9795908, DIVERSITY_HERFINDAHL: 0.9979391, COVERAGE_ITEM: 0.4121039, COVERAGE_ITEM_CORRECT: 0.0185332, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0931924, DIVERSITY_GINI: 0.1316131, SHANNON_ENTROPY: 11.1946533, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 855, 'shrink': 699, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0947012, PRECISION: 0.0179634, PRECISION_RECALL_MIN_DEN: 0.0689728, RECALL: 0.0674615, MAP: 0.0300082, MRR: 0.0655080, NDCG: 0.0469444, F1: 0.0283698, HIT_RATE: 0.1796341, ARHR: 0.0710454, NOVELTY: 0.0047792, AVERAGE_POPULARITY: 0.1188519, DIVERSITY_MEAN_INTER_LIST: 0.9751722, DIVERSITY_HERFINDAHL: 0.9974973, COVERAGE_ITEM: 0.3984447, COVERAGE_ITEM_CORRECT: 0.0173551, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0932931, DIVERSITY_GINI: 0.1210286, SHANNON_ENTROPY: 10.9514289, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 481, 'shrink': 589, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0950433, PRECISION: 0.0182216, PRECISION_RECALL_MIN_DEN: 0.0694750, RECALL: 0.0679148, MAP: 0.0301143, MRR: 0.0654844, NDCG: 0.0471809, F1: 0.0287307, HIT_RATE: 0.1822157, ARHR: 0.0711770, NOVELTY: 0.0048074, AVERAGE_POPULARITY: 0.1127612, DIVERSITY_MEAN_INTER_LIST: 0.9774977, DIVERSITY_HERFINDAHL: 0.9977298, COVERAGE_ITEM: 0.4067372, COVERAGE_ITEM_CORRECT: 0.0181328, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0940229, DIVERSITY_GINI: 0.1263916, SHANNON_ENTROPY: 11.0672772, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 549, 'shrink': 890, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0945943, PRECISION: 0.0181931, PRECISION_RECALL_MIN_DEN: 0.0695932, RECALL: 0.0680379, MAP: 0.0300820, MRR: 0.0654892, NDCG: 0.0471777, F1: 0.0287062, HIT_RATE: 0.1819307, ARHR: 0.0710927, NOVELTY: 0.0047971, AVERAGE_POPULARITY: 0.1158507, DIVERSITY_MEAN_INTER_LIST: 0.9765379, DIVERSITY_HERFINDAHL: 0.9976338, COVERAGE_ITEM: 0.4048431, COVERAGE_ITEM_CORRECT: 0.0177786, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0941487, DIVERSITY_GINI: 0.1249348, SHANNON_ENTROPY: 11.0232507, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 290, 'shrink': 668, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0945431, PRECISION: 0.0180783, PRECISION_RECALL_MIN_DEN: 0.0683843, RECALL: 0.0668123, MAP: 0.0298181, MRR: 0.0653007, NDCG: 0.0466715, F1: 0.0284536, HIT_RATE: 0.1807827, ARHR: 0.0709671, NOVELTY: 0.0048236, AVERAGE_POPULARITY: 0.1118307, DIVERSITY_MEAN_INTER_LIST: 0.9777260, DIVERSITY_HERFINDAHL: 0.9977526, COVERAGE_ITEM: 0.4121116, COVERAGE_ITEM_CORRECT: 0.0180173, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0933182, DIVERSITY_GINI: 0.1311138, SHANNON_ENTROPY: 11.1327070, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 171, 'shrink': 976, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0946943, PRECISION: 0.0182135, PRECISION_RECALL_MIN_DEN: 0.0688996, RECALL: 0.0672888, MAP: 0.0299343, MRR: 0.0656955, NDCG: 0.0468856, F1: 0.0286625, HIT_RATE: 0.1821353, ARHR: 0.0712778, NOVELTY: 0.0048380, AVERAGE_POPULARITY: 0.1106955, DIVERSITY_MEAN_INTER_LIST: 0.9779271, DIVERSITY_HERFINDAHL: 0.9977727, COVERAGE_ITEM: 0.4151761, COVERAGE_ITEM_CORRECT: 0.0181636, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0943752, DIVERSITY_GINI: 0.1349401, SHANNON_ENTROPY: 11.1679170, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 919, 'shrink': 916, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0949012, PRECISION: 0.0180246, PRECISION_RECALL_MIN_DEN: 0.0692708, RECALL: 0.0677789, MAP: 0.0301316, MRR: 0.0659260, NDCG: 0.0471613, F1: 0.0284742, HIT_RATE: 0.1802461, ARHR: 0.0713736, NOVELTY: 0.0047730, AVERAGE_POPULARITY: 0.1207976, DIVERSITY_MEAN_INTER_LIST: 0.9744633, DIVERSITY_HERFINDAHL: 0.9974264, COVERAGE_ITEM: 0.3974052, COVERAGE_ITEM_CORRECT: 0.0173628, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0936706, DIVERSITY_GINI: 0.1202142, SHANNON_ENTROPY: 10.9280485, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 664, 'shrink': 340, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0939970, PRECISION: 0.0180901, PRECISION_RECALL_MIN_DEN: 0.0691129, RECALL: 0.0675760, MAP: 0.0298542, MRR: 0.0651914, NDCG: 0.0468551, F1: 0.0285384, HIT_RATE: 0.1809005, ARHR: 0.0707464, NOVELTY: 0.0048081, AVERAGE_POPULARITY: 0.1097390, DIVERSITY_MEAN_INTER_LIST: 0.9781891, DIVERSITY_HERFINDAHL: 0.9977989, COVERAGE_ITEM: 0.4035881, COVERAGE_ITEM_CORRECT: 0.0180019, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0935699, DIVERSITY_GINI: 0.1249352, SHANNON_ENTROPY: 11.0661798, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0543958, PRECISION: 0.0104307, PRECISION_RECALL_MIN_DEN: 0.0431939, RECALL: 0.0425398, MAP: 0.0183823, MRR: 0.0368041, NDCG: 0.0285606, F1: 0.0167522, HIT_RATE: 0.1043074, ARHR: 0.0393195, NOVELTY: 0.0055701, AVERAGE_POPULARITY: 0.0215084, DIVERSITY_MEAN_INTER_LIST: 0.9926926, DIVERSITY_HERFINDAHL: 0.9992490, COVERAGE_ITEM: 0.5510452, COVERAGE_ITEM_CORRECT: 0.0176015, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0561218, DIVERSITY_GINI: 0.2817135, SHANNON_ENTROPY: 12.8737806, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 23, 'shrink': 2, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0654341, PRECISION: 0.0123687, PRECISION_RECALL_MIN_DEN: 0.0490041, RECALL: 0.0479210, MAP: 0.0208927, MRR: 0.0444233, NDCG: 0.0326363, F1: 0.0196615, HIT_RATE: 0.1236869, ARHR: 0.0477273, NOVELTY: 0.0054786, AVERAGE_POPULARITY: 0.0288457, DIVERSITY_MEAN_INTER_LIST: 0.9883422, DIVERSITY_HERFINDAHL: 0.9988140, COVERAGE_ITEM: 0.5342445, COVERAGE_ITEM_CORRECT: 0.0193802, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0657607, DIVERSITY_GINI: 0.2797788, SHANNON_ENTROPY: 12.7195642, 
