SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 705, 'shrink': 191, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1427802417812425, 'tversky_beta': 1.6575307828341468} - results: ROC_AUC: 0.0936996, PRECISION: 0.0181110, PRECISION_RECALL_MIN_DEN: 0.0691855, RECALL: 0.0676611, MAP: 0.0297759, MRR: 0.0649781, NDCG: 0.0468170, F1: 0.0285712, HIT_RATE: 0.1811100, ARHR: 0.0704389, NOVELTY: 0.0048365, AVERAGE_POPULARITY: 0.1003265, DIVERSITY_MEAN_INTER_LIST: 0.9809202, DIVERSITY_HERFINDAHL: 0.9980720, COVERAGE_ITEM: 0.4056516, COVERAGE_ITEM_CORRECT: 0.0189028, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937712, DIVERSITY_GINI: 0.1278680, SHANNON_ENTROPY: 11.1925992, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 298, 'shrink': 150, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9370694572234555, 'tversky_beta': 1.102559801470979} - results: ROC_AUC: 0.0935043, PRECISION: 0.0180455, PRECISION_RECALL_MIN_DEN: 0.0683705, RECALL: 0.0668054, MAP: 0.0295675, MRR: 0.0644425, NDCG: 0.0463819, F1: 0.0284136, HIT_RATE: 0.1804552, ARHR: 0.0700259, NOVELTY: 0.0048700, AVERAGE_POPULARITY: 0.0965408, DIVERSITY_MEAN_INTER_LIST: 0.9820677, DIVERSITY_HERFINDAHL: 0.9981867, COVERAGE_ITEM: 0.4176631, COVERAGE_ITEM_CORRECT: 0.0192955, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0930414, DIVERSITY_GINI: 0.1364676, SHANNON_ENTROPY: 11.3288616, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 956, 'shrink': 963, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5337791744136172, 'tversky_beta': 1.3607744223901703} - results: ROC_AUC: 0.0951306, PRECISION: 0.0181683, PRECISION_RECALL_MIN_DEN: 0.0699893, RECALL: 0.0684763, MAP: 0.0301699, MRR: 0.0658417, NDCG: 0.0473511, F1: 0.0287150, HIT_RATE: 0.1816834, ARHR: 0.0712997, NOVELTY: 0.0047591, AVERAGE_POPULARITY: 0.1235523, DIVERSITY_MEAN_INTER_LIST: 0.9736282, DIVERSITY_HERFINDAHL: 0.9973429, COVERAGE_ITEM: 0.3954495, COVERAGE_ITEM_CORRECT: 0.0173551, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0942746, DIVERSITY_GINI: 0.1185482, SHANNON_ENTROPY: 10.8957119, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 951, 'shrink': 478, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.49260659296002174, 'tversky_beta': 1.501322698559385} - results: ROC_AUC: 0.0955053, PRECISION: 0.0180580, PRECISION_RECALL_MIN_DEN: 0.0695165, RECALL: 0.0680219, MAP: 0.0302136, MRR: 0.0659643, NDCG: 0.0472870, F1: 0.0285372, HIT_RATE: 0.1805799, ARHR: 0.0714703, NOVELTY: 0.0047628, AVERAGE_POPULARITY: 0.1211634, DIVERSITY_MEAN_INTER_LIST: 0.9744831, DIVERSITY_HERFINDAHL: 0.9974284, COVERAGE_ITEM: 0.3947257, COVERAGE_ITEM_CORRECT: 0.0174475, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937461, DIVERSITY_GINI: 0.1183557, SHANNON_ENTROPY: 10.9142657, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 152, 'shrink': 300, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6735588032366053, 'tversky_beta': 1.2317778611816381} - results: ROC_AUC: 0.0935958, PRECISION: 0.0180410, PRECISION_RECALL_MIN_DEN: 0.0681353, RECALL: 0.0665174, MAP: 0.0295930, MRR: 0.0646064, NDCG: 0.0463178, F1: 0.0283798, HIT_RATE: 0.1804103, ARHR: 0.0701358, NOVELTY: 0.0048847, AVERAGE_POPULARITY: 0.0964256, DIVERSITY_MEAN_INTER_LIST: 0.9817744, DIVERSITY_HERFINDAHL: 0.9981574, COVERAGE_ITEM: 0.4195111, COVERAGE_ITEM_CORRECT: 0.0189952, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0936202, DIVERSITY_GINI: 0.1399360, SHANNON_ENTROPY: 11.3390033, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 415, 'shrink': 746, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.076973194177584, 'tversky_beta': 0.3375550361334388} - results: ROC_AUC: 0.0947329, PRECISION: 0.0180003, PRECISION_RECALL_MIN_DEN: 0.0685840, RECALL: 0.0670424, MAP: 0.0299664, MRR: 0.0655882, NDCG: 0.0468462, F1: 0.0283781, HIT_RATE: 0.1800028, ARHR: 0.0711313, NOVELTY: 0.0048159, AVERAGE_POPULARITY: 0.1133178, DIVERSITY_MEAN_INTER_LIST: 0.9771582, DIVERSITY_HERFINDAHL: 0.9976958, COVERAGE_ITEM: 0.4062907, COVERAGE_ITEM_CORRECT: 0.0178402, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0932176, DIVERSITY_GINI: 0.1271383, SHANNON_ENTROPY: 11.0758492, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 539, 'shrink': 39, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9942228192622085, 'tversky_beta': 0.7259391403979901} - results: ROC_AUC: 0.0877381, PRECISION: 0.0169332, PRECISION_RECALL_MIN_DEN: 0.0651308, RECALL: 0.0637224, MAP: 0.0278984, MRR: 0.0601927, NDCG: 0.0438066, F1: 0.0267552, HIT_RATE: 0.1693323, ARHR: 0.0651484, NOVELTY: 0.0049993, AVERAGE_POPULARITY: 0.0687119, DIVERSITY_MEAN_INTER_LIST: 0.9879611, DIVERSITY_HERFINDAHL: 0.9987759, COVERAGE_ITEM: 0.4341097, COVERAGE_ITEM_CORRECT: 0.0210895, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0883856, DIVERSITY_GINI: 0.1553763, SHANNON_ENTROPY: 11.7628864, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 143, 'shrink': 797, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7244466151897583, 'tversky_beta': 1.5325863221367853} - results: ROC_AUC: 0.0946844, PRECISION: 0.0180050, PRECISION_RECALL_MIN_DEN: 0.0681487, RECALL: 0.0665599, MAP: 0.0301736, MRR: 0.0656908, NDCG: 0.0468590, F1: 0.0283368, HIT_RATE: 0.1800500, ARHR: 0.0712728, NOVELTY: 0.0048363, AVERAGE_POPULARITY: 0.1103897, DIVERSITY_MEAN_INTER_LIST: 0.9781749, DIVERSITY_HERFINDAHL: 0.9977975, COVERAGE_ITEM: 0.4174475, COVERAGE_ITEM_CORRECT: 0.0180481, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0930917, DIVERSITY_GINI: 0.1358424, SHANNON_ENTROPY: 11.1821368, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 969, 'shrink': 354, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4808262339533764, 'tversky_beta': 1.6827942551224322} - results: ROC_AUC: 0.0942102, PRECISION: 0.0181184, PRECISION_RECALL_MIN_DEN: 0.0694238, RECALL: 0.0678686, MAP: 0.0298823, MRR: 0.0652141, NDCG: 0.0469222, F1: 0.0285998, HIT_RATE: 0.1811841, ARHR: 0.0706974, NOVELTY: 0.0048041, AVERAGE_POPULARITY: 0.1078227, DIVERSITY_MEAN_INTER_LIST: 0.9784145, DIVERSITY_HERFINDAHL: 0.9978215, COVERAGE_ITEM: 0.3995072, COVERAGE_ITEM_CORRECT: 0.0183022, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937461, DIVERSITY_GINI: 0.1225028, SHANNON_ENTROPY: 11.0615378, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 940, 'shrink': 615, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.623929481663864, 'tversky_beta': 0.08678461886771417} - results: ROC_AUC: 0.0938602, PRECISION: 0.0178409, PRECISION_RECALL_MIN_DEN: 0.0683981, RECALL: 0.0669036, MAP: 0.0297189, MRR: 0.0649709, NDCG: 0.0465243, F1: 0.0281680, HIT_RATE: 0.1784093, ARHR: 0.0704128, NOVELTY: 0.0047951, AVERAGE_POPULARITY: 0.1135650, DIVERSITY_MEAN_INTER_LIST: 0.9764441, DIVERSITY_HERFINDAHL: 0.9976245, COVERAGE_ITEM: 0.3939711, COVERAGE_ITEM_CORRECT: 0.0173628, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0925632, DIVERSITY_GINI: 0.1198530, SHANNON_ENTROPY: 10.9791462, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 534, 'shrink': 45, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5342980292980143, 'tversky_beta': 1.4568936691380776} - results: ROC_AUC: 0.0937538, PRECISION: 0.0180046, PRECISION_RECALL_MIN_DEN: 0.0692853, RECALL: 0.0677903, MAP: 0.0298235, MRR: 0.0642949, NDCG: 0.0467675, F1: 0.0284514, HIT_RATE: 0.1800463, ARHR: 0.0698206, NOVELTY: 0.0049089, AVERAGE_POPULARITY: 0.0856771, DIVERSITY_MEAN_INTER_LIST: 0.9850660, DIVERSITY_HERFINDAHL: 0.9984865, COVERAGE_ITEM: 0.4214899, COVERAGE_ITEM_CORRECT: 0.0204889, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0935196, DIVERSITY_GINI: 0.1416618, SHANNON_ENTROPY: 11.4956737, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 654, 'shrink': 510, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8431146891946524, 'tversky_beta': 0.7088358991549538} - results: ROC_AUC: 0.0931743, PRECISION: 0.0180252, PRECISION_RECALL_MIN_DEN: 0.0689288, RECALL: 0.0673950, MAP: 0.0297121, MRR: 0.0649511, NDCG: 0.0466535, F1: 0.0284408, HIT_RATE: 0.1802522, ARHR: 0.0704074, NOVELTY: 0.0048182, AVERAGE_POPULARITY: 0.1075665, DIVERSITY_MEAN_INTER_LIST: 0.9787140, DIVERSITY_HERFINDAHL: 0.9978514, COVERAGE_ITEM: 0.4014552, COVERAGE_ITEM_CORRECT: 0.0179249, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0932176, DIVERSITY_GINI: 0.1246654, SHANNON_ENTROPY: 11.0825704, 
SearchBayesianSkopt-CV: New best config found. Config 22: {'topK': 423, 'shrink': 243, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.02342660255762397, 'tversky_beta': 1.1710260578044533} - results: ROC_AUC: 0.0958859, PRECISION: 0.0183278, PRECISION_RECALL_MIN_DEN: 0.0703139, RECALL: 0.0687973, MAP: 0.0304146, MRR: 0.0660970, NDCG: 0.0476931, F1: 0.0289418, HIT_RATE: 0.1832781, ARHR: 0.0716777, NOVELTY: 0.0047749, AVERAGE_POPULARITY: 0.1190369, DIVERSITY_MEAN_INTER_LIST: 0.9759079, DIVERSITY_HERFINDAHL: 0.9975708, COVERAGE_ITEM: 0.4001386, COVERAGE_ITEM_CORRECT: 0.0181713, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0948031, DIVERSITY_GINI: 0.1214777, SHANNON_ENTROPY: 10.9873210, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 771, 'shrink': 690, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8106067544592872, 'tversky_beta': 0.47893854314552897} - results: ROC_AUC: 0.0934964, PRECISION: 0.0178979, PRECISION_RECALL_MIN_DEN: 0.0685589, RECALL: 0.0670314, MAP: 0.0295956, MRR: 0.0648778, NDCG: 0.0464843, F1: 0.0282495, HIT_RATE: 0.1789787, ARHR: 0.0703621, NOVELTY: 0.0048014, AVERAGE_POPULARITY: 0.1125936, DIVERSITY_MEAN_INTER_LIST: 0.9770163, DIVERSITY_HERFINDAHL: 0.9976817, COVERAGE_ITEM: 0.3977363, COVERAGE_ITEM_CORRECT: 0.0174937, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0926639, DIVERSITY_GINI: 0.1220820, SHANNON_ENTROPY: 11.0104222, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 688, 'shrink': 740, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.2397632579714602, 'tversky_beta': 0.8520656268250772} - results: ROC_AUC: 0.0947000, PRECISION: 0.0180821, PRECISION_RECALL_MIN_DEN: 0.0697707, RECALL: 0.0682742, MAP: 0.0300918, MRR: 0.0655433, NDCG: 0.0472254, F1: 0.0285888, HIT_RATE: 0.1808214, ARHR: 0.0710434, NOVELTY: 0.0047688, AVERAGE_POPULARITY: 0.1216163, DIVERSITY_MEAN_INTER_LIST: 0.9746973, DIVERSITY_HERFINDAHL: 0.9974498, COVERAGE_ITEM: 0.3995226, COVERAGE_ITEM_CORRECT: 0.0173474, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937209, DIVERSITY_GINI: 0.1210957, SHANNON_ENTROPY: 10.9399187, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 790, 'shrink': 869, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.775965107317873, 'tversky_beta': 1.3179790851403044} - results: ROC_AUC: 0.0944967, PRECISION: 0.0180206, PRECISION_RECALL_MIN_DEN: 0.0691484, RECALL: 0.0676277, MAP: 0.0299607, MRR: 0.0655032, NDCG: 0.0469778, F1: 0.0284554, HIT_RATE: 0.1802058, ARHR: 0.0709977, NOVELTY: 0.0047734, AVERAGE_POPULARITY: 0.1207558, DIVERSITY_MEAN_INTER_LIST: 0.9747160, DIVERSITY_HERFINDAHL: 0.9974517, COVERAGE_ITEM: 0.3994841, COVERAGE_ITEM_CORRECT: 0.0173397, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0934441, DIVERSITY_GINI: 0.1212270, SHANNON_ENTROPY: 10.9418984, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 115, 'shrink': 710, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5555009393330508, 'tversky_beta': 0.2354878795485727} - results: ROC_AUC: 0.0935902, PRECISION: 0.0176577, PRECISION_RECALL_MIN_DEN: 0.0671649, RECALL: 0.0656492, MAP: 0.0297523, MRR: 0.0653180, NDCG: 0.0462581, F1: 0.0278249, HIT_RATE: 0.1765772, ARHR: 0.0708474, NOVELTY: 0.0048672, AVERAGE_POPULARITY: 0.1054286, DIVERSITY_MEAN_INTER_LIST: 0.9792963, DIVERSITY_HERFINDAHL: 0.9979096, COVERAGE_ITEM: 0.4162772, COVERAGE_ITEM_CORRECT: 0.0178094, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0915062, DIVERSITY_GINI: 0.1374824, SHANNON_ENTROPY: 11.2321954, 
SearchBayesianSkopt-CV: New best config found. Config 27: {'topK': 558, 'shrink': 695, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10820122968184734, 'tversky_beta': 1.782649040494053} - results: ROC_AUC: 0.0949602, PRECISION: 0.0183198, PRECISION_RECALL_MIN_DEN: 0.0702953, RECALL: 0.0687508, MAP: 0.0304367, MRR: 0.0657616, NDCG: 0.0476388, F1: 0.0289281, HIT_RATE: 0.1831982, ARHR: 0.0714430, NOVELTY: 0.0047653, AVERAGE_POPULARITY: 0.1208837, DIVERSITY_MEAN_INTER_LIST: 0.9752278, DIVERSITY_HERFINDAHL: 0.9975029, COVERAGE_ITEM: 0.3971203, COVERAGE_ITEM_CORRECT: 0.0177170, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0945011, DIVERSITY_GINI: 0.1194904, SHANNON_ENTROPY: 10.9386524, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 374, 'shrink': 866, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5604429385398825, 'tversky_beta': 1.1382768136565682} - results: ROC_AUC: 0.0952964, PRECISION: 0.0181598, PRECISION_RECALL_MIN_DEN: 0.0693816, RECALL: 0.0678222, MAP: 0.0302033, MRR: 0.0657585, NDCG: 0.0472259, F1: 0.0286461, HIT_RATE: 0.1815982, ARHR: 0.0713689, NOVELTY: 0.0048003, AVERAGE_POPULARITY: 0.1163094, DIVERSITY_MEAN_INTER_LIST: 0.9763350, DIVERSITY_HERFINDAHL: 0.9976135, COVERAGE_ITEM: 0.4088701, COVERAGE_ITEM_CORRECT: 0.0180712, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0939474, DIVERSITY_GINI: 0.1275636, SHANNON_ENTROPY: 11.0621695, 
