
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 926, 'shrink': 526, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6695640432508896, 'tversky_beta': 0.04900050635291399} - results: ROC_AUC: 0.1460064, PRECISION: 0.0298917, PRECISION_RECALL_MIN_DEN: 0.1038749, RECALL: 0.1005393, MAP: 0.0486401, MRR: 0.1078191, NDCG: 0.0736823, F1: 0.0460816, HIT_RATE: 0.2989165, ARHR: 0.1231241, NOVELTY: 0.0047743, AVERAGE_POPULARITY: 0.1185993, DIVERSITY_MEAN_INTER_LIST: 0.9775806, DIVERSITY_HERFINDAHL: 0.9977408, COVERAGE_ITEM: 0.4005159, COVERAGE_ITEM_CORRECT: 0.0301983, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1608657, DIVERSITY_GINI: 0.1087034, SHANNON_ENTROPY: 10.8937637, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'topK': 851, 'shrink': 550, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.244130154140742, 'tversky_beta': 1.0809494716585462} - results: ROC_AUC: 0.1466041, PRECISION: 0.0300364, PRECISION_RECALL_MIN_DEN: 0.1044467, RECALL: 0.1010567, MAP: 0.0490273, MRR: 0.1083284, NDCG: 0.0741507, F1: 0.0463071, HIT_RATE: 0.3003640, ARHR: 0.1236637, NOVELTY: 0.0047590, AVERAGE_POPULARITY: 0.1236214, DIVERSITY_MEAN_INTER_LIST: 0.9758225, DIVERSITY_HERFINDAHL: 0.9975650, COVERAGE_ITEM: 0.4023022, COVERAGE_ITEM_CORRECT: 0.0301059, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1617466, DIVERSITY_GINI: 0.1086375, SHANNON_ENTROPY: 10.8473595, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 549, 'shrink': 490, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.01305750127033867, 'tversky_beta': 1.8907232839785153} - results: ROC_AUC: 0.1458017, PRECISION: 0.0301643, PRECISION_RECALL_MIN_DEN: 0.1047573, RECALL: 0.1013891, MAP: 0.0491313, MRR: 0.1083961, NDCG: 0.0743333, F1: 0.0464940, HIT_RATE: 0.3016432, ARHR: 0.1238479, NOVELTY: 0.0047182, AVERAGE_POPULARITY: 0.1370495, DIVERSITY_MEAN_INTER_LIST: 0.9714829, DIVERSITY_HERFINDAHL: 0.9971311, COVERAGE_ITEM: 0.3978364, COVERAGE_ITEM_CORRECT: 0.0299057, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1622499, DIVERSITY_GINI: 0.1052602, SHANNON_ENTROPY: 10.7282612, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 183, 'shrink': 119, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.559182860270882, 'tversky_beta': 1.0656642516014074} - results: ROC_AUC: 0.1475429, PRECISION: 0.0309528, PRECISION_RECALL_MIN_DEN: 0.1053147, RECALL: 0.1016620, MAP: 0.0489501, MRR: 0.1090797, NDCG: 0.0744004, F1: 0.0474558, HIT_RATE: 0.3095277, ARHR: 0.1253801, NOVELTY: 0.0049473, AVERAGE_POPULARITY: 0.0875473, DIVERSITY_MEAN_INTER_LIST: 0.9885118, DIVERSITY_HERFINDAHL: 0.9988337, COVERAGE_ITEM: 0.4500943, COVERAGE_ITEM_CORRECT: 0.0355342, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1645149, DIVERSITY_GINI: 0.1447363, SHANNON_ENTROPY: 11.6181162, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 336, 'shrink': 593, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.108317298905051, 'tversky_beta': 0.15813895785722723} - results: ROC_AUC: 0.1462887, PRECISION: 0.0302207, PRECISION_RECALL_MIN_DEN: 0.1044233, RECALL: 0.1009304, MAP: 0.0493402, MRR: 0.1088936, NDCG: 0.0743722, F1: 0.0465123, HIT_RATE: 0.3022072, ARHR: 0.1245175, NOVELTY: 0.0047940, AVERAGE_POPULARITY: 0.1211343, DIVERSITY_MEAN_INTER_LIST: 0.9771345, DIVERSITY_HERFINDAHL: 0.9976962, COVERAGE_ITEM: 0.4180866, COVERAGE_ITEM_CORRECT: 0.0305063, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1619982, DIVERSITY_GINI: 0.1184926, SHANNON_ENTROPY: 10.9822888, 

SearchBayesianSkopt-CV: New best config found. Config 13: {'topK': 460, 'shrink': 179, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6695827726903275, 'tversky_beta': 1.1233811749806935} - results: ROC_AUC: 0.1492853, PRECISION: 0.0308950, PRECISION_RECALL_MIN_DEN: 0.1062093, RECALL: 0.1026515, MAP: 0.0501616, MRR: 0.1108560, NDCG: 0.0756721, F1: 0.0474933, HIT_RATE: 0.3089500, ARHR: 0.1270828, NOVELTY: 0.0048095, AVERAGE_POPULARITY: 0.1126761, DIVERSITY_MEAN_INTER_LIST: 0.9804018, DIVERSITY_HERFINDAHL: 0.9980229, COVERAGE_ITEM: 0.4170857, COVERAGE_ITEM_CORRECT: 0.0321771, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1649427, DIVERSITY_GINI: 0.1186009, SHANNON_ENTROPY: 11.0842546, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 556, 'shrink': 693, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5847082247841073, 'tversky_beta': 1.21893721820308} - results: ROC_AUC: 0.1464987, PRECISION: 0.0303017, PRECISION_RECALL_MIN_DEN: 0.1049582, RECALL: 0.1014939, MAP: 0.0491542, MRR: 0.1086998, NDCG: 0.0743793, F1: 0.0466682, HIT_RATE: 0.3030169, ARHR: 0.1243446, NOVELTY: 0.0047777, AVERAGE_POPULARITY: 0.1208125, DIVERSITY_MEAN_INTER_LIST: 0.9770005, DIVERSITY_HERFINDAHL: 0.9976828, COVERAGE_ITEM: 0.4101944, COVERAGE_ITEM_CORRECT: 0.0306910, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1625519, DIVERSITY_GINI: 0.1132536, SHANNON_ENTROPY: 10.9275177, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 675, 'shrink': 940, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7193604473611617, 'tversky_beta': 1.6114712443591515} - results: ROC_AUC: 0.1464799, PRECISION: 0.0300574, PRECISION_RECALL_MIN_DEN: 0.1042915, RECALL: 0.1008930, MAP: 0.0488826, MRR: 0.1082159, NDCG: 0.0740350, F1: 0.0463152, HIT_RATE: 0.3005742, ARHR: 0.1235703, NOVELTY: 0.0047600, AVERAGE_POPULARITY: 0.1251807, DIVERSITY_MEAN_INTER_LIST: 0.9752700, DIVERSITY_HERFINDAHL: 0.9975098, COVERAGE_ITEM: 0.4056978, COVERAGE_ITEM_CORRECT: 0.0302060, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1617717, DIVERSITY_GINI: 0.1102156, SHANNON_ENTROPY: 10.8524393, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 975, 'shrink': 440, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4809984809799236, 'tversky_beta': 1.729938822422608} - results: ROC_AUC: 0.1459807, PRECISION: 0.0300940, PRECISION_RECALL_MIN_DEN: 0.1046059, RECALL: 0.1012449, MAP: 0.0489562, MRR: 0.1079717, NDCG: 0.0741251, F1: 0.0463956, HIT_RATE: 0.3009399, ARHR: 0.1233950, NOVELTY: 0.0047263, AVERAGE_POPULARITY: 0.1327112, DIVERSITY_MEAN_INTER_LIST: 0.9727044, DIVERSITY_HERFINDAHL: 0.9972533, COVERAGE_ITEM: 0.3969740, COVERAGE_ITEM_CORRECT: 0.0297517, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1617717, DIVERSITY_GINI: 0.1049625, SHANNON_ENTROPY: 10.7394308, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 643, 'shrink': 290, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0467434824631479, 'tversky_beta': 1.769832248854228} - results: ROC_AUC: 0.1483574, PRECISION: 0.0306516, PRECISION_RECALL_MIN_DEN: 0.1055558, RECALL: 0.1020693, MAP: 0.0496423, MRR: 0.1100265, NDCG: 0.0751201, F1: 0.0471429, HIT_RATE: 0.3065159, ARHR: 0.1259004, NOVELTY: 0.0047921, AVERAGE_POPULARITY: 0.1149898, DIVERSITY_MEAN_INTER_LIST: 0.9793930, DIVERSITY_HERFINDAHL: 0.9979220, COVERAGE_ITEM: 0.4094860, COVERAGE_ITEM_CORRECT: 0.0317613, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1641877, DIVERSITY_GINI: 0.1138090, SHANNON_ENTROPY: 11.0058590, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 159, 'shrink': 472, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0366538641014524, 'tversky_beta': 1.9208322723840168} - results: ROC_AUC: 0.1484395, PRECISION: 0.0307400, PRECISION_RECALL_MIN_DEN: 0.1050339, RECALL: 0.1014590, MAP: 0.0501147, MRR: 0.1107058, NDCG: 0.0753164, F1: 0.0471836, HIT_RATE: 0.3074003, ARHR: 0.1269376, NOVELTY: 0.0048303, AVERAGE_POPULARITY: 0.1139458, DIVERSITY_MEAN_INTER_LIST: 0.9804597, DIVERSITY_HERFINDAHL: 0.9980286, COVERAGE_ITEM: 0.4328547, COVERAGE_ITEM_CORRECT: 0.0320616, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1630552, DIVERSITY_GINI: 0.1276594, SHANNON_ENTROPY: 11.1563420, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 497, 'shrink': 521, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5293117028085538, 'tversky_beta': 0.18255986934591076} - results: ROC_AUC: 0.1458570, PRECISION: 0.0299803, PRECISION_RECALL_MIN_DEN: 0.1040951, RECALL: 0.1006987, MAP: 0.0490774, MRR: 0.1084132, NDCG: 0.0740809, F1: 0.0462030, HIT_RATE: 0.2998031, ARHR: 0.1238413, NOVELTY: 0.0047628, AVERAGE_POPULARITY: 0.1287311, DIVERSITY_MEAN_INTER_LIST: 0.9741926, DIVERSITY_HERFINDAHL: 0.9974021, COVERAGE_ITEM: 0.4115958, COVERAGE_ITEM_CORRECT: 0.0299288, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1611677, DIVERSITY_GINI: 0.1133104, SHANNON_ENTROPY: 10.8600858, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 47, 'shrink': 2, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10861069844537455, 'tversky_beta': 0.07071810930170065} - results: ROC_AUC: 0.1362843, PRECISION: 0.0296252, PRECISION_RECALL_MIN_DEN: 0.0978413, RECALL: 0.0940085, MAP: 0.0447606, MRR: 0.0996965, NDCG: 0.0683858, F1: 0.0450485, HIT_RATE: 0.2962516, ARHR: 0.1155658, NOVELTY: 0.0052397, AVERAGE_POPULARITY: 0.0554318, DIVERSITY_MEAN_INTER_LIST: 0.9949739, DIVERSITY_HERFINDAHL: 0.9994798, COVERAGE_ITEM: 0.5368085, COVERAGE_ITEM_CORRECT: 0.0421713, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1549516, DIVERSITY_GINI: 0.2274809, SHANNON_ENTROPY: 12.5580791, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 927, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.06251580215799725, 'tversky_beta': 0.1493940495233326} - results: ROC_AUC: 0.1440778, PRECISION: 0.0294198, PRECISION_RECALL_MIN_DEN: 0.1033329, RECALL: 0.1000922, MAP: 0.0482905, MRR: 0.1058170, NDCG: 0.0730828, F1: 0.0454727, HIT_RATE: 0.2941976, ARHR: 0.1206076, NOVELTY: 0.0047060, AVERAGE_POPULARITY: 0.1418334, DIVERSITY_MEAN_INTER_LIST: 0.9687855, DIVERSITY_HERFINDAHL: 0.9968614, COVERAGE_ITEM: 0.3971588, COVERAGE_ITEM_CORRECT: 0.0286660, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1592551, DIVERSITY_GINI: 0.1041855, SHANNON_ENTROPY: 10.6568514, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 26, 'shrink': 969, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.99753617035101, 'tversky_beta': 1.9603307560497512} - results: ROC_AUC: 0.1416921, PRECISION: 0.0290589, PRECISION_RECALL_MIN_DEN: 0.0994624, RECALL: 0.0961142, MAP: 0.0476625, MRR: 0.1053368, NDCG: 0.0715481, F1: 0.0446240, HIT_RATE: 0.2905894, ARHR: 0.1205259, NOVELTY: 0.0049329, AVERAGE_POPULARITY: 0.0988698, DIVERSITY_MEAN_INTER_LIST: 0.9850142, DIVERSITY_HERFINDAHL: 0.9984840, COVERAGE_ITEM: 0.4618364, COVERAGE_ITEM_CORRECT: 0.0320308, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1547754, DIVERSITY_GINI: 0.1495916, SHANNON_ENTROPY: 11.5040798, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 989, 'shrink': 7, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.907711697399547, 'tversky_beta': 0.10482129067768955} - results: ROC_AUC: 0.0730685, PRECISION: 0.0151257, PRECISION_RECALL_MIN_DEN: 0.0554323, RECALL: 0.0540248, MAP: 0.0236939, MRR: 0.0508261, NDCG: 0.0370869, F1: 0.0236319, HIT_RATE: 0.1512568, ARHR: 0.0568448, NOVELTY: 0.0056758, AVERAGE_POPULARITY: 0.0175833, DIVERSITY_MEAN_INTER_LIST: 0.9970548, DIVERSITY_HERFINDAHL: 0.9996879, COVERAGE_ITEM: 0.5440231, COVERAGE_ITEM_CORRECT: 0.0294437, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0871272, DIVERSITY_GINI: 0.2485854, SHANNON_ENTROPY: 12.8647274, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 276, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.1234803, PRECISION: 0.0238438, PRECISION_RECALL_MIN_DEN: 0.0820394, RECALL: 0.0793995, MAP: 0.0407093, MRR: 0.0921618, NDCG: 0.0607747, F1: 0.0366720, HIT_RATE: 0.2384381, ARHR: 0.1030412, NOVELTY: 0.0050380, AVERAGE_POPULARITY: 0.0803748, DIVERSITY_MEAN_INTER_LIST: 0.9796103, DIVERSITY_HERFINDAHL: 0.9979437, COVERAGE_ITEM: 0.4738710, COVERAGE_ITEM_CORRECT: 0.0278422, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1331823, DIVERSITY_GINI: 0.1564576, SHANNON_ENTROPY: 11.4847870, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0404605, PRECISION: 0.0066581, PRECISION_RECALL_MIN_DEN: 0.0222972, RECALL: 0.0214596, MAP: 0.0131955, MRR: 0.0299721, NDCG: 0.0185215, F1: 0.0101583, HIT_RATE: 0.0665809, ARHR: 0.0328709, NOVELTY: 0.0058972, AVERAGE_POPULARITY: 0.0087224, DIVERSITY_MEAN_INTER_LIST: 0.8498546, DIVERSITY_HERFINDAHL: 0.9849704, COVERAGE_ITEM: 0.2828412, COVERAGE_ITEM_CORRECT: 0.0141598, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0392098, DIVERSITY_GINI: 0.0807565, SHANNON_ENTROPY: 9.5370853, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.1219533, PRECISION: 0.0236069, PRECISION_RECALL_MIN_DEN: 0.0812083, RECALL: 0.0785735, MAP: 0.0398772, MRR: 0.0907661, NDCG: 0.0598127, F1: 0.0363021, HIT_RATE: 0.2360694, ARHR: 0.1013939, NOVELTY: 0.0050760, AVERAGE_POPULARITY: 0.0780005, DIVERSITY_MEAN_INTER_LIST: 0.9798680, DIVERSITY_HERFINDAHL: 0.9979695, COVERAGE_ITEM: 0.4738402, COVERAGE_ITEM_CORRECT: 0.0276574, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1322008, DIVERSITY_GINI: 0.1577587, SHANNON_ENTROPY: 11.5077272, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1429823, PRECISION: 0.0293213, PRECISION_RECALL_MIN_DEN: 0.1019871, RECALL: 0.0986793, MAP: 0.0473690, MRR: 0.1052571, NDCG: 0.0720347, F1: 0.0452069, HIT_RATE: 0.2932127, ARHR: 0.1199712, NOVELTY: 0.0046031, AVERAGE_POPULARITY: 0.1497246, DIVERSITY_MEAN_INTER_LIST: 0.9658343, DIVERSITY_HERFINDAHL: 0.9965664, COVERAGE_ITEM: 0.3289548, COVERAGE_ITEM_CORRECT: 0.0277113, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1586762, DIVERSITY_GINI: 0.0775731, SHANNON_ENTROPY: 10.3434406, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 5, 'shrink': 349, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.9858474518640822} - results: ROC_AUC: 0.1280760, PRECISION: 0.0243347, PRECISION_RECALL_MIN_DEN: 0.0837494, RECALL: 0.0809928, MAP: 0.0419944, MRR: 0.0951112, NDCG: 0.0624692, F1: 0.0374220, HIT_RATE: 0.2433475, ARHR: 0.1061712, NOVELTY: 0.0050126, AVERAGE_POPULARITY: 0.0803396, DIVERSITY_MEAN_INTER_LIST: 0.9672762, DIVERSITY_HERFINDAHL: 0.9967105, COVERAGE_ITEM: 0.3948720, COVERAGE_ITEM_CORRECT: 0.0281655, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1372090, DIVERSITY_GINI: 0.1165793, SHANNON_ENTROPY: 10.9595251, 
