
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 925, 'shrink': 642, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1462622, PRECISION: 0.0298564, PRECISION_RECALL_MIN_DEN: 0.1041137, RECALL: 0.1007790, MAP: 0.0488356, MRR: 0.1076589, NDCG: 0.0738432, F1: 0.0460642, HIT_RATE: 0.2985639, ARHR: 0.1229179, NOVELTY: 0.0047420, AVERAGE_POPULARITY: 0.1290695, DIVERSITY_MEAN_INTER_LIST: 0.9738426, DIVERSITY_HERFINDAHL: 0.9973671, COVERAGE_ITEM: 0.4006853, COVERAGE_ITEM_CORRECT: 0.0296747, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1610167, DIVERSITY_GINI: 0.1070580, SHANNON_ENTROPY: 10.7814942, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 929, 'shrink': 610, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1464587, PRECISION: 0.0298847, PRECISION_RECALL_MIN_DEN: 0.1041244, RECALL: 0.1007775, MAP: 0.0489165, MRR: 0.1079462, NDCG: 0.0739354, F1: 0.0460977, HIT_RATE: 0.2988465, ARHR: 0.1232077, NOVELTY: 0.0047440, AVERAGE_POPULARITY: 0.1282158, DIVERSITY_MEAN_INTER_LIST: 0.9741461, DIVERSITY_HERFINDAHL: 0.9973974, COVERAGE_ITEM: 0.4011319, COVERAGE_ITEM_CORRECT: 0.0297055, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1612684, DIVERSITY_GINI: 0.1072900, SHANNON_ENTROPY: 10.7900862, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 638, 'shrink': 721, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1461632, PRECISION: 0.0299729, PRECISION_RECALL_MIN_DEN: 0.1041121, RECALL: 0.1007390, MAP: 0.0490535, MRR: 0.1084885, NDCG: 0.0741097, F1: 0.0461975, HIT_RATE: 0.2997287, ARHR: 0.1238928, NOVELTY: 0.0047544, AVERAGE_POPULARITY: 0.1278301, DIVERSITY_MEAN_INTER_LIST: 0.9744397, DIVERSITY_HERFINDAHL: 0.9974268, COVERAGE_ITEM: 0.4066987, COVERAGE_ITEM_CORRECT: 0.0299365, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1611677, DIVERSITY_GINI: 0.1104642, SHANNON_ENTROPY: 10.8355880, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 630, 'shrink': 678, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1462769, PRECISION: 0.0300010, PRECISION_RECALL_MIN_DEN: 0.1041219, RECALL: 0.1007254, MAP: 0.0490516, MRR: 0.1084784, NDCG: 0.0741131, F1: 0.0462297, HIT_RATE: 0.3000099, ARHR: 0.1238922, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.1270610, DIVERSITY_MEAN_INTER_LIST: 0.9747378, DIVERSITY_HERFINDAHL: 0.9974566, COVERAGE_ITEM: 0.4069759, COVERAGE_ITEM_CORRECT: 0.0299904, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1614194, DIVERSITY_GINI: 0.1107049, SHANNON_ENTROPY: 10.8449898, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 761, 'shrink': 829, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1457977, PRECISION: 0.0298531, PRECISION_RECALL_MIN_DEN: 0.1040321, RECALL: 0.1007054, MAP: 0.0487541, MRR: 0.1074090, NDCG: 0.0738037, F1: 0.0460526, HIT_RATE: 0.2985308, ARHR: 0.1225282, NOVELTY: 0.0047420, AVERAGE_POPULARITY: 0.1308738, DIVERSITY_MEAN_INTER_LIST: 0.9731238, DIVERSITY_HERFINDAHL: 0.9972952, COVERAGE_ITEM: 0.4033802, COVERAGE_ITEM_CORRECT: 0.0295900, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1612936, DIVERSITY_GINI: 0.1083319, SHANNON_ENTROPY: 10.7820892, 

SearchBayesianSkopt-CV: New best config found. Config 14: {'topK': 311, 'shrink': 396, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1479881, PRECISION: 0.0306169, PRECISION_RECALL_MIN_DEN: 0.1056744, RECALL: 0.1020789, MAP: 0.0500544, MRR: 0.1101228, NDCG: 0.0753070, F1: 0.0471031, HIT_RATE: 0.3061685, ARHR: 0.1262129, NOVELTY: 0.0048056, AVERAGE_POPULARITY: 0.1167874, DIVERSITY_MEAN_INTER_LIST: 0.9790028, DIVERSITY_HERFINDAHL: 0.9978830, COVERAGE_ITEM: 0.4233378, COVERAGE_ITEM_CORRECT: 0.0315303, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1634579, DIVERSITY_GINI: 0.1213304, SHANNON_ENTROPY: 11.0592108, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 386, 'shrink': 829, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1465299, PRECISION: 0.0301179, PRECISION_RECALL_MIN_DEN: 0.1043973, RECALL: 0.1009572, MAP: 0.0494004, MRR: 0.1088029, NDCG: 0.0744087, F1: 0.0463934, HIT_RATE: 0.3011788, ARHR: 0.1244896, NOVELTY: 0.0047748, AVERAGE_POPULARITY: 0.1257437, DIVERSITY_MEAN_INTER_LIST: 0.9755059, DIVERSITY_HERFINDAHL: 0.9975333, COVERAGE_ITEM: 0.4173321, COVERAGE_ITEM_CORRECT: 0.0302984, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1616459, DIVERSITY_GINI: 0.1168114, SHANNON_ENTROPY: 10.9256246, 

SearchBayesianSkopt-CV: New best config found. Config 16: {'topK': 275, 'shrink': 206, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1495201, PRECISION: 0.0309522, PRECISION_RECALL_MIN_DEN: 0.1060886, RECALL: 0.1024446, MAP: 0.0504120, MRR: 0.1113608, NDCG: 0.0758143, F1: 0.0475395, HIT_RATE: 0.3095216, ARHR: 0.1277346, NOVELTY: 0.0048469, AVERAGE_POPULARITY: 0.1064987, DIVERSITY_MEAN_INTER_LIST: 0.9828075, DIVERSITY_HERFINDAHL: 0.9982634, COVERAGE_ITEM: 0.4294360, COVERAGE_ITEM_CORRECT: 0.0329471, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1646659, DIVERSITY_GINI: 0.1270936, SHANNON_ENTROPY: 11.2333632, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 607, 'shrink': 937, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1458553, PRECISION: 0.0299200, PRECISION_RECALL_MIN_DEN: 0.1040284, RECALL: 0.1006332, MAP: 0.0488648, MRR: 0.1078803, NDCG: 0.0738734, F1: 0.0461236, HIT_RATE: 0.2991998, ARHR: 0.1232479, NOVELTY: 0.0047511, AVERAGE_POPULARITY: 0.1297669, DIVERSITY_MEAN_INTER_LIST: 0.9737750, DIVERSITY_HERFINDAHL: 0.9973603, COVERAGE_ITEM: 0.4074687, COVERAGE_ITEM_CORRECT: 0.0298518, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1608406, DIVERSITY_GINI: 0.1106644, SHANNON_ENTROPY: 10.8223817, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 303, 'shrink': 115, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1497556, PRECISION: 0.0311750, PRECISION_RECALL_MIN_DEN: 0.1068085, RECALL: 0.1031224, MAP: 0.0502190, MRR: 0.1106963, NDCG: 0.0757876, F1: 0.0478746, HIT_RATE: 0.3117497, ARHR: 0.1273830, NOVELTY: 0.0048927, AVERAGE_POPULARITY: 0.0964423, DIVERSITY_MEAN_INTER_LIST: 0.9861969, DIVERSITY_HERFINDAHL: 0.9986023, COVERAGE_ITEM: 0.4362425, COVERAGE_ITEM_CORRECT: 0.0345871, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1657481, DIVERSITY_GINI: 0.1339984, SHANNON_ENTROPY: 11.4304398, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 637, 'shrink': 162, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1483039, PRECISION: 0.0308240, PRECISION_RECALL_MIN_DEN: 0.1057717, RECALL: 0.1022341, MAP: 0.0496430, MRR: 0.1099466, NDCG: 0.0751594, F1: 0.0473650, HIT_RATE: 0.3082402, ARHR: 0.1261145, NOVELTY: 0.0048339, AVERAGE_POPULARITY: 0.1049582, DIVERSITY_MEAN_INTER_LIST: 0.9830647, DIVERSITY_HERFINDAHL: 0.9982891, COVERAGE_ITEM: 0.4161694, COVERAGE_ITEM_CORRECT: 0.0329625, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1642884, DIVERSITY_GINI: 0.1193175, SHANNON_ENTROPY: 11.1776693, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 27, 'shrink': 998, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1418106, PRECISION: 0.0289141, PRECISION_RECALL_MIN_DEN: 0.0994130, RECALL: 0.0961314, MAP: 0.0478620, MRR: 0.1055088, NDCG: 0.0717012, F1: 0.0444547, HIT_RATE: 0.2891413, ARHR: 0.1205571, NOVELTY: 0.0049235, AVERAGE_POPULARITY: 0.1017732, DIVERSITY_MEAN_INTER_LIST: 0.9841965, DIVERSITY_HERFINDAHL: 0.9984023, COVERAGE_ITEM: 0.4623446, COVERAGE_ITEM_CORRECT: 0.0315919, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1545237, DIVERSITY_GINI: 0.1494138, SHANNON_ENTROPY: 11.4740048, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 1000, 'shrink': 970, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1454233, PRECISION: 0.0297264, PRECISION_RECALL_MIN_DEN: 0.1039472, RECALL: 0.1006435, MAP: 0.0486146, MRR: 0.1071680, NDCG: 0.0735915, F1: 0.0458955, HIT_RATE: 0.2972640, ARHR: 0.1222609, NOVELTY: 0.0047284, AVERAGE_POPULARITY: 0.1337223, DIVERSITY_MEAN_INTER_LIST: 0.9719916, DIVERSITY_HERFINDAHL: 0.9971820, COVERAGE_ITEM: 0.3986141, COVERAGE_ITEM_CORRECT: 0.0291896, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1607651, DIVERSITY_GINI: 0.1055981, SHANNON_ENTROPY: 10.7252846, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 11, 'shrink': 979, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1364251, PRECISION: 0.0272928, PRECISION_RECALL_MIN_DEN: 0.0950102, RECALL: 0.0919671, MAP: 0.0458999, MRR: 0.1006081, NDCG: 0.0686430, F1: 0.0420907, HIT_RATE: 0.2729280, ARHR: 0.1142421, NOVELTY: 0.0049746, AVERAGE_POPULARITY: 0.0908344, DIVERSITY_MEAN_INTER_LIST: 0.9826018, DIVERSITY_HERFINDAHL: 0.9982428, COVERAGE_ITEM: 0.4454052, COVERAGE_ITEM_CORRECT: 0.0306833, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1480055, DIVERSITY_GINI: 0.1432877, SHANNON_ENTROPY: 11.4209369, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 999, 'shrink': 14, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1337392, PRECISION: 0.0283306, PRECISION_RECALL_MIN_DEN: 0.0984564, RECALL: 0.0954327, MAP: 0.0444561, MRR: 0.0971052, NDCG: 0.0683332, F1: 0.0436876, HIT_RATE: 0.2833056, ARHR: 0.1113294, NOVELTY: 0.0052008, AVERAGE_POPULARITY: 0.0533729, DIVERSITY_MEAN_INTER_LIST: 0.9950429, DIVERSITY_HERFINDAHL: 0.9994867, COVERAGE_ITEM: 0.5120462, COVERAGE_ITEM_CORRECT: 0.0399538, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1528375, DIVERSITY_GINI: 0.2031790, SHANNON_ENTROPY: 12.4217447, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1453274, PRECISION: 0.0297335, PRECISION_RECALL_MIN_DEN: 0.1039892, RECALL: 0.1006836, MAP: 0.0486283, MRR: 0.1071410, NDCG: 0.0736057, F1: 0.0459082, HIT_RATE: 0.2973352, ARHR: 0.1222445, NOVELTY: 0.0047279, AVERAGE_POPULARITY: 0.1339551, DIVERSITY_MEAN_INTER_LIST: 0.9718954, DIVERSITY_HERFINDAHL: 0.9971724, COVERAGE_ITEM: 0.3985910, COVERAGE_ITEM_CORRECT: 0.0291742, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1607651, DIVERSITY_GINI: 0.1055655, SHANNON_ENTROPY: 10.7229895, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 8, 'shrink': 999, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1326316, PRECISION: 0.0261229, PRECISION_RECALL_MIN_DEN: 0.0903666, RECALL: 0.0874423, MAP: 0.0441050, MRR: 0.0978818, NDCG: 0.0659338, F1: 0.0402263, HIT_RATE: 0.2612293, ARHR: 0.1107052, NOVELTY: 0.0049947, AVERAGE_POPULARITY: 0.0865357, DIVERSITY_MEAN_INTER_LIST: 0.9786536, DIVERSITY_HERFINDAHL: 0.9978481, COVERAGE_ITEM: 0.4294745, COVERAGE_ITEM_CORRECT: 0.0297363, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1429219, DIVERSITY_GINI: 0.1352467, SHANNON_ENTROPY: 11.2863634, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1453274, PRECISION: 0.0297335, PRECISION_RECALL_MIN_DEN: 0.1039892, RECALL: 0.1006836, MAP: 0.0486283, MRR: 0.1071410, NDCG: 0.0736057, F1: 0.0459082, HIT_RATE: 0.2973352, ARHR: 0.1222445, NOVELTY: 0.0047279, AVERAGE_POPULARITY: 0.1339551, DIVERSITY_MEAN_INTER_LIST: 0.9718954, DIVERSITY_HERFINDAHL: 0.9971724, COVERAGE_ITEM: 0.3985910, COVERAGE_ITEM_CORRECT: 0.0291742, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1607651, DIVERSITY_GINI: 0.1055655, SHANNON_ENTROPY: 10.7229895, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 998, 'shrink': 14, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1336952, PRECISION: 0.0283272, PRECISION_RECALL_MIN_DEN: 0.0984258, RECALL: 0.0954009, MAP: 0.0444414, MRR: 0.0970949, NDCG: 0.0683089, F1: 0.0436804, HIT_RATE: 0.2832717, ARHR: 0.1113028, NOVELTY: 0.0052008, AVERAGE_POPULARITY: 0.0533726, DIVERSITY_MEAN_INTER_LIST: 0.9950435, DIVERSITY_HERFINDAHL: 0.9994868, COVERAGE_ITEM: 0.5120000, COVERAGE_ITEM_CORRECT: 0.0399538, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1528124, DIVERSITY_GINI: 0.2031452, SHANNON_ENTROPY: 12.4216770, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 994, 'shrink': 3, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1138969, PRECISION: 0.0241762, PRECISION_RECALL_MIN_DEN: 0.0849292, RECALL: 0.0825318, MAP: 0.0375765, MRR: 0.0815395, NDCG: 0.0582601, F1: 0.0373950, HIT_RATE: 0.2417624, ARHR: 0.0931493, NOVELTY: 0.0054832, AVERAGE_POPULARITY: 0.0338298, DIVERSITY_MEAN_INTER_LIST: 0.9971317, DIVERSITY_HERFINDAHL: 0.9996956, COVERAGE_ITEM: 0.5933474, COVERAGE_ITEM_CORRECT: 0.0391222, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1323015, DIVERSITY_GINI: 0.2833691, SHANNON_ENTROPY: 13.0157035, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 18, 'shrink': 991, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1395267, PRECISION: 0.0284511, PRECISION_RECALL_MIN_DEN: 0.0980589, RECALL: 0.0948565, MAP: 0.0469417, MRR: 0.1035637, NDCG: 0.0705123, F1: 0.0437709, HIT_RATE: 0.2845112, ARHR: 0.1180469, NOVELTY: 0.0049463, AVERAGE_POPULARITY: 0.0971970, DIVERSITY_MEAN_INTER_LIST: 0.9845621, DIVERSITY_HERFINDAHL: 0.9984388, COVERAGE_ITEM: 0.4609663, COVERAGE_ITEM_CORRECT: 0.0315072, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1529382, DIVERSITY_GINI: 0.1502271, SHANNON_ENTROPY: 11.5030133, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 987, 'shrink': 999, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1454046, PRECISION: 0.0297018, PRECISION_RECALL_MIN_DEN: 0.1038649, RECALL: 0.1005542, MAP: 0.0486204, MRR: 0.1071599, NDCG: 0.0735713, F1: 0.0458568, HIT_RATE: 0.2970181, ARHR: 0.1222483, NOVELTY: 0.0047285, AVERAGE_POPULARITY: 0.1338967, DIVERSITY_MEAN_INTER_LIST: 0.9719173, DIVERSITY_HERFINDAHL: 0.9971746, COVERAGE_ITEM: 0.3990529, COVERAGE_ITEM_CORRECT: 0.0291434, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1606392, DIVERSITY_GINI: 0.1057605, SHANNON_ENTROPY: 10.7255103, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 15, 'shrink': 978, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1389301, PRECISION: 0.0281792, PRECISION_RECALL_MIN_DEN: 0.0975284, RECALL: 0.0943627, MAP: 0.0467516, MRR: 0.1029590, NDCG: 0.0701884, F1: 0.0433958, HIT_RATE: 0.2817923, ARHR: 0.1169502, NOVELTY: 0.0049566, AVERAGE_POPULARITY: 0.0949689, DIVERSITY_MEAN_INTER_LIST: 0.9842873, DIVERSITY_HERFINDAHL: 0.9984113, COVERAGE_ITEM: 0.4568932, COVERAGE_ITEM_CORRECT: 0.0313147, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1521580, DIVERSITY_GINI: 0.1488265, SHANNON_ENTROPY: 11.4923170, 
