SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.12325986413731685, 'l1_ratio': 0.47276566007137477} - results: ROC_AUC: 0.1508400, PRECISION: 0.0307382, PRECISION_RECALL_MIN_DEN: 0.1339766, RECALL: 0.1315126, MAP: 0.0572132, MRR: 0.1060315, NDCG: 0.0864009, F1: 0.0498298, HIT_RATE: 0.3073823, ARHR: 0.1185350, NOVELTY: 0.0048019, AVERAGE_POPULARITY: 0.1099843, DIVERSITY_MEAN_INTER_LIST: 0.9828237, DIVERSITY_HERFINDAHL: 0.9982615, COVERAGE_ITEM: 0.3979211, COVERAGE_ITEM_CORRECT: 0.0325698, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1450862, DIVERSITY_GINI: 0.1287187, SHANNON_ENTROPY: 11.3251706, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.7249426062449746, 'l1_ratio': 0.9771375030913161} - results: ROC_AUC: 0.1183586, PRECISION: 0.0239287, PRECISION_RECALL_MIN_DEN: 0.1012002, RECALL: 0.0992887, MAP: 0.0438873, MRR: 0.0832253, NDCG: 0.0662221, F1: 0.0385636, HIT_RATE: 0.2392872, ARHR: 0.0923306, NOVELTY: 0.0051441, AVERAGE_POPULARITY: 0.0363675, DIVERSITY_MEAN_INTER_LIST: 0.9972925, DIVERSITY_HERFINDAHL: 0.9997081, COVERAGE_ITEM: 0.5570356, COVERAGE_ITEM_CORRECT: 0.0353802, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1143828, DIVERSITY_GINI: 0.2741827, SHANNON_ENTROPY: 12.9783415, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.7081225193907491, 'l1_ratio': 0.5063935182055209} - results: ROC_AUC: 0.1512069, PRECISION: 0.0308655, PRECISION_RECALL_MIN_DEN: 0.1355851, RECALL: 0.1332483, MAP: 0.0579804, MRR: 0.1083405, NDCG: 0.0875975, F1: 0.0501210, HIT_RATE: 0.3086551, ARHR: 0.1206580, NOVELTY: 0.0049126, AVERAGE_POPULARITY: 0.0813722, DIVERSITY_MEAN_INTER_LIST: 0.9901029, DIVERSITY_HERFINDAHL: 0.9989893, COVERAGE_ITEM: 0.5033686, COVERAGE_ITEM_CORRECT: 0.0373436, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1463445, DIVERSITY_GINI: 0.2079135, SHANNON_ENTROPY: 12.1893067, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.9973535200290929, 'l1_ratio': 0.9059213930793762} - results: ROC_AUC: 0.0937149, PRECISION: 0.0184132, PRECISION_RECALL_MIN_DEN: 0.0798766, RECALL: 0.0785003, MAP: 0.0344925, MRR: 0.0655265, NDCG: 0.0521300, F1: 0.0298296, HIT_RATE: 0.1841324, ARHR: 0.0715198, NOVELTY: 0.0052108, AVERAGE_POPULARITY: 0.0214197, DIVERSITY_MEAN_INTER_LIST: 0.9979173, DIVERSITY_HERFINDAHL: 0.9997706, COVERAGE_ITEM: 0.5655823, COVERAGE_ITEM_CORRECT: 0.0307603, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.0908519, DIVERSITY_GINI: 0.2866171, SHANNON_ENTROPY: 13.0980833, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.186325472041896, 'l1_ratio': 0.7001629630759839} - results: ROC_AUC: 0.1593520, PRECISION: 0.0321807, PRECISION_RECALL_MIN_DEN: 0.1427333, RECALL: 0.1401980, MAP: 0.0619659, MRR: 0.1131425, NDCG: 0.0926236, F1: 0.0523461, HIT_RATE: 0.3218074, ARHR: 0.1262467, NOVELTY: 0.0048243, AVERAGE_POPULARITY: 0.1053002, DIVERSITY_MEAN_INTER_LIST: 0.9842901, DIVERSITY_HERFINDAHL: 0.9984081, COVERAGE_ITEM: 0.4164389, COVERAGE_ITEM_CORRECT: 0.0354187, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1523845, DIVERSITY_GINI: 0.1408588, SHANNON_ENTROPY: 11.4766230, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.9501008196034814, 'l1_ratio': 0.8072640031667954} - results: ROC_AUC: 0.1079377, PRECISION: 0.0218074, PRECISION_RECALL_MIN_DEN: 0.0925990, RECALL: 0.0907957, MAP: 0.0392634, MRR: 0.0760946, NDCG: 0.0599308, F1: 0.0351681, HIT_RATE: 0.2180738, ARHR: 0.0839095, NOVELTY: 0.0051559, AVERAGE_POPULARITY: 0.0322939, DIVERSITY_MEAN_INTER_LIST: 0.9975132, DIVERSITY_HERFINDAHL: 0.9997302, COVERAGE_ITEM: 0.5590760, COVERAGE_ITEM_CORRECT: 0.0331858, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1050711, DIVERSITY_GINI: 0.2768656, SHANNON_ENTROPY: 13.0100923, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.21394496332669283, 'l1_ratio': 0.6251055506085452} - results: ROC_AUC: 0.1594545, PRECISION: 0.0320959, PRECISION_RECALL_MIN_DEN: 0.1425772, RECALL: 0.1400613, MAP: 0.0620015, MRR: 0.1134151, NDCG: 0.0926120, F1: 0.0522243, HIT_RATE: 0.3209588, ARHR: 0.1264620, NOVELTY: 0.0048237, AVERAGE_POPULARITY: 0.1052460, DIVERSITY_MEAN_INTER_LIST: 0.9842645, DIVERSITY_HERFINDAHL: 0.9984056, COVERAGE_ITEM: 0.4179788, COVERAGE_ITEM_CORRECT: 0.0354572, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1518812, DIVERSITY_GINI: 0.1416191, SHANNON_ENTROPY: 11.4817537, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.0673243520908834, 'l1_ratio': 0.809927883220185} - results: ROC_AUC: 0.1500056, PRECISION: 0.0308019, PRECISION_RECALL_MIN_DEN: 0.1336366, RECALL: 0.1311570, MAP: 0.0572952, MRR: 0.1063627, NDCG: 0.0864189, F1: 0.0498877, HIT_RATE: 0.3080187, ARHR: 0.1189647, NOVELTY: 0.0048029, AVERAGE_POPULARITY: 0.1097414, DIVERSITY_MEAN_INTER_LIST: 0.9829546, DIVERSITY_HERFINDAHL: 0.9982746, COVERAGE_ITEM: 0.3972666, COVERAGE_ITEM_CORRECT: 0.0326468, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1445829, DIVERSITY_GINI: 0.1286878, SHANNON_ENTROPY: 11.3308042, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.061715867334453126, 'l1_ratio': 0.1591263523382719} - results: ROC_AUC: 0.1454611, PRECISION: 0.0295503, PRECISION_RECALL_MIN_DEN: 0.1268763, RECALL: 0.1244844, MAP: 0.0546773, MRR: 0.1022606, NDCG: 0.0824725, F1: 0.0477626, HIT_RATE: 0.2955028, ARHR: 0.1143356, NOVELTY: 0.0047905, AVERAGE_POPULARITY: 0.1117038, DIVERSITY_MEAN_INTER_LIST: 0.9822215, DIVERSITY_HERFINDAHL: 0.9982013, COVERAGE_ITEM: 0.3921848, COVERAGE_ITEM_CORRECT: 0.0305294, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1390462, DIVERSITY_GINI: 0.1253504, SHANNON_ENTROPY: 11.2752944, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.9906513465245371, 'l1_ratio': 0.5391288689282195} - results: ROC_AUC: 0.1261928, PRECISION: 0.0260925, PRECISION_RECALL_MIN_DEN: 0.1097464, RECALL: 0.1075542, MAP: 0.0466302, MRR: 0.0903901, NDCG: 0.0711399, F1: 0.0419967, HIT_RATE: 0.2609249, ARHR: 0.1007177, NOVELTY: 0.0050068, AVERAGE_POPULARITY: 0.0603245, DIVERSITY_MEAN_INTER_LIST: 0.9941728, DIVERSITY_HERFINDAHL: 0.9993962, COVERAGE_ITEM: 0.5355149, COVERAGE_ITEM_CORRECT: 0.0346872, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1229395, DIVERSITY_GINI: 0.2435287, SHANNON_ENTROPY: 12.6120860, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1212206, PRECISION: 0.0236529, PRECISION_RECALL_MIN_DEN: 0.0985688, RECALL: 0.0965281, MAP: 0.0446613, MRR: 0.0863839, NDCG: 0.0665874, F1: 0.0379956, HIT_RATE: 0.2365295, ARHR: 0.0951554, NOVELTY: 0.0047932, AVERAGE_POPULARITY: 0.1160540, DIVERSITY_MEAN_INTER_LIST: 0.9791594, DIVERSITY_HERFINDAHL: 0.9978952, COVERAGE_ITEM: 0.3854090, COVERAGE_ITEM_CORRECT: 0.0231376, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1131244, DIVERSITY_GINI: 0.1177559, SHANNON_ENTROPY: 11.0724859, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.005535646775994941, 'l1_ratio': 0.9980303302166339} - results: ROC_AUC: 0.1454019, PRECISION: 0.0298685, PRECISION_RECALL_MIN_DEN: 0.1283666, RECALL: 0.1259562, MAP: 0.0553487, MRR: 0.1032917, NDCG: 0.0833751, F1: 0.0482866, HIT_RATE: 0.2986848, ARHR: 0.1154730, NOVELTY: 0.0047910, AVERAGE_POPULARITY: 0.1115376, DIVERSITY_MEAN_INTER_LIST: 0.9823300, DIVERSITY_HERFINDAHL: 0.9982122, COVERAGE_ITEM: 0.3927623, COVERAGE_ITEM_CORRECT: 0.0310683, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1401787, DIVERSITY_GINI: 0.1256353, SHANNON_ENTROPY: 11.2818942, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.005630418615690803, 'l1_ratio': 0.0006350528880921803} - results: ROC_AUC: 0.1447299, PRECISION: 0.0297624, PRECISION_RECALL_MIN_DEN: 0.1277747, RECALL: 0.1253764, MAP: 0.0547277, MRR: 0.1024491, NDCG: 0.0827147, F1: 0.0481054, HIT_RATE: 0.2976241, ARHR: 0.1145058, NOVELTY: 0.0047915, AVERAGE_POPULARITY: 0.1117108, DIVERSITY_MEAN_INTER_LIST: 0.9822522, DIVERSITY_HERFINDAHL: 0.9982044, COVERAGE_ITEM: 0.3941097, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1399270, DIVERSITY_GINI: 0.1260714, SHANNON_ENTROPY: 11.2808166, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.5913732172594661, 'l1_ratio': 0.0016352633050656933} - results: ROC_AUC: 0.1383339, PRECISION: 0.0275138, PRECISION_RECALL_MIN_DEN: 0.1189948, RECALL: 0.1168068, MAP: 0.0517203, MRR: 0.0966468, NDCG: 0.0776525, F1: 0.0445369, HIT_RATE: 0.2751379, ARHR: 0.1075314, NOVELTY: 0.0047742, AVERAGE_POPULARITY: 0.1148181, DIVERSITY_MEAN_INTER_LIST: 0.9807576, DIVERSITY_HERFINDAHL: 0.9980550, COVERAGE_ITEM: 0.3917998, COVERAGE_ITEM_CORRECT: 0.0279115, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1314962, DIVERSITY_GINI: 0.1232608, SHANNON_ENTROPY: 11.2012515, 
SearchBayesianSkopt: New best config found. Config 24: {'alpha': 0.41513041455143573, 'l1_ratio': 0.5242238359156807} - results: ROC_AUC: 0.1628035, PRECISION: 0.0326050, PRECISION_RECALL_MIN_DEN: 0.1442532, RECALL: 0.1417664, MAP: 0.0631892, MRR: 0.1152448, NDCG: 0.0942542, F1: 0.0530167, HIT_RATE: 0.3260501, ARHR: 0.1285547, NOVELTY: 0.0048553, AVERAGE_POPULARITY: 0.0975517, DIVERSITY_MEAN_INTER_LIST: 0.9863342, DIVERSITY_HERFINDAHL: 0.9986125, COVERAGE_ITEM: 0.4562079, COVERAGE_ITEM_CORRECT: 0.0374206, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1541462, DIVERSITY_GINI: 0.1672616, SHANNON_ENTROPY: 11.7473705, 
SearchBayesianSkopt: New best config found. Config 25: {'alpha': 0.3940281383049623, 'l1_ratio': 0.5301217616640171} - results: ROC_AUC: 0.1631811, PRECISION: 0.0326474, PRECISION_RECALL_MIN_DEN: 0.1444777, RECALL: 0.1419909, MAP: 0.0633124, MRR: 0.1153823, NDCG: 0.0944117, F1: 0.0530884, HIT_RATE: 0.3264743, ARHR: 0.1287755, NOVELTY: 0.0048507, AVERAGE_POPULARITY: 0.0985358, DIVERSITY_MEAN_INTER_LIST: 0.9860652, DIVERSITY_HERFINDAHL: 0.9985856, COVERAGE_ITEM: 0.4528585, COVERAGE_ITEM_CORRECT: 0.0374591, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1545237, DIVERSITY_GINI: 0.1647547, SHANNON_ENTROPY: 11.7177215, 
SearchBayesianSkopt: New best config found. Config 26: {'alpha': 0.3946181290454119, 'l1_ratio': 0.530502638382334} - results: ROC_AUC: 0.1631912, PRECISION: 0.0326474, PRECISION_RECALL_MIN_DEN: 0.1444777, RECALL: 0.1419909, MAP: 0.0633437, MRR: 0.1154150, NDCG: 0.0944316, F1: 0.0530884, HIT_RATE: 0.3264743, ARHR: 0.1287975, NOVELTY: 0.0048510, AVERAGE_POPULARITY: 0.0985117, DIVERSITY_MEAN_INTER_LIST: 0.9860723, DIVERSITY_HERFINDAHL: 0.9985863, COVERAGE_ITEM: 0.4530895, COVERAGE_ITEM_CORRECT: 0.0374591, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1545237, DIVERSITY_GINI: 0.1649177, SHANNON_ENTROPY: 11.7190942, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.3950521334537967, 'l1_ratio': 0.5308816912841596} - results: ROC_AUC: 0.1633915, PRECISION: 0.0326262, PRECISION_RECALL_MIN_DEN: 0.1445413, RECALL: 0.1420546, MAP: 0.0632955, MRR: 0.1152100, NDCG: 0.0943911, F1: 0.0530648, HIT_RATE: 0.3262622, ARHR: 0.1285713, NOVELTY: 0.0048515, AVERAGE_POPULARITY: 0.0984989, DIVERSITY_MEAN_INTER_LIST: 0.9860748, DIVERSITY_HERFINDAHL: 0.9985866, COVERAGE_ITEM: 0.4536670, COVERAGE_ITEM_CORRECT: 0.0374591, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1545237, DIVERSITY_GINI: 0.1650930, SHANNON_ENTROPY: 11.7201597, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.001109586292967313, 'l1_ratio': 0.48002131780310453} - results: ROC_AUC: 0.1450317, PRECISION: 0.0297624, PRECISION_RECALL_MIN_DEN: 0.1276949, RECALL: 0.1252822, MAP: 0.0550413, MRR: 0.1028550, NDCG: 0.0829550, F1: 0.0480984, HIT_RATE: 0.2976241, ARHR: 0.1149315, NOVELTY: 0.0047901, AVERAGE_POPULARITY: 0.1116622, DIVERSITY_MEAN_INTER_LIST: 0.9822738, DIVERSITY_HERFINDAHL: 0.9982065, COVERAGE_ITEM: 0.3928393, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1398012, DIVERSITY_GINI: 0.1254448, SHANNON_ENTROPY: 11.2779610, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.40469383492410194, 'l1_ratio': 0.536105001720554} - results: ROC_AUC: 0.1629144, PRECISION: 0.0326474, PRECISION_RECALL_MIN_DEN: 0.1446951, RECALL: 0.1422084, MAP: 0.0632147, MRR: 0.1152447, NDCG: 0.0943625, F1: 0.0531036, HIT_RATE: 0.3264743, ARHR: 0.1285728, NOVELTY: 0.0048543, AVERAGE_POPULARITY: 0.0976067, DIVERSITY_MEAN_INTER_LIST: 0.9863331, DIVERSITY_HERFINDAHL: 0.9986124, COVERAGE_ITEM: 0.4552069, COVERAGE_ITEM_CORRECT: 0.0375361, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1545237, DIVERSITY_GINI: 0.1668822, SHANNON_ENTROPY: 11.7447328, 
SearchBayesianSkopt: New best config found. Config 30: {'alpha': 0.27094237120805925, 'l1_ratio': 0.9998550263180496} - results: ROC_AUC: 0.1649338, PRECISION: 0.0330081, PRECISION_RECALL_MIN_DEN: 0.1464538, RECALL: 0.1439819, MAP: 0.0640789, MRR: 0.1171702, NDCG: 0.0956383, F1: 0.0537043, HIT_RATE: 0.3300806, ARHR: 0.1306715, NOVELTY: 0.0048931, AVERAGE_POPULARITY: 0.0904847, DIVERSITY_MEAN_INTER_LIST: 0.9883969, DIVERSITY_HERFINDAHL: 0.9988187, COVERAGE_ITEM: 0.4744177, COVERAGE_ITEM_CORRECT: 0.0389605, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1559079, DIVERSITY_GINI: 0.1823258, SHANNON_ENTROPY: 11.9406961, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.3598785364744232, 'l1_ratio': 0.6468962074612745} - results: ROC_AUC: 0.1636032, PRECISION: 0.0327323, PRECISION_RECALL_MIN_DEN: 0.1456156, RECALL: 0.1431764, MAP: 0.0634745, MRR: 0.1159724, NDCG: 0.0948487, F1: 0.0532832, HIT_RATE: 0.3273229, ARHR: 0.1292574, NOVELTY: 0.0048671, AVERAGE_POPULARITY: 0.0954182, DIVERSITY_MEAN_INTER_LIST: 0.9869851, DIVERSITY_HERFINDAHL: 0.9986776, COVERAGE_ITEM: 0.4619057, COVERAGE_ITEM_CORRECT: 0.0379596, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1550271, DIVERSITY_GINI: 0.1717219, SHANNON_ENTROPY: 11.8059219, 
