SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.44839479608145416, 'l1_ratio': 0.77948606595262} - results: ROC_AUC: 0.1620325, PRECISION: 0.0328171, PRECISION_RECALL_MIN_DEN: 0.1410207, RECALL: 0.1384552, MAP: 0.0613444, MRR: 0.1153551, NDCG: 0.0924443, F1: 0.0530582, HIT_RATE: 0.3281714, ARHR: 0.1286921, NOVELTY: 0.0049515, AVERAGE_POPULARITY: 0.0764905, DIVERSITY_MEAN_INTER_LIST: 0.9932613, DIVERSITY_HERFINDAHL: 0.9993051, COVERAGE_ITEM: 0.4577478, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1549012, DIVERSITY_GINI: 0.1800319, SHANNON_ENTROPY: 12.1736688, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.03859164113654046, 'l1_ratio': 0.5418035940289254} - results: ROC_AUC: 0.1426707, PRECISION: 0.0285532, PRECISION_RECALL_MIN_DEN: 0.1183486, RECALL: 0.1158845, MAP: 0.0516310, MRR: 0.1010612, NDCG: 0.0783931, F1: 0.0458174, HIT_RATE: 0.2855325, ARHR: 0.1125711, NOVELTY: 0.0048369, AVERAGE_POPULARITY: 0.0956066, DIVERSITY_MEAN_INTER_LIST: 0.9895008, DIVERSITY_HERFINDAHL: 0.9989291, COVERAGE_ITEM: 0.3817132, COVERAGE_ITEM_CORRECT: 0.0324158, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1347678, DIVERSITY_GINI: 0.1288170, SHANNON_ENTROPY: 11.6096487, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.2426268678135603, 'l1_ratio': 0.5432914193182734} - results: ROC_AUC: 0.1531928, PRECISION: 0.0304837, PRECISION_RECALL_MIN_DEN: 0.1291864, RECALL: 0.1266856, MAP: 0.0560378, MRR: 0.1084643, NDCG: 0.0850271, F1: 0.0491425, HIT_RATE: 0.3048367, ARHR: 0.1206370, NOVELTY: 0.0048596, AVERAGE_POPULARITY: 0.0925469, DIVERSITY_MEAN_INTER_LIST: 0.9901481, DIVERSITY_HERFINDAHL: 0.9989938, COVERAGE_ITEM: 0.3941482, COVERAGE_ITEM_CORRECT: 0.0354187, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1445829, DIVERSITY_GINI: 0.1358642, SHANNON_ENTROPY: 11.6954925, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.4329424637996614, 'l1_ratio': 0.9372513837388571} - results: ROC_AUC: 0.1604256, PRECISION: 0.0323504, PRECISION_RECALL_MIN_DEN: 0.1390523, RECALL: 0.1364968, MAP: 0.0608339, MRR: 0.1147799, NDCG: 0.0914573, F1: 0.0523045, HIT_RATE: 0.3235045, ARHR: 0.1278359, NOVELTY: 0.0049713, AVERAGE_POPULARITY: 0.0727721, DIVERSITY_MEAN_INTER_LIST: 0.9939041, DIVERSITY_HERFINDAHL: 0.9993693, COVERAGE_ITEM: 0.4697594, COVERAGE_ITEM_CORRECT: 0.0420789, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1527620, DIVERSITY_GINI: 0.1898680, SHANNON_ENTROPY: 12.2743243, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.2754866688249798, 'l1_ratio': 0.779341080067015} - results: ROC_AUC: 0.1583401, PRECISION: 0.0313110, PRECISION_RECALL_MIN_DEN: 0.1338122, RECALL: 0.1312143, MAP: 0.0587922, MRR: 0.1121711, NDCG: 0.0883843, F1: 0.0505577, HIT_RATE: 0.3131099, ARHR: 0.1249768, NOVELTY: 0.0048808, AVERAGE_POPULARITY: 0.0885779, DIVERSITY_MEAN_INTER_LIST: 0.9910031, DIVERSITY_HERFINDAHL: 0.9990793, COVERAGE_ITEM: 0.4102021, COVERAGE_ITEM_CORRECT: 0.0372666, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1479804, DIVERSITY_GINI: 0.1461101, SHANNON_ENTROPY: 11.8175343, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1382292, PRECISION: 0.0274714, PRECISION_RECALL_MIN_DEN: 0.1113795, RECALL: 0.1089712, MAP: 0.0493781, MRR: 0.0981746, NDCG: 0.0748716, F1: 0.0438806, HIT_RATE: 0.2747136, ARHR: 0.1094709, NOVELTY: 0.0048427, AVERAGE_POPULARITY: 0.0960774, DIVERSITY_MEAN_INTER_LIST: 0.9888493, DIVERSITY_HERFINDAHL: 0.9988640, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0307603, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1298603, DIVERSITY_GINI: 0.1185472, SHANNON_ENTROPY: 11.4918203, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1406732, PRECISION: 0.0277047, PRECISION_RECALL_MIN_DEN: 0.1144534, RECALL: 0.1121387, MAP: 0.0509787, MRR: 0.0998462, NDCG: 0.0768253, F1: 0.0444321, HIT_RATE: 0.2770471, ARHR: 0.1105827, NOVELTY: 0.0047512, AVERAGE_POPULARITY: 0.1128452, DIVERSITY_MEAN_INTER_LIST: 0.9822562, DIVERSITY_HERFINDAHL: 0.9982048, COVERAGE_ITEM: 0.3351299, COVERAGE_ITEM_CORRECT: 0.0277960, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1318737, DIVERSITY_GINI: 0.0956454, SHANNON_ENTROPY: 10.9576589, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.7804648810336504, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1429541, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1193790, RECALL: 0.1168874, MAP: 0.0518630, MRR: 0.1015473, NDCG: 0.0789345, F1: 0.0463872, HIT_RATE: 0.2893509, ARHR: 0.1132194, NOVELTY: 0.0048046, AVERAGE_POPULARITY: 0.1034154, DIVERSITY_MEAN_INTER_LIST: 0.9864362, DIVERSITY_HERFINDAHL: 0.9986227, COVERAGE_ITEM: 0.3519538, COVERAGE_ITEM_CORRECT: 0.0307603, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1366553, DIVERSITY_GINI: 0.1103802, SHANNON_ENTROPY: 11.2991458, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.35989290434426396, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1609276, PRECISION: 0.0327535, PRECISION_RECALL_MIN_DEN: 0.1403263, RECALL: 0.1376943, MAP: 0.0613276, MRR: 0.1155057, NDCG: 0.0922032, F1: 0.0529191, HIT_RATE: 0.3275350, ARHR: 0.1289222, NOVELTY: 0.0049415, AVERAGE_POPULARITY: 0.0780763, DIVERSITY_MEAN_INTER_LIST: 0.9930284, DIVERSITY_HERFINDAHL: 0.9992818, COVERAGE_ITEM: 0.4516651, COVERAGE_ITEM_CORRECT: 0.0412705, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1540204, DIVERSITY_GINI: 0.1750305, SHANNON_ENTROPY: 12.1283045, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'alpha': 0.5362595001203343, 'l1_ratio': 0.5355391904511906} - results: ROC_AUC: 0.1627007, PRECISION: 0.0330081, PRECISION_RECALL_MIN_DEN: 0.1420250, RECALL: 0.1394117, MAP: 0.0617347, MRR: 0.1158556, NDCG: 0.0930068, F1: 0.0533780, HIT_RATE: 0.3300806, ARHR: 0.1293068, NOVELTY: 0.0049346, AVERAGE_POPULARITY: 0.0790377, DIVERSITY_MEAN_INTER_LIST: 0.9927558, DIVERSITY_HERFINDAHL: 0.9992545, COVERAGE_ITEM: 0.4530125, COVERAGE_ITEM_CORRECT: 0.0413474, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1552787, DIVERSITY_GINI: 0.1749340, SHANNON_ENTROPY: 12.1088723, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.9970660427611505, 'l1_ratio': 0.27357001675857723} - results: ROC_AUC: 0.1295713, PRECISION: 0.0256470, PRECISION_RECALL_MIN_DEN: 0.1185324, RECALL: 0.1168658, MAP: 0.0512262, MRR: 0.0918129, NDCG: 0.0765297, F1: 0.0420630, HIT_RATE: 0.2564701, ARHR: 0.1006493, NOVELTY: 0.0050669, AVERAGE_POPULARITY: 0.0486260, DIVERSITY_MEAN_INTER_LIST: 0.9962464, DIVERSITY_HERFINDAHL: 0.9996035, COVERAGE_ITEM: 0.5392493, COVERAGE_ITEM_CORRECT: 0.0370356, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1248270, DIVERSITY_GINI: 0.2525974, SHANNON_ENTROPY: 12.7873497, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.30970155691121654, 'l1_ratio': 0.9980644083611545} - results: ROC_AUC: 0.1607036, PRECISION: 0.0322868, PRECISION_RECALL_MIN_DEN: 0.1389337, RECALL: 0.1363251, MAP: 0.0605149, MRR: 0.1146617, NDCG: 0.0911297, F1: 0.0522087, HIT_RATE: 0.3228681, ARHR: 0.1279557, NOVELTY: 0.0049187, AVERAGE_POPULARITY: 0.0825589, DIVERSITY_MEAN_INTER_LIST: 0.9922241, DIVERSITY_HERFINDAHL: 0.9992014, COVERAGE_ITEM: 0.4326083, COVERAGE_ITEM_CORRECT: 0.0400385, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1525104, DIVERSITY_GINI: 0.1619436, SHANNON_ENTROPY: 11.9969530, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.5197564443232193, 'l1_ratio': 0.9966549334166879} - results: ROC_AUC: 0.1569241, PRECISION: 0.0307170, PRECISION_RECALL_MIN_DEN: 0.1338847, RECALL: 0.1315510, MAP: 0.0591637, MRR: 0.1112529, NDCG: 0.0885242, F1: 0.0498047, HIT_RATE: 0.3071701, ARHR: 0.1235895, NOVELTY: 0.0050319, AVERAGE_POPULARITY: 0.0606824, DIVERSITY_MEAN_INTER_LIST: 0.9955353, DIVERSITY_HERFINDAHL: 0.9995324, COVERAGE_ITEM: 0.5069490, COVERAGE_ITEM_CORRECT: 0.0420789, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1459670, DIVERSITY_GINI: 0.2206639, SHANNON_ENTROPY: 12.5615318, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.003368230173355969, 'l1_ratio': 0.0015094296741532402} - results: ROC_AUC: 0.1402078, PRECISION: 0.0279168, PRECISION_RECALL_MIN_DEN: 0.1150918, RECALL: 0.1126836, MAP: 0.0503291, MRR: 0.0991780, NDCG: 0.0764884, F1: 0.0447477, HIT_RATE: 0.2791684, ARHR: 0.1105223, NOVELTY: 0.0048321, AVERAGE_POPULARITY: 0.0960076, DIVERSITY_MEAN_INTER_LIST: 0.9894243, DIVERSITY_HERFINDAHL: 0.9989214, COVERAGE_ITEM: 0.3781713, COVERAGE_ITEM_CORRECT: 0.0315303, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1322512, DIVERSITY_GINI: 0.1272067, SHANNON_ENTROPY: 11.5940611, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.5100091934996182, 'l1_ratio': 0.6090591142088785} - results: ROC_AUC: 0.1630812, PRECISION: 0.0328384, PRECISION_RECALL_MIN_DEN: 0.1410969, RECALL: 0.1385113, MAP: 0.0617656, MRR: 0.1156153, NDCG: 0.0927943, F1: 0.0530901, HIT_RATE: 0.3283835, ARHR: 0.1289794, NOVELTY: 0.0049429, AVERAGE_POPULARITY: 0.0778693, DIVERSITY_MEAN_INTER_LIST: 0.9929803, DIVERSITY_HERFINDAHL: 0.9992770, COVERAGE_ITEM: 0.4551684, COVERAGE_ITEM_CORRECT: 0.0412320, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1549012, DIVERSITY_GINI: 0.1773084, SHANNON_ENTROPY: 12.1384358, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.2896286477191284, 'l1_ratio': 0.9999583255870196} - results: ROC_AUC: 0.1602048, PRECISION: 0.0322868, PRECISION_RECALL_MIN_DEN: 0.1375966, RECALL: 0.1349335, MAP: 0.0602411, MRR: 0.1140927, NDCG: 0.0906356, F1: 0.0521058, HIT_RATE: 0.3228681, ARHR: 0.1273678, NOVELTY: 0.0049103, AVERAGE_POPULARITY: 0.0841487, DIVERSITY_MEAN_INTER_LIST: 0.9919075, DIVERSITY_HERFINDAHL: 0.9991697, COVERAGE_ITEM: 0.4261790, COVERAGE_ITEM_CORRECT: 0.0393070, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1525104, DIVERSITY_GINI: 0.1574384, SHANNON_ENTROPY: 11.9482223, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.3548745882461218, 'l1_ratio': 0.0013484662513795211} - results: ROC_AUC: 0.1423118, PRECISION: 0.0283623, PRECISION_RECALL_MIN_DEN: 0.1184816, RECALL: 0.1160677, MAP: 0.0513606, MRR: 0.1005473, NDCG: 0.0781822, F1: 0.0455854, HIT_RATE: 0.2836232, ARHR: 0.1119609, NOVELTY: 0.0048213, AVERAGE_POPULARITY: 0.0979741, DIVERSITY_MEAN_INTER_LIST: 0.9888365, DIVERSITY_HERFINDAHL: 0.9988627, COVERAGE_ITEM: 0.3756689, COVERAGE_ITEM_CORRECT: 0.0313763, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1345162, DIVERSITY_GINI: 0.1246384, SHANNON_ENTROPY: 11.5426340, 
