
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 280, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0832365, PRECISION: 0.0167016, PRECISION_RECALL_MIN_DEN: 0.0646192, RECALL: 0.0629561, MAP: 0.0275831, MRR: 0.0577203, NDCG: 0.0427713, F1: 0.0263970, HIT_RATE: 0.1670164, ARHR: 0.0633227, NOVELTY: 0.0050750, AVERAGE_POPULARITY: 0.0173426, DIVERSITY_MEAN_INTER_LIST: 0.9968543, DIVERSITY_HERFINDAHL: 0.9996665, COVERAGE_ITEM: 0.5241809, COVERAGE_ITEM_CORRECT: 0.0305448, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0911539, DIVERSITY_GINI: 0.2399867, SHANNON_ENTROPY: 12.8080402, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 736, 'shrink': 94, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0819324, PRECISION: 0.0163074, PRECISION_RECALL_MIN_DEN: 0.0632511, RECALL: 0.0616711, MAP: 0.0274029, MRR: 0.0573059, NDCG: 0.0422735, F1: 0.0257930, HIT_RATE: 0.1630740, ARHR: 0.0627671, NOVELTY: 0.0050809, AVERAGE_POPULARITY: 0.0172823, DIVERSITY_MEAN_INTER_LIST: 0.9965697, DIVERSITY_HERFINDAHL: 0.9996381, COVERAGE_ITEM: 0.4989336, COVERAGE_ITEM_CORRECT: 0.0295823, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0893419, DIVERSITY_GINI: 0.2192276, SHANNON_ENTROPY: 12.6775496, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 825, 'shrink': 751, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0795533, PRECISION: 0.0157921, PRECISION_RECALL_MIN_DEN: 0.0616772, RECALL: 0.0601232, MAP: 0.0265597, MRR: 0.0551119, NDCG: 0.0410043, F1: 0.0250119, HIT_RATE: 0.1579207, ARHR: 0.0602195, NOVELTY: 0.0050876, AVERAGE_POPULARITY: 0.0173273, DIVERSITY_MEAN_INTER_LIST: 0.9961519, DIVERSITY_HERFINDAHL: 0.9995963, COVERAGE_ITEM: 0.4868989, COVERAGE_ITEM_CORRECT: 0.0285120, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0869007, DIVERSITY_GINI: 0.2069984, SHANNON_ENTROPY: 12.5687724, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 600, 'shrink': 520, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0804277, PRECISION: 0.0161220, PRECISION_RECALL_MIN_DEN: 0.0623672, RECALL: 0.0607434, MAP: 0.0268151, MRR: 0.0559561, NDCG: 0.0414531, F1: 0.0254781, HIT_RATE: 0.1612198, ARHR: 0.0612553, NOVELTY: 0.0050858, AVERAGE_POPULARITY: 0.0172915, DIVERSITY_MEAN_INTER_LIST: 0.9964269, DIVERSITY_HERFINDAHL: 0.9996238, COVERAGE_ITEM: 0.4975322, COVERAGE_ITEM_CORRECT: 0.0292974, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0885114, DIVERSITY_GINI: 0.2163776, SHANNON_ENTROPY: 12.6459663, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 14, 'shrink': 890, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0854184, PRECISION: 0.0173071, PRECISION_RECALL_MIN_DEN: 0.0645398, RECALL: 0.0627194, MAP: 0.0284653, MRR: 0.0604297, NDCG: 0.0438034, F1: 0.0271251, HIT_RATE: 0.1730706, ARHR: 0.0669296, NOVELTY: 0.0050462, AVERAGE_POPULARITY: 0.0179661, DIVERSITY_MEAN_INTER_LIST: 0.9960750, DIVERSITY_HERFINDAHL: 0.9995886, COVERAGE_ITEM: 0.6179711, COVERAGE_ITEM_CORRECT: 0.0324389, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0929659, DIVERSITY_GINI: 0.3085283, SHANNON_ENTROPY: 13.0865989, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 599, 'shrink': 750, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0802368, PRECISION: 0.0160918, PRECISION_RECALL_MIN_DEN: 0.0623985, RECALL: 0.0607730, MAP: 0.0267343, MRR: 0.0558255, NDCG: 0.0413799, F1: 0.0254427, HIT_RATE: 0.1609179, ARHR: 0.0611044, NOVELTY: 0.0050865, AVERAGE_POPULARITY: 0.0173037, DIVERSITY_MEAN_INTER_LIST: 0.9963951, DIVERSITY_HERFINDAHL: 0.9996206, COVERAGE_ITEM: 0.4973321, COVERAGE_ITEM_CORRECT: 0.0292204, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0883856, DIVERSITY_GINI: 0.2159613, SHANNON_ENTROPY: 12.6408183, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 977, 'shrink': 699, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0790286, PRECISION: 0.0157579, PRECISION_RECALL_MIN_DEN: 0.0618318, RECALL: 0.0603021, MAP: 0.0265098, MRR: 0.0549843, NDCG: 0.0409740, F1: 0.0249846, HIT_RATE: 0.1575793, ARHR: 0.0600057, NOVELTY: 0.0050901, AVERAGE_POPULARITY: 0.0173635, DIVERSITY_MEAN_INTER_LIST: 0.9960207, DIVERSITY_HERFINDAHL: 0.9995832, COVERAGE_ITEM: 0.4827719, COVERAGE_ITEM_CORRECT: 0.0285043, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0868504, DIVERSITY_GINI: 0.2032402, SHANNON_ENTROPY: 12.5357675, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 198, 'shrink': 871, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0858611, PRECISION: 0.0171857, PRECISION_RECALL_MIN_DEN: 0.0656550, RECALL: 0.0638979, MAP: 0.0281277, MRR: 0.0594613, NDCG: 0.0436279, F1: 0.0270836, HIT_RATE: 0.1718567, ARHR: 0.0653936, NOVELTY: 0.0050722, AVERAGE_POPULARITY: 0.0173464, DIVERSITY_MEAN_INTER_LIST: 0.9970411, DIVERSITY_HERFINDAHL: 0.9996852, COVERAGE_ITEM: 0.5353994, COVERAGE_ITEM_CORRECT: 0.0314302, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931169, DIVERSITY_GINI: 0.2496370, SHANNON_ENTROPY: 12.8733709, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 508, 'shrink': 652, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0809144, PRECISION: 0.0162054, PRECISION_RECALL_MIN_DEN: 0.0624845, RECALL: 0.0608540, MAP: 0.0270023, MRR: 0.0562603, NDCG: 0.0416648, F1: 0.0255922, HIT_RATE: 0.1620538, ARHR: 0.0617098, NOVELTY: 0.0050845, AVERAGE_POPULARITY: 0.0172942, DIVERSITY_MEAN_INTER_LIST: 0.9965416, DIVERSITY_HERFINDAHL: 0.9996353, COVERAGE_ITEM: 0.5025217, COVERAGE_ITEM_CORRECT: 0.0294591, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0885869, DIVERSITY_GINI: 0.2211201, SHANNON_ENTROPY: 12.6825560, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 662, 'shrink': 582, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0804421, PRECISION: 0.0160005, PRECISION_RECALL_MIN_DEN: 0.0622244, RECALL: 0.0606517, MAP: 0.0269067, MRR: 0.0560063, NDCG: 0.0414950, F1: 0.0253194, HIT_RATE: 0.1600054, ARHR: 0.0612621, NOVELTY: 0.0050863, AVERAGE_POPULARITY: 0.0173189, DIVERSITY_MEAN_INTER_LIST: 0.9963567, DIVERSITY_HERFINDAHL: 0.9996168, COVERAGE_ITEM: 0.4942984, COVERAGE_ITEM_CORRECT: 0.0289586, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0879577, DIVERSITY_GINI: 0.2135231, SHANNON_ENTROPY: 12.6235320, 

SearchBayesianSkopt-CV: New best config found. Config 19: {'topK': 105, 'shrink': 9, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0882987, PRECISION: 0.0179441, PRECISION_RECALL_MIN_DEN: 0.0690716, RECALL: 0.0672890, MAP: 0.0296803, MRR: 0.0618264, NDCG: 0.0459312, F1: 0.0283296, HIT_RATE: 0.1794407, ARHR: 0.0682630, NOVELTY: 0.0050582, AVERAGE_POPULARITY: 0.0174435, DIVERSITY_MEAN_INTER_LIST: 0.9975552, DIVERSITY_HERFINDAHL: 0.9997366, COVERAGE_ITEM: 0.5941020, COVERAGE_ITEM_CORRECT: 0.0334398, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0970681, DIVERSITY_GINI: 0.3000551, SHANNON_ENTROPY: 13.1446728, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 509, 'shrink': 113, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0826512, PRECISION: 0.0164101, PRECISION_RECALL_MIN_DEN: 0.0631392, RECALL: 0.0615201, MAP: 0.0273009, MRR: 0.0572753, NDCG: 0.0421849, F1: 0.0259063, HIT_RATE: 0.1641014, ARHR: 0.0628225, NOVELTY: 0.0050804, AVERAGE_POPULARITY: 0.0172914, DIVERSITY_MEAN_INTER_LIST: 0.9967259, DIVERSITY_HERFINDAHL: 0.9996537, COVERAGE_ITEM: 0.5077190, COVERAGE_ITEM_CORRECT: 0.0298903, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0898704, DIVERSITY_GINI: 0.2273140, SHANNON_ENTROPY: 12.7353700, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 473, 'shrink': 626, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0813958, PRECISION: 0.0163382, PRECISION_RECALL_MIN_DEN: 0.0631755, RECALL: 0.0615632, MAP: 0.0272138, MRR: 0.0568278, NDCG: 0.0420527, F1: 0.0258203, HIT_RATE: 0.1633825, ARHR: 0.0622553, NOVELTY: 0.0050825, AVERAGE_POPULARITY: 0.0173146, DIVERSITY_MEAN_INTER_LIST: 0.9965936, DIVERSITY_HERFINDAHL: 0.9996405, COVERAGE_ITEM: 0.5057016, COVERAGE_ITEM_CORRECT: 0.0297209, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0894677, DIVERSITY_GINI: 0.2237454, SHANNON_ENTROPY: 12.7013520, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 231, 'shrink': 863, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0842029, PRECISION: 0.0169552, PRECISION_RECALL_MIN_DEN: 0.0649542, RECALL: 0.0632420, MAP: 0.0277947, MRR: 0.0582753, NDCG: 0.0430964, F1: 0.0267383, HIT_RATE: 0.1695520, ARHR: 0.0640220, NOVELTY: 0.0050732, AVERAGE_POPULARITY: 0.0173372, DIVERSITY_MEAN_INTER_LIST: 0.9969637, DIVERSITY_HERFINDAHL: 0.9996775, COVERAGE_ITEM: 0.5309182, COVERAGE_ITEM_CORRECT: 0.0309374, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0923619, DIVERSITY_GINI: 0.2456779, SHANNON_ENTROPY: 12.8466914, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 540, 'shrink': 368, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0810351, PRECISION: 0.0162208, PRECISION_RECALL_MIN_DEN: 0.0625965, RECALL: 0.0609718, MAP: 0.0270614, MRR: 0.0563470, NDCG: 0.0417310, F1: 0.0256214, HIT_RATE: 0.1622076, ARHR: 0.0617451, NOVELTY: 0.0050838, AVERAGE_POPULARITY: 0.0173350, DIVERSITY_MEAN_INTER_LIST: 0.9965291, DIVERSITY_HERFINDAHL: 0.9996340, COVERAGE_ITEM: 0.5017440, COVERAGE_ITEM_CORRECT: 0.0294437, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0889392, DIVERSITY_GINI: 0.2200609, SHANNON_ENTROPY: 12.6760993, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 616, 'shrink': 348, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0806814, PRECISION: 0.0161408, PRECISION_RECALL_MIN_DEN: 0.0625722, RECALL: 0.0609493, MAP: 0.0269934, MRR: 0.0562366, NDCG: 0.0416620, F1: 0.0255197, HIT_RATE: 0.1614077, ARHR: 0.0615374, NOVELTY: 0.0050856, AVERAGE_POPULARITY: 0.0172881, DIVERSITY_MEAN_INTER_LIST: 0.9964511, DIVERSITY_HERFINDAHL: 0.9996262, COVERAGE_ITEM: 0.4976939, COVERAGE_ITEM_CORRECT: 0.0293436, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0886624, DIVERSITY_GINI: 0.2165061, SHANNON_ENTROPY: 12.6492850, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 643, 'shrink': 805, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0804448, PRECISION: 0.0160233, PRECISION_RECALL_MIN_DEN: 0.0622271, RECALL: 0.0606468, MAP: 0.0268348, MRR: 0.0559702, NDCG: 0.0414511, F1: 0.0253469, HIT_RATE: 0.1602327, ARHR: 0.0611899, NOVELTY: 0.0050871, AVERAGE_POPULARITY: 0.0173069, DIVERSITY_MEAN_INTER_LIST: 0.9963447, DIVERSITY_HERFINDAHL: 0.9996156, COVERAGE_ITEM: 0.4951145, COVERAGE_ITEM_CORRECT: 0.0290587, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0881339, DIVERSITY_GINI: 0.2140003, SHANNON_ENTROPY: 12.6252787, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 371, 'shrink': 717, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0826951, PRECISION: 0.0165425, PRECISION_RECALL_MIN_DEN: 0.0636581, RECALL: 0.0619836, MAP: 0.0274045, MRR: 0.0573935, NDCG: 0.0423674, F1: 0.0261123, HIT_RATE: 0.1654251, ARHR: 0.0629488, NOVELTY: 0.0050796, AVERAGE_POPULARITY: 0.0172963, DIVERSITY_MEAN_INTER_LIST: 0.9967210, DIVERSITY_HERFINDAHL: 0.9996532, COVERAGE_ITEM: 0.5145794, COVERAGE_ITEM_CORRECT: 0.0300828, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0903989, DIVERSITY_GINI: 0.2312879, SHANNON_ENTROPY: 12.7518921, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 931, 'shrink': 212, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0802237, PRECISION: 0.0158601, PRECISION_RECALL_MIN_DEN: 0.0619177, RECALL: 0.0603434, MAP: 0.0267370, MRR: 0.0557904, NDCG: 0.0412513, F1: 0.0251167, HIT_RATE: 0.1586010, ARHR: 0.0609392, NOVELTY: 0.0050863, AVERAGE_POPULARITY: 0.0173162, DIVERSITY_MEAN_INTER_LIST: 0.9962553, DIVERSITY_HERFINDAHL: 0.9996067, COVERAGE_ITEM: 0.4865063, COVERAGE_ITEM_CORRECT: 0.0287122, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0871021, DIVERSITY_GINI: 0.2073255, SHANNON_ENTROPY: 12.5810721, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 657, 'shrink': 691, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0803042, PRECISION: 0.0160122, PRECISION_RECALL_MIN_DEN: 0.0623625, RECALL: 0.0607860, MAP: 0.0269025, MRR: 0.0559718, NDCG: 0.0415147, F1: 0.0253457, HIT_RATE: 0.1601215, ARHR: 0.0612303, NOVELTY: 0.0050874, AVERAGE_POPULARITY: 0.0173242, DIVERSITY_MEAN_INTER_LIST: 0.9963407, DIVERSITY_HERFINDAHL: 0.9996152, COVERAGE_ITEM: 0.4945140, COVERAGE_ITEM_CORRECT: 0.0289971, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0879326, DIVERSITY_GINI: 0.2135527, SHANNON_ENTROPY: 12.6222429, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 930, 'shrink': 971, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0790632, PRECISION: 0.0156934, PRECISION_RECALL_MIN_DEN: 0.0615602, RECALL: 0.0600267, MAP: 0.0264384, MRR: 0.0547996, NDCG: 0.0408387, F1: 0.0248802, HIT_RATE: 0.1569338, ARHR: 0.0598114, NOVELTY: 0.0050903, AVERAGE_POPULARITY: 0.0173306, DIVERSITY_MEAN_INTER_LIST: 0.9960282, DIVERSITY_HERFINDAHL: 0.9995839, COVERAGE_ITEM: 0.4843195, COVERAGE_ITEM_CORRECT: 0.0283503, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0864477, DIVERSITY_GINI: 0.2041243, SHANNON_ENTROPY: 12.5416251, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0697145, PRECISION: 0.0133340, PRECISION_RECALL_MIN_DEN: 0.0535004, RECALL: 0.0525234, MAP: 0.0235181, MRR: 0.0475992, NDCG: 0.0361264, F1: 0.0212660, HIT_RATE: 0.1333401, ARHR: 0.0516001, NOVELTY: 0.0049756, AVERAGE_POPULARITY: 0.0168074, DIVERSITY_MEAN_INTER_LIST: 0.9829902, DIVERSITY_HERFINDAHL: 0.9982804, COVERAGE_ITEM: 0.6089625, COVERAGE_ITEM_CORRECT: 0.0252705, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0752485, DIVERSITY_GINI: 0.2813923, SHANNON_ENTROPY: 12.5606089, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0697145, PRECISION: 0.0133340, PRECISION_RECALL_MIN_DEN: 0.0535004, RECALL: 0.0525234, MAP: 0.0235181, MRR: 0.0475992, NDCG: 0.0361264, F1: 0.0212660, HIT_RATE: 0.1333401, ARHR: 0.0516001, NOVELTY: 0.0049756, AVERAGE_POPULARITY: 0.0168074, DIVERSITY_MEAN_INTER_LIST: 0.9829902, DIVERSITY_HERFINDAHL: 0.9982804, COVERAGE_ITEM: 0.6089625, COVERAGE_ITEM_CORRECT: 0.0252705, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0752485, DIVERSITY_GINI: 0.2813923, SHANNON_ENTROPY: 12.5606089, 
