
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 327, 'shrink': 132, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7599717833357149, 'tversky_beta': 0.6906775809406215} - results: ROC_AUC: 0.0835642, PRECISION: 0.0168528, PRECISION_RECALL_MIN_DEN: 0.0648999, RECALL: 0.0632002, MAP: 0.0276292, MRR: 0.0580874, NDCG: 0.0429000, F1: 0.0266078, HIT_RATE: 0.1685277, ARHR: 0.0638565, NOVELTY: 0.0050746, AVERAGE_POPULARITY: 0.0172438, DIVERSITY_MEAN_INTER_LIST: 0.9968904, DIVERSITY_HERFINDAHL: 0.9996701, COVERAGE_ITEM: 0.5219249, COVERAGE_ITEM_CORRECT: 0.0307680, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0920851, DIVERSITY_GINI: 0.2388408, SHANNON_ENTROPY: 12.8081194, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 454, 'shrink': 793, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7519787716171193, 'tversky_beta': 1.4366698876802786} - results: ROC_AUC: 0.0814852, PRECISION: 0.0162279, PRECISION_RECALL_MIN_DEN: 0.0628383, RECALL: 0.0612392, MAP: 0.0271035, MRR: 0.0566934, NDCG: 0.0418566, F1: 0.0256542, HIT_RATE: 0.1622794, ARHR: 0.0621123, NOVELTY: 0.0050829, AVERAGE_POPULARITY: 0.0173240, DIVERSITY_MEAN_INTER_LIST: 0.9965618, DIVERSITY_HERFINDAHL: 0.9996373, COVERAGE_ITEM: 0.5042695, COVERAGE_ITEM_CORRECT: 0.0295053, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0888386, DIVERSITY_GINI: 0.2228620, SHANNON_ENTROPY: 12.6944844, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 503, 'shrink': 58, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9104420113405305, 'tversky_beta': 0.9489403216937509} - results: ROC_AUC: 0.0837732, PRECISION: 0.0166903, PRECISION_RECALL_MIN_DEN: 0.0640086, RECALL: 0.0623670, MAP: 0.0277653, MRR: 0.0585087, NDCG: 0.0428796, F1: 0.0263313, HIT_RATE: 0.1669030, ARHR: 0.0642312, NOVELTY: 0.0050779, AVERAGE_POPULARITY: 0.0172304, DIVERSITY_MEAN_INTER_LIST: 0.9968689, DIVERSITY_HERFINDAHL: 0.9996680, COVERAGE_ITEM: 0.5160731, COVERAGE_ITEM_CORRECT: 0.0304909, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0911539, DIVERSITY_GINI: 0.2348828, SHANNON_ENTROPY: 12.7876369, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 940, 'shrink': 53, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3334462525529254, 'tversky_beta': 1.3751527061120712} - results: ROC_AUC: 0.0804481, PRECISION: 0.0160231, PRECISION_RECALL_MIN_DEN: 0.0623071, RECALL: 0.0607145, MAP: 0.0268983, MRR: 0.0561700, NDCG: 0.0415061, F1: 0.0253536, HIT_RATE: 0.1602309, ARHR: 0.0614137, NOVELTY: 0.0050872, AVERAGE_POPULARITY: 0.0173217, DIVERSITY_MEAN_INTER_LIST: 0.9962702, DIVERSITY_HERFINDAHL: 0.9996081, COVERAGE_ITEM: 0.4826641, COVERAGE_ITEM_CORRECT: 0.0290433, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0879829, DIVERSITY_GINI: 0.2058893, SHANNON_ENTROPY: 12.5760912, 

SearchBayesianSkopt-CV: New best config found. Config 13: {'topK': 79, 'shrink': 826, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5272241489954392, 'tversky_beta': 1.4222422238061228} - results: ROC_AUC: 0.0880349, PRECISION: 0.0177767, PRECISION_RECALL_MIN_DEN: 0.0668274, RECALL: 0.0649825, MAP: 0.0291499, MRR: 0.0621262, NDCG: 0.0449872, F1: 0.0279127, HIT_RATE: 0.1777669, ARHR: 0.0686512, NOVELTY: 0.0050704, AVERAGE_POPULARITY: 0.0175537, DIVERSITY_MEAN_INTER_LIST: 0.9973657, DIVERSITY_HERFINDAHL: 0.9997177, COVERAGE_ITEM: 0.5658518, COVERAGE_ITEM_CORRECT: 0.0328393, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0956587, DIVERSITY_GINI: 0.2759510, SHANNON_ENTROPY: 13.0264746, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 507, 'shrink': 41, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5120299310998264, 'tversky_beta': 0.34724579974740194} - results: ROC_AUC: 0.0848847, PRECISION: 0.0170496, PRECISION_RECALL_MIN_DEN: 0.0661637, RECALL: 0.0645681, MAP: 0.0285574, MRR: 0.0593672, NDCG: 0.0441181, F1: 0.0269732, HIT_RATE: 0.1704959, ARHR: 0.0651410, NOVELTY: 0.0050689, AVERAGE_POPULARITY: 0.0170700, DIVERSITY_MEAN_INTER_LIST: 0.9971468, DIVERSITY_HERFINDAHL: 0.9996958, COVERAGE_ITEM: 0.5422907, COVERAGE_ITEM_CORRECT: 0.0313763, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0933686, DIVERSITY_GINI: 0.2555513, SHANNON_ENTROPY: 12.9105785, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 840, 'shrink': 712, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.2619918518182223, 'tversky_beta': 1.4001407112404216} - results: ROC_AUC: 0.0789396, PRECISION: 0.0157543, PRECISION_RECALL_MIN_DEN: 0.0614598, RECALL: 0.0599088, MAP: 0.0263202, MRR: 0.0545855, NDCG: 0.0407273, F1: 0.0249461, HIT_RATE: 0.1575433, ARHR: 0.0596337, NOVELTY: 0.0050914, AVERAGE_POPULARITY: 0.0173262, DIVERSITY_MEAN_INTER_LIST: 0.9959964, DIVERSITY_HERFINDAHL: 0.9995808, COVERAGE_ITEM: 0.4790683, COVERAGE_ITEM_CORRECT: 0.0284350, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0866742, DIVERSITY_GINI: 0.2015112, SHANNON_ENTROPY: 12.5261347, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 591, 'shrink': 180, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5204703883784567, 'tversky_beta': 0.6367376764779319} - results: ROC_AUC: 0.0820433, PRECISION: 0.0162845, PRECISION_RECALL_MIN_DEN: 0.0629412, RECALL: 0.0613325, MAP: 0.0272104, MRR: 0.0569842, NDCG: 0.0420154, F1: 0.0257325, HIT_RATE: 0.1628448, ARHR: 0.0624150, NOVELTY: 0.0050807, AVERAGE_POPULARITY: 0.0172653, DIVERSITY_MEAN_INTER_LIST: 0.9966295, DIVERSITY_HERFINDAHL: 0.9996441, COVERAGE_ITEM: 0.5038152, COVERAGE_ITEM_CORRECT: 0.0296362, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0891406, DIVERSITY_GINI: 0.2231718, SHANNON_ENTROPY: 12.7035854, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 179, 'shrink': 692, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0762485617102011, 'tversky_beta': 0.3432694839901705} - results: ROC_AUC: 0.0854882, PRECISION: 0.0172089, PRECISION_RECALL_MIN_DEN: 0.0653601, RECALL: 0.0635591, MAP: 0.0281861, MRR: 0.0593329, NDCG: 0.0435758, F1: 0.0270821, HIT_RATE: 0.1720894, ARHR: 0.0653074, NOVELTY: 0.0050751, AVERAGE_POPULARITY: 0.0173526, DIVERSITY_MEAN_INTER_LIST: 0.9971090, DIVERSITY_HERFINDAHL: 0.9996920, COVERAGE_ITEM: 0.5416208, COVERAGE_ITEM_CORRECT: 0.0314918, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2543641, SHANNON_ENTROPY: 12.9023156, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 683, 'shrink': 403, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5750370601548584, 'tversky_beta': 1.679311976445489} - results: ROC_AUC: 0.0808914, PRECISION: 0.0160803, PRECISION_RECALL_MIN_DEN: 0.0625683, RECALL: 0.0609865, MAP: 0.0270408, MRR: 0.0564357, NDCG: 0.0417009, F1: 0.0254488, HIT_RATE: 0.1608025, ARHR: 0.0617103, NOVELTY: 0.0050850, AVERAGE_POPULARITY: 0.0173250, DIVERSITY_MEAN_INTER_LIST: 0.9964067, DIVERSITY_HERFINDAHL: 0.9996218, COVERAGE_ITEM: 0.4936901, COVERAGE_ITEM_CORRECT: 0.0292050, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0884862, DIVERSITY_GINI: 0.2134718, SHANNON_ENTROPY: 12.6291693, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 790, 'shrink': 842, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4049036884783276, 'tversky_beta': 1.436555828053085} - results: ROC_AUC: 0.0792595, PRECISION: 0.0158450, PRECISION_RECALL_MIN_DEN: 0.0617006, RECALL: 0.0601354, MAP: 0.0266149, MRR: 0.0552306, NDCG: 0.0410676, F1: 0.0250799, HIT_RATE: 0.1584497, ARHR: 0.0603631, NOVELTY: 0.0050895, AVERAGE_POPULARITY: 0.0173210, DIVERSITY_MEAN_INTER_LIST: 0.9960812, DIVERSITY_HERFINDAHL: 0.9995892, COVERAGE_ITEM: 0.4835342, COVERAGE_ITEM_CORRECT: 0.0286121, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0870517, DIVERSITY_GINI: 0.2047256, SHANNON_ENTROPY: 12.5516416, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 515, 'shrink': 86, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5263441357287066, 'tversky_beta': 1.039616883502099} - results: ROC_AUC: 0.0838179, PRECISION: 0.0167320, PRECISION_RECALL_MIN_DEN: 0.0643882, RECALL: 0.0627540, MAP: 0.0278729, MRR: 0.0584684, NDCG: 0.0430563, F1: 0.0264175, HIT_RATE: 0.1673204, ARHR: 0.0642041, NOVELTY: 0.0050781, AVERAGE_POPULARITY: 0.0172526, DIVERSITY_MEAN_INTER_LIST: 0.9968741, DIVERSITY_HERFINDAHL: 0.9996685, COVERAGE_ITEM: 0.5170664, COVERAGE_ITEM_CORRECT: 0.0306910, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0915566, DIVERSITY_GINI: 0.2357647, SHANNON_ENTROPY: 12.7923591, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 905, 'shrink': 774, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.27506884711549656, 'tversky_beta': 1.142132099323168} - results: ROC_AUC: 0.0786759, PRECISION: 0.0156630, PRECISION_RECALL_MIN_DEN: 0.0612005, RECALL: 0.0596627, MAP: 0.0263548, MRR: 0.0544657, NDCG: 0.0406568, F1: 0.0248114, HIT_RATE: 0.1566303, ARHR: 0.0594684, NOVELTY: 0.0050913, AVERAGE_POPULARITY: 0.0173271, DIVERSITY_MEAN_INTER_LIST: 0.9959579, DIVERSITY_HERFINDAHL: 0.9995769, COVERAGE_ITEM: 0.4793917, COVERAGE_ITEM_CORRECT: 0.0282964, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0862212, DIVERSITY_GINI: 0.2011560, SHANNON_ENTROPY: 12.5204365, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 106, 'shrink': 577, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8253296147132942, 'tversky_beta': 0.2359671635112464} - results: ROC_AUC: 0.0879818, PRECISION: 0.0176744, PRECISION_RECALL_MIN_DEN: 0.0668410, RECALL: 0.0649637, MAP: 0.0286617, MRR: 0.0610610, NDCG: 0.0444893, F1: 0.0277815, HIT_RATE: 0.1767440, ARHR: 0.0673598, NOVELTY: 0.0050704, AVERAGE_POPULARITY: 0.0175560, DIVERSITY_MEAN_INTER_LIST: 0.9973256, DIVERSITY_HERFINDAHL: 0.9997137, COVERAGE_ITEM: 0.5602310, COVERAGE_ITEM_CORRECT: 0.0326314, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0959104, DIVERSITY_GINI: 0.2708995, SHANNON_ENTROPY: 12.9996889, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 355, 'shrink': 731, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5483430216345136, 'tversky_beta': 0.37735132305813457} - results: ROC_AUC: 0.0826009, PRECISION: 0.0166446, PRECISION_RECALL_MIN_DEN: 0.0641996, RECALL: 0.0625168, MAP: 0.0273658, MRR: 0.0572966, NDCG: 0.0424462, F1: 0.0262869, HIT_RATE: 0.1664461, ARHR: 0.0629066, NOVELTY: 0.0050799, AVERAGE_POPULARITY: 0.0172492, DIVERSITY_MEAN_INTER_LIST: 0.9967468, DIVERSITY_HERFINDAHL: 0.9996558, COVERAGE_ITEM: 0.5187834, COVERAGE_ITEM_CORRECT: 0.0302291, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0909526, DIVERSITY_GINI: 0.2342004, SHANNON_ENTROPY: 12.7681485, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 120, 'shrink': 721, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4786637627930144, 'tversky_beta': 1.4134158953126887} - results: ROC_AUC: 0.0872931, PRECISION: 0.0175651, PRECISION_RECALL_MIN_DEN: 0.0663176, RECALL: 0.0644908, MAP: 0.0285269, MRR: 0.0606927, NDCG: 0.0442738, F1: 0.0276048, HIT_RATE: 0.1756515, ARHR: 0.0669254, NOVELTY: 0.0050734, AVERAGE_POPULARITY: 0.0175650, DIVERSITY_MEAN_INTER_LIST: 0.9972404, DIVERSITY_HERFINDAHL: 0.9997051, COVERAGE_ITEM: 0.5524543, COVERAGE_ITEM_CORRECT: 0.0323003, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0952057, DIVERSITY_GINI: 0.2642130, SHANNON_ENTROPY: 12.9614037, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 437, 'shrink': 971, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8004005191762615, 'tversky_beta': 0.7646834165095988} - results: ROC_AUC: 0.0819321, PRECISION: 0.0163377, PRECISION_RECALL_MIN_DEN: 0.0632035, RECALL: 0.0615833, MAP: 0.0272420, MRR: 0.0570628, NDCG: 0.0420750, F1: 0.0258220, HIT_RATE: 0.1633772, ARHR: 0.0625386, NOVELTY: 0.0050814, AVERAGE_POPULARITY: 0.0173424, DIVERSITY_MEAN_INTER_LIST: 0.9966069, DIVERSITY_HERFINDAHL: 0.9996418, COVERAGE_ITEM: 0.5085659, COVERAGE_ITEM_CORRECT: 0.0297363, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0895684, DIVERSITY_GINI: 0.2261714, SHANNON_ENTROPY: 12.7152367, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 236, 'shrink': 598, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7010663639769743, 'tversky_beta': 0.07855891982521458} - results: ROC_AUC: 0.0841105, PRECISION: 0.0170045, PRECISION_RECALL_MIN_DEN: 0.0651518, RECALL: 0.0634334, MAP: 0.0279286, MRR: 0.0586475, NDCG: 0.0432594, F1: 0.0268166, HIT_RATE: 0.1700447, ARHR: 0.0644515, NOVELTY: 0.0050716, AVERAGE_POPULARITY: 0.0173009, DIVERSITY_MEAN_INTER_LIST: 0.9969978, DIVERSITY_HERFINDAHL: 0.9996809, COVERAGE_ITEM: 0.5323195, COVERAGE_ITEM_CORRECT: 0.0310683, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0924626, DIVERSITY_GINI: 0.2469858, SHANNON_ENTROPY: 12.8567365, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 146, 'shrink': 396, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.2871306488001382, 'tversky_beta': 0.8815857050955147} - results: ROC_AUC: 0.0862692, PRECISION: 0.0174938, PRECISION_RECALL_MIN_DEN: 0.0661375, RECALL: 0.0643073, MAP: 0.0283322, MRR: 0.0599128, NDCG: 0.0439751, F1: 0.0275022, HIT_RATE: 0.1749381, ARHR: 0.0660804, NOVELTY: 0.0050766, AVERAGE_POPULARITY: 0.0174676, DIVERSITY_MEAN_INTER_LIST: 0.9971582, DIVERSITY_HERFINDAHL: 0.9996969, COVERAGE_ITEM: 0.5436612, COVERAGE_ITEM_CORRECT: 0.0320847, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0945514, DIVERSITY_GINI: 0.2569350, SHANNON_ENTROPY: 12.9198484, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 790, 'shrink': 986, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2569854552936701, 'tversky_beta': 0.7162667985391237} - results: ROC_AUC: 0.0795915, PRECISION: 0.0158640, PRECISION_RECALL_MIN_DEN: 0.0619431, RECALL: 0.0603797, MAP: 0.0267835, MRR: 0.0555411, NDCG: 0.0412646, F1: 0.0251250, HIT_RATE: 0.1586402, ARHR: 0.0606934, NOVELTY: 0.0050868, AVERAGE_POPULARITY: 0.0173106, DIVERSITY_MEAN_INTER_LIST: 0.9961889, DIVERSITY_HERFINDAHL: 0.9996000, COVERAGE_ITEM: 0.4897170, COVERAGE_ITEM_CORRECT: 0.0286583, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0872782, DIVERSITY_GINI: 0.2088057, SHANNON_ENTROPY: 12.5822535, 
