
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 596, 'shrink': 627, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0801381, PRECISION: 0.0161109, PRECISION_RECALL_MIN_DEN: 0.0624311, RECALL: 0.0608008, MAP: 0.0266694, MRR: 0.0555762, NDCG: 0.0413157, F1: 0.0254689, HIT_RATE: 0.1611087, ARHR: 0.0608543, NOVELTY: 0.0050864, AVERAGE_POPULARITY: 0.0172518, DIVERSITY_MEAN_INTER_LIST: 0.9964396, DIVERSITY_HERFINDAHL: 0.9996251, COVERAGE_ITEM: 0.4994033, COVERAGE_ITEM_CORRECT: 0.0292666, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0884107, DIVERSITY_GINI: 0.2175889, SHANNON_ENTROPY: 12.6536135, 

SearchBayesianSkopt-CV: New best config found. Config 8: {'topK': 163, 'shrink': 207, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0865145, PRECISION: 0.0173609, PRECISION_RECALL_MIN_DEN: 0.0659783, RECALL: 0.0641646, MAP: 0.0284006, MRR: 0.0601295, NDCG: 0.0439832, F1: 0.0273253, HIT_RATE: 0.1736088, ARHR: 0.0661824, NOVELTY: 0.0050716, AVERAGE_POPULARITY: 0.0173434, DIVERSITY_MEAN_INTER_LIST: 0.9971826, DIVERSITY_HERFINDAHL: 0.9996994, COVERAGE_ITEM: 0.5466564, COVERAGE_ITEM_CORRECT: 0.0318152, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0944004, DIVERSITY_GINI: 0.2591419, SHANNON_ENTROPY: 12.9337056, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'topK': 415, 'shrink': 708, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0820773, PRECISION: 0.0164290, PRECISION_RECALL_MIN_DEN: 0.0633041, RECALL: 0.0616486, MAP: 0.0273537, MRR: 0.0573338, NDCG: 0.0422128, F1: 0.0259405, HIT_RATE: 0.1642898, ARHR: 0.0628449, NOVELTY: 0.0050795, AVERAGE_POPULARITY: 0.0173117, DIVERSITY_MEAN_INTER_LIST: 0.9966747, DIVERSITY_HERFINDAHL: 0.9996486, COVERAGE_ITEM: 0.5124620, COVERAGE_ITEM_CORRECT: 0.0298672, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0899962, DIVERSITY_GINI: 0.2291205, SHANNON_ENTROPY: 12.7365231, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 244, 'shrink': 217, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0839281, PRECISION: 0.0169250, PRECISION_RECALL_MIN_DEN: 0.0648771, RECALL: 0.0631449, MAP: 0.0278231, MRR: 0.0584251, NDCG: 0.0430935, F1: 0.0266910, HIT_RATE: 0.1692500, ARHR: 0.0641964, NOVELTY: 0.0050721, AVERAGE_POPULARITY: 0.0172080, DIVERSITY_MEAN_INTER_LIST: 0.9970174, DIVERSITY_HERFINDAHL: 0.9996828, COVERAGE_ITEM: 0.5327584, COVERAGE_ITEM_CORRECT: 0.0311145, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0920347, DIVERSITY_GINI: 0.2479365, SHANNON_ENTROPY: 12.8645721, 

SearchBayesianSkopt-CV: New best config found. Config 11: {'topK': 32, 'shrink': 606, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0889638, PRECISION: 0.0178141, PRECISION_RECALL_MIN_DEN: 0.0667528, RECALL: 0.0649060, MAP: 0.0295234, MRR: 0.0625376, NDCG: 0.0453023, F1: 0.0279533, HIT_RATE: 0.1781413, ARHR: 0.0693661, NOVELTY: 0.0050557, AVERAGE_POPULARITY: 0.0177079, DIVERSITY_MEAN_INTER_LIST: 0.9973770, DIVERSITY_HERFINDAHL: 0.9997188, COVERAGE_ITEM: 0.6010626, COVERAGE_ITEM_CORRECT: 0.0331319, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0953064, DIVERSITY_GINI: 0.3016832, SHANNON_ENTROPY: 13.1377899, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 909, 'shrink': 954, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0788173, PRECISION: 0.0156630, PRECISION_RECALL_MIN_DEN: 0.0612319, RECALL: 0.0596960, MAP: 0.0263646, MRR: 0.0546312, NDCG: 0.0406887, F1: 0.0248140, HIT_RATE: 0.1566302, ARHR: 0.0596448, NOVELTY: 0.0050912, AVERAGE_POPULARITY: 0.0172765, DIVERSITY_MEAN_INTER_LIST: 0.9960750, DIVERSITY_HERFINDAHL: 0.9995886, COVERAGE_ITEM: 0.4862753, COVERAGE_ITEM_CORRECT: 0.0283580, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0862715, DIVERSITY_GINI: 0.2057825, SHANNON_ENTROPY: 12.5548392, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 343, 'shrink': 548, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0826502, PRECISION: 0.0166635, PRECISION_RECALL_MIN_DEN: 0.0644636, RECALL: 0.0627833, MAP: 0.0273621, MRR: 0.0572862, NDCG: 0.0424919, F1: 0.0263342, HIT_RATE: 0.1666352, ARHR: 0.0629359, NOVELTY: 0.0050779, AVERAGE_POPULARITY: 0.0172487, DIVERSITY_MEAN_INTER_LIST: 0.9968027, DIVERSITY_HERFINDAHL: 0.9996614, COVERAGE_ITEM: 0.5196073, COVERAGE_ITEM_CORRECT: 0.0303908, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0909274, DIVERSITY_GINI: 0.2354772, SHANNON_ENTROPY: 12.7805473, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 619, 'shrink': 864, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0800936, PRECISION: 0.0160612, PRECISION_RECALL_MIN_DEN: 0.0621764, RECALL: 0.0605567, MAP: 0.0267757, MRR: 0.0558046, NDCG: 0.0413609, F1: 0.0253858, HIT_RATE: 0.1606119, ARHR: 0.0610604, NOVELTY: 0.0050869, AVERAGE_POPULARITY: 0.0172396, DIVERSITY_MEAN_INTER_LIST: 0.9963834, DIVERSITY_HERFINDAHL: 0.9996195, COVERAGE_ITEM: 0.4983484, COVERAGE_ITEM_CORRECT: 0.0291973, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0881591, DIVERSITY_GINI: 0.2163747, SHANNON_ENTROPY: 12.6417126, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 120, 'shrink': 227, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0871358, PRECISION: 0.0176598, PRECISION_RECALL_MIN_DEN: 0.0668197, RECALL: 0.0649836, MAP: 0.0285439, MRR: 0.0607671, NDCG: 0.0444046, F1: 0.0277666, HIT_RATE: 0.1765980, ARHR: 0.0671084, NOVELTY: 0.0050729, AVERAGE_POPULARITY: 0.0174933, DIVERSITY_MEAN_INTER_LIST: 0.9972853, DIVERSITY_HERFINDAHL: 0.9997096, COVERAGE_ITEM: 0.5562502, COVERAGE_ITEM_CORRECT: 0.0324774, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0954322, DIVERSITY_GINI: 0.2678770, SHANNON_ENTROPY: 12.9830309, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 738, 'shrink': 715, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0797432, PRECISION: 0.0159056, PRECISION_RECALL_MIN_DEN: 0.0620034, RECALL: 0.0604348, MAP: 0.0267541, MRR: 0.0556643, NDCG: 0.0412840, F1: 0.0251817, HIT_RATE: 0.1590558, ARHR: 0.0608765, NOVELTY: 0.0050874, AVERAGE_POPULARITY: 0.0172913, DIVERSITY_MEAN_INTER_LIST: 0.9962716, DIVERSITY_HERFINDAHL: 0.9996083, COVERAGE_ITEM: 0.4927584, COVERAGE_ITEM_CORRECT: 0.0288046, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0873789, DIVERSITY_GINI: 0.2114511, SHANNON_ENTROPY: 12.6038384, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 317, 'shrink': 161, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0837534, PRECISION: 0.0168905, PRECISION_RECALL_MIN_DEN: 0.0649565, RECALL: 0.0632484, MAP: 0.0278790, MRR: 0.0583702, NDCG: 0.0431257, F1: 0.0266591, HIT_RATE: 0.1689052, ARHR: 0.0641471, NOVELTY: 0.0050739, AVERAGE_POPULARITY: 0.0172389, DIVERSITY_MEAN_INTER_LIST: 0.9969299, DIVERSITY_HERFINDAHL: 0.9996741, COVERAGE_ITEM: 0.5246275, COVERAGE_ITEM_CORRECT: 0.0309066, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0921102, DIVERSITY_GINI: 0.2413239, SHANNON_ENTROPY: 12.8240869, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 58, 'shrink': 73, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0888491, PRECISION: 0.0180157, PRECISION_RECALL_MIN_DEN: 0.0680492, RECALL: 0.0661936, MAP: 0.0294748, MRR: 0.0625988, NDCG: 0.0456299, F1: 0.0283197, HIT_RATE: 0.1801573, ARHR: 0.0691485, NOVELTY: 0.0050668, AVERAGE_POPULARITY: 0.0174293, DIVERSITY_MEAN_INTER_LIST: 0.9975551, DIVERSITY_HERFINDAHL: 0.9997366, COVERAGE_ITEM: 0.5888431, COVERAGE_ITEM_CORRECT: 0.0334090, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0971184, DIVERSITY_GINI: 0.2960702, SHANNON_ENTROPY: 13.1323585, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 824, 'shrink': 552, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0794598, PRECISION: 0.0158074, PRECISION_RECALL_MIN_DEN: 0.0618479, RECALL: 0.0602926, MAP: 0.0265788, MRR: 0.0551860, NDCG: 0.0410457, F1: 0.0250458, HIT_RATE: 0.1580740, ARHR: 0.0602993, NOVELTY: 0.0050873, AVERAGE_POPULARITY: 0.0172718, DIVERSITY_MEAN_INTER_LIST: 0.9962183, DIVERSITY_HERFINDAHL: 0.9996030, COVERAGE_ITEM: 0.4894398, COVERAGE_ITEM_CORRECT: 0.0285505, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0869762, DIVERSITY_GINI: 0.2087112, SHANNON_ENTROPY: 12.5836620, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 561, 'shrink': 79, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0826955, PRECISION: 0.0165124, PRECISION_RECALL_MIN_DEN: 0.0636909, RECALL: 0.0620658, MAP: 0.0274419, MRR: 0.0574161, NDCG: 0.0424428, F1: 0.0260829, HIT_RATE: 0.1651236, ARHR: 0.0629816, NOVELTY: 0.0050793, AVERAGE_POPULARITY: 0.0171622, DIVERSITY_MEAN_INTER_LIST: 0.9967950, DIVERSITY_HERFINDAHL: 0.9996606, COVERAGE_ITEM: 0.5116073, COVERAGE_ITEM_CORRECT: 0.0301675, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0904996, DIVERSITY_GINI: 0.2309378, SHANNON_ENTROPY: 12.7605478, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 862, 'shrink': 789, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0787538, PRECISION: 0.0157580, PRECISION_RECALL_MIN_DEN: 0.0615552, RECALL: 0.0599849, MAP: 0.0264335, MRR: 0.0548469, NDCG: 0.0408281, F1: 0.0249580, HIT_RATE: 0.1575805, ARHR: 0.0599198, NOVELTY: 0.0050886, AVERAGE_POPULARITY: 0.0172677, DIVERSITY_MEAN_INTER_LIST: 0.9961351, DIVERSITY_HERFINDAHL: 0.9995946, COVERAGE_ITEM: 0.4878999, COVERAGE_ITEM_CORRECT: 0.0285351, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0864980, DIVERSITY_GINI: 0.2072632, SHANNON_ENTROPY: 12.5680313, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 73, 'shrink': 285, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0882943, PRECISION: 0.0178604, PRECISION_RECALL_MIN_DEN: 0.0671986, RECALL: 0.0653481, MAP: 0.0292371, MRR: 0.0622557, NDCG: 0.0451884, F1: 0.0280499, HIT_RATE: 0.1786041, ARHR: 0.0687219, NOVELTY: 0.0050679, AVERAGE_POPULARITY: 0.0174918, DIVERSITY_MEAN_INTER_LIST: 0.9974257, DIVERSITY_HERFINDAHL: 0.9997237, COVERAGE_ITEM: 0.5729740, COVERAGE_ITEM_CORRECT: 0.0330318, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0965396, DIVERSITY_GINI: 0.2815201, SHANNON_ENTROPY: 13.0570448, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 678, 'shrink': 235, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0807400, PRECISION: 0.0160954, PRECISION_RECALL_MIN_DEN: 0.0626558, RECALL: 0.0610653, MAP: 0.0270372, MRR: 0.0565548, NDCG: 0.0417275, F1: 0.0254745, HIT_RATE: 0.1609539, ARHR: 0.0618295, NOVELTY: 0.0050848, AVERAGE_POPULARITY: 0.0172540, DIVERSITY_MEAN_INTER_LIST: 0.9964679, DIVERSITY_HERFINDAHL: 0.9996279, COVERAGE_ITEM: 0.4973628, COVERAGE_ITEM_CORRECT: 0.0292127, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0885366, DIVERSITY_GINI: 0.2162703, SHANNON_ENTROPY: 12.6499287, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 688, 'shrink': 993, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0799358, PRECISION: 0.0159399, PRECISION_RECALL_MIN_DEN: 0.0621415, RECALL: 0.0605940, MAP: 0.0268209, MRR: 0.0558539, NDCG: 0.0413818, F1: 0.0252389, HIT_RATE: 0.1593989, ARHR: 0.0610783, NOVELTY: 0.0050870, AVERAGE_POPULARITY: 0.0172391, DIVERSITY_MEAN_INTER_LIST: 0.9962935, DIVERSITY_HERFINDAHL: 0.9996105, COVERAGE_ITEM: 0.4945987, COVERAGE_ITEM_CORRECT: 0.0288970, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0876054, DIVERSITY_GINI: 0.2130114, SHANNON_ENTROPY: 12.6149764, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 486, 'shrink': 96, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0828721, PRECISION: 0.0164897, PRECISION_RECALL_MIN_DEN: 0.0633659, RECALL: 0.0617335, MAP: 0.0274636, MRR: 0.0575815, NDCG: 0.0423912, F1: 0.0260246, HIT_RATE: 0.1648970, ARHR: 0.0631933, NOVELTY: 0.0050794, AVERAGE_POPULARITY: 0.0171895, DIVERSITY_MEAN_INTER_LIST: 0.9968276, DIVERSITY_HERFINDAHL: 0.9996639, COVERAGE_ITEM: 0.5141867, COVERAGE_ITEM_CORRECT: 0.0300674, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0902227, DIVERSITY_GINI: 0.2327690, SHANNON_ENTROPY: 12.7732467, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 784, 'shrink': 327, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0797773, PRECISION: 0.0158715, PRECISION_RECALL_MIN_DEN: 0.0619864, RECALL: 0.0604211, MAP: 0.0267271, MRR: 0.0556355, NDCG: 0.0412400, F1: 0.0251384, HIT_RATE: 0.1587153, ARHR: 0.0607949, NOVELTY: 0.0050853, AVERAGE_POPULARITY: 0.0172626, DIVERSITY_MEAN_INTER_LIST: 0.9963206, DIVERSITY_HERFINDAHL: 0.9996132, COVERAGE_ITEM: 0.4920500, COVERAGE_ITEM_CORRECT: 0.0287276, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0873034, DIVERSITY_GINI: 0.2112006, SHANNON_ENTROPY: 12.6076946, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 561, 'shrink': 850, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0801987, PRECISION: 0.0160955, PRECISION_RECALL_MIN_DEN: 0.0622920, RECALL: 0.0606844, MAP: 0.0267370, MRR: 0.0555966, NDCG: 0.0413434, F1: 0.0254397, HIT_RATE: 0.1609546, ARHR: 0.0609010, NOVELTY: 0.0050852, AVERAGE_POPULARITY: 0.0172817, DIVERSITY_MEAN_INTER_LIST: 0.9964554, DIVERSITY_HERFINDAHL: 0.9996267, COVERAGE_ITEM: 0.5012204, COVERAGE_ITEM_CORRECT: 0.0292127, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0882094, DIVERSITY_GINI: 0.2190414, SHANNON_ENTROPY: 12.6631761, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 378, 'shrink': 631, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0825315, PRECISION: 0.0164476, PRECISION_RECALL_MIN_DEN: 0.0634411, RECALL: 0.0617644, MAP: 0.0273523, MRR: 0.0573748, NDCG: 0.0422445, F1: 0.0259737, HIT_RATE: 0.1644761, ARHR: 0.0629197, NOVELTY: 0.0050777, AVERAGE_POPULARITY: 0.0172705, DIVERSITY_MEAN_INTER_LIST: 0.9967398, DIVERSITY_HERFINDAHL: 0.9996551, COVERAGE_ITEM: 0.5163503, COVERAGE_ITEM_CORRECT: 0.0299673, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0899459, DIVERSITY_GINI: 0.2325328, SHANNON_ENTROPY: 12.7598349, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 984, 'shrink': 544, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0789108, PRECISION: 0.0156936, PRECISION_RECALL_MIN_DEN: 0.0615042, RECALL: 0.0599742, MAP: 0.0263795, MRR: 0.0547917, NDCG: 0.0407740, F1: 0.0248757, HIT_RATE: 0.1569357, ARHR: 0.0598184, NOVELTY: 0.0050895, AVERAGE_POPULARITY: 0.0173274, DIVERSITY_MEAN_INTER_LIST: 0.9960785, DIVERSITY_HERFINDAHL: 0.9995890, COVERAGE_ITEM: 0.4847584, COVERAGE_ITEM_CORRECT: 0.0283734, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0864980, DIVERSITY_GINI: 0.2046438, SHANNON_ENTROPY: 12.5482045, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0734635, PRECISION: 0.0139861, PRECISION_RECALL_MIN_DEN: 0.0542550, RECALL: 0.0529611, MAP: 0.0244145, MRR: 0.0508962, NDCG: 0.0372278, F1: 0.0221250, HIT_RATE: 0.1398607, ARHR: 0.0554957, NOVELTY: 0.0049768, AVERAGE_POPULARITY: 0.0167190, DIVERSITY_MEAN_INTER_LIST: 0.9830750, DIVERSITY_HERFINDAHL: 0.9982889, COVERAGE_ITEM: 0.6181405, COVERAGE_ITEM_CORRECT: 0.0266179, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0778155, DIVERSITY_GINI: 0.2898513, SHANNON_ENTROPY: 12.6035846, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0789445, PRECISION: 0.0152256, PRECISION_RECALL_MIN_DEN: 0.0572508, RECALL: 0.0556954, MAP: 0.0261356, MRR: 0.0549468, NDCG: 0.0396854, F1: 0.0239127, HIT_RATE: 0.1522563, ARHR: 0.0602511, NOVELTY: 0.0050074, AVERAGE_POPULARITY: 0.0179337, DIVERSITY_MEAN_INTER_LIST: 0.9840367, DIVERSITY_HERFINDAHL: 0.9983850, COVERAGE_ITEM: 0.6217594, COVERAGE_ITEM_CORRECT: 0.0286891, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0837045, DIVERSITY_GINI: 0.2896721, SHANNON_ENTROPY: 12.6083705, 
