user_id,item_list
51,24075 25675 7494 561 5942 942 10269 25693 19089 22554
52,13194 22056 2919 4502 11449 25009 24355 20199 8268 23510
53,17874 11115 17697 10488 11134 21008 22126 17339 16790 1273
54,25675 3803 7202 24075 18293 19401 12061 22554 19564 15564
55,15562 16197 2122 13138 9243 17635 4064 19854 18131 11876
56,11741 12742 3348 11987 2910 20933 10384 13764 20401 4638
57,11378 25656 75 6049 24791 2436 2390 636 7968 12923
58,5930 16577 11197 22121 625 12601 17994 22324 11705 306
59,8531 8841 9005 11223 23950 6544 19668 10803 2846 12026
60,3527 25526 762 21611 13810 6096 16843 175 24546 2237
61,8914 6446 14378 470 3646 6619 9090 9041 8826 14372
62,16394 11527 5952 8097 12214 12759 10311 8675 20863 19948
63,13424 8654 13231 557 3456 21051 13502 14488 5905 24797
64,23741 6865 24285 11605 388 5491 24300 6206 2427 8212
65,16850 19525 18959 24628 8587 22140 2182 10538 11674 14951
66,24075 19089 10269 19480 7494 2533 12061 17858 9851 25675
67,9615 9822 10070 5966 18574 6212 18462 91 14565 18263
68,2333 6088 18190 5717 23711 11792 4620 3983 9284 19114
69,7583 15124 10919 5952 3264 4541 25932 19633 2317 14660
70,4390 8990 25407 22121 14356 3812 15691 5044 10162 10653
71,11064 17565 5094 21085 14684 17400 24070 20857 1959 19007
72,1863 24075 2996 13541 21552 8920 23536 18190 22645 6088
73,4502 18419 15915 22128 10073 16394 19874 18139 5185 16439
74,21611 14104 24546 1608 25526 16843 11623 8152 9520 20374
75,20108 8251 9339 19910 22511 15830 23481 11072 8704 11730
76,25407 17877 2426 16577 15691 10834 15903 15196 23154 9555
77,7117 25387 1720 20146 10448 19089 7494 24075 15377 5491
78,5717 2868 15327 19114 6088 18190 2333 20431 23711 13541
79,9438 10269 5284 24985 24546 25675 22554 13433 341 24199
80,21652 11064 21517 1001 12393 1449 11863 4257 21783 21232
81,24075 12061 9851 5717 11792 10786 19114 23711 25491 18190
82,24075 10785 19502 12110 24472 8311 10959 1535 7471 23427
83,2426 9555 23154 10594 10834 1583 16928 17156 18392 7991
84,20496 9851 4620 23711 7639 24410 12061 23127 25693 9029
85,23774 11533 3580 5952 25596 6708 13503 20863 8860 19875
86,6446 8955 11951 16779 15161 25407 12601 8249 2426 15196
87,6446 2001 23468 16577 3812 5044 14356 2888 23651 22121
88,9851 10269 8811 9438 23711 22554 18293 21552 25071 21854
89,11785 21236 8070 22716 3701 14826 10590 11830 1155 6709
90,4620 5717 9851 18190 3337 921 13541 2868 6088 2333
91,25044 8529 11848 16758 24383 13020 4824 19315 14356 18949
92,19480 12409 16630 20146 7494 17723 2665 19709 8894 23481
93,10269 13018 4147 7583 25675 9438 19152 2039 7550 6835
94,13030 14373 3599 11792 21854 24561 23127 25693 20750 10788
95,14413 9526 8593 24546 21264 2281 5447 11339 10380 2823
96,8529 19468 5218 3812 17229 25407 17541 2995 11848 8990
97,12554 4502 19874 24355 18419 13850 20308 20553 18512 19429
98,19874 24355 4502 17668 20308 4257 5581 15234 10418 15903
99,11623 19007 7839 20308 24355 1745 19281 14684 17130 9135
100,24355 24481 6329 4766 1258 512 20290 15207 3877 11112
101,22554 25407 25675 21297 8097 16772 19468 5044 2426 16577
102,25945 6136 22354 19193 23378 9031 25530 14480 3673 12713
103,19781 867 5717 8544 19704 11067 3348 11796 11518 19114
104,10581 19480 14684 19874 19089 24355 12409 9438 19709 7494
105,25675 22750 22554 18293 7202 15790 23485 15564 942 25046
106,12061 9851 23711 23299 10786 8811 22356 25675 20496 5717
107,1863 8786 21552 8560 24355 22645 18122 2668 4940 20711
108,22121 19089 18544 23189 18317 9438 14356 24747 14378 20146
109,10162 484 7363 13226 7049 25407 15691 5044 22121 2679
110,15196 14554 17218 5150 20841 12142 946 17546 10786 22209
111,24546 2005 11931 12230 1205 7839 17823 21505 5915 6
112,17418 5292 8671 12046 16790 16341 23352 2526 10269 16268
113,23723 15563 16987 5574 10328 13424 24655 6365 8558 6920
114,25880 4194 7455 3442 3292 18953 14100 11260 17317 9125
115,13615 19792 13831 24075 25779 10688 22554 7944 2210 811
116,11820 5044 14356 15903 15196 20146 15691 24577 9090 19750
117,25863 1250 17803 2017 3073 2259 25331 8773 15821 24972
118,23086 11527 12162 10311 25484 19823 16246 8675 25834 20508
119,4502 20308 19874 18419 14684 1714 21085 14104 10073 10418
120,10996 24355 18987 1258 2040 11979 6208 24014 1185 24481
121,25675 24075 5942 22554 25693 10269 561 16295 25858 24127
122,16203 15739 22024 14626 8675 11737 23004 19874 5950 16257
123,25407 21061 4147 1869 13887 681 13294 8337 2426 19769
124,2333 5717 13541 23536 23711 22646 2868 4620 18190 2090
125,4257 6502 17668 25484 828 24330 14684 19476 4502 25
126,7702 14317 19434 3702 8587 21011 21433 2581 22140 14437
127,16570 18211 10085 10859 8926 18226 18415 8541 3218 1378
128,9851 25675 10786 10269 9438 13118 5717 23711 8811 15034
129,14045 861 9315 17011 5210 22293 4619 15611 18708 25693
130,24546 25766 8805 12230 3527 7839 25526 16124 21611 7818
131,5713 25878 5717 9851 18190 20297 8544 3037 21653 18176
132,341 11701 12597 16187 20719 21567 11285 5284 8712 1816
133,21631 11159 23155 22862 11536 6770 22965 5415 12435 489
134,22121 25407 21042 11295 22731 16577 3497 13294 14328 15691
135,16447 4302 6579 9614 1738 25440 23846 9646 15471 7430
136,13433 19480 3911 18288 19089 24546 11550 9529 19709 8660
137,16726 3579 21409 13373 20963 15733 4184 23405 2798 7016
138,22523 5717 13541 25693 5489 25928 12056 16901 25226 2300
139,10391 4463 9347 7012 21064 22102 2491 18837 5469 8472
140,13433 21153 24546 17180 7124 9045 3176 158 9940 19709
141,5078 14684 20308 17637 24355 21857 1205 16124 17400 11083
142,19480 9851 20146 25675 10269 13118 8544 16630 23600 20496
143,11584 177 2939 24645 681 11814 8262 1478 16753 15187
144,19089 12409 7494 20146 17723 16630 19709 19480 2665 20095
145,9591 25675 22845 25693 24075 22554 9345 18122 4100 25682
146,24075 25675 5942 22554 10786 13118 12061 8538 19089 15564
147,3497 5930 14141 5469 588 25133 3744 19089 20422 19769
148,25407 23154 2426 10594 1583 7333 17877 9322 5607 10834
149,21552 10786 5717 23666 5119 21653 11384 12056 21583 9243
150,19089 17723 20146 23600 7494 19709 20095 16630 8431 24128
151,19480 23481 3169 6546 525 19089 10979 11687 10494 5522
152,12214 7448 1830 21619 3261 14481 12316 8828 13902 7635
153,9195 22684 15182 9118 16263 6663 10396 18412 12142 7237
154,9859 24098 19961 24660 1225 9140 25463 18839 7728 17320
155,24075 12056 18528 5717 4620 23457 20496 13363 9007 3599
156,25407 2426 23154 10594 15691 9555 10834 6734 1583 2492
157,18317 10537 22121 24687 11701 11499 9475 21260 6076 21629
158,15196 5150 17517 3261 18367 15234 17546 9511 24827 2388
159,20919 22151 7030 3133 23844 16301 14723 22885 4447 8979
160,12601 22731 4871 3913 22121 25407 2375 21355 6047 19934
161,17488 414 16978 3827 333 25163 13855 18735 10833 20946
162,18293 22128 22750 3473 21552 15915 21342 25046 12875 20363
163,4502 11832 14684 18419 5581 6952 10418 8395 22840 20366
164,25407 20146 8322 17819 11535 15691 5044 14706 5952 17070
165,5717 21552 7639 4620 12061 24410 11792 4209 11072 8704
166,7639 12273 4209 24410 12710 11792 12056 24349 9218 13363
167,6878 2426 22848 25407 10834 18392 13711 10908 17209 13136
168,2515 314 24121 18138 10363 2560 18330 15035 12434 24799
169,25407 15691 2426 23154 7494 10594 10834 1583 19089 5044
170,17951 5952 22801 4366 20863 13663 16402 11533 24750 22688
171,25675 4512 24075 22554 22359 10786 7202 23424 18293 12923
172,19781 11792 19114 5717 24908 867 11731 9243 12983 10514
173,17209 2426 13136 9733 11533 20863 16854 13711 25407 12050
174,2426 13928 25407 10594 13294 16651 22010 18392 5952 18452
175,5756 2507 7632 8430 20626 23530 25957 25517 13374 6502
176,12061 5717 23127 21854 9284 2333 23711 13541 9315 18528
177,25407 6734 10594 21920 9555 10834 1583 15691 18392 19655
178,22657 8251 6599 23481 8544 7639 11452 15830 15490 21866
179,8304 24484 20894 12119 16954 22402 10005 3820 16218 15764
180,14876 25693 3556 7130 2579 10363 7395 17464 18987 4787
181,19480 8251 19089 13797 19709 23481 14895 20108 21552 23600
182,15903 17517 5150 19973 18367 22075 12223 17877 3261 16775
183,23600 7494 19709 23481 12409 17723 20146 20095 8894 5522
184,15749 7823 10073 16394 9683 15844 15234 20749 14684 10833
185,21255 653 5673 1599 5250 7607 18470 6363 3185 1385
186,16394 7583 25407 17877 12759 24577 7553 22010 22554 3264
187,10747 19518 2825 7243 1254 13763 21139 23879 17586 12271
188,9017 24577 10747 17877 11748 23895 11823 6454 3373 1095
189,25407 16772 8097 5044 15691 10834 9555 23141 2426 17229
190,23154 25407 6734 10594 25171 8316 9555 5 10834 5108
191,23698 6897 18806 2442 263 19286 20990 13690 8691 1663
192,24093 15764 8304 17820 5412 24109 4803 3997 57 18122
193,3656 484 11848 18404 25675 7115 25649 3921 13887 6319
194,11367 24753 1538 13348 1110 18259 24566 11802 10326 24178
195,10020 1092 3133 8033 18503 21011 23648 16703 9811 399
196,24383 681 10917 3963 23485 6076 19985 8826 17625 22564
197,16266 22075 15903 4306 5150 8318 5272 12223 17586 11871
198,6088 22646 23536 15459 2868 2333 18190 5717 2090 12061
199,8249 6446 22121 9041 11121 14684 9090 20936 4257 3572
200,7494 19089 5491 17723 20146 19525 8894 6865 23600 12409
201,19089 20146 24355 19480 19709 23600 16630 1863 8097 1634
202,4341 868 24586 10175 17407 14172 19070 25575 25063 12715
203,24444 8987 13686 4289 19161 4444 3968 14253 14406 1097
204,12061 24075 9851 25675 9438 1863 9591 23711 8560 22554
205,23536 18190 2333 5717 21854 11792 15459 18528 6088 18872
206,9851 17858 2333 4620 10786 3668 7992 11987 17065 921
207,6239 23628 8158 25740 7174 19480 15006 14609 10948 6760
208,5491 11802 6865 11540 12559 20083 388 471 13415 19908
209,19874 4502 24355 17668 18419 10418 4257 5581 15234 20553
210,17908 25034 7016 2798 9636 14190 20915 8392 9500 12093
211,7836 9438 24075 15655 2210 2448 6901 10688 12236 9609
212,19089 2448 4728 12409 17723 16630 7720 153 9637 3070
213,24515 5674 19915 20086 16862 18463 20893 1050 11876 4987
214,24075 10269 5942 9438 23799 25675 773 17723 7494 20146
215,15925 7709 8676 13894 4308 25645 1479 7708 14565 10377
216,17697 23398 7012 6510 16758 18644 5763 19504 16443 14396
217,16966 3348 562 3469 11987 5717 16901 11716 10979 14593
218,21493 9602 19010 10766 15196 12142 7313 13797 21302 5150
219,18793 497 9769 8709 9662 15559 13424 12048 9716 22548
220,24075 9438 10269 22554 12061 15564 9851 18293 19401 7202
221,19826 7939 7646 1124 18223 2094 23069 21472 16685 7238
222,14684 4502 20308 18419 7494 5581 20146 7883 4257 10418
223,9003 7639 7167 19480 15387 11076 8704 11732 19436 7233
224,2485 3788 19340 15645 15795 2679 22949 10162 5806 23922
225,25407 16772 8990 24143 9555 16431 1436 14362 7011 17625
226,22717 9378 2590 769 8193 792 20424 7200 4492 2726
227,4502 15124 15363 14684 19874 19631 11737 11832 7883 21927
228,17668 1573 25924 21973 4502 8097 18574 4296 7539 5952
229,16222 20637 17248 12083 25767 891 20613 4384 22662 8680
230,21373 6097 7946 711 19823 25834 22217 12759 19150 9370
231,24075 7494 9438 19480 20988 17723 22554 8894 22121 14978
232,11792 18872 25335 5717 18528 20726 4684 3835 3164 6088
233,6938 14666 9859 5862 10569 24098 13625 195 21024 25938
234,16577 11197 12601 5930 12943 16906 14706 16772 2510 306
235,21042 16577 22731 14328 25407 10951 3913 7575 13245 8316
236,6088 13541 15459 22646 24075 22359 2333 23536 14418 22003
237,91 14838 17857 19063 6734 11896 22981 25407 23647 15384
238,23417 6759 5497 3804 752 10590 16897 20750 18330 7114
239,10513 6616 21802 5245 8753 22739 25281 15127 15638 6837
240,588 21920 8097 1064 20308 10730 10467 11991 16394 25596
241,25308 21780 3782 17200 11369 3266 19123 10996 17492 6121
242,1397 10592 20644 18499 8529 25675 19044 15275 7487 7012
243,11832 5251 10249 574 24210 14528 14395 6952 10852 2241
244,25675 5078 24075 14684 9438 4502 10269 20308 8395 18293
245,23536 9284 5487 18190 1785 999 23711 7885 5717 2868
246,2426 1583 10594 7991 6734 18392 5044 12818 17156 22121
247,22750 23004 24216 18293 12214 24230 3130 16394 6294 10073
248,281 656 1771 15929 8367 22520 5003 22209 1764 17519
249,19089 7494 20146 8894 12409 17723 18984 16630 23600 11658
250,14382 12719 9159 19653 11547 5152 23335 17291 5689 9857
251,466 561 5151 13128 6320 21552 20762 12061 15271 13902
252,21611 24546 24199 2281 10347 19061 13810 25766 10380 25526
253,4113 9438 24075 19089 24546 19007 4605 5284 23481 1712
254,9438 25407 25675 5942 12061 22554 9851 10786 10594 9555
255,4559 4038 11876 23838 14006 3667 25486 3562 21757 3163
256,14462 23043 13290 13072 25928 23540 10108 21799 16239 3748
257,14684 4502 2426 9555 10418 7883 23154 15234 10594 24355
258,23600 9438 16630 7494 12409 19480 2426 20146 19709 23481
259,14386 16324 17637 6652 21416 2459 8395 11022 5078 8506
260,25407 6734 9555 10834 18392 12050 1583 10792 6878 2492
261,16301 7030 11855 19577 9293 3281 5324 14723 5776 7783
262,19792 8492 7932 13831 2441 21647 7506 7836 21495 468
263,11645 18949 19857 14396 25711 13020 8331 25807 7312 8446
264,24355 20308 18419 5581 10418 17668 5078 4257 7883 22653
265,4543 10269 4895 14696 23366 3059 13949 16964 12807 24322
266,8545 15394 13490 5475 2679 4079 17087 5304 15612 202
267,21733 18486 3127 13652 14189 21586 21111 16460 6365 4002
268,23468 2426 7049 9555 15691 23154 6446 10834 10594 13226
269,5044 19089 3572 16630 16188 4476 23600 23305 19709 24355
270,21854 11792 23536 2333 13541 12061 6088 18190 9218 15327
271,773 991 25693 8538 9851 23568 19480 637 23666 10269
272,25675 24075 9438 4512 7202 18293 19401 25260 19564 10269
273,2426 23154 9555 6734 7991 17156 18392 23141 16906 9701
274,24770 17517 8318 19402 25167 10397 15105 19828 12698 6960
275,17860 7487 3506 12453 22410 604 6319 44 4296 18404
276,2306 22323 6833 25553 20819 3825 21391 17926 17510 3694
277,5717 12341 18190 13541 23536 18114 9284 23711 2333 19114
278,11979 24420 15379 7117 23741 203 388 3418 14339 7540
279,6938 24098 19961 2278 1103 6256 23985 18689 10604 25530
280,4502 23403 19874 24355 15231 4257 18419 20308 15013 2154
281,2333 13541 12061 23711 18190 23536 19114 21854 6088 2868
282,24484 24093 16711 15764 8811 8064 8304 24109 23427 18569
283,18190 4620 5717 23536 15327 2333 6088 2868 21854 23711
284,4502 19874 14684 25407 12214 16394 18419 4257 15234 8322
285,13865 9851 25886 6743 7109 15196 15234 15903 15559 12789
286,1863 12061 773 9851 6088 13628 18293 23711 6923 10184
287,24200 25305 1684 17369 7259 6280 21081 550 10139 13231
288,7920 8742 16312 9234 4832 854 18180 8436 16385 18878
289,13433 3527 5915 158 14104 24546 7839 19007 25494 18427
290,471 21704 3418 14248 22327 11854 6279 1538 24962 16814
291,2579 10865 17464 4787 13885 22847 15415 12808 17121 22434
292,7333 17546 23689 3971 7207 24958 16577 2873 22608 22370
293,23711 12061 4620 23127 9851 25693 9508 2910 2333 14273
294,9876 23450 4113 4590 23312 10620 15050 27 4779 24566
295,8784 1808 9477 13708 2729 23783 18311 15656 25162 19429
296,19089 25407 15691 16630 7494 9555 8894 11295 23600 20095
297,21611 11702 3527 25766 13810 14104 16011 8805 12087 25526
298,18512 20308 14684 8395 6612 4502 8769 23109 18419 13433
299,14436 25621 19427 13119 8333 20596 23579 8338 15326 12963
300,25407 5044 14356 2426 15691 20367 22121 23141 15524 9992
301,12409 17723 19709 20095 2665 19480 8894 24075 16630 22121
302,10789 6088 25903 1378 22646 12550 1863 21890 13009 8811
303,7144 18636 15903 10766 5150 17546 22075 19973 9531 4118
304,8544 21552 23481 14291 8704 22511 19910 23600 12273 15830
305,23258 9284 5717 23536 18190 23711 13541 15327 2868 2333
306,13686 11357 15993 3905 11305 1566 17745 1097 14406 22884
307,18246 12061 23127 52 17240 23711 2333 10870 6662 454
308,2333 2868 13541 18190 3983 19114 15459 21854 5717 23711
309,25228 520 9179 14006 9813 7188 836 14043 22459 176
310,25071 20146 25407 8894 18984 22445 1240 5044 8431 12061
311,3037 8709 22548 18793 20300 497 15559 5032 4502 4936
312,5717 18190 13541 3835 23711 9284 15327 18114 23536 11792
313,25675 22554 24075 12061 22750 9438 9851 25046 10786 6632
314,24199 11702 13810 6 4025 22622 25526 9438 21505 21611
315,6088 2333 13541 5717 11792 18190 1863 12061 10450 4620
316,11532 24862 14100 4390 24156 19175 10542 11393 7917 12804
317,2333 20496 10009 5717 19114 9851 23711 11792 13118 13541
318,2327 22378 1121 2093 15207 12185 20892 5821 15234 2579
319,3631 10269 21266 3551 23426 18404 6359 9606 12453 20800
320,12601 15691 25407 22121 6446 21042 25738 679 2426 14356
321,21802 15905 6616 20163 24675 11597 15330 17145 13756 25281
322,25044 19119 15595 3981 24508 24383 5291 5246 25782 17429
323,14684 20308 1258 24355 4257 7450 18419 2159 2040 24014
324,2639 2401 15899 22158 8990 19468 16772 20 7095 23154
325,359 8395 19874 14684 20345 9942 2835 17637 2459 16324
326,9021 25718 7260 2791 16414 6816 10503 733 14509 21042
327,17925 24929 9645 8328 16597 6638 3010 7672 20438 17290
328,7946 19948 22010 10792 2492 5952 6878 2426 9370 23154
329,14684 18512 19874 11832 24355 20308 18419 14534 10418 9036
330,9438 10269 22554 12061 10786 9851 18293 5942 25260 20591
331,23749 16266 12158 8513 5187 25702 23197 24969 2286 23153
332,773 8538 14291 8544 20290 364 21030 12273 13797 24075
333,5717 18190 11792 6088 4620 9284 10450 24075 19114 9218
334,21733 4218 15197 9168 15663 14189 21586 11723 6365 3994
335,9851 25675 24075 11792 5717 2333 23536 13541 6088 15459
336,19874 14684 4502 18512 24355 14158 17668 16116 24070 10418
337,10707 2275 5629 25192 2126 12158 7662 14189 15903 974
338,22118 25153 13306 19824 8382 11387 1373 3199 3846 14901
339,9733 24070 12050 11348 11340 22655 4980 5952 8037 25407
340,19874 8395 17637 2459 359 14684 16324 20553 11832 24711
341,22807 991 6923 6029 744 15592 4191 7775 23600 14657
342,18190 13541 12061 19588 9284 18872 6088 25675 2868 11764
343,22982 1565 23795 862 7790 14033 18002 9053 7724 154
344,11871 5084 4502 5815 21139 21674 592 25702 19874 25890
345,681 13294 3422 5549 7111 3743 16379 20404 20377 24480
346,5078 359 20308 10418 19874 8395 8430 11022 16324 14684
347,8229 16873 10994 7981 6500 5815 25741 15246 20553 19757
348,14684 19874 10418 4502 19631 16365 16116 15363 1714 5581
349,4222 10437 13418 23109 14253 292 13403 4150 14769 13109
350,8123 4413 3660 24898 13748 24138 15939 7758 19948 3168
351,15552 11935 24063 8428 16387 17921 5352 7164 15161 9272
352,2333 23536 15459 18190 5717 2868 22646 9591 21854 12341
353,8251 14291 9339 16630 23600 7494 14895 19480 13797 7601
354,5593 2868 7335 867 18246 22152 19342 9578 23923 10990
355,11340 25407 12050 4980 2426 25675 23154 5952 18392 9555
356,8987 25675 22554 15903 15993 12061 1097 11451 24186 16034
357,3631 23737 17680 8716 18759 19166 13858 4737 15861 6164
358,8544 20496 14012 5717 8524 773 15830 477 5119 9851
359,14684 5581 12214 4502 15363 1816 4257 24577 1714 7883
360,15903 5044 21222 25407 15691 17517 22121 8990 3572 4390
361,7898 4928 16865 5406 23460 15892 4833 3249 6658 15430
362,3497 25407 5469 3744 13887 502 11848 8529 3299 2995
363,24153 16218 20275 9183 14244 22858 25695 1422 22177 8678
364,22359 13541 9050 14418 21982 24764 9851 22646 6754 1378
365,3037 5032 497 15559 9769 4936 9662 7448 10544 13424
366,2236 5952 2049 20751 12602 18984 7063 115 8051 21129
367,23109 11925 13485 914 7910 4825 7587 25574 332 9358
368,9438 10269 22554 11533 12061 17130 10786 5942 9851 11623
369,19089 7494 8431 20095 17723 5522 18984 12409 8894 23600
370,1185 20308 19312 22359 15908 14418 24355 4260 20130 15562
371,8796 23523 4 23852 17339 12885 16332 1632 15578 17504
372,2333 23536 4620 21854 23711 2868 22646 19114 10450 11792
373,7710 17877 11748 3097 15410 11237 25585 25407 25433 23216
374,13319 12191 24513 21611 574 12080 19614 10057 9077 15071
375,2426 21061 9555 10594 3744 10162 13887 13226 2001 22564
376,23230 17230 8560 19393 17471 21005 9116 3659 13722 3863
377,7494 20146 19480 16630 17723 19709 20095 24075 2665 18317
378,13552 913 4113 14188 6278 4781 2422 22701 13328 13573
379,3744 21061 14141 13887 588 25407 1869 8986 7550 502
380,23154 9555 10594 10834 15691 18392 6734 1583 8316 6878
381,6239 21527 5562 24104 14978 13311 22858 10182 2404 25740
382,7553 25675 17860 16425 23888 25260 15564 8491 6848 11134
383,9438 12061 22554 5942 16890 23799 9851 5374 19401 9295
384,11730 19089 19910 23909 8544 14291 21552 23600 16630 13797
385,24481 18399 17478 4502 5803 20095 3877 24197 20553 10396
386,19977 21147 5308 18839 18837 6038 6584 1282 20410 6997
387,1282 4553 15271 2308 19166 13443 18500 17592 2341 13540
388,25596 23774 5952 7583 20863 13503 2118 3737 6878 11533
389,2426 23154 9555 10594 10834 7991 17156 18392 6734 16906
390,19480 7494 23600 12409 11658 23481 14291 2665 20095 11730
391,9438 19332 16195 2879 2533 7968 19693 17921 153 15655
392,20986 8538 17369 5629 1684 24200 13911 23184 21510 9438
393,21304 20308 19874 14684 7829 24355 21512 9650 24197 10073
394,8538 14291 21030 20301 17277 8704 20061 19480 24075 3231
395,4147 8894 2236 13294 20935 25407 23537 22445 1846 16651
396,16728 12137 13508 11772 6164 8529 11848 16641 2995 7012
397,2426 10594 8990 12662 11115 11468 1583 18499 2995 15088
398,21409 20963 2798 23405 1702 4184 9294 15224 7016 14190
399,11533 5952 8860 15169 25407 12050 13503 13663 2426 19875
400,18245 16717 8350 9398 14374 19997 1329 1143 8062 7850
401,1863 8544 9591 2996 18293 4966 11384 24410 20711 22128
402,12488 21373 8097 1236 12162 19150 9769 4257 4366 24138
403,4502 19976 13433 8430 638 25804 9828 15658 4248 15056
404,2751 22473 22000 5859 17633 9602 6426 2759 8806 22300
405,14684 4502 19874 10418 7494 6612 20308 13118 5581 1055
406,18987 15562 2274 15234 2729 4015 2835 8396 19429 25549
407,25675 22554 10269 25260 16394 9438 3663 17465 7202 2733
408,3835 3657 5489 562 3469 13837 5717 2910 8686 16901
409,16790 7920 4525 11755 16620 17205 14568 25151 159 22450
410,1329 25737 17248 16717 16688 14727 22662 492 23280 5038
411,16630 19089 20095 19480 8097 18984 22121 20146 13928 15691
412,16394 25407 8097 17070 4257 15234 12914 19874 24577 22010
413,21552 22645 13628 16552 8560 6088 8920 18122 4940 14385
414,25491 10269 9438 610 11792 19114 12061 23127 10786 9851
415,24075 2109 12061 14019 18870 13441 20807 14909 14291 275
416,3345 5771 11215 24439 3774 14473 1164 2663 4050 7421
417,927 5078 16241 16301 17133 2459 23844 890 24897 13954
418,14684 4502 19874 18512 11737 15363 1714 10418 8769 24355
419,9591 18122 8920 22645 21552 13628 2996 19822 13541 6088
420,9438 19007 1745 1959 23285 9520 23975 17130 17374 10159
421,1702 21409 16726 20963 23405 4184 17908 15733 9294 7053
422,13283 14619 18097 21991 22014 21621 10648 17871 16523 610
423,8544 9591 11452 4966 22511 8560 22645 20496 18122 4940
424,20308 15363 6612 18419 5581 22653 17668 7883 1714 4257
425,8544 1863 7639 22511 15327 21552 23481 11868 22804 13541
426,5815 17370 14017 8396 8295 22891 10994 592 14539 12454
427,12719 15238 2265 24386 9286 15932 23776 8323 24407 1218
428,23618 22731 625 3913 6734 20362 1 24932 5003 22236
429,304 18852 7993 4738 17855 13342 14289 3744 14633 13232
430,20686 7886 5389 13002 13696 11775 1082 21879 1811 16913
431,17418 5083 16790 13128 10028 6884 9693 2526 15619 25950
432,15903 16775 25083 22075 8318 10397 9092 5150 12223 19973
433,8769 14684 8796 20308 9327 8544 15124 17739 6691 4257
434,4620 15327 8920 14593 11716 5717 21552 12742 878 7615
435,956 10201 2579 9934 15562 25868 6172 25315 17948 11361
436,19089 17723 20095 20146 23600 7494 19709 16630 11900 24128
437,20146 8894 15691 5044 25407 19480 8097 19089 12158 7494
438,6579 12239 15366 11985 15830 19812 8314 1627 519 20873
439,2426 25407 23154 10594 17156 5 9322 18392 21920 10792
440,24779 3203 21259 16028 10915 24000 1919 10833 21023 7579
