user_id,item_list
102,19596 22484 13057 15842 19193 11848 16395 24615 5763 6208
103,19781 19704 867 9243 8544 3348 6547 17858 17065 11067
104,22653 19874 10581 14684 24355 19480 11550 5756 19089 5284
105,22750 23485 22554 15790 942 7202 25675 19620 13720 18293
106,275 8811 22356 23711 23299 3668 12061 10786 13672 21238
107,1863 7266 4940 8560 8786 20212 15761 19049 4638 13262
108,22121 18544 24747 14356 22335 14378 25101 3539 23189 18317
109,10162 484 7363 13226 7049 2888 2679 20688 4664 970
110,15196 14554 1095 17546 5150 12061 8432 9851 15234 17218
111,24546 1205 2005 5589 23284 24545 24438 6600 6 5421
112,10269 17418 5292 10028 16268 14330 14568 2526 16790 15374
113,23723 16987 15563 10328 5574 13424 9241 24655 6365 557
114,14100 7455 9125 23033 11011 25880 11260 20499 6082 17317
115,13615 24075 13831 19792 22554 7944 10688 21260 25779 5154
116,5044 11820 14356 15903 15196 6297 4232 22032 19750 20146
117,17803 1250 25863 2017 25331 8773 15821 2259 3073 15926
118,23086 11527 10311 1151 12162 12759 19150 19823 25834 25484
119,4502 19874 1714 18419 15124 678 6450 20308 11832 15234
120,24481 10996 1258 16241 2040 24014 1185 24355 15207 18987
121,25675 24075 22554 12851 18995 25858 5942 25199 2536 1110
122,16203 22969 22024 15739 5950 14626 23802 8808 11737 9175
123,21061 4147 15572 3630 25407 8337 1869 13887 681 19769
124,22646 2333 13541 5717 23536 2090 18190 2868 4620 23711
125,6502 4257 17668 25 828 7753 6691 24330 23221 7883
126,19434 3024 17027 17931 2581 7552 17761 11873 14317 7702
127,10085 18211 16570 132 22881 677 10420 20158 23226 19239
128,9851 10269 9438 10786 25675 1863 8811 13118 23799 23711
129,861 14045 18708 25693 604 22410 8491 9315 5068 5669
130,24546 3527 175 5076 25526 8805 7839 12087 25766 12230
131,5713 24585 22548 3037 4707 10136 25138 9436 19600 14772
132,12597 21927 16187 8712 11701 341 9008 8863 23404 6291
133,21631 6770 11159 11536 22862 14571 23155 22864 22965 1217
134,21042 18419 16577 23651 22731 11295 22121 12601 14328 5930
135,16447 4302 25440 24746 23333 20220 23799 24839 6579 72
136,13433 11550 3911 19480 18288 24909 25909 9529 24546 8660
137,16726 3579 20963 13373 15733 7053 23405 4184 7016 21409
138,22754 14343 10980 21095 16901 3439 23960 15200 22523 4748
139,4463 10391 7012 9347 22102 21064 18837 2491 8472 17800
140,13433 12887 8733 7124 9940 21153 8626 9277 158 15076
141,5078 21857 17637 14684 13552 1205 11083 17565 7839 20308
142,19480 9851 20146 16630 20095 10269 23600 25675 13118 2665
143,177 11584 2939 11814 1975 4023 19855 1478 24645 20602
144,19089 19631 2854 16365 12409 20191 7494 20146 16630 19709
145,9591 4100 22845 18119 25682 18122 9345 6774 15256 4959
146,24075 25675 5942 22554 12061 13118 10786 15564 19089 1888
147,3497 5930 14141 588 21061 21042 19769 25133 5469 8986
148,23154 25407 2426 10594 7333 1583 17546 9322 10834 8316
149,21653 5717 21552 12734 10786 12056 11384 23666 19480 5119
150,6198 17723 19089 23600 19709 20095 20146 16630 24128 7494
151,19480 525 14978 11687 6546 23481 3169 16524 23568 19049
152,12214 21619 16537 1830 8828 18263 7635 13902 7175 14481
153,15182 9195 18412 13609 16263 9118 20210 11208 841 427
154,9859 17320 19961 18484 24660 24098 9194 9140 25463 1225
155,13014 4620 25196 24075 5717 15720 12365 24955 24694 11327
156,25407 15691 10594 23154 9555 2426 10834 18452 1583 3230
157,24687 11701 11499 18317 9475 7109 17304 22056 7585 21260
158,15196 5150 17546 3261 9511 18367 17517 7144 15234 2388
159,22151 20919 7030 23844 16871 3987 16301 3133 13954 12709
160,6047 12601 22731 4871 21355 2375 11354 3913 19934 10951
161,17488 16978 3827 333 414 19250 12571 12574 19944 14784
162,22128 18293 3473 21552 22750 20363 12875 14202 21342 25046
163,5907 11832 15982 25197 14684 21277 14641 9650 18419 20366
164,17819 4549 14706 25407 8322 9301 15150 17070 1577 22517
165,11072 5717 7639 4620 8524 21552 141 24410 14023 8704
166,7639 12273 11159 4209 19922 24410 15906 13008 17179 5256
167,6878 10908 2426 22848 13711 10834 11991 22651 4980 18392
168,3030 2515 22092 24025 18826 18138 13823 23675 25418 1253
169,25407 15691 2426 7494 23154 1583 10834 10594 20095 19089
170,17951 20863 5952 4366 22801 13663 16402 11533 24750 19160
171,4512 25675 23424 12923 19401 22359 10789 7202 24075 22554
172,19781 9243 19114 11731 10514 17065 24908 22830 3380 12983
173,17209 9322 2426 9733 13136 13711 12050 4980 5669 25675
174,13294 6973 17511 14838 6368 10311 13928 22010 8860 24002
175,2507 5756 7632 20626 8430 23530 25957 12099 16667 25517
176,6004 23127 5717 18545 2300 12061 21854 9315 22646 13030
177,25407 6734 10594 21920 1583 9555 19655 10834 15691 17143
178,8251 22657 2759 15490 6599 7639 23909 13555 9339 8704
179,8304 24484 16197 20894 15764 22402 24093 16954 20977 16218
180,14876 2579 2597 5467 10865 4787 13885 22847 17464 23832
181,19480 19089 13797 8251 23600 19709 9591 20108 14895 4927
182,15903 17517 5150 22075 19973 12223 14554 3261 25083 18367
183,23600 19709 23481 12409 17723 7494 20095 6198 20146 11730
184,7823 15749 20749 16394 16588 10073 9683 25 6691 12591
185,5250 5673 653 6363 14018 21255 3185 15809 7607 25102
186,7583 16394 17877 3264 22554 7742 736 7013 7553 19072
187,10747 2825 1254 19518 23879 7243 13763 22676 8432 5147
188,11748 24577 10747 8649 9017 11823 1095 3901 17247 17877
189,25407 16772 8097 5044 15691 17229 9555 23141 2426 12466
190,23154 25171 6734 10594 5 25407 5108 8574 15 15770
191,13690 6897 18806 8691 1663 20990 1040 14821 9167 5036
192,24093 15764 8304 17820 5412 24109 57 4803 3997 18122
193,3656 484 17013 11848 19468 18305 24243 18404 2012 3812
194,1538 11367 24075 18259 13348 24566 6686 24753 11426 25199
195,10020 1092 6145 7030 23648 3133 24604 18503 9811 21011
196,681 19985 24383 3497 4147 3744 10917 22009 7086 8131
197,22075 16266 5272 8318 19778 9092 17586 13388 6960 17315
198,6088 22646 23536 15459 3983 2868 2090 4324 2333 10450
199,15234 8249 14684 4257 15013 6446 20936 9090 9041 25918
200,7494 5491 23244 13415 1432 6865 19089 17723 11869 8894
201,19089 20146 1634 19480 24355 12119 4112 6329 23263 8097
202,868 4341 24586 9614 17407 5626 25575 6264 1898 10175
203,24444 13686 4289 8987 14253 4444 19161 13867 3968 19705
204,12061 9851 9591 24075 25675 8560 1863 22554 21972 17225
205,23536 18190 2333 21854 15459 18872 6088 5717 11792 3983
206,2333 3668 12061 13837 11987 17858 10786 19781 23666 921
207,6239 23628 8158 6760 25740 15006 14609 5298 20518 4766
208,6865 13415 5491 24962 11802 20083 471 11540 25698 19908
209,19874 4502 24355 18419 17668 15234 24014 19355 10418 890
210,17908 25034 7016 2798 20915 9500 24333 9636 8392 12953
211,6380 7836 13051 12236 18979 23505 10688 14100 2210 9609
212,7720 4728 19089 2448 16630 3070 6827 17723 12409 11900
213,21085 18463 8538 11876 15009 17525 8395 4987 1050 16862
214,24075 10269 5942 9438 8531 23799 17723 10220 25675 20301
215,8676 7709 15925 1479 18245 21055 21893 4308 25645 22500
216,18644 7012 6510 19504 23398 9304 5763 12700 15271 12874
217,16966 3348 562 9282 11987 3469 1387 14593 16901 25643
218,11334 21493 19010 10766 15196 9602 13797 17546 5150 12142
219,8709 13609 18793 497 23328 9662 9716 22548 15559 9769
220,24075 9438 22554 10269 12061 18293 9851 15564 12923 19401
221,19826 7238 7939 7646 11459 1124 18414 2691 20998 4209
222,14684 4502 20308 18419 5581 10418 7883 17668 19879 4257
223,9003 13562 7639 11732 7167 24900 6502 15387 18523 12273
224,2485 3788 19340 15645 15795 2679 22949 23902 5806 23922
225,25407 16772 24143 23255 1436 8990 24243 22438 18117 16431
226,769 22717 8193 2590 13019 792 15422 4756 14070 9915
227,15124 19631 20569 8823 10749 11737 10522 20033 12597 12304
228,19631 16365 2854 20191 8097 24577 17668 4203 12630 9615
229,20637 20613 4384 17248 12083 10188 891 17076 18245 25767
230,711 6097 7946 12759 19150 22217 25260 21373 13795 25834
231,24075 22554 18293 14978 9438 11441 20988 10786 23707 11658
232,1457 11792 9533 7405 3747 19180 4684 14357 25335 18872
233,195 5862 14666 10569 9859 13625 7728 21024 5152 24098
234,16577 306 5930 11197 11354 10951 12943 6329 16772 5495
235,21042 25416 16577 22731 194 23659 14328 25585 10151 16942
236,6088 22646 22359 14418 15459 13541 8811 25903 22003 9591
237,14838 8959 91 17857 24327 7284 19063 6810 6598 11896
238,5497 16897 18330 15394 7114 13845 21872 16871 6139 20820
239,10513 21802 6616 25281 13756 20911 22739 11597 18799 8753
240,588 21920 1064 20308 10467 10730 1846 11991 9701 6274
241,25308 19123 11369 3782 10002 20003 3266 21780 6121 10996
242,1397 10592 15275 20644 8545 6204 9060 7487 25675 18499
243,5907 11832 615 19970 5251 9018 24517 4411 14395 6952
244,5078 25675 24075 14684 9438 4502 16324 359 8395 18293
245,5487 1785 999 3255 16112 9284 7885 23536 17552 11716
246,2426 1583 10594 6734 7991 18392 12818 5044 17156 10981
247,22750 23004 6294 7547 7816 24230 24216 23847 4257 3529
248,281 1771 15929 656 7728 13522 8367 22520 5003 8893
249,19089 18984 7494 16630 12409 17723 6198 20146 24209 23600
250,14382 12719 5152 19653 9159 23335 11067 7728 22224 11547
251,19526 15271 8529 13128 6320 3613 20281 18501 9190 17717
252,24546 24199 10347 175 2281 13810 25766 19061 22756 22817
253,17114 1712 13552 4605 5284 18760 4115 24985 2209 341
254,25675 9438 25407 5942 12061 22554 23799 9851 10786 15564
255,4559 14006 23838 3667 12845 21757 25486 12937 3181 6127
256,14462 13290 3748 15740 9236 12377 11129 7484 5029 19393
257,2426 14684 4502 9555 23154 7727 15234 10594 7883 10418
258,11618 23600 16630 13138 20095 21595 9438 19480 25430 7494
259,16324 14386 17637 5078 8395 2459 6652 24711 15651 11022
260,25407 6734 9555 12050 10834 18392 13711 10792 1583 10908
261,16301 7030 11855 19577 3281 5776 9293 1750 2667 13954
262,19792 8492 7932 2441 468 6222 13831 14080 21495 16018
263,11645 18949 19857 14396 25711 7312 8446 13020 23801 10017
264,24355 18419 22653 5581 20308 5078 10418 17668 17637 15234
265,24075 10269 12061 4543 14696 13949 3059 24322 7589 12807
266,15394 8545 13490 5475 2679 15612 9304 16991 18333 8424
267,18486 21733 3127 16460 4002 4564 14189 692 21111 13126
268,2426 23468 15691 6327 9555 23154 7049 10834 1583 23141
269,5044 11295 19089 5646 3572 8785 24355 16188 4476 10035
270,21854 13541 2333 23536 11792 9218 9315 15459 4620 4254
271,6955 773 1459 8541 18268 991 23397 4161 7977 10186
272,25675 4512 19401 24075 19564 15877 7202 18293 9438 25260
273,2426 23154 9555 6734 7991 17156 16906 10908 23141 13711
274,17517 24770 8318 25167 658 19402 15105 14917 9092 7144
275,17860 25675 7487 4296 604 22410 11340 10586 3506 11748
276,15898 20819 18727 21705 6042 17926 22323 21924 11995 22731
277,5717 12341 18190 9284 6662 18114 13541 23536 11764 10450
278,11979 24420 15379 1628 1441 7117 13438 14339 22021 12405
279,24098 6938 2278 10604 19961 12579 23985 1103 13513 3577
280,23403 15231 24355 4502 4257 19874 18419 15013 25918 22159
281,2333 12061 13541 21854 18190 23711 23536 2300 13030 23457
282,23071 9703 16711 3810 24484 1810 23427 5223 15724 5399
283,4620 18190 5717 23536 15327 2333 15335 6088 21854 2868
284,9819 4502 15234 18419 19874 14684 21812 1714 12214 16394
285,15196 7109 15234 13865 25886 6743 15903 12789 5420 6587
286,1863 7266 13628 10184 13290 12061 18122 364 6923 773
287,25305 24200 1684 17369 5933 8537 10139 10328 21081 20986
288,9234 8742 19363 8436 7920 25855 15930 18878 11875 8220
289,3527 13433 24546 10839 158 17768 13504 4229 20013 14104
290,471 24962 21704 3418 6279 14248 11854 22327 11504 16178
291,10865 4787 13885 22847 2579 17464 12808 15415 22161 4788
292,7333 17546 23689 3971 7568 6712 12698 2873 7207 10766
293,9508 22754 9753 3439 23960 10980 14273 6867 25028 25226
294,23450 9876 23796 22040 22257 23312 16356 18119 14764 10620
295,8784 1808 9477 18311 2729 13708 15656 2755 19429 2936
296,25407 19089 15691 9555 16630 7494 23154 20095 23600 10834
297,14104 11702 16011 19563 13810 8805 18547 25526 12087 5937
298,18512 20308 14684 9829 23109 10820 8769 4825 18419 6612
299,19427 14436 25621 24661 23579 24425 8488 20945 8274 15852
300,25407 20367 14356 5044 491 15524 13052 10226 21135 2426
301,12409 19709 17723 16630 20095 2665 19480 24075 12119 8894
302,25903 1378 6926 10789 6088 13009 21890 8678 20802 24405
303,7144 18636 15903 17546 22075 9531 4118 9092 19973 10397
304,23481 23600 8704 11687 14291 12710 19910 21552 13797 8544
305,23258 9284 3255 18190 5717 23536 11716 15327 23711 17552
306,13686 11357 15993 14253 3905 1566 11305 4289 17745 3968
307,6600 14038 17525 18838 18246 23127 24415 9851 7849 18190
308,2333 13541 2868 18190 3983 21854 21464 15459 4620 19114
309,25228 520 14006 9813 17397 14043 836 7188 22459 4991
310,25071 19379 20657 16176 24877 20146 22445 25407 8894 1240
311,8709 22548 3037 497 20300 18793 5032 24958 16172 15559
312,18190 5717 15327 13837 13541 9284 921 7849 16112 13519
313,25675 22554 24075 22750 6294 22128 12061 9851 25046 6521
314,11702 22622 13810 4025 6 22313 25458 25526 24199 20013
315,6088 2333 13541 1863 5717 10450 18190 11792 9315 6588
316,11532 24862 19175 24156 10542 17647 13226 23651 14100 21021
317,10009 2333 7235 16503 19114 141 25030 2468 8640 1623
318,1121 2327 22378 24285 25564 15207 3066 20892 14395 21067
319,3631 3551 7553 20800 3506 12453 10269 6359 21266 18305
320,679 12601 6446 25738 21042 15691 25407 19852 22121 4871
321,21802 20163 11597 13494 17145 24675 25281 13756 22739 6616
322,15595 25044 19119 3981 25782 5291 21865 24857 12889 24383
323,24014 19355 12413 890 1258 14684 18419 19213 7450 2040
324,2401 22158 2639 15899 20 8990 10620 16013 16772 10309
325,359 8395 20345 19874 2835 17637 2459 11242 16324 11700
326,18241 20722 15256 6734 14937 14509 25558 19843 25718 7260
327,17925 9645 24929 3010 20438 16597 23270 23447 17290 6505
328,22079 7946 15800 10792 12714 22010 19948 18899 2492 24874
329,14684 18512 11832 19874 22653 18419 14534 9036 22652 20308
330,10269 9438 22554 12061 9851 10786 18293 5942 25260 12923
331,23749 5187 16266 24969 25271 504 15094 17720 23197 23153
332,20290 12273 14978 23799 773 12710 23779 364 2197 14291
333,5717 18190 11792 6088 4620 9284 10450 9218 24075 22646
334,21733 15663 4218 9168 11723 14189 15197 18486 22548 2200
335,9851 11792 24075 25675 6088 2333 15459 5717 9337 13541
336,19874 14684 16538 18512 10337 4502 17305 14158 24070 17668
337,14189 10707 7662 2275 18640 15983 21733 25192 10747 2198
338,18282 6713 22118 19994 14744 16150 17143 22236 11628 4841
339,24070 9733 11348 8037 11340 6691 4980 12050 7547 22655
340,19874 8395 17637 2459 16324 24711 359 2835 1801 12268
341,893 25693 15741 22807 991 6923 17322 15708 4191 9907
342,18190 19588 9284 2868 13541 21854 12061 19401 9315 18872
343,14033 5721 20658 22982 22495 652 21042 10437 7587 16743
344,11871 5084 5815 4502 21139 592 21674 1547 25702 12454
345,681 7111 13294 3422 5549 13703 20404 14640 5025 17104
346,5078 359 16324 2835 21428 8395 23992 11022 17856 10418
347,16873 8229 10994 7981 5815 17664 25741 15246 9819 19757
348,16365 19631 25201 15124 2854 14684 19874 4502 10418 16116
349,10437 23109 4222 13418 13138 14253 292 14769 13109 18042
350,8123 24898 3660 11287 25013 24138 4413 20335 13748 13972
351,16122 10761 15552 16387 1195 20952 8203 9272 16145 17172
352,15459 18190 23536 2333 9591 3983 2868 12341 21854 22646
353,8251 14291 23600 13797 19480 19709 16630 9339 7601 20095
354,17160 5593 18246 7335 10990 24603 623 22260 15727 22577
355,11340 12050 4980 25407 8316 14211 9322 5 8309 8037
356,8987 25675 15993 15903 19220 13686 4444 1097 11357 7728
357,3631 23737 17680 4737 22438 19606 11721 19166 9060 13858
358,8524 15830 5119 8544 20496 18619 477 6782 9243 14012
359,14684 5581 12214 4502 16394 19874 1714 15363 1816 24577
360,15903 17517 21222 15234 10403 9041 22121 13845 12552 17188
361,5406 16865 7898 23460 15892 4928 4833 3249 6658 10329
362,502 3497 3744 9060 5469 13887 2995 6164 1869 8529
363,16218 23444 11533 13693 8678 25695 20275 16129 17968 13089
364,22359 9050 14418 13541 21982 24764 6926 1378 6754 20130
365,3037 5032 497 9769 15559 4936 9662 7611 15910 740
366,7063 2049 2236 12602 115 20751 17787 5803 13294 17866
367,23109 11925 13485 4825 7869 914 9358 7910 7587 23122
368,9438 10269 22554 12061 5942 10786 9851 18293 11623 17130
369,19089 5522 20095 18984 8431 7494 24209 23600 17723 12409
370,15908 1185 24964 14418 22359 15207 14287 16276 7419 4839
371,8796 21413 12885 23523 21072 11083 17860 17668 21857 2507
372,4620 23536 2333 13030 21854 2868 2300 9284 10450 15335
373,7710 17877 11748 17753 21245 25585 18890 6146 6027 4056
374,13319 12191 24513 574 12087 15071 10057 9077 19614 12080
375,2426 21061 10594 2679 13226 9555 10076 2001 10162 484
376,17230 3863 9186 9116 8560 21552 20921 23230 17471 1904
377,7494 2665 20095 20146 17723 19480 16630 19709 3165 24128
378,13552 913 18886 13328 4781 2422 13573 22701 23975 6278
379,3744 21061 14141 15572 588 13887 8986 502 8337 1846
380,23154 10594 9555 10834 15691 6327 6734 8316 18392 24316
381,6239 21527 6760 23628 5562 25740 24153 21680 22858 14978
382,7553 25675 17860 16425 23888 8491 25260 15564 7127 604
383,9438 12061 22554 16890 9851 23799 5374 5942 9295 4437
384,11730 23909 19910 11687 17348 14291 13352 25873 19089 17760
385,24481 25013 10396 18399 3877 16241 13207 15207 3033 20669
386,19977 21147 1282 6584 6038 6997 5308 21083 5168 19768
387,1282 2308 17592 4553 19166 15271 13540 13443 139 9606
388,23774 25596 5952 13503 2118 7583 15169 20863 6450 18020
389,2426 23154 9555 10594 10834 7991 17156 6734 18392 16906
390,23600 19480 11658 20095 18930 7494 12409 11091 2665 14291
391,9438 23242 24423 25406 10568 7985 10629 24590 14599 17470
392,20986 8242 17369 21510 13911 1684 4768 9438 5629 11604
393,21304 14684 20308 7829 19874 9650 21512 24197 10073 9260
394,21030 14291 8538 12612 17277 20061 16471 20301 17865 8704
395,8894 20935 23537 4147 22445 13294 7736 2236 16651 3497
396,13508 16641 2995 11772 8529 11848 24170 18859 16728 7550
397,2426 12662 18644 16535 10594 11468 8990 22603 25807 20325
398,20963 21409 2798 15224 23405 12381 1702 7016 24333 4184
399,5952 11533 19875 15169 8860 6708 3737 4366 13065 13503
400,18245 9398 4384 7850 16717 8350 8680 23392 8062 12083
401,1863 8544 9591 4966 2996 18293 24410 24621 22128 8560
402,12488 1151 19150 21373 1236 24138 11527 12162 10284 5616
403,4502 13433 19976 8430 17313 25801 25804 5672 22730 17733
404,22473 14593 11356 15191 6426 9602 5859 22000 2751 4858
405,14684 4502 19874 19879 18419 10418 6612 20308 15363 6329
406,2274 18987 19429 14539 25549 15234 15562 8396 4015 2729
407,25675 10269 22554 9438 12061 3663 17465 9851 2733 25260
408,3657 9113 562 14129 18493 25491 16808 3469 3835 19163
409,17205 11755 22450 4525 16790 18864 17418 16620 14245 6320
410,1329 17248 25737 16177 14727 16717 24735 16688 17743 22662
411,16630 8097 12914 20095 19089 25814 19480 18984 13797 22445
412,8097 24577 16394 12914 25407 15234 17070 4257 7013 19874
413,7266 13628 12801 8560 4940 16552 21552 22645 18122 5468
414,10269 9438 25675 5942 12061 25491 10786 9851 23127 610
415,2109 275 2060 15537 4686 20807 21382 12138 6112 12550
416,3774 3345 5771 19764 1164 8905 2663 5113 11215 23730
417,16241 927 5078 17133 19355 16301 890 23844 2459 2113
418,4502 14684 18512 19874 11737 11672 1714 8769 6135 15363
419,9591 18122 12801 1960 8920 13628 14385 21552 22645 11549
420,11623 5447 17374 9520 19007 23975 1959 25235 14231 10839
421,1702 16726 20963 17908 23405 7053 4184 7016 21409 15224
422,14619 13283 14159 21991 17398 17514 21450 610 22014 8068
423,8544 9591 22511 4966 11452 8560 8920 24410 4940 22645
424,20308 15363 22653 18419 6612 1714 11832 25201 5581 8712
425,1863 22511 8544 21552 15327 11868 7639 544 13541 22804
426,5815 17370 8396 14539 10994 8295 14017 12454 592 22891
427,12719 8323 15238 24407 1218 5152 1900 11649 9286 23776
428,23618 625 22731 3913 2748 15331 11354 5003 16577 6734
429,304 7993 18852 14289 4738 12230 14633 13342 3744 22951
430,20686 3033 5389 21421 11775 12465 5514 21879 7886 1811
431,5083 17418 16790 13128 14061 24992 10028 4670 11096 23943
432,16775 25083 15903 9092 22075 8318 10397 658 19778 12223
433,8769 9327 14684 16786 20308 17662 17739 23690 8796 15124
434,4620 15327 5717 6829 11764 7849 11803 8920 12341 14593
435,9934 15562 25868 10201 956 6380 17948 2579 6172 25315
436,6198 17723 19089 20095 20146 23600 19709 22853 20173 25679
437,2665 20146 12158 8894 25342 19709 20095 5044 14895 15691
438,6579 12239 19812 519 20873 15575 9401 13592 9503 20327
439,2426 23154 25407 10594 5 17156 21920 9322 8316 25138
440,24000 9498 18386 6801 24779 18070 711 16028 1593 3203
