user_id,item_list
64,23741 388 12561 8212 15350 6865 24285 11605 5491 1814
65,16850 22140 18959 19525 2182 8081 11674 25013 25255 14951
66,24075 19089 19480 2533 7650 12061 10786 10269 17858 9851
67,9822 9615 18462 18574 5966 91 4203 17668 10480 6212
68,6088 18190 2333 11792 3983 14373 9315 9337 14912 23457
69,7583 25133 12509 7371 25932 24874 2317 1005 16993 13025
70,4390 14356 10653 4588 10162 8990 3382 3812 6913 22121
71,11064 17565 21085 17400 5094 24070 14684 20857 19007 1959
72,1863 24075 2996 21552 7266 4940 23536 22645 19094 8920
73,11923 16439 4502 6309 22750 13052 11213 3057 16766 5185
74,24546 14104 1608 22622 7152 25526 16481 23624 8854 8152
75,20108 8251 9339 14593 19910 19480 15447 11730 17101 8704
76,17877 25407 2426 15903 16577 10834 15691 23154 6146 15196
77,10448 4272 18980 7117 14753 20373 4046 13263 10246 10295
78,20431 2868 15327 18190 19114 5717 10530 25030 6437 25748
79,10269 24985 9438 5284 341 25675 4781 913 3150 7323
80,21652 21517 11064 1001 1449 4257 11863 12393 4093 921
81,24075 15323 9851 20532 17192 25068 18719 12061 12568 19393
82,10785 17024 21092 7471 11153 10959 6626 23427 12594 9087
83,2426 9555 23154 10594 16928 10834 1583 7727 17156 9446
84,20496 4620 7639 24410 13219 23127 9851 15327 141 20148
85,3580 23774 11533 5952 13503 2478 4366 20863 4878 8984
86,6446 8955 13964 4860 12819 11951 24343 16779 15161 7389
87,23468 7049 2888 2001 6446 1303 23651 18798 21021 14378
88,9851 8811 9438 15772 10269 16975 22554 7900 11893 1439
89,11785 21236 8070 22716 3701 25373 14826 11557 9782 9407
90,4620 2665 921 5717 18190 9851 19089 3348 12550 22804
91,25044 13020 11848 8529 4824 16248 16758 14129 10203 7229
92,12409 19480 2665 16630 20146 7494 17723 19709 23481 8894
93,10269 19152 25675 9438 13018 6835 7583 19864 2039 4147
94,13030 14373 3599 23127 24561 11792 3983 21854 3804 22483
95,14413 5447 11339 8593 21264 9526 19291 10380 229 6235
96,8529 2995 5218 19891 19468 3812 17229 15960 23331 11848
97,12554 24355 4502 19874 13850 18419 19429 10728 21428 10418
98,19874 24355 4502 17668 20308 5581 10418 4257 19879 15234
99,11623 7839 9135 19007 24546 17130 5877 1959 14684 23285
100,11112 15207 16241 19355 8542 5227 18523 8063 2169 25479
101,1994 21297 22554 4201 25675 2426 8097 7511 9297 20325
102,15842 19193 6136 11848 9031 22354 25945 10956 3673 10922
103,19781 867 19704 5717 11067 8544 3348 17065 11518 11796
104,19874 24355 14684 10581 19480 22653 19709 12409 19089 5284
105,22750 19620 23485 22554 15790 7202 942 9375 18293 13720
106,23299 275 22356 12061 9851 23711 13672 22244 8811 2845
107,1863 8560 7266 4940 8786 22645 21552 18122 20711 13628
108,14378 22121 18544 24747 14356 19089 22335 3539 18317 23189
109,10162 7363 484 13226 7049 2679 5044 4664 2888 20688
110,15196 5150 14554 17218 17546 20841 3975 21633 15642 3848
111,24546 2005 1205 6 21248 11931 24438 24545 5589 19007
112,17418 5292 14568 12046 18679 23474 16790 429 10269 10028
113,23723 16987 15563 5905 5574 8558 10328 12158 1705 453
114,25880 14100 7455 4194 3442 3292 11260 9125 17317 18953
115,13615 22554 13831 24075 19792 10688 5154 7944 21260 25779
116,14356 11820 5044 15196 6297 15903 15364 2814 7715 25575
117,17803 25863 1250 2017 25331 8773 15821 2259 3073 24972
118,23086 11527 12162 10311 25484 19150 16246 19823 25834 15183
119,13070 4502 5907 14879 22024 1033 15124 10749 10832 4499
120,10996 24481 18987 24355 1258 24014 2040 16241 1185 15207
121,25675 24075 22554 5942 25858 11153 2536 17281 18995 357
122,16203 15739 22024 14626 5950 23802 16257 9175 8675 11737
123,21061 4147 25407 15572 1869 8337 13887 7260 19769 681
124,22646 2333 5717 2868 2090 23536 13541 18190 10450 14373
125,6502 4257 25484 24330 17668 19476 828 9471 25 20964
126,19434 7702 14317 3702 2581 8587 3024 21011 22140 21433
127,18211 16570 10085 677 132 22881 10859 18226 20518 10420
128,9851 10269 10786 1863 9438 25675 7266 8811 15034 13628
129,14045 13440 861 4619 604 17011 15611 22293 13284 14276
130,24546 8805 3527 175 25526 12230 16124 9463 21248 7839
131,5713 24585 4707 10507 3037 14688 10136 22548 25138 5020
132,341 12597 11701 16187 20719 21567 7109 8712 21927 5284
133,11536 21631 11159 6770 22862 23155 14571 22864 22965 5415
134,21042 22121 16577 12830 3497 22731 13294 14328 18419 11295
135,16447 4302 25440 6579 9646 23846 24746 23333 20220 11105
136,13433 19480 18288 11550 3911 24909 9529 11226 18265 25909
137,16726 3579 13373 20963 15733 23405 21409 4184 7053 2798
138,22754 25226 5489 16901 10404 25928 12056 18790 22523 1545
139,4463 10391 22102 7012 18837 2491 9347 8472 21064 17800
140,13433 8733 6 18012 15076 12887 8556 5577 7124 8152
141,5078 21857 17637 14684 13552 1205 16124 20308 11083 17565
142,19480 9851 20146 16241 16630 25675 20095 23600 13118 2665
143,11584 177 4023 1975 19855 24891 14889 2663 20602 7668
144,19089 12409 2854 19631 16365 7494 20146 17723 16630 19709
145,9591 22845 4100 25682 18119 8587 19797 16874 16356 18448
146,24075 5942 25675 10786 15564 22554 7964 1888 9851 19308
147,3497 5930 14141 588 19070 16691 16880 20422 19769 5469
148,23154 25407 2426 10594 7333 1583 9322 8316 9319 5607
149,12734 21653 5119 12061 22212 21552 10786 22511 24503 11868
150,17723 19089 23600 19709 20146 6198 20095 24128 16630 7494
151,19480 23481 11687 6546 3169 14978 16524 10494 11284 18037
152,12214 1830 14481 9705 3261 21619 10781 8241 2061 7635
153,16263 9195 9118 15182 22684 19853 20210 13609 18412 3039
154,9859 19961 17320 24660 24098 9140 18484 1225 25463 9194
155,25196 13014 5717 12056 24694 24075 4620 2694 15720 11327
156,25407 10594 15691 23154 3230 2426 9555 10834 2492 18452
157,24687 11701 18317 11499 9475 10537 7585 11285 21260 22121
158,15196 5150 3261 18367 17517 1175 17546 9511 2388 15234
159,22151 20919 7030 3133 23844 22885 14723 16301 3987 4447
160,6047 3913 12601 4871 22731 2375 21355 11354 306 10951
161,17488 414 3827 16978 12574 333 12571 19250 9341 3338
162,22128 18293 3473 22750 12875 21342 6176 15915 1345 24751
163,11832 14684 4502 18419 6952 5907 5581 10418 20366 8395
164,17819 25407 14706 8322 20146 11535 1577 4549 17070 7013
165,11072 8524 141 2885 7639 5717 3951 3559 13219 14023
166,12273 12553 24410 1648 21763 20858 20179 6905 21738 8364
167,6878 22848 13136 10908 13711 4980 5108 11991 22651 2426
168,3030 2515 13819 1950 18138 23932 11990 24025 852 22092
169,25407 7494 15691 16906 2426 10594 23154 9733 4547 17543
170,20863 17951 4366 5952 16402 22801 13663 24750 20633 22688
171,4512 23424 25675 9680 12923 19401 7202 15564 10786 22189
172,19781 9243 10514 22830 19114 11731 17065 24908 2344 21975
173,17209 9733 13711 9322 5669 13136 18452 2426 12050 4980
174,6973 17511 14838 8860 15135 23729 6368 10311 7958 22031
175,5756 2507 20626 12305 7632 8430 16667 13374 25517 23530
176,23127 6004 21854 5717 9315 12061 18545 13030 2300 2839
177,25407 6734 10594 21920 17143 25872 19655 15691 22187 9555
178,22657 8251 11436 6599 12972 2759 23481 722 8704 1600
179,16954 8304 20894 22402 24484 20977 25128 5785 7665 7872
180,14876 2579 2597 10865 7182 24255 3556 17464 4787 5467
181,19480 13797 19089 8251 19709 23600 21552 14895 23481 9591
182,15903 17517 5272 20313 9092 12223 8427 22075 8318 4654
183,23600 19709 23481 12409 17723 7494 6198 20095 5522 11730
184,7823 15749 9683 16394 20749 16588 10073 20651 10491 15844
185,21255 653 7607 5250 15809 14018 1385 14084 25102 5673
186,16394 17877 3264 22554 7583 7553 19072 7742 19948 736
187,10747 19518 2825 7243 1254 23879 21139 13763 17586 12271
188,9017 11823 23895 24577 11748 17247 10747 1095 7460 6454
189,25407 16772 8097 5044 15691 10834 9555 23141 19750 17229
190,23154 25171 6734 25407 10594 5 8316 9555 5108 10834
191,6897 18806 23698 13690 8691 20990 13202 1026 2442 4582
192,24093 8304 15764 17820 57 4803 24601 5412 24109 6246
193,3656 484 11848 25649 24243 18305 25541 4909 9155 14356
194,11367 24753 18259 1538 1110 13348 24566 6686 24075 12060
195,10020 1092 3133 23648 18503 399 21011 24604 14723 9811
196,24383 10917 19985 681 3963 3497 18088 8131 6076 22564
197,16266 6960 5272 22075 18758 8318 8427 19778 23740 10037
198,6088 22646 15459 23536 2333 3983 18190 2868 21854 5717
199,8249 15013 15234 20936 9090 25918 14684 6446 7450 5698
200,7494 23244 13415 5491 19089 19525 1432 11802 19666 17723
201,19089 20146 1634 19480 24355 17760 12119 4112 6329 19288
202,4341 868 10175 24586 14172 25063 17407 25575 6264 23935
203,24444 4289 13686 8987 19161 4444 14253 3968 19705 1097
204,12061 9851 24075 25675 9591 1863 8560 21972 9438 17225
205,23536 18190 2333 21854 11792 15459 5717 6088 18872 9029
206,12567 13688 2333 921 14695 14618 6705 13003 6356 17858
207,6239 23628 6760 8158 25740 18927 5298 14019 275 15006
208,5491 6865 11802 471 12559 20083 19908 11540 6111 25849
209,19874 4502 24355 18419 17668 10418 4257 20553 5581 15234
210,17908 7016 25034 2798 12953 20915 9500 9636 24333 8392
211,18979 7836 13051 6380 24865 9609 12236 5154 2210 11899
212,4728 7720 2448 9637 19089 153 9130 23550 16705 3070
213,24515 19915 16862 11876 1050 18463 4987 21085 15009 8395
214,24075 5942 10269 9401 4844 773 9438 8531 23799 11516
215,15925 8676 7709 1479 4308 13894 271 21055 10377 21893
216,18644 19504 7012 6510 15271 12700 16392 9304 12874 16758
217,3348 16966 562 3469 11987 16901 9282 5717 14593 11792
218,15196 21493 19010 10766 9602 11334 5150 12142 17546 7313
219,18793 8709 497 9769 9662 15559 12048 13424 9716 22385
220,24075 9438 22554 12923 12703 11918 25260 11340 10301 25230
221,6669 21551 18223 19178 7939 7623 22862 18463 4729 3495
222,14684 4502 18419 19879 20308 15146 5581 18399 3508 240
223,9003 7639 15387 11732 7233 2894 19436 18523 11076 12543
224,19340 3788 15645 2679 2485 5806 15795 202 7045 13962
225,25407 16772 23255 24143 8990 1436 9555 14362 4878 18305
226,769 22717 2590 792 8193 13019 23506 7200 9378 4492
227,11737 15124 19631 8823 15363 20569 10749 20033 12597 12304
228,21973 2854 2426 17668 16365 1573 19631 25924 7539 17070
229,20637 20613 17248 10188 4384 891 12083 25767 18245 16222
230,711 6097 7946 12759 21373 19823 25834 19150 22217 9370
231,24075 22554 11441 18293 9438 10786 9851 17787 7277 5522
232,11792 18872 13030 25335 4684 1457 19180 3164 10786 3747
233,6938 24098 13625 9859 5862 14666 10569 21024 3577 195
234,16577 306 11197 5930 12601 12943 10951 3913 11354 5495
235,21042 23496 6047 16577 14328 22731 24921 25416 16655 21712
236,6088 15459 22646 13541 12061 22359 22003 2333 14418 2868
237,91 14838 17857 8959 19063 24327 6598 7284 15384 214
238,16897 18330 5497 23417 6759 20820 22615 20750 21872 6139
239,10513 21802 6616 22739 11597 13756 9618 18799 23206 25281
240,21920 588 8097 1064 10730 10467 7271 11991 12597 10556
241,25308 3782 11369 10002 21780 19123 6121 10996 17200 11925
242,1397 10592 20644 15275 8545 6204 18499 7464 9155 18644
243,11832 5907 6952 9018 19970 14395 10249 5251 15124 615
244,5078 25675 24075 14684 9438 4502 25463 8395 16324 18293
245,5487 1785 999 23536 9284 16112 7885 18190 3255 3835
246,2426 7991 10594 1583 7727 6734 6327 25138 17156 24316
247,22750 24216 24230 23004 3130 23847 18293 6294 16394 15915
248,656 281 1771 15929 8367 22520 5003 7728 8893 22209
249,19089 7494 12409 16630 18984 17723 20146 6198 24209 23600
250,14382 9159 12719 19653 5152 23335 11547 9857 626 1225
251,13128 19526 22554 20762 3613 17828 17793 24726 6320 10303
252,24546 24199 21611 10347 2281 175 10380 22756 19061 13810
253,1712 4605 17114 5522 13552 4115 9135 3225 5284 13259
254,23223 9438 9661 18682 11038 3200 15564 25635 22037 25675
255,4559 15364 23838 4038 21058 11876 11603 6071 17470 8175
256,3748 16126 19393 12377 9236 11636 14462 3810 11129 19397
257,14684 2426 4502 9555 23154 7727 10418 10594 7883 12818
258,23600 16630 12409 19709 19480 7494 20146 23481 9438 2665
259,16324 17637 14386 2459 6652 8395 21416 11022 19532 15651
260,25407 6734 12050 9555 10834 10908 10792 8037 13711 18392
261,16301 7030 19577 11855 3281 9293 5324 5776 25304 14723
262,8492 2441 7506 19792 7932 468 6222 14136 9095 24431
263,11645 19857 18949 25711 14396 13020 23801 10017 25807 8446
264,24355 18419 20308 5581 22653 10418 17668 4257 7883 11737
265,4543 12061 10269 13949 3059 24322 129 10133 10401 25205
266,8545 15394 5475 13490 9304 18333 20480 2679 15612 5221
267,18486 21733 3127 16460 4564 4002 21111 14189 13126 13652
268,2426 23468 15691 9555 6327 7049 23141 23154 12818 6446
269,5044 3572 16188 19089 1851 8785 23305 4476 5646 20673
270,21854 23536 2333 11792 13541 23299 9218 14504 4254 13851
271,6955 773 1921 1459 6802 8541 7977 991 23397 23568
272,25675 4512 19401 24075 19564 7202 15877 18293 10301 21228
273,2426 9555 23154 7991 6734 17156 16906 10908 7727 23141
274,17517 24770 8318 25167 19402 15105 19828 17972 24589 3799
275,7487 17860 4296 12453 604 3506 11748 22410 11340 25675
276,22323 2306 17926 15898 20819 6833 21924 8399 25553 8605
277,5717 12341 9284 18190 6662 11764 10450 24756 2432 16370
278,11979 24420 15379 7117 14339 1441 23741 1628 4081 10784
279,6938 24098 2278 1103 3577 10604 12579 23985 19961 13513
280,23403 15231 4502 24355 19874 4257 18419 10228 15013 2154
281,13030 2300 21854 18190 2333 12341 23711 9315 23923 5191
282,9703 1810 16711 16183 3810 19379 23071 9542 24484 10785
283,4620 18190 5717 15327 23536 23457 15335 2333 13030 2432
284,4502 19874 14684 4257 16394 25407 12214 18419 9819 21812
285,13865 5420 9851 20524 12789 19415 12151 6743 9178 7109
286,1863 7266 12061 13628 10184 13290 20921 12971 25887 22359
287,25305 24200 1684 13911 21081 17369 5733 7259 5933 24304
288,9234 7920 8742 16174 16312 854 15930 11243 18180 22733
289,3527 24546 10839 13433 20013 12616 5877 158 23840 21248
290,471 21704 6279 3418 24962 14248 22327 17802 18980 1538
291,10865 4787 13885 22847 2579 12808 15415 22434 17464 21317
292,7333 23689 17546 3971 7207 24958 5703 15658 12698 22370
293,9508 22754 12061 18246 23127 6662 25226 9753 25028 19087
294,23450 9876 23796 14764 24566 21667 17036 13351 23527 15050
295,8784 1808 9477 2729 18311 13708 2755 25162 23783 15656
296,25407 19089 15691 16630 7494 9555 23600 12409 20095 19709
297,11702 25526 12230 19563 8805 5937 14104 13810 12087 16011
298,18512 20308 14684 8769 9829 23109 8395 10820 6612 21085
299,14436 19427 25621 8919 23579 16856 13119 8333 8855 24640
300,14356 25407 5044 20367 22031 25171 2643 9992 19715 17226
301,12409 19709 17723 16630 20095 2665 19480 12119 8894 23481
302,25903 10789 1378 6088 6926 21890 13009 22646 24405 20802
303,7144 18636 22075 4118 9092 9531 10397 4654 15903 17546
304,23600 23481 14291 22511 13797 12710 11687 8544 8704 21552
305,23258 9284 18190 23536 5717 15327 23711 3255 13541 11716
306,13686 11357 15993 3905 11305 1566 17745 3968 14253 24444
307,52 24546 17240 4326 18246 3639 23127 6600 24945 8085
308,2333 13541 2868 3983 18190 21854 21464 15459 21637 16805
309,25228 520 14006 9813 9179 836 7188 14043 176 4991
310,25071 20146 20657 19379 22445 18984 1240 24877 8894 16176
311,3037 8709 22548 20300 18793 497 15559 5032 459 4936
312,5717 18190 15327 13837 9284 921 7849 11764 5593 13541
313,22554 25675 22750 6294 25046 22128 5461 1398 19620 924
314,11702 22313 22622 6 4602 13810 20013 4025 25458 23285
315,6088 2333 13541 10450 9315 11792 18190 6588 21854 9337
316,11532 24862 14100 11393 7917 9297 10542 13962 12804 13226
317,2333 10009 19114 20496 21854 7235 5717 4209 8640 11792
318,2327 1121 22378 8951 18565 5702 5821 24285 14719 2579
319,3631 11375 6359 18305 12453 17020 20800 3506 3749 21266
320,679 18433 1076 15288 14328 5502 11584 6446 18258 12601
321,21802 20163 11597 13756 17145 15330 6616 13494 24675 22739
322,15595 25044 3981 25782 19119 10340 5291 12889 5183 24857
323,14684 18419 1258 24014 24355 20308 7450 4257 19355 890
324,2401 2639 22158 15899 20 10620 16013 8990 16617 10766
325,359 8395 20345 19874 17637 2130 2835 11700 15697 20347
326,25718 2791 18241 20722 19843 10503 9021 5108 14937 25828
327,17925 9645 24929 8328 3010 6638 16597 17290 23270 20438
328,22010 7946 19948 10792 22079 15800 12714 24874 2492 23895
329,14684 18512 19874 11832 22653 14534 24355 18419 20308 22652
330,22554 10269 9438 25260 12923 17465 9851 18293 12061 13711
331,23749 23197 5187 19415 2286 17720 16266 24969 14057 23269
332,2952 20290 18531 8181 3377 23779 14816 15781 14978 24038
333,18190 11792 6088 9218 9284 10450 16805 5717 4620 19180
334,21733 15197 11723 9168 15663 4218 14189 6365 3994 18486
335,9851 11792 25675 15459 24075 6088 9029 9337 21854 2333
336,19874 14684 4502 18512 24355 17668 14158 10337 10418 24070
337,5629 2126 14189 11844 5244 20986 20755 3471 10747 25599
338,22118 19824 13306 484 4213 14338 3013 19236 10939 15795
339,9733 24070 12050 11348 11340 8037 4980 22655 5952 7547
340,8395 19874 2459 17637 24711 16324 2130 359 22882 1801
341,6923 7775 15741 15053 2338 15592 22807 23087 18406 1891
342,18190 19588 18872 9284 2868 19401 11764 11190 23258 2432
343,22982 15144 862 5721 12849 24202 20658 652 15624 16888
344,11871 4502 5084 5815 21139 21674 19874 18494 18419 25702
345,681 5549 3422 13294 7111 20404 20377 5025 16379 9066
346,5078 359 11022 23992 16324 13708 21428 2835 10418 8395
347,16873 10994 8229 7981 5815 15246 6500 25741 19757 17664
348,14684 19874 4502 10418 19631 16116 16365 25201 15363 1714
349,4222 13418 10437 13109 23109 4150 14253 292 13403 14207
350,8123 24898 4413 3660 24138 13748 20335 12162 15939 7758
351,16387 8428 10761 15161 24063 1195 16122 12390 9272 7164
352,15459 23457 12341 2333 18190 23536 3983 22646 21854 9591
353,8251 14291 23600 9339 16630 19480 14895 19709 7494 13352
354,24603 17160 623 10990 7335 15727 5593 2868 16808 9113
355,11340 12050 4980 14211 8316 25407 9322 8309 8037 22651
356,8987 25675 15993 1097 16849 11305 15903 19220 6961 7964
357,3631 23737 17680 11721 19606 8716 13858 19166 4737 10604
358,5119 8524 15830 20496 7639 12734 8544 14462 18619 16684
359,14684 5581 12214 4502 4257 15363 1816 19874 7883 1714
360,21222 11513 17517 15903 12552 10403 15234 17188 4588 25918
361,16865 7898 5406 4928 23460 15892 4833 10329 3249 6658
362,5469 3497 502 3744 13887 25407 11848 2995 8529 22564
363,24153 16218 18909 22858 25695 1422 14244 1731 20275 8342
364,22359 9050 13541 14418 21982 24764 6754 1378 22787 3940
365,3037 497 5032 15559 9769 4936 9662 7611 24132 15910
366,17866 115 2049 1594 11776 267 17787 1846 2236 301
367,23109 13485 914 11925 25574 7910 9358 7587 4825 332
368,9438 10269 22554 12061 5942 10786 9851 18293 17130 11623
369,19089 18984 5522 8431 7494 24209 20095 17723 12409 8894
370,15908 4260 1185 22359 20308 24964 19312 7169 4839 14642
371,8796 23523 4 12885 16332 23852 15578 17339 21072 21413
372,4620 13030 23536 2333 2300 21854 9284 10450 2868 15335
373,7710 6027 7873 17877 15410 9169 24268 21892 23033 21245
374,13319 12191 5381 19563 574 24513 8626 17915 15276 20360
375,2426 2679 21061 24862 10076 8529 10594 7363 13226 18060
376,17230 23230 8560 9116 3863 10775 9186 3659 13722 17471
377,2665 20095 7494 16630 17723 11618 19709 20146 19480 24128
378,13552 913 18886 4781 13328 2422 13573 22701 4113 441
379,3744 21061 14141 13887 8986 588 8337 1869 15572 502
380,23154 9555 10594 15691 10834 6734 18392 1583 8316 6878
381,21527 6239 22858 5562 25740 10182 6760 23628 24104 13311
382,7553 25675 16425 17860 25260 7127 24322 11340 16574 23888
383,9438 24431 7506 6396 5374 3849 12061 16206 9295 20253
384,11730 23909 11091 11687 19910 13352 17348 25873 14291 16630
385,24481 3877 18399 16241 15207 17478 18598 5389 3033 10396
386,19977 21147 18839 19791 15984 9901 15115 22767 4463 3749
387,2308 1282 17592 13540 15271 139 7973 25137 1997 4553
388,23774 2118 25596 5952 13503 20863 24070 18020 7583 6450
389,2426 23154 9555 10594 7991 10834 17156 6734 16906 18392
390,19480 23600 12409 11658 7494 20095 11091 5522 18930 2665
391,7968 16978 157 23242 17470 18447 1210 18095 10568 15794
392,20986 8538 17369 5629 21510 13911 1684 23184 11604 4768
393,20308 14684 21304 19874 10073 24197 9650 24075 21512 7829
394,21030 8538 14291 20061 3256 2811 8704 17277 233 12612
395,8894 4147 2236 13294 20935 22445 23537 16751 1846 7908
396,13508 11772 16728 2995 13169 16641 18859 11848 8529 24170
397,12662 2426 18644 12719 16392 22603 16535 25807 18777 3632
398,20963 21409 2798 15224 23405 1702 12381 4184 7016 9294
399,5952 11533 19875 8860 6708 15169 3737 13065 4366 13503
400,18245 9398 7850 16717 8350 1329 4384 23392 8062 14374
401,1863 8544 9591 4966 2996 20711 18293 11384 24410 24621
402,12488 21373 8097 19150 1236 24138 12162 4257 9769 1151
403,19976 13433 4502 8430 25801 17313 22467 5542 6927 7669
404,22473 15191 11356 14593 9602 3627 4858 8806 18264 6426
405,14684 4502 19879 6612 12847 19874 15146 18419 6329 5581
406,14539 2729 4015 8396 25549 2304 18987 2274 4502 5844
407,25675 10269 9438 3663 22905 9901 12061 22554 25530 4234
408,3657 562 25491 3469 15447 14129 3835 16901 19163 9533
409,17418 16790 22450 11839 18864 17205 21641 14646 25968 409
410,1329 23280 17743 16688 25737 14727 17248 16717 5038 24735
411,16630 20095 19480 19089 8097 18984 20146 22445 13928 22121
412,16394 8097 17070 25407 736 24577 15234 12914 20508 22010
413,21552 22645 13628 8560 16552 14385 8920 4940 6088 18122
414,10269 12061 23127 25491 11792 610 9851 9438 25675 10786
415,2109 275 4686 12138 2060 20807 21382 6112 15537 14875
416,3774 3345 5771 1164 5113 2663 11215 24439 14463 11326
417,927 16241 890 19355 16301 17133 5078 23844 2113 9779
418,14684 4502 18512 19874 11672 11737 1714 15363 6135 8769
419,9591 18122 21552 12801 1960 13628 8920 19822 14385 22645
420,17374 9520 23975 1959 19007 23285 1745 20857 5447 24546
421,1702 16726 21409 20963 23405 4184 15224 7053 17908 15733
422,13283 14619 21450 6876 20726 14159 21991 17398 2225 22014
423,8544 9591 4966 11452 22511 8920 8560 24410 22645 4940
424,22653 20308 15363 25201 2423 800 15124 20569 18419 10749
425,1863 22511 11868 21552 15327 544 8544 7639 22804 21464
426,5815 17370 14017 8396 22891 12454 5540 18714 14539 592
427,12719 1900 9286 15238 1218 15932 572 2265 23776 2976
428,22731 3913 23618 6734 625 15331 902 2748 1 11354
429,304 14289 4738 7993 18852 13342 17855 13232 25235 14633
430,20686 21421 3033 21879 8493 5389 7886 12465 5514 11775
431,17418 5083 23079 4670 13128 10734 11096 17509 16790 23999
432,16775 9092 25083 10397 8318 22075 15903 658 19778 14917
433,8769 14684 20308 9327 8796 17739 15124 6691 19874 4257
434,4620 15327 5717 7849 14593 6829 11764 8920 18190 11716
435,956 9934 15562 10201 25868 2579 6172 17948 25315 11361
436,17723 19089 20095 6198 20146 23600 19709 24128 16630 20173
437,20146 8894 2665 5044 15691 8097 12158 14895 19480 25407
438,6579 12239 519 19812 20873 11985 13592 9401 9503 12263
439,23154 2426 10594 25407 17156 21920 9322 5 1056 18392
440,16028 9498 24000 24779 711 23394 23061 6801 21897 23253
