user_id,item_list
35,9620 12844 823 983 9352 14826 8914 23430 13078 15325
36,25407 2426 1583 6734 15691 16928 22848 23141 9701 16906
37,19480 1008 10528 3647 3620 1639 10009 22404 24075 21932
38,1863 8560 13628 21062 12061 19822 4940 2996 180 1960
39,2220 23816 2178 24122 7181 21872 1812 7321 8550 8991
40,24075 5044 22554 8097 15691 20095 25407 9438 10834 16630
41,14266 17225 17322 1682 19189 1041 17305 6599 19560 22100
42,20553 18512 13663 24070 6612 19874 12182 15169 16630 16904
43,12696 23854 966 15536 8256 552 7615 12770 2900 8818
44,17470 25185 23324 17374 8077 11576 20520 7418 5093 8475
45,19525 11658 19487 17723 7494 19089 16948 24128 8431 25873
46,23536 11792 13541 23711 18190 15459 6088 4620 19114 9029
47,19326 4032 18852 21912 4738 7993 6369 16124 19281 11194
48,4781 13552 16893 13178 24985 5284 10626 14867 21071 303
49,12585 25253 4302 18549 5787 8904 24746 23846 9646 20220
50,2426 9555 10594 1583 10834 7991 12818 6734 23141 17156
51,24075 25675 561 22554 10845 5942 7964 6628 16195 25693
52,13194 22056 20199 11449 25009 23510 2507 14767 7223 2919
53,17874 11115 17697 11134 10488 21008 22126 1273 17339 16790
54,3803 25675 7202 19401 19564 20439 18293 22554 15564 12923
55,15562 2122 11361 678 16218 22816 4064 13842 16241 25182
56,11741 10384 11987 5413 4638 20933 3348 2910 20401 13764
57,6049 25656 2436 11378 24791 75 2390 23424 12922 17091
58,5930 16577 11197 306 1259 625 12943 6047 11705 22324
59,8531 8841 23950 11223 9005 2846 6544 10803 19668 13673
60,3527 13810 21611 25526 19281 6096 25458 175 11774 4229
61,14378 8826 9090 6446 8914 6709 10653 9782 3646 1282
62,11527 12759 10311 16394 3775 19150 4481 19948 7350 8097
63,8654 557 21051 13231 13424 13502 2760 5905 3456 25327
64,23741 388 5491 20458 6865 15350 11979 4272 14954 6111
65,11674 16850 22140 24628 2182 18959 4682 8081 24147 7552
66,24075 7650 19480 2533 19089 10786 2720 17858 2097 3165
67,9615 9822 18574 5966 17451 22057 4203 19796 18263 18462
68,6088 18190 2333 5717 3983 4620 23711 14373 11792 23457
69,25932 2317 12509 7583 14407 16993 25133 12897 14660 16291
70,4390 14356 10653 12254 3812 10162 4588 9992 22121 8990
71,17565 11064 5094 21085 17668 21349 17400 1621 5075 18101
72,1863 2996 21552 22645 24075 13541 8920 23536 19094 4940
73,16439 22750 4502 18419 5185 22128 15915 11923 16766 6309
74,21611 14104 1608 7152 16481 25526 3834 24546 17921 8152
75,20108 9339 8251 19910 8704 7639 21552 22511 11072 11730
76,17877 25407 2426 15903 16577 15196 10834 6146 15691 17070
77,10448 7117 1720 6865 18980 5491 10295 1628 15377 13446
78,20431 2868 15327 18190 25030 3337 6088 5717 19114 9029
79,10269 9438 25675 5284 5942 22554 9851 12061 24985 10786
80,21652 21517 11064 1001 1449 11863 12393 21783 4257 21232
81,24075 12061 9851 10786 22554 18719 23799 17192 5942 20532
82,10785 21092 12594 9087 12110 23427 19502 17024 6626 20023
83,2426 9555 23154 16928 10594 10834 1583 23141 9446 7727
84,20496 24410 4620 20148 9851 10191 13219 7639 141 23127
85,23774 3580 11533 5952 2478 25596 6708 8860 8984 4366
86,6446 8955 11951 16779 15161 20500 23039 24635 7564 25661
87,23468 2001 6446 2888 23651 7049 3812 16577 18798 14356
88,9851 10269 9438 8811 22554 23711 18293 7202 25071 19401
89,11785 22716 21236 8070 3701 14835 25373 14193 8037 9352
90,4620 5717 921 3337 9851 18190 1447 14978 19480 8920
91,25044 4824 22592 16758 18949 13020 24383 25419 8529 14973
92,12409 19480 2665 16630 20146 19709 7494 17723 23481 14291
93,10269 9438 25675 19152 13018 12061 6835 3513 19864 7583
94,13030 3599 14373 22483 24561 3983 18545 6876 21854 23127
95,14413 8593 5447 11339 21264 9526 19291 2216 6235 1150
96,8529 5218 2995 10294 18305 19891 17541 6698 18644 17717
97,12554 24355 19874 4502 18419 19429 20308 21428 20553 18512
98,19874 24355 4502 17668 20308 15234 4257 5581 17838 10418
99,11623 9135 21611 7839 17130 5877 19007 19281 25458 14684
100,512 3877 8063 24481 22573 18262 5227 11112 15207 8542
101,1994 4201 21297 20325 16772 22554 7511 25675 25347 7564
102,6136 19193 10956 19596 15842 9031 22354 25945 11848 10922
103,19781 867 19704 3348 9243 11518 8544 17065 6547 17858
104,19874 10581 22653 24355 14684 19480 11550 5756 19089 5284
105,22750 7202 22554 23485 15790 942 19620 18804 15564 13720
106,8811 23299 12061 23711 22356 9851 10786 275 15034 3668
107,1863 4940 8560 8786 7266 22645 18122 2040 1947 12801
108,22121 18544 14378 22335 24747 14356 25101 3539 23189 18285
109,10162 484 7363 13226 7049 2679 2888 20688 970 15402
110,14554 15196 5150 17546 9511 17218 20841 15642 22209 19973
111,24546 2005 24438 1205 5421 5589 6 20914 21248 18403
112,17418 5292 8671 14568 16341 12046 10269 16790 2526 429
113,23723 16987 15563 10328 13424 24655 6365 5574 9241 557
114,25880 14100 7455 3292 4194 3442 9125 17856 16224 18953
115,24075 22554 13831 13615 5154 19792 7944 10688 25779 21260
116,11820 5044 14356 6297 15196 15903 25635 1382 21530 9041
117,17803 2017 25863 1250 2259 3073 25331 8773 15926 1392
118,23086 11527 12162 10311 19823 25484 19150 25834 16246 1151
119,4502 13070 1714 20308 678 6450 4113 11832 15124 18419
120,10996 2040 24481 1258 18987 16241 24014 24355 1185 19879
121,25675 22554 24075 5942 12851 25858 1110 24127 18995 25199
122,16203 22024 15739 23802 5950 14626 8808 22969 11737 16257
123,21061 4147 15572 8337 13887 1869 681 3630 19769 7260
124,2333 13541 22646 23536 2868 2090 5717 18190 23711 10450
125,6502 4257 17668 24330 828 7753 25 19476 25484 20964
126,19434 7702 14317 17931 2895 3024 16954 20894 17761 3702
127,16570 18211 10085 10859 18226 8541 132 677 1496 15732
128,9851 10269 25675 9438 10786 8811 1863 15034 13118 23711
129,14045 861 18708 25693 604 22410 13140 5669 4619 7728
130,24546 21611 25526 9463 4805 12087 3527 8805 175 5076
131,5713 24585 4707 10136 3037 14688 1167 21245 25706 10507
132,16187 11701 12597 21927 11285 341 8863 8712 6291 11737
133,11536 21631 6770 22864 11159 23155 22862 22965 12435 14571
134,21042 22121 3497 11295 14328 22731 6446 16577 19035 13294
135,16447 4302 6579 25440 20220 24746 23421 9614 8730 9646
136,3911 18288 13433 11550 9529 19480 24909 24546 8660 13319
137,21409 16726 3579 13373 4184 2798 23405 15733 9294 7016
138,22754 16901 14343 21095 10980 24301 14936 3439 18100 4748
139,4463 22102 10391 21064 8472 7012 9347 18837 2491 17800
140,21611 7124 12887 15076 8733 5577 3176 13433 9940 18012
141,5078 21857 17637 14684 20308 24355 14386 13552 2304 11700
142,19480 9851 10269 20146 13118 25675 23600 16630 24355 5717
143,11584 1975 20602 177 24645 1478 7668 19855 11814 8611
144,19089 12409 7494 20146 17723 19631 2854 19709 16630 16365
145,4100 9591 22845 18119 25682 9345 18122 6774 25665 16874
146,24075 5942 25675 22554 10786 12061 13118 15564 1888 8538
147,3497 5930 14141 19070 588 21061 19769 5469 16691 25133
148,23154 25407 2426 10594 7333 5607 1583 9322 17546 8316
149,21552 10786 23666 21653 12061 5717 11384 12734 12056 5119
150,17723 23600 19089 20146 24128 19709 6198 20095 16630 7494
151,19480 6546 525 23481 3169 16524 11284 18037 10494 11687
152,12214 21619 14481 3261 1830 9705 2061 9539 21404 13902
153,15182 9118 9195 22684 16263 18412 11208 24629 13609 20210
154,9859 9194 17320 9140 1225 24098 19961 24660 18839 18484
155,25196 13014 4620 12056 24075 13837 2694 9007 13363 5717
156,25407 15691 10594 23154 9555 18452 3230 2492 10834 2426
157,24687 11701 11499 9475 11285 17304 18317 7109 21629 21260
158,5150 15196 9511 17546 17517 3261 18367 7144 15234 17218
159,22151 7030 20919 23844 3133 22885 3987 16301 14723 16871
160,12601 4871 22731 6047 3913 21355 2375 11354 19934 679
161,17488 3827 16978 333 414 19250 10833 11867 14784 20946
162,22128 18293 3473 22750 20363 14202 21552 12875 15915 21342
163,11832 5907 4502 6952 14684 18419 7620 5581 10418 21277
164,17819 8322 14706 1577 4878 25407 11535 9301 17070 8089
165,5717 7639 21552 12061 4620 24410 11072 8524 11792 13219
166,7639 12273 4209 24410 18175 8517 19014 11159 19922 20179
167,6878 13711 10908 22848 11991 2426 22651 10834 4980 13136
168,3030 22092 2515 18138 24121 2220 25418 24077 12434 2560
169,25407 15691 2426 7494 23154 1583 10834 7991 10594 19089
170,17951 4366 20863 22801 5952 13663 16402 22688 19160 24750
171,4512 23424 25675 7202 12923 19401 9851 10789 22554 15564
172,19781 9243 10514 11731 24908 19114 11792 12983 17065 8544
173,17209 13136 9733 2426 12050 9322 13711 4980 5669 18452
174,6973 13294 14838 16651 22010 13928 17511 6073 10345 6368
175,2507 5756 7632 13374 20626 12099 23530 18021 8430 25957
176,23127 12061 2300 5717 21854 9315 2333 18545 6004 15327
177,25407 6734 10594 21920 9555 1583 10834 15691 22848 17143
178,22657 8251 2759 15490 6599 7639 23909 11328 13555 11436
179,8304 20894 16954 16197 24484 22402 24093 25128 7665 18131
180,14876 5467 17464 2597 2579 13885 4787 10865 3556 24255
181,19480 19089 8251 13797 10269 21552 19709 23600 23481 9591
182,15903 17517 5150 19973 22075 9511 17546 18367 16775 12223
183,23600 19709 12409 23481 7494 17723 20095 20146 5522 3165
184,7823 15749 20749 9683 16588 20651 16394 12591 10073 25
185,653 21255 5673 5250 7607 7574 16064 15809 23201 4198
186,16394 7583 23895 17877 7553 11713 7013 3264 12759 19948
187,10747 2825 1254 19518 4790 23879 13763 18515 22676 7243
188,9017 10747 11748 11823 24577 6454 23895 17877 8649 17451
189,16772 25407 8097 5044 15691 17229 23141 9555 7095 12466
190,25171 6734 23154 5108 5 8316 8574 10594 15 24994
191,6897 18806 8691 13690 23698 14821 20990 2442 4582 20775
192,15764 24093 8304 17820 5412 4803 24109 57 3997 18122
193,3656 484 17013 24243 14185 18404 7115 23468 11848 18305
194,24753 1538 11367 18259 1110 13348 25199 24566 6686 9022
195,10020 1092 3133 14723 7030 23648 399 720 8790 21011
196,681 19985 24383 3497 10917 4147 3744 22009 8131 7086
197,16266 22075 7268 8318 5272 6960 10037 4306 8427 12223
198,22646 6088 23536 2868 15459 3983 18190 2333 2090 4324
199,15013 8249 9041 9090 25918 15234 6446 4257 3572 11121
200,7494 23244 5491 6865 1432 11869 17723 19525 8894 11802
201,19089 20146 24355 1634 19480 17723 23600 19288 6329 4112
202,4341 24586 868 10175 17407 6264 25063 14172 5626 1898
203,24444 8987 19161 13686 4289 14253 4444 19705 3968 1097
204,12061 9851 24075 25675 9591 8560 22554 21972 11384 9438
205,23536 18190 2333 21854 15459 18872 5717 6088 18528 3983
206,17858 12061 23666 3668 13837 921 19781 6915 867 11987
207,6239 23628 8158 15006 25740 14609 5298 12499 20518 14019
208,5491 6865 13415 11540 24962 471 11802 4195 19908 6111
209,19874 4502 24355 18419 17668 10418 11737 20553 15234 5581
210,17908 2798 14190 7016 20915 8392 9636 25034 9500 12093
211,7836 12236 5154 2210 13051 6380 18979 25779 23505 10688
212,4728 7720 2448 153 19089 3070 21437 9637 6827 16630
213,18463 21085 16862 11876 8538 15009 4987 1050 8395 5674
214,24075 10269 5942 9438 23799 773 8531 17723 9401 10220
215,15925 8676 7709 1479 271 18245 21055 21893 21947 4308
216,18644 17697 19504 7012 16758 25151 6510 18305 16392 9304
217,16966 3348 562 24005 1387 11987 3469 16901 16112 16878
218,15196 21493 17546 5150 19010 9602 10766 9511 12142 11334
219,8709 18793 497 9769 9662 15559 9716 13609 12048 22548
220,24075 9438 22554 10269 12061 18293 15564 10786 9851 24894
221,19826 11459 6669 7939 7238 7646 16534 20231 18862 1124
222,14684 4502 20308 18419 10418 5581 7883 17668 4257 19879
223,9003 7167 7639 13562 11732 17149 24900 8704 12273 10455
224,3788 15645 15795 19340 2485 2679 202 23902 8154 22949
225,16772 25407 23255 24143 1436 8990 24243 14362 16431 4909
226,769 8193 2590 22717 20424 792 9378 23506 9915 7200
227,15124 19631 11737 12304 25162 10522 21927 20569 9260 20033
228,2854 19631 16365 8097 12630 4203 11033 17668 21973 24577
229,20637 16222 22662 17248 12083 20613 17076 16717 891 10188
230,711 6097 12759 7946 25834 19150 19823 13795 22217 3753
231,24075 22554 18293 9438 11441 20988 14978 10786 11658 21552
232,1457 9533 11792 7405 6876 20166 14357 3747 25335 18872
233,9859 14666 24098 10569 5862 6938 20898 12680 5152 3577
234,16577 11197 5930 306 12943 12601 11354 625 16772 3913
235,21042 22731 16577 14328 21712 16942 10951 5930 24921 4351
236,6088 22646 13541 15459 22359 12061 14418 9591 22003 2333
237,14838 91 17857 8959 24327 11896 19063 6810 7284 17884
238,16897 5497 10590 15394 13845 7114 4215 18330 16991 5475
239,10513 25281 6616 8753 21802 22739 15127 11597 9618 13756
240,1064 588 20308 10467 21920 10730 2634 534 1846 7271
241,25308 3782 19123 10002 11369 21780 3266 20003 17200 6121
242,1397 10592 15275 20644 8545 6204 23756 7487 9155 17680
243,5907 11832 615 19970 6952 24517 5251 14395 1393 12843
244,5078 25675 24075 14684 4502 9438 16324 18293 8395 359
245,5487 999 1785 3255 9284 7885 16112 17552 23536 11716
246,2426 1583 10594 7991 6734 18392 12818 5044 17156 10981
247,22750 24216 23004 24230 6294 23847 6358 7816 7547 4257
248,656 281 1771 15929 8367 22520 7728 22209 13522 9159
249,19089 7494 20146 17723 18984 12409 16630 23600 8894 24209
250,14382 19653 5152 12719 9159 9857 1225 7728 551 23335
251,13128 15271 19526 8529 3613 6320 561 18501 20762 17717
252,21611 24199 24546 22756 8118 11055 19061 10347 25526 8401
253,4113 1712 4605 17114 4115 13552 5284 3225 24985 23563
254,9438 25675 25407 5942 12061 22554 9851 10786 23799 13118
255,4559 23838 4038 14006 11876 12845 3667 25486 21058 3181
256,14462 13290 5029 13072 16239 23540 5505 3748 15740 25173
257,2426 14684 4502 9555 23154 10594 12818 7883 10418 10834
258,23600 16630 12409 11618 19480 20095 7494 23481 25430 20146
259,14386 16324 17637 6652 24711 15651 5078 11022 8395 19532
260,25407 6734 9555 10834 12050 18392 1583 10792 6878 13711
261,16301 7030 19577 11855 3281 5324 9293 14723 5776 3133
262,7506 2441 8492 7932 19792 6222 468 21647 25733 21495
263,19857 11645 18949 25711 14396 23801 13020 21297 8446 5195
264,24355 18419 22653 5581 10418 20308 17668 5078 7883 11737
265,10269 12061 4543 24075 14696 23366 3059 4895 12807 24322
266,15394 8545 13490 5475 15612 16991 2679 9304 8424 17087
267,21733 18486 14189 14282 3127 21111 21586 13652 4002 6365
268,23468 2426 15691 9555 23154 7049 23141 1583 10834 6327
269,5044 3572 16188 8785 11295 24355 5646 4476 16521 19089
270,21854 23536 2333 13541 11792 9218 15459 4254 9315 18190
271,6955 773 6802 20972 2444 5231 991 8541 1921 18268
272,25675 4512 7202 19401 19564 9438 18293 15877 24075 25260
273,2426 9555 23154 7991 6734 23141 17156 16906 18392 13711
274,24770 17517 8318 25167 19402 658 9092 7144 10397 5272
275,17860 7487 25675 4296 604 22410 3506 12453 10586 1397
276,22323 2306 3694 20819 15898 21924 25553 17926 6833 9950
277,5717 12341 18190 9284 18114 13541 23536 2432 6662 24756
278,11979 24420 7117 15379 1628 14339 13438 1441 203 15959
279,24098 6938 19961 9859 10604 2278 17199 1103 20898 7728
280,23403 15231 4502 24355 19874 4257 18419 15234 22159 15013
281,2333 12061 13541 23711 18190 23536 21854 10786 19114 2300
282,23071 16711 9703 3810 1810 24484 5223 15583 15724 9542
283,18190 4620 5717 23536 15327 2333 6088 2868 15335 21854
284,21812 4502 15898 19874 15234 18419 14684 9819 12214 1714
285,13865 25886 12789 15196 6587 5420 7109 12554 17643 15234
286,1863 13628 13290 10184 12061 16439 24970 18122 7266 6923
287,25305 24200 1684 17369 10139 5188 13911 8537 550 21081
288,7920 9234 8742 8436 15930 854 16461 18878 25855 16312
289,3527 13433 20013 5877 17768 158 24546 5915 13504 4229
290,471 24962 6279 21704 3418 15610 16814 22327 14248 1538
291,10865 2579 4787 15415 17464 13885 22847 12808 22434 17121
292,7333 17546 23689 3971 7568 3799 15658 22608 5703 24958
293,9508 22754 14273 3439 6867 9753 23127 23960 989 25028
294,23450 23312 10620 9876 4113 23796 18119 22040 24566 13351
295,1808 8784 9477 2729 18311 13708 2755 15656 23783 2936
296,25407 19089 15691 9555 16630 11295 10594 7494 23154 23600
297,21611 25526 14104 11702 19563 13810 8805 5937 18547 12087
298,18512 20308 14684 8769 6612 4502 18419 23109 22653 10820
299,19427 10833 13119 14436 25621 24661 8333 24640 24425 18480
300,14356 20367 25407 5044 10226 15524 9992 2426 491 21135
301,12409 17723 19709 20095 16630 2665 19480 8894 22121 23481
302,25903 10789 6926 1378 13009 21890 6088 20802 24405 18768
303,7144 18636 22075 17546 5150 15903 9531 4118 19973 10397
304,23481 14291 8704 19910 23600 8544 21552 22511 11687 12710
305,23258 9284 18190 3255 23536 5717 15327 23711 17552 11716
306,13686 11357 15993 11305 3905 1566 1097 14253 3968 24444
307,17240 18246 52 6600 23127 22729 9851 24415 4113 18838
308,2333 13541 2868 18190 3983 21854 15459 21464 4620 9029
309,25228 9179 520 14006 9813 836 14043 4991 176 22459
310,25071 22445 20146 19382 19379 1240 20657 8894 25407 24877
311,22548 3037 8709 20300 497 18793 5032 15559 459 16172
312,18190 5717 15327 9284 13541 13837 18114 3835 7849 921
313,22554 25675 22750 6632 6294 22128 24075 25046 12061 9851
314,21611 20013 11702 13810 25458 6 4025 25526 22622 22817
315,6088 2333 13541 5717 18190 11792 10450 12061 9315 2090
316,11532 24862 10542 14100 24156 19175 23651 13962 11393 13226
317,10009 2333 20496 7235 19114 5717 25030 21854 4209 23711
318,2327 1121 14395 22378 25564 15207 24285 3615 2093 3066
319,3631 6359 3551 20800 10161 18404 3506 2421 7553 21266
320,12601 679 25738 19852 21042 6446 4351 15691 5930 22121
321,21802 13494 11597 20163 25281 17145 24675 17899 15330 15905
322,3981 25044 25782 24857 15595 19119 25165 18816 5183 23124
323,24014 1258 14684 18419 2040 19213 7450 2159 12413 19355
324,2401 2639 22158 15899 20 10620 8990 16772 16013 19468
325,359 8395 20345 2835 17637 2459 11242 16324 9942 19874
326,25718 14509 9021 18241 20722 2791 6816 16414 19843 7260
327,17925 24929 9645 8328 3010 6638 23270 20438 8092 6505
328,22079 7946 19948 22010 10792 15800 24874 2492 25637 1162
329,14684 18512 19874 11832 22653 20308 24355 22652 14534 10418
330,10269 9438 22554 12061 10786 9851 5942 18293 25260 15564
331,23749 23197 2286 5187 251 17720 15636 25702 25170 16266
332,20290 12710 773 12273 14291 364 17760 23779 13797 21030
333,5717 18190 11792 6088 9284 10450 4620 9218 9851 19114
334,21733 15197 14189 11723 21586 18486 6365 4218 14282 15663
335,9851 11792 25675 24075 2333 15459 5717 6088 21854 13541
336,19874 14684 18512 14158 17668 17305 10337 4502 10418 24355
337,14189 5629 16989 10707 7662 5244 2275 18640 21081 19536
338,22118 18282 19824 3846 15188 14744 19994 4841 11086 6713
339,9733 24070 11340 4980 11348 12050 8037 6691 5952 17111
340,8395 17637 2459 19874 16324 24711 359 2835 2570 11242
341,15741 22807 6923 15708 9907 991 893 25693 22619 16220
342,19588 18190 2868 9284 16510 10900 19312 19401 13541 12061
343,22982 14033 23795 1565 20658 15973 25000 18002 23958 10002
344,11871 5084 5815 4502 21674 18494 25702 21139 19874 592
345,5549 681 7111 3422 13294 20404 5025 9066 13703 20377
346,5078 359 16324 8395 21428 11022 2835 17856 23992 6082
347,16873 8229 10994 7981 5815 17664 25741 19757 15246 9819
348,16365 19631 15124 2854 25201 14684 19874 10418 16116 4502
349,23109 13418 4222 14253 13109 10437 14769 13403 13138 292
350,8123 24898 3660 4413 11287 7758 13748 3168 24138 13972
351,15552 16387 1195 20952 17172 24063 10761 16122 9272 11935
352,15459 23536 2333 18190 2868 9591 22646 3983 21854 12341
353,14291 8251 23600 19480 9339 7601 19709 16630 14895 13797
354,24603 22260 7335 5593 10990 18246 623 22577 15727 23923
355,11340 4980 12050 8309 25407 14211 5 9322 8316 11991
356,8987 15993 1097 25675 11305 19220 4444 13686 7728 16467
357,3631 23737 17680 4737 13858 8716 22438 19166 19606 9060
358,8524 8544 14012 15830 477 20496 12734 773 7639 5119
359,14684 5581 12214 4502 19874 1816 15363 4257 1714 7883
360,21222 17517 15903 12552 11513 9041 13845 4588 4390 24533
361,7898 5406 16865 23460 4928 15892 4833 10329 3249 12472
362,3497 502 3744 5469 13887 2995 9060 6164 8529 1869
363,16218 13693 23444 1422 25695 24153 20275 19648 11533 18909
364,22359 9050 14418 13541 24764 1378 21982 6754 6926 21890
365,3037 497 5032 15559 9769 4936 9662 15910 740 13609
366,2049 7063 20751 2236 115 17866 12602 5803 1594 301
367,23109 11925 13485 914 4825 9358 7910 25574 7869 7587
368,9438 10269 22554 12061 5942 10786 9851 18293 15564 11623
369,8431 7494 5522 19089 20095 18984 24209 12409 23600 17723
370,1185 15908 4260 24964 4839 25570 14287 7169 22359 14642
371,8796 23523 12885 4 23852 22009 21413 16332 17339 5605
372,4620 23536 2333 2868 21854 13030 10450 22646 9284 23711
373,7710 17877 11748 25130 25433 23216 17753 18890 6146 25585
374,13319 21611 12087 574 5381 12191 24513 21617 14569 15276
375,2426 9555 10594 21061 2679 13226 10162 3744 24862 10076
376,17230 9116 9186 3863 23230 20921 8560 17471 20711 10775
377,7494 20146 16630 17723 19480 20095 19709 2665 3165 24128
378,13552 4113 913 4781 18886 2422 13328 22701 13573 17921
379,3744 21061 14141 15572 4973 13887 8986 588 502 8337
380,23154 9555 10594 15691 10834 6734 1583 18392 8316 6327
381,21527 6239 6760 5562 22858 23628 25740 21680 24104 14978
382,7553 25675 17860 16425 25260 8491 7127 23888 22126 6848
383,9438 12061 22554 5942 9851 23799 19401 5374 18293 16890
384,11730 19910 23909 14291 11687 13352 19089 25873 17760 9664
385,10396 24481 25013 3877 20669 18399 13207 13696 16241 23349
386,19977 21147 1282 18839 1136 24463 6584 12485 6997 6038
387,1282 2308 17592 15271 7973 13540 21099 9606 18500 22746
388,23774 25596 13503 5952 2118 18020 7583 15169 20863 7878
389,2426 23154 9555 10594 10834 7991 17156 6734 18392 16906
390,19480 23600 12409 7494 11658 14291 20095 23481 19709 2665
391,10568 6051 7985 23242 19693 15794 1210 2879 19332 18448
392,17369 20986 5629 23184 13911 11604 1684 5188 4768 8242
393,21304 20308 14684 19874 7829 24197 10073 9650 21512 1531
394,21030 20061 8538 14291 8704 20301 17277 7650 12612 3256
395,20935 23537 4147 8894 7736 13294 2236 22445 16651 16751
396,13508 11772 5295 16641 8896 18859 16728 12137 8799 18060
397,2426 12662 18644 22603 12719 8799 20265 20480 7273 10594
398,21409 2798 4184 1702 20963 23405 14190 15224 12381 17908
399,5952 11533 15169 6708 8860 4366 13065 19875 3737 1056
400,16717 18245 19997 9398 8350 7850 4384 1329 8680 23392
401,1863 8544 9591 2996 4966 24410 18293 24621 11384 20711
402,12488 21373 1151 19150 1236 12162 10284 5616 24138 11527
403,19976 4502 13433 8430 25804 25801 17313 22730 5672 14478
404,22473 11174 1440 9602 15191 11356 6426 18264 5859 19131
405,14684 4502 19874 19879 10418 6612 20308 15146 15363 6329
406,14539 8396 2274 25549 18987 15562 4015 15234 2729 15289
407,10269 25675 9438 22554 12061 9851 3663 25260 15564 18293
408,19163 3657 9113 2134 10578 17573 9533 562 22260 3242
409,16790 17205 17418 14568 7920 159 22450 11755 4525 14245
410,1329 25737 22662 16177 17248 16688 16717 14727 9403 492
411,16630 19480 20095 8097 18984 19089 25814 22445 12914 23481
412,16394 8097 17070 24577 12914 25407 4257 15234 7013 19874
413,22645 13628 8560 21552 18122 4940 14385 8920 6088 7266
414,10269 9438 12061 25675 5942 9851 10786 25491 23127 11792
415,12138 11653 2109 6112 833 20807 23791 14875 4686 15537
416,3345 3774 5771 11215 1164 24439 7421 2663 14463 11326
417,927 16241 16301 17133 890 23844 5078 2113 24897 19355
418,14684 4502 18512 19874 11737 11672 1714 15363 8769 6135
419,9591 18122 13628 22645 8920 21552 19822 14385 18080 1960
420,5447 24839 11623 9520 1959 17374 1745 13232 23975 25235
421,1702 16726 21409 17908 4184 23405 7016 14190 15224 20963
422,13283 14619 21991 22014 8645 2225 25188 21450 14159 17514
423,8544 9591 4966 11452 22511 22645 8920 8560 24410 4940
424,20308 15363 22653 6612 18419 1714 17668 5581 15124 19189
425,1863 22511 8544 21552 15327 11868 7639 22804 544 13541
426,5815 17370 8396 14539 14017 10994 8295 12454 25549 22891
427,12719 9286 2265 15238 23776 8323 1218 24386 1900 12340
428,23618 625 22731 3913 11354 2748 15331 20362 16577 1
429,304 14289 7993 18852 13342 13232 4738 14633 17855 6369
430,21879 7886 11775 20686 8493 5724 5389 13002 5514 10538
431,17418 5083 14061 16790 24992 13128 7920 6884 23943 11096
432,16775 8318 10397 22075 9092 15903 25083 658 12223 6909
433,8769 9327 20308 14684 8796 17662 17739 16786 15124 6691
434,4620 15327 6829 5717 8920 11764 14593 12341 7849 11803
435,9934 10201 956 25868 2579 15562 25315 6172 1920 17948
436,17723 19089 20095 20146 22853 23600 25679 24128 19709 20173
437,20146 2665 12158 5044 8894 15691 14895 19709 19480 13928
438,6579 12239 15366 8314 19812 519 4985 20873 11985 20327
439,2426 10594 23154 25407 17156 9322 21920 5 10792 1056
440,24779 10833 21259 24000 3203 18386 9498 16028 6801 18070
