
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 611, 'shrink': 694, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.23272997759906994, 'tversky_beta': 0.7401004688000684} - results: ROC_AUC: 0.1664580, PRECISION: 0.0351472, PRECISION_RECALL_MIN_DEN: 0.1248519, RECALL: 0.1207940, MAP: 0.0574278, MRR: 0.1220712, NDCG: 0.0866900, F1: 0.0544505, HIT_RATE: 0.3514720, ARHR: 0.1400614, NOVELTY: 0.0049063, AVERAGE_POPULARITY: 0.0862976, DIVERSITY_MEAN_INTER_LIST: 0.9882433, DIVERSITY_HERFINDAHL: 0.9988069, COVERAGE_ITEM: 0.4469220, COVERAGE_ITEM_CORRECT: 0.0447507, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1872908, DIVERSITY_GINI: 0.1566298, SHANNON_ENTROPY: 11.8021784, 
SearchBayesianSkopt-CV: New best config found. Config 9: {'topK': 56, 'shrink': 751, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0305317762392774, 'tversky_beta': 1.0210831152708653} - results: ROC_AUC: 0.1695717, PRECISION: 0.0368008, PRECISION_RECALL_MIN_DEN: 0.1287410, RECALL: 0.1244072, MAP: 0.0594956, MRR: 0.1256620, NDCG: 0.0895378, F1: 0.0567952, HIT_RATE: 0.3680076, ARHR: 0.1459434, NOVELTY: 0.0049349, AVERAGE_POPULARITY: 0.0784098, DIVERSITY_MEAN_INTER_LIST: 0.9909615, DIVERSITY_HERFINDAHL: 0.9990786, COVERAGE_ITEM: 0.5299557, COVERAGE_ITEM_CORRECT: 0.0497786, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909903, DIVERSITY_GINI: 0.2108953, SHANNON_ENTROPY: 12.2448111, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 631, 'shrink': 865, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.498584056275304, 'tversky_beta': 0.08859439785872116} - results: ROC_AUC: 0.1671747, PRECISION: 0.0352772, PRECISION_RECALL_MIN_DEN: 0.1250661, RECALL: 0.1209838, MAP: 0.0573578, MRR: 0.1223934, NDCG: 0.0867324, F1: 0.0546258, HIT_RATE: 0.3527724, ARHR: 0.1404799, NOVELTY: 0.0049236, AVERAGE_POPULARITY: 0.0799647, DIVERSITY_MEAN_INTER_LIST: 0.9897286, DIVERSITY_HERFINDAHL: 0.9989554, COVERAGE_ITEM: 0.4535438, COVERAGE_ITEM_CORRECT: 0.0456824, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1878948, DIVERSITY_GINI: 0.1620150, SHANNON_ENTROPY: 11.9004678, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 372, 'shrink': 546, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.44120507635563133, 'tversky_beta': 1.0828298145667559} - results: ROC_AUC: 0.1679909, PRECISION: 0.0361709, PRECISION_RECALL_MIN_DEN: 0.1275114, RECALL: 0.1233064, MAP: 0.0581515, MRR: 0.1240439, NDCG: 0.0881560, F1: 0.0559328, HIT_RATE: 0.3617086, ARHR: 0.1426364, NOVELTY: 0.0049241, AVERAGE_POPULARITY: 0.0822779, DIVERSITY_MEAN_INTER_LIST: 0.9895879, DIVERSITY_HERFINDAHL: 0.9989413, COVERAGE_ITEM: 0.4643773, COVERAGE_ITEM_CORRECT: 0.0470298, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1914181, DIVERSITY_GINI: 0.1694267, SHANNON_ENTROPY: 11.9483196, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 5, 'shrink': 240, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4339797746184272, 'tversky_beta': 1.0517740700604234} - results: ROC_AUC: 0.1502962, PRECISION: 0.0305146, PRECISION_RECALL_MIN_DEN: 0.1081032, RECALL: 0.1046906, MAP: 0.0510712, MRR: 0.1090736, NDCG: 0.0766384, F1: 0.0472544, HIT_RATE: 0.3051461, ARHR: 0.1235720, NOVELTY: 0.0050372, AVERAGE_POPULARITY: 0.0611620, DIVERSITY_MEAN_INTER_LIST: 0.9861256, DIVERSITY_HERFINDAHL: 0.9985951, COVERAGE_ITEM: 0.5741829, COVERAGE_ITEM_CORRECT: 0.0444504, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1671323, DIVERSITY_GINI: 0.2264675, SHANNON_ENTROPY: 12.1690343, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 929, 'shrink': 678, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3081316770607547, 'tversky_beta': 0.01871926682210923} - results: ROC_AUC: 0.1655277, PRECISION: 0.0349595, PRECISION_RECALL_MIN_DEN: 0.1241696, RECALL: 0.1201659, MAP: 0.0566558, MRR: 0.1213379, NDCG: 0.0859235, F1: 0.0541608, HIT_RATE: 0.3495947, ARHR: 0.1391181, NOVELTY: 0.0049256, AVERAGE_POPULARITY: 0.0792967, DIVERSITY_MEAN_INTER_LIST: 0.9897010, DIVERSITY_HERFINDAHL: 0.9989526, COVERAGE_ITEM: 0.4445428, COVERAGE_ITEM_CORRECT: 0.0451973, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1866113, DIVERSITY_GINI: 0.1569164, SHANNON_ENTROPY: 11.8624632, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 370, 'shrink': 123, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7881154436765265, 'tversky_beta': 1.6395739057817331} - results: ROC_AUC: 0.1651121, PRECISION: 0.0356098, PRECISION_RECALL_MIN_DEN: 0.1263352, RECALL: 0.1223111, MAP: 0.0566934, MRR: 0.1193353, NDCG: 0.0863933, F1: 0.0551560, HIT_RATE: 0.3560979, ARHR: 0.1379418, NOVELTY: 0.0050645, AVERAGE_POPULARITY: 0.0532133, DIVERSITY_MEAN_INTER_LIST: 0.9954598, DIVERSITY_HERFINDAHL: 0.9995284, COVERAGE_ITEM: 0.5164966, COVERAGE_ITEM_CORRECT: 0.0523811, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1880961, DIVERSITY_GINI: 0.2182502, SHANNON_ENTROPY: 12.5703069, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 494, 'shrink': 390, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9820633703943442, 'tversky_beta': 1.441611991086882} - results: ROC_AUC: 0.1676170, PRECISION: 0.0357966, PRECISION_RECALL_MIN_DEN: 0.1267750, RECALL: 0.1227014, MAP: 0.0575190, MRR: 0.1220061, NDCG: 0.0873235, F1: 0.0554226, HIT_RATE: 0.3579662, ARHR: 0.1406330, NOVELTY: 0.0049844, AVERAGE_POPULARITY: 0.0674332, DIVERSITY_MEAN_INTER_LIST: 0.9928155, DIVERSITY_HERFINDAHL: 0.9992640, COVERAGE_ITEM: 0.4761732, COVERAGE_ITEM_CORRECT: 0.0489471, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1901095, DIVERSITY_GINI: 0.1831363, SHANNON_ENTROPY: 12.1983760, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 820, 'shrink': 597, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8060968727081632, 'tversky_beta': 1.0447038837475833} - results: ROC_AUC: 0.1665255, PRECISION: 0.0351682, PRECISION_RECALL_MIN_DEN: 0.1250208, RECALL: 0.1209835, MAP: 0.0572146, MRR: 0.1222575, NDCG: 0.0866545, F1: 0.0544945, HIT_RATE: 0.3516820, ARHR: 0.1400083, NOVELTY: 0.0049248, AVERAGE_POPULARITY: 0.0805695, DIVERSITY_MEAN_INTER_LIST: 0.9895512, DIVERSITY_HERFINDAHL: 0.9989376, COVERAGE_ITEM: 0.4451819, COVERAGE_ITEM_CORRECT: 0.0452974, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1878193, DIVERSITY_GINI: 0.1569194, SHANNON_ENTROPY: 11.8571695, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 357, 'shrink': 484, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7264426612550352, 'tversky_beta': 1.2705837244678189} - results: ROC_AUC: 0.1685890, PRECISION: 0.0362030, PRECISION_RECALL_MIN_DEN: 0.1277972, RECALL: 0.1236066, MAP: 0.0580830, MRR: 0.1238047, NDCG: 0.0881509, F1: 0.0560017, HIT_RATE: 0.3620302, ARHR: 0.1427133, NOVELTY: 0.0049643, AVERAGE_POPULARITY: 0.0718135, DIVERSITY_MEAN_INTER_LIST: 0.9920144, DIVERSITY_HERFINDAHL: 0.9991839, COVERAGE_ITEM: 0.4778287, COVERAGE_ITEM_CORRECT: 0.0487854, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1915440, DIVERSITY_GINI: 0.1823529, SHANNON_ENTROPY: 12.1484945, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 338, 'shrink': 417, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.36974399452036805, 'tversky_beta': 1.542265519211042} - results: ROC_AUC: 0.1692164, PRECISION: 0.0363191, PRECISION_RECALL_MIN_DEN: 0.1284340, RECALL: 0.1242222, MAP: 0.0586253, MRR: 0.1250673, NDCG: 0.0888139, F1: 0.0562045, HIT_RATE: 0.3631914, ARHR: 0.1439029, NOVELTY: 0.0049327, AVERAGE_POPULARITY: 0.0806144, DIVERSITY_MEAN_INTER_LIST: 0.9901257, DIVERSITY_HERFINDAHL: 0.9989951, COVERAGE_ITEM: 0.4671877, COVERAGE_ITEM_CORRECT: 0.0475765, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1922235, DIVERSITY_GINI: 0.1723237, SHANNON_ENTROPY: 11.9945627, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 281, 'shrink': 153, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9217297738461827, 'tversky_beta': 0.7795409391429631} - results: ROC_AUC: 0.1644291, PRECISION: 0.0356275, PRECISION_RECALL_MIN_DEN: 0.1258993, RECALL: 0.1218246, MAP: 0.0564424, MRR: 0.1198484, NDCG: 0.0861026, F1: 0.0551284, HIT_RATE: 0.3562748, ARHR: 0.1384805, NOVELTY: 0.0050508, AVERAGE_POPULARITY: 0.0551442, DIVERSITY_MEAN_INTER_LIST: 0.9951029, DIVERSITY_HERFINDAHL: 0.9994927, COVERAGE_ITEM: 0.5195380, COVERAGE_ITEM_CORRECT: 0.0521501, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1882220, DIVERSITY_GINI: 0.2179532, SHANNON_ENTROPY: 12.5408488, 

SearchBayesianSkopt-CV: New best config found. Config 20: {'topK': 99, 'shrink': 377, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6628425497974059, 'tversky_beta': 0.3245103806316501} - results: ROC_AUC: 0.1703784, PRECISION: 0.0366981, PRECISION_RECALL_MIN_DEN: 0.1287051, RECALL: 0.1244203, MAP: 0.0596892, MRR: 0.1261581, NDCG: 0.0896882, F1: 0.0566767, HIT_RATE: 0.3669806, ARHR: 0.1464636, NOVELTY: 0.0049356, AVERAGE_POPULARITY: 0.0781951, DIVERSITY_MEAN_INTER_LIST: 0.9908742, DIVERSITY_HERFINDAHL: 0.9990699, COVERAGE_ITEM: 0.5133705, COVERAGE_ITEM_CORRECT: 0.0493705, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1916195, DIVERSITY_GINI: 0.2012691, SHANNON_ENTROPY: 12.1937106, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 446, 'shrink': 318, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6405479150979948, 'tversky_beta': 1.6248505470569443} - results: ROC_AUC: 0.1687063, PRECISION: 0.0360965, PRECISION_RECALL_MIN_DEN: 0.1275489, RECALL: 0.1233899, MAP: 0.0583215, MRR: 0.1240890, NDCG: 0.0882941, F1: 0.0558523, HIT_RATE: 0.3609647, ARHR: 0.1427681, NOVELTY: 0.0049532, AVERAGE_POPULARITY: 0.0752588, DIVERSITY_MEAN_INTER_LIST: 0.9912712, DIVERSITY_HERFINDAHL: 0.9991096, COVERAGE_ITEM: 0.4659095, COVERAGE_ITEM_CORRECT: 0.0478999, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1910658, DIVERSITY_GINI: 0.1732883, SHANNON_ENTROPY: 12.0549425, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 196, 'shrink': 94, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1854513278930716, 'tversky_beta': 1.8708290724627867} - results: ROC_AUC: 0.1678782, PRECISION: 0.0368352, PRECISION_RECALL_MIN_DEN: 0.1297325, RECALL: 0.1254856, MAP: 0.0583782, MRR: 0.1234072, NDCG: 0.0888586, F1: 0.0569489, HIT_RATE: 0.3683517, ARHR: 0.1431770, NOVELTY: 0.0050575, AVERAGE_POPULARITY: 0.0557743, DIVERSITY_MEAN_INTER_LIST: 0.9953712, DIVERSITY_HERFINDAHL: 0.9995195, COVERAGE_ITEM: 0.5308412, COVERAGE_ITEM_CORRECT: 0.0539211, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1927771, DIVERSITY_GINI: 0.2284203, SHANNON_ENTROPY: 12.6173307, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 795, 'shrink': 403, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.09000492539362549, 'tversky_beta': 0.15671435580714113} - results: ROC_AUC: 0.1652138, PRECISION: 0.0349176, PRECISION_RECALL_MIN_DEN: 0.1237000, RECALL: 0.1196836, MAP: 0.0566316, MRR: 0.1208581, NDCG: 0.0857531, F1: 0.0540618, HIT_RATE: 0.3491759, ARHR: 0.1385113, NOVELTY: 0.0049002, AVERAGE_POPULARITY: 0.0878503, DIVERSITY_MEAN_INTER_LIST: 0.9876475, DIVERSITY_HERFINDAHL: 0.9987473, COVERAGE_ITEM: 0.4410318, COVERAGE_ITEM_CORRECT: 0.0440346, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1866868, DIVERSITY_GINI: 0.1517934, SHANNON_ENTROPY: 11.7405640, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 114, 'shrink': 489, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9132179081735201, 'tversky_beta': 0.9486723678778826} - results: ROC_AUC: 0.1708130, PRECISION: 0.0368746, PRECISION_RECALL_MIN_DEN: 0.1292332, RECALL: 0.1249383, MAP: 0.0595052, MRR: 0.1258637, NDCG: 0.0897325, F1: 0.0569415, HIT_RATE: 0.3687457, ARHR: 0.1462675, NOVELTY: 0.0049420, AVERAGE_POPULARITY: 0.0771883, DIVERSITY_MEAN_INTER_LIST: 0.9911695, DIVERSITY_HERFINDAHL: 0.9990994, COVERAGE_ITEM: 0.5082579, COVERAGE_ITEM_CORRECT: 0.0495399, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1918460, DIVERSITY_GINI: 0.1989135, SHANNON_ENTROPY: 12.1977758, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 636, 'shrink': 580, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.12129854209670235, 'tversky_beta': 1.6312646675066547} - results: ROC_AUC: 0.1669019, PRECISION: 0.0351292, PRECISION_RECALL_MIN_DEN: 0.1245612, RECALL: 0.1205148, MAP: 0.0571642, MRR: 0.1220040, NDCG: 0.0864873, F1: 0.0544007, HIT_RATE: 0.3512919, ARHR: 0.1399240, NOVELTY: 0.0049131, AVERAGE_POPULARITY: 0.0854935, DIVERSITY_MEAN_INTER_LIST: 0.9885232, DIVERSITY_HERFINDAHL: 0.9988349, COVERAGE_ITEM: 0.4411165, COVERAGE_ITEM_CORRECT: 0.0447584, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1876935, DIVERSITY_GINI: 0.1541020, SHANNON_ENTROPY: 11.7983287, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 689, 'shrink': 767, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.34977351574546206, 'tversky_beta': 0.043377089306955614} - results: ROC_AUC: 0.1660119, PRECISION: 0.0349101, PRECISION_RECALL_MIN_DEN: 0.1238764, RECALL: 0.1198919, MAP: 0.0569622, MRR: 0.1213450, NDCG: 0.0860898, F1: 0.0540746, HIT_RATE: 0.3491006, ARHR: 0.1390869, NOVELTY: 0.0049031, AVERAGE_POPULARITY: 0.0865895, DIVERSITY_MEAN_INTER_LIST: 0.9880130, DIVERSITY_HERFINDAHL: 0.9987838, COVERAGE_ITEM: 0.4476920, COVERAGE_ITEM_CORRECT: 0.0442502, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1867623, DIVERSITY_GINI: 0.1561783, SHANNON_ENTROPY: 11.7859620, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 63, 'shrink': 339, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5117771930444568, 'tversky_beta': 1.855854657102491} - results: ROC_AUC: 0.1707375, PRECISION: 0.0370376, PRECISION_RECALL_MIN_DEN: 0.1296283, RECALL: 0.1253203, MAP: 0.0595344, MRR: 0.1255599, NDCG: 0.0898475, F1: 0.0571735, HIT_RATE: 0.3703762, ARHR: 0.1459363, NOVELTY: 0.0049837, AVERAGE_POPULARITY: 0.0683908, DIVERSITY_MEAN_INTER_LIST: 0.9932743, DIVERSITY_HERFINDAHL: 0.9993099, COVERAGE_ITEM: 0.5383484, COVERAGE_ITEM_CORRECT: 0.0519808, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1927268, DIVERSITY_GINI: 0.2233390, SHANNON_ENTROPY: 12.4413448, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 740, 'shrink': 128, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3068231288008434, 'tversky_beta': 0.5105856945023154} - results: ROC_AUC: 0.1621828, PRECISION: 0.0349886, PRECISION_RECALL_MIN_DEN: 0.1247660, RECALL: 0.1208035, MAP: 0.0557142, MRR: 0.1177174, NDCG: 0.0850557, F1: 0.0542594, HIT_RATE: 0.3498860, ARHR: 0.1356037, NOVELTY: 0.0050382, AVERAGE_POPULARITY: 0.0569075, DIVERSITY_MEAN_INTER_LIST: 0.9945806, DIVERSITY_HERFINDAHL: 0.9994405, COVERAGE_ITEM: 0.4887546, COVERAGE_ITEM_CORRECT: 0.0501251, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1862338, DIVERSITY_GINI: 0.1959261, SHANNON_ENTROPY: 12.3828450, 
