
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 695, 'shrink': 513, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1675231, PRECISION: 0.0353658, PRECISION_RECALL_MIN_DEN: 0.1251930, RECALL: 0.1210785, MAP: 0.0574563, MRR: 0.1228342, NDCG: 0.0869360, F1: 0.0547416, HIT_RATE: 0.3536582, ARHR: 0.1409384, NOVELTY: 0.0049391, AVERAGE_POPULARITY: 0.0773031, DIVERSITY_MEAN_INTER_LIST: 0.9904689, DIVERSITY_HERFINDAHL: 0.9990294, COVERAGE_ITEM: 0.4531742, COVERAGE_ITEM_CORRECT: 0.0462676, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1885240, DIVERSITY_GINI: 0.1632513, SHANNON_ENTROPY: 11.9441186, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'topK': 572, 'shrink': 418, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1683849, PRECISION: 0.0356941, PRECISION_RECALL_MIN_DEN: 0.1263245, RECALL: 0.1222094, MAP: 0.0578530, MRR: 0.1234749, NDCG: 0.0875575, F1: 0.0552504, HIT_RATE: 0.3569414, ARHR: 0.1418346, NOVELTY: 0.0049470, AVERAGE_POPULARITY: 0.0752460, DIVERSITY_MEAN_INTER_LIST: 0.9910783, DIVERSITY_HERFINDAHL: 0.9990903, COVERAGE_ITEM: 0.4602964, COVERAGE_ITEM_CORRECT: 0.0470375, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1898075, DIVERSITY_GINI: 0.1689755, SHANNON_ENTROPY: 12.0143222, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 209, 'shrink': 908, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1697001, PRECISION: 0.0367046, PRECISION_RECALL_MIN_DEN: 0.1292300, RECALL: 0.1249165, MAP: 0.0589326, MRR: 0.1255547, NDCG: 0.0892509, F1: 0.0567365, HIT_RATE: 0.3670463, ARHR: 0.1449239, NOVELTY: 0.0049261, AVERAGE_POPULARITY: 0.0811802, DIVERSITY_MEAN_INTER_LIST: 0.9900093, DIVERSITY_HERFINDAHL: 0.9989834, COVERAGE_ITEM: 0.4858903, COVERAGE_ITEM_CORRECT: 0.0482387, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1933308, DIVERSITY_GINI: 0.1830927, SHANNON_ENTROPY: 12.0508860, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 766, 'shrink': 797, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1666903, PRECISION: 0.0351433, PRECISION_RECALL_MIN_DEN: 0.1247683, RECALL: 0.1207365, MAP: 0.0571460, MRR: 0.1222835, NDCG: 0.0865590, F1: 0.0544399, HIT_RATE: 0.3514331, ARHR: 0.1401466, NOVELTY: 0.0049218, AVERAGE_POPULARITY: 0.0812073, DIVERSITY_MEAN_INTER_LIST: 0.9894378, DIVERSITY_HERFINDAHL: 0.9989263, COVERAGE_ITEM: 0.4469990, COVERAGE_ITEM_CORRECT: 0.0450895, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1875425, DIVERSITY_GINI: 0.1577655, SHANNON_ENTROPY: 11.8574863, 

SearchBayesianSkopt-CV: New best config found. Config 12: {'topK': 83, 'shrink': 133, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1711324, PRECISION: 0.0370518, PRECISION_RECALL_MIN_DEN: 0.1303707, RECALL: 0.1260105, MAP: 0.0598474, MRR: 0.1259258, NDCG: 0.0901835, F1: 0.0572627, HIT_RATE: 0.3705179, ARHR: 0.1463466, NOVELTY: 0.0050157, AVERAGE_POPULARITY: 0.0622291, DIVERSITY_MEAN_INTER_LIST: 0.9944240, DIVERSITY_HERFINDAHL: 0.9994248, COVERAGE_ITEM: 0.5449163, COVERAGE_ITEM_CORRECT: 0.0531973, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1934567, DIVERSITY_GINI: 0.2327683, SHANNON_ENTROPY: 12.5652213, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 31, 'shrink': 881, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1679343, PRECISION: 0.0359733, PRECISION_RECALL_MIN_DEN: 0.1260038, RECALL: 0.1217287, MAP: 0.0585452, MRR: 0.1237581, NDCG: 0.0879966, F1: 0.0555333, HIT_RATE: 0.3597328, ARHR: 0.1432620, NOVELTY: 0.0049375, AVERAGE_POPULARITY: 0.0776047, DIVERSITY_MEAN_INTER_LIST: 0.9911358, DIVERSITY_HERFINDAHL: 0.9990961, COVERAGE_ITEM: 0.5487661, COVERAGE_ITEM_CORRECT: 0.0489394, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1877438, DIVERSITY_GINI: 0.2208173, SHANNON_ENTROPY: 12.2943802, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 78, 'shrink': 176, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1714951, PRECISION: 0.0370377, PRECISION_RECALL_MIN_DEN: 0.1299293, RECALL: 0.1255944, MAP: 0.0598230, MRR: 0.1265653, NDCG: 0.0901796, F1: 0.0572033, HIT_RATE: 0.3703775, ARHR: 0.1470274, NOVELTY: 0.0049971, AVERAGE_POPULARITY: 0.0655251, DIVERSITY_MEAN_INTER_LIST: 0.9938118, DIVERSITY_HERFINDAHL: 0.9993636, COVERAGE_ITEM: 0.5399115, COVERAGE_ITEM_CORRECT: 0.0524812, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1929785, DIVERSITY_GINI: 0.2266426, SHANNON_ENTROPY: 12.4932815, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 890, 'shrink': 556, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1668395, PRECISION: 0.0351330, PRECISION_RECALL_MIN_DEN: 0.1245907, RECALL: 0.1205656, MAP: 0.0571143, MRR: 0.1222679, NDCG: 0.0864934, F1: 0.0544095, HIT_RATE: 0.3513296, ARHR: 0.1401641, NOVELTY: 0.0049344, AVERAGE_POPULARITY: 0.0782461, DIVERSITY_MEAN_INTER_LIST: 0.9900933, DIVERSITY_HERFINDAHL: 0.9989918, COVERAGE_ITEM: 0.4459057, COVERAGE_ITEM_CORRECT: 0.0455207, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1876935, DIVERSITY_GINI: 0.1582821, SHANNON_ENTROPY: 11.8915482, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 717, 'shrink': 265, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1672460, PRECISION: 0.0355075, PRECISION_RECALL_MIN_DEN: 0.1262108, RECALL: 0.1221394, MAP: 0.0573676, MRR: 0.1222159, NDCG: 0.0870665, F1: 0.0550193, HIT_RATE: 0.3550748, ARHR: 0.1404682, NOVELTY: 0.0049724, AVERAGE_POPULARITY: 0.0701250, DIVERSITY_MEAN_INTER_LIST: 0.9921829, DIVERSITY_HERFINDAHL: 0.9992008, COVERAGE_ITEM: 0.4621521, COVERAGE_ITEM_CORRECT: 0.0476150, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1890525, DIVERSITY_GINI: 0.1725264, SHANNON_ENTROPY: 12.0944984, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 40, 'shrink': 56, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1688010, PRECISION: 0.0371191, PRECISION_RECALL_MIN_DEN: 0.1290001, RECALL: 0.1245631, MAP: 0.0585882, MRR: 0.1228743, NDCG: 0.0887985, F1: 0.0571924, HIT_RATE: 0.3711914, ARHR: 0.1430818, NOVELTY: 0.0050684, AVERAGE_POPULARITY: 0.0525598, DIVERSITY_MEAN_INTER_LIST: 0.9960052, DIVERSITY_HERFINDAHL: 0.9995829, COVERAGE_ITEM: 0.5920000, COVERAGE_ITEM_CORRECT: 0.0559692, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1920976, DIVERSITY_GINI: 0.2714503, SHANNON_ENTROPY: 12.8542256, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 368, 'shrink': 193, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1687465, PRECISION: 0.0363056, PRECISION_RECALL_MIN_DEN: 0.1278209, RECALL: 0.1235982, MAP: 0.0580869, MRR: 0.1237399, NDCG: 0.0881803, F1: 0.0561239, HIT_RATE: 0.3630556, ARHR: 0.1429060, NOVELTY: 0.0049931, AVERAGE_POPULARITY: 0.0662159, DIVERSITY_MEAN_INTER_LIST: 0.9932748, DIVERSITY_HERFINDAHL: 0.9993099, COVERAGE_ITEM: 0.4872531, COVERAGE_ITEM_CORRECT: 0.0500789, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1917201, DIVERSITY_GINI: 0.1916842, SHANNON_ENTROPY: 12.2765063, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 304, 'shrink': 226, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1689110, PRECISION: 0.0365318, PRECISION_RECALL_MIN_DEN: 0.1287765, RECALL: 0.1244985, MAP: 0.0585436, MRR: 0.1247593, NDCG: 0.0887909, F1: 0.0564876, HIT_RATE: 0.3653179, ARHR: 0.1440499, NOVELTY: 0.0049833, AVERAGE_POPULARITY: 0.0683559, DIVERSITY_MEAN_INTER_LIST: 0.9929068, DIVERSITY_HERFINDAHL: 0.9992731, COVERAGE_ITEM: 0.4893628, COVERAGE_ITEM_CORRECT: 0.0501790, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1922486, DIVERSITY_GINI: 0.1918070, SHANNON_ENTROPY: 12.2559897, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 763, 'shrink': 977, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1665114, PRECISION: 0.0351435, PRECISION_RECALL_MIN_DEN: 0.1247491, RECALL: 0.1207148, MAP: 0.0571354, MRR: 0.1220584, NDCG: 0.0865135, F1: 0.0544380, HIT_RATE: 0.3514346, ARHR: 0.1398860, NOVELTY: 0.0049165, AVERAGE_POPULARITY: 0.0825958, DIVERSITY_MEAN_INTER_LIST: 0.9890720, DIVERSITY_HERFINDAHL: 0.9988897, COVERAGE_ITEM: 0.4458441, COVERAGE_ITEM_CORRECT: 0.0449278, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1875425, DIVERSITY_GINI: 0.1565895, SHANNON_ENTROPY: 11.8331070, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 127, 'shrink': 360, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1712888, PRECISION: 0.0369169, PRECISION_RECALL_MIN_DEN: 0.1293518, RECALL: 0.1249962, MAP: 0.0595009, MRR: 0.1262550, NDCG: 0.0897771, F1: 0.0569981, HIT_RATE: 0.3691693, ARHR: 0.1465579, NOVELTY: 0.0049603, AVERAGE_POPULARITY: 0.0735296, DIVERSITY_MEAN_INTER_LIST: 0.9920396, DIVERSITY_HERFINDAHL: 0.9991864, COVERAGE_ITEM: 0.5103600, COVERAGE_ITEM_CORRECT: 0.0502329, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1919466, DIVERSITY_GINI: 0.2023953, SHANNON_ENTROPY: 12.2639004, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 823, 'shrink': 772, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1664661, PRECISION: 0.0350834, PRECISION_RECALL_MIN_DEN: 0.1244903, RECALL: 0.1204454, MAP: 0.0570418, MRR: 0.1219898, NDCG: 0.0863659, F1: 0.0543382, HIT_RATE: 0.3508345, ARHR: 0.1397599, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.0810507, DIVERSITY_MEAN_INTER_LIST: 0.9894174, DIVERSITY_HERFINDAHL: 0.9989243, COVERAGE_ITEM: 0.4454514, COVERAGE_ITEM_CORRECT: 0.0450895, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1871901, DIVERSITY_GINI: 0.1567557, SHANNON_ENTROPY: 11.8494027, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 492, 'shrink': 99, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1656038, PRECISION: 0.0356204, PRECISION_RECALL_MIN_DEN: 0.1266074, RECALL: 0.1225609, MAP: 0.0570618, MRR: 0.1204343, NDCG: 0.0867742, F1: 0.0551960, HIT_RATE: 0.3562039, ARHR: 0.1390460, NOVELTY: 0.0050428, AVERAGE_POPULARITY: 0.0571319, DIVERSITY_MEAN_INTER_LIST: 0.9948436, DIVERSITY_HERFINDAHL: 0.9994668, COVERAGE_ITEM: 0.5005813, COVERAGE_ITEM_CORRECT: 0.0513186, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1887001, DIVERSITY_GINI: 0.2049282, SHANNON_ENTROPY: 12.4529961, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 853, 'shrink': 100, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1632808, PRECISION: 0.0349996, PRECISION_RECALL_MIN_DEN: 0.1250089, RECALL: 0.1210387, MAP: 0.0561028, MRR: 0.1184525, NDCG: 0.0854825, F1: 0.0542960, HIT_RATE: 0.3499959, ARHR: 0.1364945, NOVELTY: 0.0050426, AVERAGE_POPULARITY: 0.0567692, DIVERSITY_MEAN_INTER_LIST: 0.9946982, DIVERSITY_HERFINDAHL: 0.9994522, COVERAGE_ITEM: 0.4868450, COVERAGE_ITEM_CORRECT: 0.0502868, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1860073, DIVERSITY_GINI: 0.1952304, SHANNON_ENTROPY: 12.3872869, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'topK': 737, 'shrink': 604, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1671009, PRECISION: 0.0352566, PRECISION_RECALL_MIN_DEN: 0.1249813, RECALL: 0.1209262, MAP: 0.0573425, MRR: 0.1227003, NDCG: 0.0867833, F1: 0.0545953, HIT_RATE: 0.3525664, ARHR: 0.1406966, NOVELTY: 0.0049321, AVERAGE_POPULARITY: 0.0788041, DIVERSITY_MEAN_INTER_LIST: 0.9900797, DIVERSITY_HERFINDAHL: 0.9989905, COVERAGE_ITEM: 0.4503407, COVERAGE_ITEM_CORRECT: 0.0457517, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1877941, DIVERSITY_GINI: 0.1608380, SHANNON_ENTROPY: 11.9088295, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 460, 'shrink': 294, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1687820, PRECISION: 0.0359868, PRECISION_RECALL_MIN_DEN: 0.1271270, RECALL: 0.1230054, MAP: 0.0581099, MRR: 0.1235559, NDCG: 0.0879948, F1: 0.0556823, HIT_RATE: 0.3598677, ARHR: 0.1423037, NOVELTY: 0.0049676, AVERAGE_POPULARITY: 0.0713733, DIVERSITY_MEAN_INTER_LIST: 0.9920759, DIVERSITY_HERFINDAHL: 0.9991901, COVERAGE_ITEM: 0.4727546, COVERAGE_ITEM_CORRECT: 0.0484851, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1907890, DIVERSITY_GINI: 0.1788184, SHANNON_ENTROPY: 12.1302648, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 173, 'shrink': 436, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1704986, PRECISION: 0.0368134, PRECISION_RECALL_MIN_DEN: 0.1292064, RECALL: 0.1249258, MAP: 0.0590959, MRR: 0.1256886, NDCG: 0.0894113, F1: 0.0568675, HIT_RATE: 0.3681337, ARHR: 0.1454660, NOVELTY: 0.0049527, AVERAGE_POPULARITY: 0.0755198, DIVERSITY_MEAN_INTER_LIST: 0.9914917, DIVERSITY_HERFINDAHL: 0.9991317, COVERAGE_ITEM: 0.4971935, COVERAGE_ITEM_CORRECT: 0.0496400, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1927520, DIVERSITY_GINI: 0.1932201, SHANNON_ENTROPY: 12.1833581, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 217, 'shrink': 34, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1650612, PRECISION: 0.0358607, PRECISION_RECALL_MIN_DEN: 0.1270029, RECALL: 0.1229172, MAP: 0.0571560, MRR: 0.1208568, NDCG: 0.0869700, F1: 0.0555182, HIT_RATE: 0.3586066, ARHR: 0.1397223, NOVELTY: 0.0051102, AVERAGE_POPULARITY: 0.0462264, DIVERSITY_MEAN_INTER_LIST: 0.9966344, DIVERSITY_HERFINDAHL: 0.9996458, COVERAGE_ITEM: 0.5635111, COVERAGE_ITEM_CORRECT: 0.0554764, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1889015, DIVERSITY_GINI: 0.2558303, SHANNON_ENTROPY: 12.8478529, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 943, 'shrink': 155, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1651898, PRECISION: 0.0350764, PRECISION_RECALL_MIN_DEN: 0.1252924, RECALL: 0.1213263, MAP: 0.0565933, MRR: 0.1196073, NDCG: 0.0860376, F1: 0.0544178, HIT_RATE: 0.3507644, ARHR: 0.1376607, NOVELTY: 0.0050090, AVERAGE_POPULARITY: 0.0628279, DIVERSITY_MEAN_INTER_LIST: 0.9935637, DIVERSITY_HERFINDAHL: 0.9993388, COVERAGE_ITEM: 0.4690279, COVERAGE_ITEM_CORRECT: 0.0485159, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1869636, DIVERSITY_GINI: 0.1805853, SHANNON_ENTROPY: 12.2261576, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 21, 'shrink': 996, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1651087, PRECISION: 0.0354429, PRECISION_RECALL_MIN_DEN: 0.1248619, RECALL: 0.1207797, MAP: 0.0577978, MRR: 0.1214434, NDCG: 0.0869551, F1: 0.0548015, HIT_RATE: 0.3544290, ARHR: 0.1403746, NOVELTY: 0.0049403, AVERAGE_POPULARITY: 0.0766555, DIVERSITY_MEAN_INTER_LIST: 0.9911142, DIVERSITY_HERFINDAHL: 0.9990939, COVERAGE_ITEM: 0.5572127, COVERAGE_ITEM_CORRECT: 0.0482541, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1855291, DIVERSITY_GINI: 0.2241882, SHANNON_ENTROPY: 12.3012529, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 11, 'shrink': 998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1577230, PRECISION: 0.0335860, PRECISION_RECALL_MIN_DEN: 0.1180420, RECALL: 0.1141748, MAP: 0.0547469, MRR: 0.1153989, NDCG: 0.0824635, F1: 0.0519023, HIT_RATE: 0.3358598, ARHR: 0.1325609, NOVELTY: 0.0049639, AVERAGE_POPULARITY: 0.0728188, DIVERSITY_MEAN_INTER_LIST: 0.9904876, DIVERSITY_HERFINDAHL: 0.9990313, COVERAGE_ITEM: 0.5685929, COVERAGE_ITEM_CORRECT: 0.0465371, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1778029, DIVERSITY_GINI: 0.2275293, SHANNON_ENTROPY: 12.2748953, 
