
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 705, 'shrink': 62, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0993951, PRECISION: 0.0204443, PRECISION_RECALL_MIN_DEN: 0.0754739, RECALL: 0.0732679, MAP: 0.0322437, MRR: 0.0691578, NDCG: 0.0502085, F1: 0.0319654, HIT_RATE: 0.2044426, ARHR: 0.0772461, NOVELTY: 0.0052919, AVERAGE_POPULARITY: 0.0176837, DIVERSITY_MEAN_INTER_LIST: 0.9974050, DIVERSITY_HERFINDAHL: 0.9997229, COVERAGE_ITEM: 0.5271299, COVERAGE_ITEM_CORRECT: 0.0392300, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1174028, DIVERSITY_GINI: 0.2405408, SHANNON_ENTROPY: 12.8633204, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 342, 'shrink': 183, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0983272, PRECISION: 0.0206831, PRECISION_RECALL_MIN_DEN: 0.0757130, RECALL: 0.0734257, MAP: 0.0316299, MRR: 0.0683677, NDCG: 0.0497413, F1: 0.0322737, HIT_RATE: 0.2068310, ARHR: 0.0765459, NOVELTY: 0.0052873, AVERAGE_POPULARITY: 0.0176547, DIVERSITY_MEAN_INTER_LIST: 0.9974642, DIVERSITY_HERFINDAHL: 0.9997288, COVERAGE_ITEM: 0.5290703, COVERAGE_ITEM_CORRECT: 0.0396689, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1179816, DIVERSITY_GINI: 0.2418546, SHANNON_ENTROPY: 12.8730888, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'topK': 713, 'shrink': 156, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0960438, PRECISION: 0.0199206, PRECISION_RECALL_MIN_DEN: 0.0733813, RECALL: 0.0712085, MAP: 0.0309640, MRR: 0.0666517, NDCG: 0.0484762, F1: 0.0311307, HIT_RATE: 0.1992055, ARHR: 0.0745363, NOVELTY: 0.0052899, AVERAGE_POPULARITY: 0.0176418, DIVERSITY_MEAN_INTER_LIST: 0.9971658, DIVERSITY_HERFINDAHL: 0.9996990, COVERAGE_ITEM: 0.5058787, COVERAGE_ITEM_CORRECT: 0.0379211, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1139550, DIVERSITY_GINI: 0.2230260, SHANNON_ENTROPY: 12.7498353, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'topK': 768, 'shrink': 989, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0926947, PRECISION: 0.0191434, PRECISION_RECALL_MIN_DEN: 0.0710563, RECALL: 0.0689480, MAP: 0.0296383, MRR: 0.0634530, NDCG: 0.0465778, F1: 0.0299652, HIT_RATE: 0.1914343, ARHR: 0.0707722, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0176725, DIVERSITY_MEAN_INTER_LIST: 0.9967229, DIVERSITY_HERFINDAHL: 0.9996547, COVERAGE_ITEM: 0.4905640, COVERAGE_ITEM_CORRECT: 0.0362194, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1104819, DIVERSITY_GINI: 0.2077097, SHANNON_ENTROPY: 12.6194398, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'topK': 431, 'shrink': 417, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0961470, PRECISION: 0.0199909, PRECISION_RECALL_MIN_DEN: 0.0738233, RECALL: 0.0716303, MAP: 0.0308253, MRR: 0.0661519, NDCG: 0.0484303, F1: 0.0312573, HIT_RATE: 0.1999092, ARHR: 0.0739980, NOVELTY: 0.0052858, AVERAGE_POPULARITY: 0.0176985, DIVERSITY_MEAN_INTER_LIST: 0.9972238, DIVERSITY_HERFINDAHL: 0.9997048, COVERAGE_ITEM: 0.5141020, COVERAGE_ITEM_CORRECT: 0.0381521, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1145590, DIVERSITY_GINI: 0.2283011, SHANNON_ENTROPY: 12.7793112, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'topK': 421, 'shrink': 323, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0965377, PRECISION: 0.0201462, PRECISION_RECALL_MIN_DEN: 0.0740909, RECALL: 0.0718579, MAP: 0.0309902, MRR: 0.0666367, NDCG: 0.0486636, F1: 0.0314687, HIT_RATE: 0.2014615, ARHR: 0.0745848, NOVELTY: 0.0052847, AVERAGE_POPULARITY: 0.0176838, DIVERSITY_MEAN_INTER_LIST: 0.9972773, DIVERSITY_HERFINDAHL: 0.9997101, COVERAGE_ITEM: 0.5159038, COVERAGE_ITEM_CORRECT: 0.0385294, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1151881, DIVERSITY_GINI: 0.2303839, SHANNON_ENTROPY: 12.7960824, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'topK': 186, 'shrink': 509, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0994364, PRECISION: 0.0209424, PRECISION_RECALL_MIN_DEN: 0.0761043, RECALL: 0.0736970, MAP: 0.0315402, MRR: 0.0684986, NDCG: 0.0497449, F1: 0.0326148, HIT_RATE: 0.2094242, ARHR: 0.0768989, NOVELTY: 0.0052882, AVERAGE_POPULARITY: 0.0177998, DIVERSITY_MEAN_INTER_LIST: 0.9976121, DIVERSITY_HERFINDAHL: 0.9997436, COVERAGE_ITEM: 0.5441617, COVERAGE_ITEM_CORRECT: 0.0403773, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1190386, DIVERSITY_GINI: 0.2528508, SHANNON_ENTROPY: 12.9383374, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'topK': 470, 'shrink': 929, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0956209, PRECISION: 0.0197687, PRECISION_RECALL_MIN_DEN: 0.0729376, RECALL: 0.0707271, MAP: 0.0305556, MRR: 0.0655956, NDCG: 0.0479516, F1: 0.0308995, HIT_RATE: 0.1976873, ARHR: 0.0732300, NOVELTY: 0.0052882, AVERAGE_POPULARITY: 0.0177392, DIVERSITY_MEAN_INTER_LIST: 0.9970850, DIVERSITY_HERFINDAHL: 0.9996909, COVERAGE_ITEM: 0.5087045, COVERAGE_ITEM_CORRECT: 0.0375669, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1136530, DIVERSITY_GINI: 0.2227796, SHANNON_ENTROPY: 12.7348302, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'topK': 468, 'shrink': 48, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1017156, PRECISION: 0.0210902, PRECISION_RECALL_MIN_DEN: 0.0775621, RECALL: 0.0752617, MAP: 0.0331688, MRR: 0.0709283, NDCG: 0.0515707, F1: 0.0329459, HIT_RATE: 0.2109018, ARHR: 0.0794818, NOVELTY: 0.0052901, AVERAGE_POPULARITY: 0.0177883, DIVERSITY_MEAN_INTER_LIST: 0.9976101, DIVERSITY_HERFINDAHL: 0.9997434, COVERAGE_ITEM: 0.5465255, COVERAGE_ITEM_CORRECT: 0.0406314, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1200453, DIVERSITY_GINI: 0.2563369, SHANNON_ENTROPY: 12.9583352, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'topK': 481, 'shrink': 386, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0963301, PRECISION: 0.0198322, PRECISION_RECALL_MIN_DEN: 0.0732559, RECALL: 0.0710454, MAP: 0.0307142, MRR: 0.0661137, NDCG: 0.0481849, F1: 0.0310075, HIT_RATE: 0.1983217, ARHR: 0.0737787, NOVELTY: 0.0052878, AVERAGE_POPULARITY: 0.0177500, DIVERSITY_MEAN_INTER_LIST: 0.9971874, DIVERSITY_HERFINDAHL: 0.9997011, COVERAGE_ITEM: 0.5106910, COVERAGE_ITEM_CORRECT: 0.0378056, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1140556, DIVERSITY_GINI: 0.2254816, SHANNON_ENTROPY: 12.7610865, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'topK': 196, 'shrink': 433, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0989832, PRECISION: 0.0209493, PRECISION_RECALL_MIN_DEN: 0.0761020, RECALL: 0.0736809, MAP: 0.0314864, MRR: 0.0683699, NDCG: 0.0497035, F1: 0.0326214, HIT_RATE: 0.2094933, ARHR: 0.0767627, NOVELTY: 0.0052887, AVERAGE_POPULARITY: 0.0177691, DIVERSITY_MEAN_INTER_LIST: 0.9976041, DIVERSITY_HERFINDAHL: 0.9997428, COVERAGE_ITEM: 0.5427295, COVERAGE_ITEM_CORRECT: 0.0403542, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1191393, DIVERSITY_GINI: 0.2520161, SHANNON_ENTROPY: 12.9339737, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'topK': 734, 'shrink': 943, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0928517, PRECISION: 0.0192636, PRECISION_RECALL_MIN_DEN: 0.0715966, RECALL: 0.0695048, MAP: 0.0297631, MRR: 0.0635986, NDCG: 0.0468402, F1: 0.0301648, HIT_RATE: 0.1926364, ARHR: 0.0709722, NOVELTY: 0.0052911, AVERAGE_POPULARITY: 0.0176668, DIVERSITY_MEAN_INTER_LIST: 0.9967731, DIVERSITY_HERFINDAHL: 0.9996597, COVERAGE_ITEM: 0.4923426, COVERAGE_ITEM_CORRECT: 0.0363965, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1110608, DIVERSITY_GINI: 0.2091408, SHANNON_ENTROPY: 12.6318304, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'topK': 297, 'shrink': 345, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0968141, PRECISION: 0.0202878, PRECISION_RECALL_MIN_DEN: 0.0741093, RECALL: 0.0718583, MAP: 0.0309205, MRR: 0.0666804, NDCG: 0.0486834, F1: 0.0316406, HIT_RATE: 0.2028780, ARHR: 0.0747946, NOVELTY: 0.0052860, AVERAGE_POPULARITY: 0.0176723, DIVERSITY_MEAN_INTER_LIST: 0.9974218, DIVERSITY_HERFINDAHL: 0.9997246, COVERAGE_ITEM: 0.5289240, COVERAGE_ITEM_CORRECT: 0.0390221, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1153391, DIVERSITY_GINI: 0.2402595, SHANNON_ENTROPY: 12.8592217, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'topK': 482, 'shrink': 217, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0973032, PRECISION: 0.0199734, PRECISION_RECALL_MIN_DEN: 0.0738734, RECALL: 0.0716805, MAP: 0.0310880, MRR: 0.0669857, NDCG: 0.0487039, F1: 0.0312407, HIT_RATE: 0.1997341, ARHR: 0.0747612, NOVELTY: 0.0052868, AVERAGE_POPULARITY: 0.0177133, DIVERSITY_MEAN_INTER_LIST: 0.9972882, DIVERSITY_HERFINDAHL: 0.9997112, COVERAGE_ITEM: 0.5149336, COVERAGE_ITEM_CORRECT: 0.0381213, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1149616, DIVERSITY_GINI: 0.2302432, SHANNON_ENTROPY: 12.7976068, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'topK': 713, 'shrink': 667, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0935847, PRECISION: 0.0193694, PRECISION_RECALL_MIN_DEN: 0.0718661, RECALL: 0.0697511, MAP: 0.0299894, MRR: 0.0642381, NDCG: 0.0471342, F1: 0.0303178, HIT_RATE: 0.1936940, ARHR: 0.0716572, NOVELTY: 0.0052903, AVERAGE_POPULARITY: 0.0176459, DIVERSITY_MEAN_INTER_LIST: 0.9968564, DIVERSITY_HERFINDAHL: 0.9996680, COVERAGE_ITEM: 0.4941367, COVERAGE_ITEM_CORRECT: 0.0366660, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1117151, DIVERSITY_GINI: 0.2109198, SHANNON_ENTROPY: 12.6494836, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'topK': 744, 'shrink': 280, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0943429, PRECISION: 0.0195643, PRECISION_RECALL_MIN_DEN: 0.0720592, RECALL: 0.0699022, MAP: 0.0303241, MRR: 0.0651946, NDCG: 0.0475210, F1: 0.0305702, HIT_RATE: 0.1956426, ARHR: 0.0728586, NOVELTY: 0.0052892, AVERAGE_POPULARITY: 0.0176657, DIVERSITY_MEAN_INTER_LIST: 0.9970065, DIVERSITY_HERFINDAHL: 0.9996830, COVERAGE_ITEM: 0.4976092, COVERAGE_ITEM_CORRECT: 0.0370664, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1119919, DIVERSITY_GINI: 0.2150965, SHANNON_ENTROPY: 12.6899348, 

SearchBayesianSkopt-CV: New best config found. Config 25: {'topK': 19, 'shrink': 61, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1013117, PRECISION: 0.0216057, PRECISION_RECALL_MIN_DEN: 0.0771191, RECALL: 0.0745099, MAP: 0.0338122, MRR: 0.0707343, NDCG: 0.0518453, F1: 0.0334958, HIT_RATE: 0.2160571, ARHR: 0.0805373, NOVELTY: 0.0052898, AVERAGE_POPULARITY: 0.0180552, DIVERSITY_MEAN_INTER_LIST: 0.9977732, DIVERSITY_HERFINDAHL: 0.9997597, COVERAGE_ITEM: 0.6315457, COVERAGE_ITEM_CORRECT: 0.0425717, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1188625, DIVERSITY_GINI: 0.3181029, SHANNON_ENTROPY: 13.2330692, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'topK': 494, 'shrink': 678, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0954555, PRECISION: 0.0196806, PRECISION_RECALL_MIN_DEN: 0.0728552, RECALL: 0.0706641, MAP: 0.0304603, MRR: 0.0654493, NDCG: 0.0478315, F1: 0.0307855, HIT_RATE: 0.1968059, ARHR: 0.0730165, NOVELTY: 0.0052890, AVERAGE_POPULARITY: 0.0177415, DIVERSITY_MEAN_INTER_LIST: 0.9971022, DIVERSITY_HERFINDAHL: 0.9996926, COVERAGE_ITEM: 0.5078114, COVERAGE_ITEM_CORRECT: 0.0374591, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1131999, DIVERSITY_GINI: 0.2222858, SHANNON_ENTROPY: 12.7341927, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'topK': 231, 'shrink': 727, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0977178, PRECISION: 0.0206198, PRECISION_RECALL_MIN_DEN: 0.0756453, RECALL: 0.0733408, MAP: 0.0312632, MRR: 0.0674833, NDCG: 0.0493456, F1: 0.0321882, HIT_RATE: 0.2061979, ARHR: 0.0757596, NOVELTY: 0.0052865, AVERAGE_POPULARITY: 0.0176997, DIVERSITY_MEAN_INTER_LIST: 0.9974943, DIVERSITY_HERFINDAHL: 0.9997318, COVERAGE_ITEM: 0.5356458, COVERAGE_ITEM_CORRECT: 0.0396843, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1173776, DIVERSITY_GINI: 0.2452411, SHANNON_ENTROPY: 12.8891437, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'topK': 27, 'shrink': 445, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1005653, PRECISION: 0.0216474, PRECISION_RECALL_MIN_DEN: 0.0766618, RECALL: 0.0739959, MAP: 0.0327563, MRR: 0.0695485, NDCG: 0.0508682, F1: 0.0334944, HIT_RATE: 0.2164740, ARHR: 0.0791587, NOVELTY: 0.0052841, AVERAGE_POPULARITY: 0.0179274, DIVERSITY_MEAN_INTER_LIST: 0.9978680, DIVERSITY_HERFINDAHL: 0.9997692, COVERAGE_ITEM: 0.6106410, COVERAGE_ITEM_CORRECT: 0.0423792, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1191141, DIVERSITY_GINI: 0.3016747, SHANNON_ENTROPY: 13.1741252, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 813, 'shrink': 584, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0928993, PRECISION: 0.0191609, PRECISION_RECALL_MIN_DEN: 0.0710639, RECALL: 0.0689397, MAP: 0.0297714, MRR: 0.0637609, NDCG: 0.0466980, F1: 0.0299856, HIT_RATE: 0.1916093, ARHR: 0.0711198, NOVELTY: 0.0052898, AVERAGE_POPULARITY: 0.0176538, DIVERSITY_MEAN_INTER_LIST: 0.9967875, DIVERSITY_HERFINDAHL: 0.9996611, COVERAGE_ITEM: 0.4900558, COVERAGE_ITEM_CORRECT: 0.0362579, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1102554, DIVERSITY_GINI: 0.2078375, SHANNON_ENTROPY: 12.6265690, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0879304, PRECISION: 0.0177205, PRECISION_RECALL_MIN_DEN: 0.0645381, RECALL: 0.0626603, MAP: 0.0294461, MRR: 0.0617189, NDCG: 0.0446280, F1: 0.0276227, HIT_RATE: 0.1772049, ARHR: 0.0684078, NOVELTY: 0.0052917, AVERAGE_POPULARITY: 0.0191526, DIVERSITY_MEAN_INTER_LIST: 0.9889395, DIVERSITY_HERFINDAHL: 0.9988765, COVERAGE_ITEM: 0.6340558, COVERAGE_ITEM_CORRECT: 0.0345640, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1019504, DIVERSITY_GINI: 0.2934745, SHANNON_ENTROPY: 12.7526656, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0879304, PRECISION: 0.0177205, PRECISION_RECALL_MIN_DEN: 0.0645381, RECALL: 0.0626603, MAP: 0.0294461, MRR: 0.0617189, NDCG: 0.0446280, F1: 0.0276227, HIT_RATE: 0.1772049, ARHR: 0.0684078, NOVELTY: 0.0052917, AVERAGE_POPULARITY: 0.0191526, DIVERSITY_MEAN_INTER_LIST: 0.9889395, DIVERSITY_HERFINDAHL: 0.9988765, COVERAGE_ITEM: 0.6340558, COVERAGE_ITEM_CORRECT: 0.0345640, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1019504, DIVERSITY_GINI: 0.2934745, SHANNON_ENTROPY: 12.7526656, 
